time;interpolated Pixel forehead
101.491;241.96462325633698,227.43188366544945,230.45752865892737
101.521;241.9970174353522,227.49423950605754,230.4927292656423
101.551;242.0294116143674,227.5565953466656,230.52792987235725
101.581;242.06180579338263,227.61895118727367,230.5631304790722
101.611;242.03322902764762,227.57493308998886,230.4965595305194
101.641;241.95130268525617,227.43783779704773,230.3409384711073
101.671;241.8693763428647,227.30074250410664,230.18531741169522
101.701;241.79067464886023,227.16846266021952,230.03366080794126
101.731;241.80548775807813,227.17583083889787,229.99697341827206
101.761;241.82030086729603,227.1831990175762,229.96028602860287
101.791;241.83511397651392,227.1905671962545,229.92359863893367
101.821;241.91026025312408,227.2686007903378,230.0569684419159
101.851;242.01557311343032,227.3819670921236,230.27536684122384
101.881;242.05540624851383,227.4223749850656,230.3942178918158
101.911;241.99701979576315,227.35334526474193,230.36374791933375
101.941;241.94485419029712,227.2940943930926,230.34386237157395
101.971;241.97978044681562,227.37174740288324,230.47215876992558
102.001;242.01470670333413,227.44940041267392,230.60045516827722
102.031;242.04963295985263,227.5270534224646,230.72875156662886
102.061;242.08455921637113,227.60470643225526,230.8570479649805
102.091;242.11948547288966,227.68235944204594,230.98534436333213
102.121;242.0360355061802,227.4836623209729,230.72196859875635
102.151;241.8172984272103,226.96913647891276,230.01096750512068
102.181;241.63097099028738,226.56087312433337,229.46859969445708
102.211;241.55113237723336,226.50175794290493,229.4803126707017
102.241;241.47129376417936,226.4426427614765,229.49202564694633
102.271;241.39145515112534,226.38352758004802,229.50373862319094
102.301;241.2711248992571,226.2197019814401,229.23504198480242
102.331;241.14456516449434,226.03976708788147,228.92320540570114
102.361;241.0180054297316,225.85983219432288,228.61136882659983
102.391;240.9526307083519,225.7470852357226,228.40766932053918
102.421;241.13199604050433,225.90309001695573,228.63651810664115
102.451;241.31136137265676,226.05909479818885,228.86536689274314
102.481;241.4907267048092,226.21509957942197,229.0942156788451
102.511;241.4692733616157,226.23882570151576,229.10844001890214
102.541;241.41692483759977,226.242201260665,229.0896452134138
102.571;241.36457631358383,226.24557681981426,229.07085040792543
102.601;241.31222778956788,226.24895237896354,229.0520556024371
102.631;241.25120023524434,226.2259435707326,229.01614946065934
102.661;241.14677752938286,226.07101292560077,228.8946866374345
102.691;241.04235482352138,225.9160822804689,228.77322381420962
102.721;240.9379321176599,225.76115163533706,228.65176099098477
102.751;241.00731183980508,225.85974698011813,228.81694223788455
102.781;241.15117831681025,226.06699632057618,229.1049709434092
102.811;241.2950447938154,226.2742456610342,229.39299964893382
102.841;241.4389112708206,226.48149500149222,229.68102835445845
102.871;241.57827214777163,226.69046855794988,229.93809302091037
102.901;241.70282891025906,226.9051073955491,230.0934187018377
102.931;241.8273856727465,227.1197462331483,230.248744382765
102.961;241.71293875234446,226.91413515311902,230.09654547389408
102.991;241.59849183194243,226.70852407308973,229.94434656502315
103.021;241.7035864445232,226.85677948988308,230.08740364536484
103.051;241.88851434182504,227.13371363279373,230.3378265399657
103.081;242.0734422391269,227.4106477757044,230.58824943456656
103.111;242.17397077005288,227.5716166589061,230.72350579291307
103.141;241.99718709717246,227.35155683163546,230.4803578178524
103.171;241.82040342429207,227.13149700436486,230.2372098427917
103.201;241.64361975141165,226.91143717709426,229.99406186773103
103.231;241.46683607853126,226.69137734982363,229.75091389267033
103.261;241.51855637200617,226.74535843103152,229.85351498200075
103.291;241.7226126430513,226.98203345122508,230.18661544759192
103.321;241.92666891409644,227.21870847141864,230.51971591318306
103.351;242.06091665010922,227.37037995572155,230.74265618109598
103.381;241.96579348530142,227.24275410781243,230.60364151378042
103.411;241.87067032049364,227.11512825990332,230.46462684646482
103.441;241.77554715568587,226.98750241199417,230.32561217914923
103.471;241.68042399087807,226.85987656408506,230.18659751183364
103.501;241.71823044572866,226.88078141689164,230.2515848574477
103.531;241.8130067375757,226.96534228429067,230.40400163717453
103.561;241.90778302942275,227.04990315168973,230.55641841690132
103.591;241.92126756493084,227.0590373495112,230.5781282262447
103.621;241.7450713356481,226.892175984985,230.29485510469343
103.651;241.5688751063654,226.7253146204588,230.01158198314218
103.681;241.39267887708266,226.5584532559326,229.7283088615909
103.711;241.5560593850501,226.71304541849256,229.89209673135346
103.741;241.7716824679791,226.91709196983498,230.1246632151643
103.771;241.9873055509081,227.12113852117741,230.35722969897515
103.801;241.9500843555563,227.06661677242352,230.34551581128716
103.831;241.69162441670878,226.7858477610853,230.1200565985377
103.861;241.52091695290514,226.59196713201052,229.9902005311267
103.891;241.70121938927704,226.74564003198944,230.24275704506948
103.921;241.88152182564897,226.89931293196832,230.49531355901226
103.951;242.06182426202088,227.05298583194724,230.74787007295504
103.981;241.94414454316447,226.95521805490395,230.62455677897714
104.011;241.7668683932624,226.80716214245624,230.4260695234151
104.041;241.58959224336033,226.65910623000852,230.22758226785308
104.071;241.48989254622256,226.6042921829976,230.1269472851452
104.101;241.57120457220154,226.76704248867244,230.2546342724303
104.131;241.65251659818054,226.9297927943473,230.38232125971544
104.161;241.73382862415951,227.09254310002214,230.51000824700057
104.191;241.8151406501385,227.255293405697,230.63769523428567
104.221;241.84030899595388,227.15825371852145,230.56349853130857
104.251;241.85424860573653,227.00925603277585,230.44892509027903
104.281;241.8681882155192,226.86025834703022,230.33435164924947
104.311;241.85835722051993,226.7615577740437,230.23413660175942
104.341;241.78315706237026,226.8011742611446,230.1734071365029
104.371;241.71617277849163,226.84987644558663,230.12328160521895
104.401;241.88744884847284,227.16206385292082,230.38067015913808
104.431;242.0587249184541,227.47425126025502,230.63805871305723
104.461;241.85183805137765,227.1013217512352,230.258914111594
104.491;241.55041045003685,226.55711301312687,229.72063622128522
104.521;241.43743014340063,226.27353620134622,229.5361577992391
104.551;241.64994970943602,226.44014180776787,229.96278754964672
104.581;241.8212236573579,226.57376023119204,230.30811087414384
104.611;241.72440108754205,226.49296196513228,230.12494243022243
104.641;241.62757851772616,226.41216369907252,229.94177398630106
104.671;241.5307559479103,226.3313654330128,229.75860554237968
104.701;241.5536246421856,226.3776343449832,229.81875939951038
104.731;241.62778959249994,226.47836061896652,229.9831942428063
104.761;241.7019545428143,226.57908689294985,230.14762908610217
104.791;241.77611949312862,226.6798131669332,230.31206392939808
104.821;241.7932607854885,226.6963864271283,230.34622529328192
104.851;241.62303863028387,226.43645692773345,229.95234522481186
104.881;241.4528164750792,226.1765274283386,229.55846515634184
104.911;241.28259431987456,225.91659792894376,229.16458508787179
104.941;241.3914401703707,226.0336062491033,229.2828594069193
104.971;241.58521976173225,226.26533477521414,229.5570068004287
105.001;241.77899935309384,226.49706330132503,229.83115419393806
105.031;241.88096955351637,226.64896058280732,230.0175779378481
105.061;241.82435989686238,226.66296753265846,230.0524790142683
105.091;241.76775024020836,226.6769744825096,230.08738009068853
105.121;241.71114058355437,226.69098143236073,230.12228116710875
105.151;241.74609025059848,226.7251157029443,230.15359020319443
105.181;241.78103991764257,226.75924997352786,230.1848992392801
105.211;241.8159895846867,226.79338424411142,230.21620827536577
105.241;241.8509392517308,226.827518514695,230.24751731145145
105.271;241.7532433148001,226.69281564889656,230.07546449874627
105.301;241.52290177389463,226.3892756467162,229.70004983725022
105.331;241.29256023298913,226.0857356445358,229.32463517575417
105.361;241.0835037125769,225.8112371259204,228.98182511595158
105.391;241.06601237660416,225.79811195938996,228.9324564713903
105.421;241.0485210406314,225.78498679285948,228.883087826829
105.451;241.03102970465866,225.77186162632904,228.83371918226774
105.481;240.96017538091138,225.5986344810587,228.68449853194144
105.511;240.86991633433703,225.3671884344284,228.49896806133694
105.541;240.77965728776266,225.1357423877981,228.31343759073243
105.571;240.78581958072962,225.086289326502,228.3106053522921
105.601;240.95852782381343,225.35118778532862,228.62334278758985
105.631;241.13123606689723,225.61608624415524,228.93608022288763
105.661;241.30394430998103,225.88098470298186,229.24881765818537
105.691;241.47665255306484,226.14588316180848,229.56155509348315
105.721;241.64936079614864,226.4107816206351,229.8742925287809
105.751;241.61741850940624,226.34939059189637,229.74811424268344
105.781;241.5110578481816,226.1693488404066,229.46233023971496
105.811;241.40469718695692,225.98930708891683,229.1765462367465
105.841;241.30471835549451,225.79892932596593,228.94759108107834
105.871;241.21750318355654,225.58787954009276,228.83229362001083
105.901;241.1302880116186,225.3768297542196,228.71699615894332
105.931;241.01833772793313,225.31749921234265,228.6458075913241
105.961;240.9036390984979,225.27502636424302,228.57952001186575
105.991;240.7889404690627,225.2325535161434,228.51323243240745
106.021;240.73267885196051,225.1851791079436,228.45916444952096
106.051;240.7211043619365,225.13405644790245,228.41444086401296
106.081;240.7095298719125,225.08293378786132,228.36971727850494
106.111;240.72762318960997,225.08371130019947,228.37241541908492
106.141;240.84319644696362,225.25501795035524,228.53092780252544
106.171;240.9587697043173,225.426324600511,228.68944018596596
106.201;241.07434296167094,225.59763125066678,228.8479525694065
106.231;241.18991621902458,225.76893790082258,229.006464952847
106.261;241.21723336512756,225.81791582143288,229.08127947123072
106.291;241.19345486787483,225.79607184599058,229.10763733089726
106.321;241.16967637062214,225.77422787054826,229.13399519056384
106.351;241.18691258671535,225.82840273251824,229.2384526598638
106.381;241.3169392645098,226.09162939737212,229.55768405565567
106.411;241.4399042239186,226.3393874597441,229.85932080296018
106.441;241.35807935014202,226.13855605014135,229.65071274413228
106.471;241.2762544763654,225.9377246405386,229.4421046853044
106.501;241.19442960258883,225.73689323093583,229.2334966264765
106.531;241.32578286837403,225.9625217050005,229.43745850607903
106.561;241.56372520394012,226.4013801208989,229.8477053548968
106.591;241.8016675395062,226.84023853679727,230.25795220371455
106.621;241.8645313827842,226.99468726491418,230.3836069042556
106.651;241.44592937227006,226.36700935163194,229.7266331970357
106.681;241.04815506581105,225.77031193189293,229.10355433307606
106.711;241.25438417695094,226.07204882490697,229.46342592366435
106.741;241.46061328809085,226.373785717921,229.8232975142526
106.771;241.66684239923077,226.67552261093502,230.18316910484089
106.801;241.69304513342553,226.67488539740472,230.15330957090848
106.831;241.59923028299016,226.4726654461782,229.86362928729562
106.861;241.5054154325548,226.2704454949517,229.57394900368274
106.891;241.41160058211943,226.0682255437252,229.2842687200699
106.921;241.35848440618824,225.94946761301654,229.10787463130524
106.951;241.50886160277793,226.24801978489714,229.49791151678164
106.981;241.65923879936759,226.54657195677774,229.88794840225808
107.011;241.80961599595724,226.84512412865834,230.27798528773448
107.041;241.79638062573244,226.8748722195686,230.29627311188761
107.071;241.73335012647712,226.82281037279225,230.20141991737714
107.101;241.6703196272218,226.7707485260159,230.10656672286666
107.131;241.70922781717627,226.79688630212172,230.08427357235024
107.161;241.90104404094535,226.94032351255083,230.17082048782487
107.191;242.0385629520765,227.024160226817,230.22090261568786
107.221;241.8231493310607,226.72059371602393,230.03396362407537
107.251;241.60773571004495,226.41702720523085,229.84702463246285
107.281;241.39232208902916,226.1134606944378,229.66008564085035
107.311;241.41841893487367,226.12765828515228,229.69404163679283
107.341;241.49281787409018,226.20540869616826,229.77217663024632
107.371;241.56721681330674,226.28315910718425,229.8503116236998
107.401;241.64161575252325,226.3609095182002,229.9284466171533
107.431;241.71601469173982,226.4386599292162,230.0065816106068
107.461;241.7493002064808,226.47675716223327,230.03003732848453
107.491;241.57701859884418,226.31658850525585,229.7800966684836
107.521;241.40473699120756,226.1564198482784,229.53015600848266
107.551;241.23245538357094,225.99625119130096,229.28021534848176
107.581;241.28350348487248,226.04063782571677,229.33038576647394
107.611;241.40252149759002,226.1472804183827,229.47189433863795
107.641;241.52153951030752,226.25392301104864,229.61340291080197
107.671;241.6515739200137,226.40869862500136,229.8088883076912
107.701;241.79601438732044,226.62641742063678,230.07495878306727
107.731;241.94045485462718,226.8441362162722,230.34102925844334
107.761;242.0621213487198,227.03103588171658,230.56737738910928
107.791;241.86495221781465,226.78646772448613,230.2376126938334
107.821;241.66778308690948,226.54189956725568,229.90784799855751
107.851;241.4706139560043,226.29733141002524,229.57808330328166
107.881;241.33561076886136,226.12340323026714,229.34347885364616
107.911;241.6046862161726,226.40863490407924,229.7274160006732
107.941;241.87376166348386,226.69386657789136,230.1113531477002
107.971;242.14283711079514,226.97909825170348,230.49529029472725
108.001;242.13720739319274,226.96830948386403,230.48351997872413
108.031;241.94844089898126,226.76017375492358,230.2079446873676
108.061;241.75967440476978,226.5520380259831,229.93236939601104
108.091;241.64591661948558,226.4406620695897,229.76814368587088
108.121;241.83219366991048,226.71632520338446,230.04931630059627
108.151;242.0184707203354,226.99198833717924,230.3304889153217
108.181;242.2047477707603,227.26765147097402,230.6116615300471
108.211;242.00278556665765,227.0169414208565,230.28340481053354
108.241;241.72317551164946,226.66095673395657,229.83326222417222
108.271;241.44356545664127,226.30497204705662,229.3831196378109
108.301;241.36144172972686,226.19874223651723,229.28744988134264
108.331;241.50501666349106,226.37794657038987,229.59689193046648
108.361;241.64859159725523,226.55715090426247,229.90633397959033
108.391;241.78167077380937,226.72659280095277,230.19879750521844
108.421;241.61037299127173,226.6129240193555,229.99888384947025
108.451;241.43907520873407,226.49925523775818,229.79897019372206
108.481;241.2677774261964,226.38558645616087,229.59905653797387
108.511;241.25973888500482,226.38324562573806,229.57892661923555
108.541;241.376545646019,226.46603793444865,229.6962783817401
108.571;241.4933524070332,226.54883024315924,229.81363014424463
108.601;241.6101591680474,226.63162255186984,229.93098190674914
108.631;241.710717870685,226.6990868976047,230.0330356322368
108.661;241.66504404793304,226.62859957655814,229.99740702457245
108.691;241.61937022518111,226.5581122555116,229.96177841690812
108.721;241.5736964024292,226.487624934465,229.92614980924378
108.751;241.56428062223063,226.49945932133903,229.93750813467514
108.781;241.6022792053711,226.6189451724169,230.01031091107774
108.811;241.64027778851155,226.73843102349474,230.08311368748036
108.841;241.67827637165203,226.85791687457257,230.15591646388296
108.871;241.7162749547925,226.97740272565042,230.22871924028559
108.901;241.36604899249443,226.48826043147653,229.58496981965055
108.931;240.98809270552215,225.95564469835608,228.89003809922713
108.961;240.67434202644128,225.52102481194726,228.31881096164707
108.991;240.7779277986546,225.72337792916423,228.55166361254916
109.021;240.88151357086787,225.92573104638117,228.78451626345122
109.051;240.98509934308117,226.12808416359812,229.0173689143533
109.081;240.96668646950633,226.08536108986146,228.92804244860756
109.111;240.91114357330036,225.96804961018245,228.74066146909945
109.141;240.84618217661378,225.8206282159965,228.5929566600913
109.171;240.77297959200672,225.646860646617,228.4799685002706
109.201;240.69440368935705,225.47471567195416,228.36249492810515
109.231;240.59817259885315,225.30790207993164,228.23028357252127
109.261;240.5019415083493,225.14108848790912,228.0980722169374
109.291;240.4057104178454,224.9742748958866,227.96586086135352
109.321;240.4509635878425,225.02118793195578,228.06242170457082
109.351;240.54766557983996,225.14581974187647,228.2421724382613
109.381;240.6443675718374,225.27045155179715,228.42192317195176
109.411;240.74106956383483,225.39508336171787,228.60167390564223
109.441;240.81708510135664,225.4930689606194,228.73938217583628
109.471;240.8103548209758,225.48446971544433,228.70892059204468
109.501;240.80362454059494,225.47587047026929,228.67845900825307
109.531;240.7968942602141,225.4672712250942,228.64799742446147
109.561;240.79016397983327,225.45867197991916,228.61753584066986
109.591;240.91360718086776,225.60949769134322,228.82557229012932
109.621;241.09283901679456,225.82864838416694,229.1358221824107
109.651;241.2779632125102,226.09648367034654,229.4671353307969
109.681;241.47487212780345,226.46168814323792,229.84057499139288
109.711;241.67178104309673,226.82689261612933,230.21401465198886
109.741;241.86868995838998,227.1920970890207,230.5874543125848
109.771;241.74969605882063,226.96640572687932,230.33081756217376
109.801;241.59560184648876,226.6750592719565,230.0041723216508
109.831;241.4415076341569,226.3837128170337,229.67752708112783
109.861;241.45034891693263,226.45018749933416,229.7204283340106
109.891;241.58378793126124,226.79029011009945,230.0459239642036
109.921;241.71722694558983,227.13039272086473,230.3714195943966
109.951;241.8079995970922,227.3843901660439,230.6110986575801
109.981;241.68544043446332,227.2078617832922,230.4216948857161
110.011;241.56288127183447,227.0313334005405,230.23229111385209
110.041;241.44032210920562,226.8548050177888,230.04288734198806
110.071;241.3691496207043,226.72676058552847,229.84355011123856
110.101;241.31082380073482,226.610837140891,229.64172951576768
110.131;241.25249798076538,226.4949136962535,229.43990892029677
110.161;241.26498313243567,226.44468471438324,229.42421639257594
110.191;241.37006724701948,226.4803638761317,229.65192210729748
110.221;241.47832692147932,226.5520336196245,229.88153754595265
110.251;241.59928883544333,226.7676656900947,230.11879188034231
110.281;241.72025074940734,226.98329776056494,230.35604621473198
110.311;241.84121266337138,227.19892983103514,230.59330054912164
110.341;241.9621745773354,227.41456190150538,230.8305548835113
110.371;242.01703712606695,227.51369583995165,230.9377484341661
110.401;241.99635754310435,227.47968905608485,230.89630108912402
110.431;241.97567796014175,227.44568227221805,230.8548537440819
110.461;241.95499837717912,227.41167548835125,230.81340639903982
110.491;241.93431879421652,227.37766870448445,230.7719590539977
110.521;241.96616660160961,227.44460212212098,230.8601316865019
110.551;241.99982569832534,227.51501623636105,230.95277397340422
110.581;242.03348479504106,227.58543035060114,231.04541626030655
110.611;242.06714389175676,227.65584446484124,231.13805854720889
110.641;242.03956654479634,227.62621900567385,231.08322772007693
110.671;241.94200469077745,227.48226260546932,230.8598561911915
110.701;241.8444428367586,227.3383062052648,230.6364846623061
110.731;241.75982920605065,227.22493085062175,230.45215463946872
110.761;241.79174958514133,227.3867849060323,230.6191981710637
110.791;241.82366996423198,227.5486389614428,230.78624170265869
110.821;241.85559034332266,227.71049301685335,230.95328523425366
110.851;241.85933471137997,227.68373896498073,230.93392958470537
110.881;241.8545037717315,227.59958244567412,230.85784374959172
110.911;241.849672832083,227.51542592636753,230.78175791447808
110.941;241.84484189243452,227.4312694070609,230.70567207936443
110.971;241.85475042915843,227.400106667145,230.6871204492604
111.001;241.89905107741797,227.4925960791407,230.80281529751207
111.031;241.94335172567747,227.5850854911364,230.91851014576375
111.061;241.987652373937,227.67757490313207,231.03420499401545
111.091;242.03195302219655,227.77006431512777,231.14989984226713
111.121;241.99235034352924,227.6222220033008,231.06004870851015
111.151;241.92721186971025,227.40123525378866,230.90764010196796
111.181;241.8620733958913,227.18024850427653,230.75523149542573
111.211;241.813781306704,227.05533743837475,230.67709933718683
111.241;241.79075879446415,227.07453989788846,230.71038185140287
111.271;241.76773628222435,227.0937423574022,230.74366436561894
111.301;241.74471376998451,227.11294481691593,230.77694687983498
111.331;241.70752444957034,226.98495844258403,230.598942622873
111.361;241.6703351291562,226.85697206825213,230.42093836591104
111.391;241.63314580874203,226.72898569392024,230.24293410894904
111.421;241.5959564883279,226.60099931958834,230.06492985198707
111.451;241.644662868246,226.7051660555201,230.14793241612838
111.481;241.76852798595485,227.0124667629326,230.45931594873505
111.511;241.8923931036637,227.3197674703451,230.77069948134172
111.541;241.9922827539692,227.56653492413133,231.02214009282096
111.571;241.97229506725793,227.51063610978616,230.9738660986631
111.601;241.9523073805467,227.454737295441,230.92559210450526
111.631;241.93231969383544,227.39883848109582,230.87731811034743
111.661;241.9123320071242,227.34293966675068,230.82904411618958
111.691;241.89234432041297,227.2870408524055,230.78077012203173
111.721;241.879398078973,227.2757142637182,230.7690824313319
111.751;241.87861433391066,227.34137606480363,230.82058926478678
111.781;241.87783058884835,227.40703786588907,230.87209609824166
111.811;241.87704684378605,227.47269966697448,230.92360293169654
111.841;241.8762630987237,227.5383614680599,230.97510976515142
111.871;241.82800485150634,227.42328239757583,230.80740671539814
111.901;241.77244283472663,227.280397039158,230.6059790682282
111.931;241.71688081794693,227.13751168074018,230.4045514210583
111.961;241.6613188011672,226.99462632232235,230.20312377388836
111.991;241.66262430432116,226.95544331934616,230.17602658718027
112.021;241.77766484734244,227.12366502725322,230.49759032139585
112.051;241.8927053903637,227.29188673516032,230.81915405561142
112.081;242.00774593338497,227.46010844306738,231.140717789827
112.111;241.80528974551964,227.169960713942,230.69255002594306
112.141;241.60283355765432,226.87981298481665,230.24438226205913
112.171;241.40037736978903,226.58966525569127,229.7962144981752
112.201;241.30280750015172,226.43407026841157,229.61917211108639
112.231;241.32510770848924,226.43224984324115,229.7519872974777
112.261;241.3474079168268,226.43042941807076,229.884802483869
112.291;241.36970812516435,226.42860899290034,230.0176176702603
112.321;241.51582416189592,226.63580607239413,230.2267616457949
112.351;241.6619401986275,226.84300315188793,230.43590562132948
112.381;241.80805623535906,227.05020023138172,230.64504959686408
112.411;241.95417227209063,227.25739731087552,230.85419357239869
112.441;241.97718229392456,227.2940329472967,230.8700300365393
112.471;241.87708630086084,227.16010714064532,230.69255898928594
112.501;241.77699030779712,227.02618133399392,230.51508794203258
112.531;241.67689431473337,226.89225552734254,230.33761689477922
112.561;241.57679832166966,226.75832972069117,230.16014584752585
112.591;241.4767023286059,226.62440391403976,229.9826748002725
112.621;241.3766063355422,226.49047810738838,229.80520375301913
112.651;241.4114837629751,226.58948909721155,229.92564778291944
112.681;241.48010454553216,226.74673428615338,230.12057058210814
112.711;241.5487253280892,226.9039794750952,230.31549338129687
112.741;241.61734611064628,227.06122466403704,230.51041618048558
112.771;241.6440294089186,227.1087845625124,230.5809049108638
112.801;241.57285857719324,226.90041211656603,230.36104748068416
112.831;241.50168774546785,226.69203967061966,230.14119005050452
112.861;241.43051691374248,226.48366722467327,229.92133262032488
112.891;241.3593460820171,226.2752947787269,229.70147519014523
112.921;241.49875623803246,226.5477903455691,230.00120443038662
112.951;241.68028259159595,226.91645951496898,230.4048510047122
112.981;241.86180894515945,227.28512868436889,230.80849757903778
113.011;241.9542675911598,227.46364512820543,231.01200909014096
113.041;241.83890158617947,227.1984718790608,230.74853878705858
113.071;241.72353558119914,226.9332986299162,230.48506848397616
113.101;241.6081695762188,226.6681253807716,230.22159818089375
113.131;241.65970626278477,226.76263685124334,230.34650072757483
113.161;241.71699821457642,226.86955124308113,230.48479544148915
113.191;241.7742901663681,226.97646563491892,230.62309015540345
113.221;241.8315821181598,227.0833800267567,230.76138486931777
113.251;241.8681134188375,227.1138627423579,230.80129988048398
113.281;241.87749617575088,227.04439634288042,230.71256451113342
113.311;241.88687893266425,226.97492994340294,230.6238291417829
113.341;241.89442686516728,226.91291119416329,230.54416947335645
113.371;241.87628725592546,226.95515954825302,230.59156961786735
113.401;241.85814764668368,226.99740790234273,230.63896976237822
113.431;241.8400080374419,227.03965625643247,230.68636990688913
113.461;241.8218684282001,227.0819046105222,230.73377005140003
113.491;241.76541182686913,227.0219286191002,230.65083575805903
113.521;241.68341056414533,226.89380306400375,230.4810118394835
113.551;241.60140930142157,226.7656775089073,230.31118792090794
113.581;241.48532663947,226.5801066302268,230.08061712018275
113.611;241.25726223719857,226.20578683119868,229.65044942096588
113.641;241.02919783492717,225.8314670321706,229.22028172174902
113.671;241.11602114084735,225.9849077265336,229.41400206799008
113.701;241.2253364259241,226.176045598996,229.6522858460496
113.731;241.33465171100084,226.3671834714584,229.89056962410913
113.761;241.44396699607756,226.55832134392077,230.12885340216863
113.791;241.50582814246172,226.64102363881682,230.22420996300585
113.821;241.5134559874829,226.59979955935134,230.15622113273182
113.851;241.52108383250408,226.55857547988586,230.0882323024578
113.881;241.52871167752525,226.51735140042038,230.0202434721838
113.911;241.53633952254643,226.4761273209549,229.9522546419098
113.941;241.52318386052283,226.62458187644668,230.06098877743796
113.971;241.5100281984992,226.7730364319385,230.1697229129661
114.001;241.49687253647562,226.92149098743027,230.27845704849423
114.031;241.43594915505028,226.9010324347403,230.25870281488258
114.061;241.33849751761187,226.7514050346172,230.1406927695758
114.091;241.24104588017343,226.60177763449408,230.02268272426898
114.121;241.23513159035048,226.52651990922183,229.99104044277698
114.151;241.48094500647002,226.6557787897894,230.19690951177563
114.181;241.72675842258954,226.78503767035696,230.4027785807743
114.211;241.6926940684717,226.74592086429678,230.31871741761603
114.241;241.62753218432746,226.68809564861127,230.20244178421808
114.271;241.56237030018323,226.63027043292576,230.08616615082013
114.301;241.497208416039,226.57244521724024,229.9698905174222
114.331;241.43204653189477,226.5146200015547,229.85361488402424
114.361;241.43110035380676,226.52923454659654,229.84127537500768
114.391;241.5410722134522,226.66897231471287,230.0084618990135
114.421;241.65104407309764,226.8087100828292,230.17564842301928
114.451;241.76101593274308,226.94844785094554,230.3428349470251
114.481;241.75882573361662,226.9502977924124,230.3682932124742
114.511;241.70856608073075,226.89305295102955,230.33301079568474
114.541;241.65830642784488,226.83580810964665,230.29772837889524
114.571;241.608046774959,226.77856326826378,230.26244596210577
114.601;241.55778712207314,226.7213184268809,230.2271635453163
114.631;241.51624155151964,226.67489923753084,230.19883179918966
114.661;241.5966931336196,226.78003917664017,230.26780944234272
114.691;241.67714471571955,226.88517911574948,230.33678708549576
114.721;241.7575962978195,226.99031905485882,230.40576472864882
114.751;241.83804787991946,227.09545899396812,230.47474237180188
114.781;241.8511224945331,227.14671338799207,230.47223339123843
114.811;241.72944317417412,227.09019669184525,230.326751163242
114.841;241.60776385381516,227.03367999569844,230.18126893524555
114.871;241.4860845334562,226.97716329955162,230.03578670724912
114.901;241.36440521309723,226.9206466034048,229.89030447925268
114.931;241.41879606329854,226.9150156197328,229.94414087641292
114.961;241.5084009476119,226.91956177855573,230.0378409986045
114.991;241.59800583192526,226.9241079373787,230.1315411207961
115.021;241.6876107162386,226.92865409620165,230.2252412429877
115.051;241.70548679821704,226.92637039715333,230.27580924670698
115.081;241.55599567474732,226.90815036307205,230.22573564065766
115.111;241.40650455127764,226.8899303289908,230.17566203460834
115.141;241.25701342780792,226.87171029490952,230.125588428559
115.171;241.3268578410886,226.7991125563656,230.13584957282274
115.201;241.40426554874,226.72463972456433,230.14819122571794
115.231;241.48167325639142,226.65016689276308,230.16053287861314
115.261;241.4561252674702,226.57493840975266,230.1141607124941
115.291;241.36194014750058,226.49920615926945,230.02864600036565
115.321;241.26775502753094,226.42347390878624,229.94313128823717
115.351;241.2351558747611,226.40530462519703,229.90632350752034
115.381;241.3719181317906,226.54543350056636,230.0034597881855
115.411;241.5086803888201,226.6855623759357,230.10059606885065
115.441;241.6454426458496,226.82569125130502,230.19773234951577
115.471;241.61796312658694,226.74839208476766,230.1055888882983
115.501;241.54942316325125,226.6167359077536,229.9661254916102
115.531;241.48088319991552,226.48507973073953,229.82666209492209
115.561;241.4777201194337,226.49357771441615,229.82872174340864
115.591;241.54927347649917,226.66225188173922,229.99252201495196
115.621;241.62082683356465,226.8309260490623,230.1563222864953
115.651;241.69238019063013,226.9996002163854,230.32012255803863
115.681;241.76393354769561,227.16827438370848,230.48392282958199
115.711;241.40539077885285,226.63630711883138,229.97378554223977
115.741;241.04684801001005,226.1043398539543,229.46364825489755
115.771;240.68830524116728,225.5723725890772,228.95351096755533
115.801;240.6035838324124,225.50804295027837,228.83069355070856
115.831;240.67739057949788,225.71445088447228,228.93211395362232
115.861;240.75119732658334,225.9208588186662,229.03353435653608
115.891;240.82500407366882,226.1272667528601,229.1349547594498
115.921;240.88326495019078,226.2865296220166,229.2012650234296
115.951;240.8016129916411,226.02148690583644,228.951584037004
115.981;240.7199610330914,225.7564441896563,228.7019030505784
116.011;240.63830907454172,225.49140147347617,228.4522220641528
116.041;240.59627671706232,225.4192035255689,228.41638924387527
116.071;240.5686514872448,225.4171309479427,228.4583193931061
116.101;240.54102625742732,225.41505837031647,228.50024954233697
116.131;240.51340102760983,225.41298579269025,228.5421796915678
116.161;240.48577579779231,225.41091321506406,228.58410984079865
116.191;240.50354878457222,225.42045643787534,228.62426430707083
116.221;240.53513861988176,225.43353490429809,228.66387834809473
116.251;240.56672845519128,225.4466133707208,228.7034923891186
116.281;240.59831829050083,225.45969183714354,228.7431064301425
116.311;240.62990812581037,225.47277030356625,228.78272047116636
116.341;240.64482289170653,225.46729808721457,228.78949128834822
116.371;240.57636231053576,225.36907245699098,228.6320459863199
116.401;240.50790172936502,225.27084682676735,228.47460068429157
116.431;240.43944114819425,225.17262119654373,228.31715538226325
116.461;240.47539461647614,225.22308018085593,228.3384033413965
