time;Pixel leftCheek
54.027;214.23289124668435,188.4604774535809,192.36684350132626
54.16;215.48038430744595,189.05337603416066,193.59060581798772
54.268;215.14229039936524,189.047341973023,193.26209997355198
54.44;214.71063829787235,188.48377659574467,192.68829787234043
54.548;214.51258945136496,188.11237741849988,192.3617810760668
54.649;214.5617529880478,188.59389110225763,192.99867197875167
54.749;215.11802232854865,188.48830409356725,193.37931951089845
54.857;214.61163770405477,188.2519747235387,192.37177461822012
54.991;214.3362480127186,188.7806041335453,192.85135135135135
55.093;214.8549840933192,188.4159597030753,193.38785790031812
55.163;215.3542932628798,188.83883751651254,192.94689564068693
55.298;214.60415570752235,188.46712256706996,192.95318253550764
55.398;214.47568429444593,188.59712994950837,192.9051288865267
55.508;214.17504008551577,187.95296632816675,192.5173703901657
55.609;214.26162479957242,188.0066809192945,192.57883484767504
55.679;214.2187333688132,188.08435337945716,192.6138903672166
55.791;214.2577045696068,188.53506907545164,192.57863974495217
55.925;214.5492283129324,188.58621607237893,192.7879191059074
56.05;215.21065246338216,188.8780292942743,193.1762982689747
56.19;215.06111555911397,188.61115559113958,193.5076060848679
56.44;214.50625499068406,188.2486026084642,192.411498536066
56.606;214.30730141749132,188.1684942497994,192.06980476063117
56.71;214.68381962864723,188.8262599469496,192.553050397878
56.812;214.5978835978836,188.72962962962964,192.5164021164021
56.918;214.7116759332804,188.91845379931164,192.842467566852
57.053;214.56850770047797,188.75650557620818,193.17498672331385
57.154;214.66092258748674,188.9459172852598,193.19485683987276
57.265;214.55106888361044,188.4061757719715,192.74399577724992
57.366;214.7048048845235,188.8842580302628,193.38651446774622
57.483;214.7779255319149,188.9534574468085,192.6912234042553
57.62;214.75784157363105,189.04572036150984,192.998139287613
57.756;215.4489417989418,190.11243386243387,194.24867724867724
57.856;214.87221633085895,188.9806468716861,193.25742311770944
57.956;213.98959167333868,188.49319455564452,192.62690152121698
58.057;214.3995737879595,188.5002663825253,192.519978689398
58.191;214.96163069544363,188.86837196909138,193.3876898481215
58.327;215.20313746344058,189.07391651156607,193.387131082159
58.494;214.479968161316,189.23666755107456,193.10639426903688
58.638;215.1027198310008,189.76973857935042,193.31555320834434
58.805;214.46176160337552,188.99815400843883,193.268723628692
58.948;214.3075086229769,188.47943751658264,192.46855929954896
59.081;215.11413474240422,189.2332892998679,193.48454425363275
59.181;214.6527851458886,189.17055702917773,193.12015915119363
59.287;214.49670097651097,188.84613354447083,193.08577461071522
59.394;214.5531407368142,188.92048767558973,192.88815266366288
59.529;214.72951471758154,188.79421904004244,192.81914611508884
59.629;214.22774869109946,189.0759162303665,192.87696335078533
59.737;214.90426942455582,189.4566428003182,193.92946168125167
59.844;214.4832674571805,188.61607378129116,192.8816864295125
59.979;214.60249601699417,188.72437599575147,193.38821030270844
60.114;215.0450474183351,189.20389884088513,193.4096417281349
60.216;215.255001333689,189.1736463056815,193.69671912510003
60.318;214.99441786283893,189.20388091440722,193.14300903774588
60.386;215.8519903820465,189.48570665241786,193.9983970077478
60.487;214.93911193831428,189.35735176814677,193.62217495346982
60.562;215.33811420982735,189.54767596281542,193.9094289508632
60.663;214.90221156408208,189.78337330135892,193.76765254463095
60.771;215.7239346019834,189.67140176896274,194.3948003216296
60.872;214.61994181433482,188.99285903200212,193.18936789209204
60.971;215.7904401836349,190.0359168241966,194.4577369700243
61.072;215.5979354155638,189.77766013763897,194.22154579142403
61.143;215.065750471571,189.20398814335758,193.74319590406898
61.219;215.0194097314544,189.11619250199416,193.66843924488168
61.359;215.45131791285638,189.49973103819258,193.88891877353416
61.46;215.30742705570293,189.63527851458886,194.00212201591512
61.562;215.46821581196582,189.75881410256412,194.04433760683762
61.629;215.54409805488942,189.74500399680255,193.80122568611776
61.739;214.8111140796153,188.87282928132515,193.44055570398078
61.873;215.21802878088513,188.95275590551182,193.46673907140917
61.975;215.53345925526173,189.36508364813815,193.97193739881274
62.04;215.2649456521739,189.22336956521738,193.68722826086957
62.174;215.37168381158637,189.26556578234977,193.99431510557662
62.275;215.43533895997822,189.5107541519194,193.8186768309284
62.386;214.9395918367347,189.47482993197278,193.63292517006803
62.488;215.65898491083675,190.0798353909465,194.3124828532236
62.589;215.37659863945578,189.31047619047618,194.00897959183675
62.69;215.22121710526315,189.11814692982455,193.47121710526315
62.798;215.63222800767335,188.9714990408331,193.52096464784873
62.934;215.52314814814815,188.9294662309368,194.14624183006535
63.034;215.67479014351477,189.18169509883563,194.01272678039535
63.134;214.52028830752803,188.50213561131875,192.79631607047517
63.242;214.88459502382213,188.86553732133405,193.4166225516146
63.349;213.93973984603133,188.20785771170694,192.41359171754712
63.45;214.01952506596305,188.82031662269128,192.78575197889182
63.552;214.6946362187998,188.87918215613382,193.1481678173128
63.618;213.75717671846195,187.92889122991835,192.36528838556757
63.72;213.86154663832048,187.8833377624236,192.45442466117458
63.821;214.42834479111582,188.55314648334215,192.8067160232681
63.99;213.92161016949152,188.0082097457627,192.2727754237288
64.092;214.0938571051938,188.1782230424466,192.17954126021618
64.16;214.31292875989445,188.56912928759894,193.2873350923483
64.253;214.59978908515686,188.5913524914316,192.91537041919324
64.387;214.12266876805884,188.648804833202,192.4108221696874
64.488;214.62470245966676,188.62787622322136,193.26765405977255
64.555;214.30789473684212,188.84578947368422,192.85894736842104
64.627;214.18726888536713,188.2633386159535,192.51954569466454
64.761;214.21074927190892,188.32300767805137,192.55414350013237
64.862;214.24444444444444,188.0632275132275,192.43994708994708
64.938;213.67882822902797,187.79733688415445,192.45592543275632
65.073;213.71946060285563,188.19725013220517,192.30750925436277
65.179;214.01055130572408,188.19335267739382,192.67290952255343
65.278;214.02209797657082,188.39989350372736,192.17891373801916
65.379;214.54132341217115,188.911772521924,192.93170342811587
65.479;214.58453333333333,189.2912,192.9264
65.545;213.9690170940171,188.25267094017093,192.4866452991453
65.646;214.44898504273505,188.36351495726495,193.08173076923077
65.747;214.67025282409898,188.89537385691233,193.42711135018828
65.881;214.73297872340424,188.93537234042554,193.50079787234043
65.954;215.09030367607886,188.96723494938732,193.5631326584976
66.088;214.64603174603175,188.98227513227513,193.26984126984127
66.192;215.34929502527268,189.70896515030594,194.0460228784251
66.358;215.09914938862306,189.4354066985646,193.78601807549177
66.459;214.9567884769272,189.03547612696718,193.70925580154707
66.561;214.68492063492064,188.57328042328044,193.0005291005291
66.692;214.73734683004795,189.1057538625466,193.43713372402772
66.826;214.35550880883514,188.4738364449119,193.12674204575336
66.927;214.71526677231907,189.12519809825673,193.40491283676704
66.995;214.67538298996303,189.18541996830427,193.50026413100898
67.061;214.75381779884148,189.02080042127434,193.43496577145865
67.13;214.65066312997348,189.10928381962864,193.15676392572945
67.209;214.22754491017963,188.74121322572248,192.74772194740953
67.343;214.35466807722824,188.64797672573394,193.1224543771489
67.443;214.17732175743225,188.0176269402789,192.6256248355696
67.51;214.868791500664,189.2116865869854,193.44037184594953
67.61;214.80488452349348,188.6753384656225,193.61879479692064
67.745;214.55271565495207,188.62566560170393,193.03940362087326
67.859;213.8205735332807,187.9244935543278,192.34964483030782
67.96;215.36613333333332,189.4808,194.3912
68.065;214.24236842105262,188.84236842105264,193.22973684210527
68.165;214.93033767614995,189.29194363201276,193.58255783036427
68.267;214.5667466027178,188.43778310684786,192.96616040500933
68.34;214.44240489491887,188.48417132216014,193.15003990422986
68.474;214.72470277410832,188.58599735799208,192.9453104359313
68.576;215.32824631860777,189.1847389558233,193.8
68.678;214.26120189773326,188.27596204533475,192.43779652082236
68.812;214.76387406616863,188.8820704375667,193.46051227321237
68.912;214.84642001597018,189.13068937982433,193.45195634815013
69.015;215.06815096388814,189.1968503937008,193.48628835188705
69.148;215.2300861141012,189.20990312163616,193.55489773950484
69.256;215.09843158464034,189.31314223904815,194.2160627366144
69.329;214.51406926406926,188.48863636363637,193.23566017316017
69.431;215.01145750066613,189.0892619237943,193.7300826005862
69.498;214.8729016786571,189.0783373301359,193.42339461763922
69.565;214.7353648757017,188.82892274792837,192.97914995990376
69.637;214.2724832214765,188.3656375838926,193.00456375838925
69.743;215.59468170829976,189.65108783239324,194.4829438624765
69.844;214.66071428571428,189.1082089552239,193.4251066098081
69.946;214.7418929607171,189.05800158186133,193.71131030846297
70.058;215.05426975259377,189.52779994679437,193.59537110933758
70.261;215.05496264674494,188.67796157950906,193.51947705442902
70.429;215.0776750330251,188.90911492734477,193.3466314398943
70.531;214.17281045751633,188.20339869281045,193.0491503267974
70.639;214.52498038189904,188.1778707821083,192.8699973842532
70.802;214.30795395081108,188.40947148090007,193.1886446886447
70.904;214.4777748895243,188.84819339745255,193.6521965167663
71.037;213.81280916428014,188.00078104660244,192.4488414475397
71.171;214.30503634475596,188.3990134994808,192.9190031152648
71.272;214.22009945040566,187.9986914420309,192.75739335252553
71.339;214.3042909471481,188.31449502878075,193.18524332810048
71.472;214.0256942642097,187.7041266545549,192.59615883726966
71.573;214.2223962411903,188.42156095014357,193.15713912816497
71.674;214.9076842381327,188.80409126671913,193.68659847888802
71.775;214.76597402597403,188.47844155844155,193.14207792207793
71.878;214.84806485355648,189.06223849372384,193.3310669456067
71.98;214.39225941422595,188.76882845188285,193.33080543933053
72.081;214.20948924034224,188.30801140782992,192.7080632616023
72.249;215.18306154655446,188.57890583903207,193.82614413466595
72.349;214.6415733263871,188.22688200052096,193.22036988799167
72.45;214.2079494603843,188.08423269281388,193.05001316135827
72.55;214.49987016359387,188.45468709426123,192.98078421189302
72.621;214.5966119640021,188.3253043938592,192.8123345685548
72.755;214.95276830228286,189.09446339543427,193.82104434531618
72.856;214.45504731861197,188.82308096740275,193.15799158780231
72.957;214.05283911671924,188.49789695057834,192.82649842271294
73.058;214.48603793466808,188.31612223393046,193.41069546891464
73.162;213.6873024236038,187.91332982086408,192.24341412012646
73.265;214.41413612565444,188.17905759162304,192.96413612565445
73.399;214.73963868225292,188.7701912858661,193.66578108395325
73.501;214.21842379958247,188.4775574112735,193.37708768267223
73.568;214.27059134107708,188.63727560718058,193.00818373812038
73.668;214.09748427672955,188.4001572327044,193.0566037735849
73.769;214.19554848966612,188.6022787493376,193.06756756756758
73.939;213.67587476979742,187.2804525124967,192.6661404893449
74.04;214.43514644351464,188.1906380753138,193.21051255230125
74.145;213.8433448002117,187.83328922995503,192.79835935432655
74.259;214.23082921757214,188.3158305172862,192.98024434624384
74.391;213.72806095638467,188.07803468208093,192.8510246978455
74.493;214.32355232407167,188.76343806803428,193.2731757984939
74.627;213.7602080624187,188.0814044213264,192.34200260078023
74.727;214.5191809227579,189.0438050803525,193.46060134784864
74.834;213.25517964857067,187.0899554156832,191.5656963021243
75.037;213.9100597868469,187.90018195996882,192.3504029113595
75.173;213.6297360857068,187.45022210608832,192.0627123072903
75.31;214.60820700470464,188.2553580763199,193.1048092002091
75.526;213.81550104384132,187.8079331941545,192.285751565762
75.662;214.56816411321734,188.13814593612048,193.108283562711
75.763;213.0705943420711,186.8694523747729,191.709057876979
75.865;213.28195096504956,187.22874282733437,191.70813771517996
75.966;213.7247920997921,187.7172557172557,192.06964656964658
76.067;214.1576903158985,187.94588296219575,192.45986535473847
76.178;213.9678515420805,188.0015682174595,192.72138003136436
76.336;213.9992225965276,188.19175952319253,192.6460222855662
76.407;213.6395741365879,187.79226175019477,192.51778758763956
76.508;214.60597402597404,188.8335064935065,193.35636363636362
76.608;213.55017118777982,187.66210165920464,192.04687911509086
76.71;214.2386895475819,188.34295371814872,192.766250650026
76.776;213.55317481055658,187.59080219493075,192.44917690096682
76.944;214.94346013548724,188.83507034914018,193.39265242313704
77.045;213.323436678928,187.3570677877036,191.84603258013664
77.147;214.0402193784278,188.54975189344475,193.2420997649517
77.218;214.27918516583964,188.58971010707756,192.88613214938627
77.319;214.61516414799374,188.54533611255863,193.4882751433038
77.454;214.7837978640271,188.82677780672051,193.117999479031
77.554;214.76730718610162,188.48644380100026,193.151618847065
77.625;213.6795407098121,188.03235908141963,192.37891440501045
77.726;214.32971972501323,188.3379164463247,192.90692755156002
77.893;214.5535433070866,188.5769028871391,193.51811023622048
78.066;214.20246525045894,188.196170993968,192.64699711513245
78.2;214.60918635170603,188.68057742782153,193.33385826771652
78.42;213.75398692810458,187.8637908496732,192.48392156862744
78.554;213.77935010482182,187.89989517819706,192.51179245283018
78.657;214.24116094986806,188.37282321899735,193.07044854881266
78.764;214.42188718481933,188.46061866389394,193.13802963348064
78.897;213.82620110265162,188.02940404305593,192.5108952480966
78.997;215.033681462141,188.86109660574414,193.63211488250653
79.097;214.31147112620852,188.79278808466162,193.03031094852363
79.199;214.57191690770443,188.70707336313436,193.54851433079148
79.306;214.25559947299078,188.41422924901187,193.1056653491436
79.375;214.10948523647767,188.27462764567545,193.13953488372093
79.476;214.38385158087274,188.22367389600208,193.61249020120198
79.611;214.7539031489812,188.8621328393755,193.43291876157713
79.684;214.7850368809273,189.02845100105375,193.822708113804
79.785;214.30743066457353,188.47828362114078,193.32862375719517
79.885;214.8530107809624,188.76650013147514,193.8046279253221
80.032;214.90640653836013,188.76192987081467,193.6857368837332
80.141;214.04424778761063,188.09760541384696,193.13560645497137
80.275;213.96494899293748,187.75673554799894,192.60240648705206
80.375;213.99662425344067,187.95066216567125,192.72838223837965
80.443;213.90682414698162,187.9732283464567,192.751968503937
80.514;214.15827711468603,188.0116761805916,192.62921639854696
80.616;214.68295870360691,188.4553058024046,193.34108729743858
80.761;214.22919367383977,188.54627949183302,193.00051853772362
80.899;214.38387012306887,188.7274155538099,193.50170201623462
81;214.33428645697947,188.4957109435924,193.16064465817522
81.071;213.80041851948732,188.0703635888046,192.30735024849594
81.17;214.28638375423066,188.59828169747462,193.11897943243946
81.272;214.39285714285714,188.45351890756302,193.02547268907563
81.372;214.07219181652331,188.2366432108418,192.8962731300495
81.507;213.5129698253044,187.98994176813127,192.4465325569084
81.607;214.71264367816093,188.73510971786834,193.3905433646813
81.708;213.9863337713535,188.1868593955322,192.4880420499343
81.81;213.77415993748372,188.2237561865069,192.94477728575148
81.911;213.78563857975624,188.68653948065713,192.4059353471118
82.011;214.1322077922078,188.34467532467534,192.89298701298702
82.112;213.82052631578946,188.29947368421054,192.81447368421053
82.213;213.90728129910948,188.49449973808277,192.59559979046622
82.372;214.40710310098066,188.36973230850782,193.46223164590512
82.578;213.51664482306685,188.0854521625164,192.38532110091742
82.746;214.99867864693445,189.27114164904862,193.7264799154334
82.913;213.57321196358907,188.23667100130038,192.732899869961
83.046;213.77470355731225,187.8924901185771,192.71040843214757
83.18;213.8915725912313,188.00052507219743,192.94355473877658
83.291;214.26417112299464,188.22860962566844,192.88181818181818
83.458;214.14589989350372,188.58839190628328,193.28381256656016
83.525;214.10533369069955,188.86116322701687,193.32350576253015
83.626;214.99624161073825,189.37959731543623,193.97288590604026
83.693;215.10657718120805,189.57959731543625,194.08912751677852
83.795;214.63908777512597,189.00954653937947,193.5107398568019
83.93;213.2272488164124,187.78116780641767,192.38164124145186
84.032;214.2688703800104,188.38912024986985,193.5799062988027
84.133;214.12397784225797,188.22527037720917,192.90345555262465
84.202;213.30947423217074,187.4492451847996,192.28943258719417
84.304;214.37741849986747,188.26769149218129,193.28783461436524
84.404;214.24675324675326,188.39252584150543,193.21229790617545
84.506;213.98895899053628,188.36750788643533,192.80651945320716
84.606;214.04240189623386,188.42981301027126,192.86726362918094
84.676;213.90080918820152,188.2203080135735,192.77943095797443
84.816;213.65792922673657,188.37798165137616,192.705373525557
84.916;213.5255341323606,187.62011464304325,192.57529963522668
85.049;213.98642533936652,188.33404311951026,192.9142933191376
85.149;213.80996801705757,188.18816631130065,192.34861407249468
85.218;214.61995185878578,188.35517518052956,192.95292859053222
85.469;214.1745989304813,188.41657754010694,193.09411764705882
85.637;214.5756771109931,189.18799787573022,193.54275092936803
85.771;213.91380686352753,187.83958499600956,192.9414737962224
85.938;213.40037194473965,187.67826780021255,192.40223166843782
86.076;214.0698655417875,188.28578961244398,192.57078829422622
86.185;213.44520728809084,187.84050699762344,192.27673620279904
86.288;213.15812976096663,187.75151037562384,192.1885999474652
86.39;214.02847350382282,188.21882414974954,192.46875823886106
86.49;213.9319137749737,188.59174553101997,192.72003154574134
86.56;214.41768131286395,188.51402858655374,193.43170989941768
86.633;213.84012705134992,188.37691900476443,192.51508734780307
86.7;213.40148698884758,187.63436006372808,192.34519383961762
86.821;214.22332174378175,188.09013105108318,193.26852099491842
86.99;214.3151193633952,188.22811671087533,193.52599469496022
87.058;213.91947913898485,188.12888652670742,192.93250066436354
87.158;213.9835674529552,188.11158229525577,192.7667638483965
87.291;215.32927796879133,189.46839460460197,194.17535043639248
87.426;214.63212851405623,188.64230254350736,193.70066934404284
87.527;213.72276702888948,188.09780015902464,193.054068380599
87.593;213.91574220813524,188.03486529318542,192.85736925515056
87.693;213.5059508066649,187.43718592964825,192.71383231949218
87.759;214.55080496173133,188.54842966481922,193.7281604645025
87.862;213.71875822152066,187.9158116285188,193.03762167850564
88.008;213.75249082328264,187.63660199265863,192.4278972207656
88.141;214.19857218402962,188.65335801163405,192.94288736118455
88.242;213.99187205034085,188.26376507603567,192.79365495542737
88.344;213.99709379128137,188.30488771466315,193.07265521796566
88.446;213.72882231404958,187.58393595041323,192.52479338842974
88.546;213.23794382617913,187.09750927397985,192.1430842607313
88.647;213.03237597911226,187.0023498694517,191.77624020887728
88.715;213.17149631190728,187.05769230769232,192.10932560590095
88.817;213.33716976196703,187.19618100967827,192.16766936960502
88.951;213.5245600210139,187.46309429997373,192.42316784869976
89.023;213.45599790466213,187.46333158721845,192.09586170770038
89.123;213.39097148891236,187.61272439281942,192.49287222808871
89.222;213.27279792746114,187.83963730569948,192.3821243523316
89.458;213.35231130843562,187.1689736223557,192.4110733873074
89.571;212.74797173514787,186.61502224548548,191.6532321381837
89.678;212.65250260688217,186.75469238790407,191.67883211678833
89.77;212.69942648592283,186.55448383733057,191.40615224191868
89.935;213.45713538944068,188.13329848405647,192.4103502352326
90.037;212.72658688865764,187.26768990634756,191.6888657648283
90.137;212.12893982808023,186.39489450377704,190.90700703308153
90.272;212.82780245623204,186.65926313038935,191.3822837731905
90.412;213.34580917237744,187.23220875065894,192.3621507643648
90.514;213.0212105535437,186.94024831867563,191.83781686497673
90.618;214.1624768457264,187.8057687218841,192.71156390579517
90.72;213.373223055053,188.11449987076765,192.10674592918068
90.822;212.93945002644102,187.26573241671073,192.05711263881545
90.922;214.65643849986887,188.49226330972988,193.1584054550223
91.022;213.68419633225457,187.4271844660194,192.45819848975188
91.123;213.6508701472557,187.36947791164658,192.3467202141901
91.224;214.11016271005602,188.2347292611363,193.17898106161644
91.358;213.74330835117772,187.63758029978587,192.69031049250535
91.497;213.92536919831224,187.90163502109704,192.74314345991561
91.666;213.6104033970276,187.9527600849257,192.72160297239915
91.801;213.87846314688971,188.11343439623627,192.8740198640878
91.906;213.5448818897638,187.48845144356955,192.00656167979002
92.036;213.4517819706499,187.1821278825996,192.13390985324946
92.169;213.8824459673168,188.07063784923562,192.92883500263574
92.279;213.39692468074017,187.58926244461819,192.0067761271827
92.414;213.31414430841366,187.33289919249805,191.86168272987757
92.516;213.27684346701164,187.51772315653298,192.0509702457956
92.588;212.82433141059255,187.1714735186156,191.5165180912428
92.756;213.42664593053397,187.56194919647487,192.37584240539138
92.857;212.55338781966782,186.58080674927498,191.32032691800686
92.96;213.48616094310609,187.34546386468477,192.0366478728857
93.061;212.71657473075913,186.75151037562384,191.59416863672183
93.204;213.75123730138057,187.71008075019537,192.646001562907
93.371;212.8842188739096,186.97383029341793,191.71213322759715
93.438;213.2318954248366,187.55869281045753,191.7118954248366
93.539;212.56082852648137,186.88306240167802,191.43602517042476
93.64;213.2579468473163,187.8939551849922,192.84184471078686
93.74;212.43828781512605,186.8017331932773,191.4293592436975
93.812;213.69100831600832,187.82302494802494,192.70764033264032
93.948;212.0718405873099,186.60409019402204,191.4575249082328
94.052;213.39434406912804,187.5886357685258,192.3233830845771
94.186;212.8953002610966,187.2704960835509,191.76318537859007
94.288;213.09497788186312,188.05100182149363,192.27296383034087
94.456;213.3360313315927,187.61671018276763,192.1953002610966
94.589;214.03240982749608,187.92655514898067,192.15708311552535
94.742;213.98970432946146,187.9208025343189,193.1665786694826
94.843;214.275038920602,188.18318629994812,193.23326414115206
94.945;213.45521992580817,187.30551139374668,192.47085320614732
95.08;213.57759958613553,188.01267459906882,192.82384893947233
95.181;213.58002119766826,187.98145204027557,192.76020137784843
95.255;213.82193917338185,188.5289836236028,192.80244346243828
95.364;213.2994964219454,187.53008216273523,192.51232441028358
95.497;213.35928143712576,187.48815412652954,192.45378807602188
95.599;212.94109878499737,186.93608029582674,192.1241415742208
95.667;213.46979517759917,187.2198599948146,192.544983147524
95.768;213.50504782146652,187.19208289054197,192.39691817215729
95.869;213.30470770822555,187.38903259182618,192.36394205897568
95.988;213.19666490206458,187.31021704605612,192.15563790365272
96.122;213.6230869001297,187.8285343709468,192.73307392996108
96.224;213.41403973509935,187.6487417218543,192.08105960264902
96.324;213.57246753246753,187.70623376623377,192.64285714285714
96.46;213.02614030408108,186.59802614030409,191.73486263003468
96.627;213.38427607680333,186.9530358069538,191.96133886870783
96.728;213.55632674853177,187.04324612920448,192.0306994127069
96.863;213.5491525423729,187.3295958279009,192.27796610169491
96.935;213.54732724902217,187.33116036505868,192.57705345501955
97.069;212.92193702037576,187.0815030431331,191.99444297433183
97.135;212.94798745426033,187.02143230527966,191.79351803450078
97.236;212.8763269639066,186.82457537154988,191.42914012738854
97.312;212.3259162303665,185.96649214659686,191.30078534031415
97.447;212.74224343675417,186.7425086184036,191.93290904269423
97.552;212.99791612399062,187.0466267257098,192.0046887210211
97.658;212.9484240687679,187.1122688200052,192.03386298515238
97.748;212.46864340068223,186.18840199422723,191.22933613224876
97.855;212.8968253968254,186.7595238095238,191.80978835978837
97.924;213.6949424672197,187.56783516189458,192.45250200695745
98.058;213.06169527896995,186.75831545064378,192.0265557939914
98.159;213.0150699677072,186.78902045209904,191.78417653390744
98.224;213.00268961807424,186.68154922001077,191.6487358795051
98.325;212.97760597174087,186.5483870967742,191.14556118368435
98.461;214.06206527554843,187.33279828785447,192.62065275548423
98.595;213.4572114102906,186.7741935483871,192.019728072514
98.696;213.2999475616151,187.0026219192449,192.00524383848978
98.763;213.2503290339563,187.218215319821,191.93972097920505
98.834;213.14375490966222,187.10028803351662,191.94108405341711
98.936;213.06362922230952,186.83110761979574,191.59439643885835
99.04;212.76157894736843,186.31526315789475,191.235
99.141;213.2314814814815,186.76031746031745,191.60079365079366
99.208;213.36647429171038,187.1188352570829,192.1917628541448
99.278;213.23606729758149,186.98817034700315,192.41955835962145
99.446;213.26941238195172,186.87722980062958,191.91998950682057
99.615;212.96581646068893,187.2051012358664,191.71496187220615
99.748;213.49029380902414,187.69963273871983,192.4569779643232
99.821;212.54507772020725,186.57253886010363,191.2178756476684
99.963;212.45753854193885,185.91403187875622,191.34753070290046
100.067;211.97293780900338,186.10512620348686,190.62867551392142
100.168;212.63749675408985,186.51778758763956,191.7860296027006
100.235;211.76501169742656,185.84949311151547,190.04523004938915
100.39;212.68756530825496,186.50313479623824,191.64237199582027
100.49;212.55333506358681,186.34388787957437,191.2369582143784
100.625;212.30598958333334,186.378125,190.94817708333332
100.725;212.5173755186722,186.78786307053943,191.44761410788382
100.826;212.52609819121446,186.51705426356588,191.3596899224806
100.927;212.46387733887735,186.0545738045738,190.79443866943868
100.999;212.0587318087318,186.34407484407484,191.05431392931393
101.1;213.21571688784803,187.1423367161072,192.11631537861047
101.204;212.639232185117,186.31843281619774,190.90007888509072
101.27;213.45189807592303,187.64690587623505,192.22308892355693
101.393;212.79963186957664,187.13962661057062,191.63502498027873
101.595;213.9036207345663,188.4766866371451,192.8473560823131
101.7;213.24973516949152,187.69332627118644,191.97166313559322
101.801;213.18988347457628,187.38426906779662,192.1072563559322
101.869;213.4859375,188.09010416666666,192.47838541666667
101.939;212.69484316852737,187.1810207336523,192.27139819245082
102.107;213.11488589211618,187.6771265560166,192.0363070539419
102.174;213.4772543741588,187.70013458950203,192.06594885598923
102.275;213.44261860588392,188.07977736549165,192.63477338987542
102.385;213.54477211796245,188.23592493297588,192.53619302949062
102.485;213.85625841184387,188.58169582772544,192.79327052489907
102.626;213.8019194881365,188.5011996800853,192.75339909357504
102.73;213.3176532769556,187.70322410147992,192.3181818181818
102.864;213.71269251194903,187.6866702071163,192.74747742963356
102.931;213.55010493179432,188.04695697796433,192.8137460650577
102.999;213.67965023847376,187.94939056703763,192.54054054054055
103.104;213.3144438587243,187.53189246178175,192.23537163943067
103.243;213.60073742428233,187.68185409533842,192.65630761127207
103.344;213.22248489624377,187.73548726030995,192.33201996322563
103.48;213.45692389006342,188.10068710359408,192.76797040169134
103.582;212.9406380753138,187.39382845188285,191.9958158995816
103.685;213.40427215189874,187.71360759493672,192.33676160337552
103.785;213.22957709482532,187.5631731021802,192.29918571053324
103.855;213.4159619450317,187.2362579281184,192.56844608879493
103.956;212.70316554229373,186.78645563051376,191.47379346133886
104.062;213.14067439409905,187.4812961011591,192.14515279241306
104.196;212.689754312598,187.32488238369055,191.82174594877156
104.303;213.56319407720784,187.72633527234268,192.327868852459
104.37;213.4635113696457,187.85616076150185,192.51586462189317
104.437;213.2004698512138,187.74340903158443,192.11694074654136
104.51;213.25710491367863,187.36733067729082,192.2108897742364
104.577;212.59728742827335,186.7412623891497,191.83515910276475
104.68;212.82418456642802,186.78467250066296,191.5141872182445
104.814;213.00521920668058,186.65866388308976,191.8846555323591
104.918;212.70401916422676,186.66276284269364,191.92627096087304
105.02;212.5528858709846,186.8780360407417,191.88273700705145
105.121;213.1541533546326,186.84451544195954,191.7968583599574
105.256;212.21378230227094,186.71339075959278,191.0579483163665
105.358;213.1010101010101,187.38888888888889,191.8755980861244
105.459;213.12425110705914,187.22323521750457,191.58374576712686
105.56;213.13979646491697,187.0474022495983,192.30690948044992
105.729;212.92055823939882,186.53032742887817,191.6231884057971
105.831;213.64058744993324,187.13484646194925,192.66328437917224
105.904;213.00802353570472,186.8884728537042,192.11045734153518
106.004;213.4770007976602,187.14996011699017,192.06567402286626
106.104;212.5606583488187,186.95566764003186,191.48951420228298
106.242;213.29361474752872,186.98984771573603,192.10766764627303
106.343;213.21480096179536,186.7608869890462,191.9754207854662
106.41;213.0103147315525,186.84422110552765,192.17640835757737
106.511;213.96711229946524,187.09866310160427,192.90080213903744
106.613;212.82967468923565,186.38746363395927,191.54456492991272
106.68;213.04886515353806,186.63791722296395,191.61922563417892
106.783;213.15697674418604,186.69820295983087,191.55285412262157
106.916;213.53292291220558,186.92344753747324,192.0002676659529
107.018;212.8843717001056,186.64783526927138,192.071277719113
107.119;212.88835852559004,186.82524529302572,191.5719968178202
107.187;213.03943217665616,186.64248159831757,191.57360672975815
107.286;212.9906790945406,186.86258322237018,192.03595206391478
107.456;212.82540526175924,186.43157055540792,191.4735583311188
107.558;213.0902355120402,186.66472611802064,191.72082561524212
107.658;212.3632275132275,186.14100529100529,191.45502645502646
107.759;212.38620329239615,185.92657434021427,191.3127776326104
107.877;212.74122340425532,186.29893617021276,191.3968085106383
107.983;212.5238591916558,186.30482398956974,191.38800521512385
108.085;212.72765620880568,186.4692855259689,191.27445293962563
108.186;212.45898641588298,186.63793103448276,191.38166144200628
108.287;212.58828207847296,185.94883351007422,191.18743372216332
108.39;211.89720845290896,185.35246543177666,190.42995043047222
108.494;212.7703170796696,186.31761257660537,191.41300293098854
108.628;212.42883259336642,185.99320971533038,190.99660485766518
108.738;212.12328405491024,186.0108236536431,190.86510031678986
108.873;212.475478625754,186.5232100708104,191.443482821925
108.957;212.98362387744322,187.28024300052826,191.76386687797148
109.058;212.92682277807344,186.68919638105376,191.12027674294836
109.125;213.5547210300429,187.69903433476395,192.14780042918454
