time;interpolated Pixel leftCheek
47.431;216.22211558162047,189.6797983414943,194.26583628599982
47.461;216.3272483207059,189.85624801234863,194.4438567664733
47.491;216.43238105979134,190.03269768320294,194.62187724694675
47.521;216.53751379887677,190.20914735405728,194.79989772742022
47.551;216.56561016921734,190.2808250037546,194.7849320681129
47.581;216.56569331455978,190.3144037366675,194.6997896307035
47.611;216.56577645990222,190.34798246958042,194.61464719329405
47.641;216.56585960524467,190.38156120249334,194.52950475588463
47.671;216.56594275058714,190.41513993540624,194.4443623184752
47.701;216.5821207885823,190.46486347409385,194.43394907618932
47.731;216.60902875501262,190.5253502166312,194.47335529731907
47.761;216.63593672144293,190.58583695916857,194.51276151844883
47.791;216.66970052229445,190.62815818184387,194.5576083267079
47.821;216.73088766083072,190.59781732507085,194.6242174834842
47.851;216.792074799367,190.56747646829783,194.69082664026047
47.881;216.75086624264287,190.40458277957092,194.68146003417505
47.911;216.68405876210366,190.20855088285552,194.65309948737422
47.941;216.59322293581585,190.05738427754298,194.61957275110953
47.971;216.47835876377937,189.9510829636333,194.58087982538103
48.001;216.3634945917429,189.8447816497236,194.54218689965253
48.031;216.26327182030295,189.75348826842503,194.49878373463548
48.061;216.23625605184554,189.737234550182,194.43182937317565
48.091;216.2092402833881,189.720980831939,194.3648750117158
48.121;216.1822245149307,189.70472711369598,194.29792065025597
48.151;216.12692974190762,189.71215721384016,194.19038939936553
48.181;216.06302831532108,189.7267954326239,194.0705086603875
48.211;215.99912688873454,189.74143365140768,193.95062792140948
48.241;215.9997760671275,189.8145135446831,193.91052653020606
48.271;216.0497874728577,189.93228413021689,193.9314328755361
48.301;216.10966719535847,190.03979015123062,193.96382064194543
48.331;216.3077033526468,190.00359226896373,194.15694830346476
48.361;216.50573950993515,189.96739438669684,194.3500759649841
48.391;216.70377566722348,189.93119650442995,194.5432036265034
48.421;216.5840658310998,189.93723760044574,194.50737102068678
48.451;216.32817914065666,189.96138111572552,194.37341258601188
48.481;216.07229245021352,189.98552463100532,194.239454151337
48.511;215.8945592719024,190.0193874917006,194.15007722280507
48.541;215.8731331178554,190.0726890432269,194.1498633065591
48.571;215.85170696380834,190.12599059475315,194.14964939031316
48.601;215.83028080976132,190.17929214627944,194.1494354740672
48.631;215.8402682473407,190.21273382922035,194.2265132914728
48.661;215.85133891221756,190.24549068910662,194.30625634107327
48.691;215.86240957709438,190.27824754899288,194.38599939067373
48.721;215.82635852597429,190.241876814451,194.32618370207905
48.751;215.74318575885718,190.13637848548092,194.12680927528928
48.781;215.66001299174013,190.03088015651085,193.92743484849947
48.811;215.59962716329966,189.93735214013597,193.7609572054858
48.841;215.7443237829488,189.95155693711766,193.89055061645684
48.871;215.88902040259796,189.96576173409932,194.02014402742788
48.901;215.67160902563745,189.69850166690088,193.79684875581978
48.931;215.39848872612166,189.38793931290547,193.51926291766105
48.961;215.17645363130697,189.12605331779503,193.28774677494843
48.991;215.28647236704984,189.18056365543674,193.3556836526355
49.021;215.3964911027927,189.23507399307846,193.42362053032252
49.051;215.50650983853555,189.28958433072017,193.49155740800956
49.081;215.61652857427842,189.34409466836186,193.5594942856966
49.111;215.7265473100213,189.39860500600358,193.62743116338365
49.141;215.77885710283792,189.45989795838963,193.68631412941698
49.171;215.71574900980212,189.53475614026442,193.72708927214296
49.201;215.6526409167663,189.60961432213918,193.76786441486894
49.231;215.5895328237305,189.68447250401394,193.8086395575949
49.261;215.58670786621934,189.66487702370603,193.86056995367193
49.291;215.59058103487757,189.63478669204446,193.91373982234353
49.321;215.5944542035358,189.6046963603829,193.9669096910151
49.351;215.6246592156231,189.63979495048864,194.0130578523012
49.381;215.67790459071082,189.73193384714077,194.05306201962495
49.411;215.73114996579852,189.8240727437929,194.0930661869487
49.441;215.76310786730636,189.8983388943322,194.10457127248557
49.471;215.68862840091484,189.8832413143073,193.97358094908796
49.501;215.6141489345233,189.8681437342824,193.84259062569035
49.531;215.5396694681318,189.8530461542575,193.71160030229274
49.561;215.70962996019932,189.9361819423987,193.79521321257326
49.591;215.9407004418816,190.0438760725814,193.9324769312733
49.621;216.06627086802956,190.12056939940473,194.0386391432636
49.651;216.099528745585,190.1701370232886,194.11758753688284
49.681;216.13278662314042,190.21970464717248,194.19653593050208
49.711;216.16604450069585,190.26927227105634,194.27548432412132
49.741;216.1993023782513,190.3188398949402,194.35443271774056
49.771;216.23256025580673,190.36840751882409,194.4333811113598
49.801;216.21114025822087,190.3501860938849,194.41468536542502
49.831;216.1730791682007,190.31133321930395,194.3662718378868
49.861;216.13501807818054,190.272480344723,194.3178583103486
49.891;216.09695698816037,190.23362747014204,194.26944478281044
49.921;216.05512935795625,190.18348927320872,194.25356840262265
49.951;216.00576864738414,190.11078043157065,194.30276631713562
49.981;215.95640793681204,190.0380715899326,194.35196423164862
50.011;215.90704722623997,189.96536274829455,194.40116214616162
50.041;215.97636460759733,190.02585209614216,194.3542046289122
50.071;216.0541589955211,190.09585560038158,194.30037886653693
50.101;216.13195338344485,190.165859104621,194.24655310416165
50.131;216.12711100198885,190.16370502732067,194.21719383165663
50.161;216.04996144732556,190.0984130661731,194.2092427377881
50.191;215.97281189266224,190.03312110502551,194.20129164391955
50.221;215.8956623379989,189.96782914387794,194.193340550051
50.251;215.83248375223206,189.91092939152182,194.1905586082304
50.281;215.89504388653327,189.92955951828864,194.23429903484092
50.311;215.95760402083448,189.94818964505546,194.27803946145144
50.341;216.0201641551357,189.96681977182232,194.32177988806197
50.371;215.88434353936893,189.851759172235,194.2233442552714
50.401;215.68814617358146,189.69601009071386,194.0816376478805
50.431;215.49194880779396,189.5402610091927,193.93993104048963
50.461;215.36037874329674,189.4453500567736,193.84581929270277
50.491;215.4065337573477,189.51774395938523,193.8825934088269
50.521;215.45268877139867,189.59013786199682,193.91936752495104
50.551;215.49884378544962,189.66253176460845,193.9561416410752
50.581;215.49960070063955,189.66310785613317,193.91708673702573
50.611;215.49531338262273,189.65570419087047,193.86960638629031
50.641;215.4910260646059,189.64830052560777,193.82212603555493
50.671;215.46832876333465,189.6338124134005,193.81139320804948
50.701;215.43155323957475,189.6139067829415,193.82876142771994
50.731;215.39477771581485,189.59400115248255,193.84612964739037
50.761;215.35800219205495,189.57409552202355,193.8634978670608
50.791;215.32122666829505,189.55418989156456,193.88086608673123
50.821;215.00233311991636,189.34566786034196,193.6096456293087
50.851;214.6632882840649,189.12367322906485,193.31781169495093
50.881;214.32424344821342,188.9016785977877,193.02597776059318
50.911;214.30588529546486,188.85943589516802,192.89350379175912
50.941;214.5327581356774,188.954650549757,192.88289332597262
50.971;214.75963097588993,189.04986520434596,192.8722828601861
51.001;214.91748572310692,189.10693290873266,192.86125296036812
51.031;214.79926809834168,189.0114128123104,192.84854532442438
51.061;214.68105047357648,188.9158927158881,192.83583768848067
51.091;214.56283284881127,188.82037261946581,192.82313005253692
51.121;214.64590216842925,188.87558343611607,192.91087309447533
51.151;214.79023273198996,188.9766688784841,193.02918808185615
51.181;214.93456329555065,189.0777543208521,193.14750306923693
51.211;215.07889385911136,189.17883976322014,193.26581805661775
51.241;215.13939632386433,189.2400558212941,193.3192143409125
51.271;215.00429989139928,189.20824331601537,193.2211336513399
51.301;214.86920345893427,189.1764308107366,193.12305296176726
51.331;214.73410702646922,189.14461830545787,193.02497227219465
51.361;214.5990105940042,189.1128058001791,192.926891582622
51.391;214.46391416153915,189.08099329490034,192.8288108930494
51.421;214.40869859133772,189.07007553272985,192.7969568179234
51.451;214.38253060741397,189.06675585896235,192.7891851480507
51.481;214.35636262349018,189.06343618519486,192.78141347817805
51.511;214.33019463956643,189.06011651142737,192.77364180830537
51.541;214.37168893927372,189.09123835728377,192.84434695156267
51.571;214.59925451896638,189.2170743821059,193.13086333092747
51.601;214.82682009865906,189.342910406928,193.41737971029227
51.631;215.05438567835174,189.46874643175013,193.70389608965706
51.661;215.15059609086825,189.49845691616008,193.7892554658623
51.691;215.2265980161269,189.5133788558912,193.84366761081228
51.721;215.30259994138555,189.52830079562233,193.8980797557622
51.751;215.36775530433204,189.56590431251587,193.96841195568078
51.781;215.42206410496638,189.62618940657177,194.05466421056798
51.811;215.4763729056007,189.6864745006277,194.1409164654552
51.841;215.53068170623501,189.74675959468362,194.2271687203424
51.871;215.33704340793744,189.58339513033718,194.0239928255208
51.901;215.11585543198075,189.39518071505714,193.7886582473982
51.931;214.89466745602408,189.20696629977712,193.55332366927558
51.961;214.67347948006739,189.01875188449708,193.317989091153
51.991;214.64216709450272,188.92850626693755,193.16850583310534
52.021;214.80073029933007,188.9362294470985,193.10487389513264
52.051;214.95929350415742,188.94395262725945,193.0412419571599
52.081;215.077380460301,188.93617110298325,192.96064156947816
52.111;214.62879993487212,188.71132371658692,192.64248288586984
52.141;214.18021940944325,188.4864763301906,192.32432420226155
52.171;213.7316388840144,188.26162894379428,192.00616551865323
52.201;213.7545503490146,188.3572868894327,192.05156926577544
52.231;214.09178980763417,188.66661505642762,192.339347966718
52.261;214.42902926625376,188.97594322342252,192.62712666766058
52.291;214.76626872487333,189.28527139041742,192.91490536860314
52.321;214.84873130366336,189.40191933378162,193.0369213056983
52.351;214.92240847280405,189.5119231315034,193.15322128541942
52.381;214.99608564194477,189.62192692922517,193.26952126514055
52.411;215.0697628110855,189.73193072694693,193.3858212448617
52.441;215.05508485878931,189.74530094677013,193.43408748880427
52.471;214.93942962485093,189.64823279185205,193.4046008918571
52.501;214.82377439091255,189.55116463693398,193.37511429490988
52.531;214.7081191569742,189.4540964820159,193.3456276979627
52.561;214.5924639230358,189.35702832709782,193.3161411010155
52.591;214.7709058516135,189.2916003041792,193.44743455422176
52.621;214.9493477801912,189.2261722812606,193.578728007428
52.651;215.1277897087689,189.16074425834196,193.71002146063427
52.681;215.03270085104725,189.01527557948154,193.63324620825256
52.711;214.72844139203792,188.80859934019503,193.39735959277422
52.741;214.42418193302856,188.60192310090852,193.1614729772959
52.771;214.22030912663212,188.46534471980752,193.00604490846075
52.801;214.4179829306873,188.60915777144865,193.1724510261985
52.831;214.61565673474243,188.75297082308975,193.33885714393622
52.861;214.8133305387976,188.8967838747309,193.50526326167397
52.891;214.8340975330242,188.89349667241396,193.50521223498194
52.921;214.81948316528508,188.86078941930543,193.47186977940396
52.951;214.80486879754596,188.8280821661969,193.43852732382598
52.981;214.83624392293981,188.81850257573578,193.4136139466264
53.011;214.9201784690571,188.83535459972884,193.39833380185928
53.041;215.00411301517437,188.8522066237219,193.38305365709215
53.071;215.08804756129163,188.869058647715,193.36777351232504
53.101;215.1719821074089,188.88591067170807,193.3524933675579
53.131;215.11748089576153,188.89931298811265,193.39806025449084
53.161;215.04759793325144,188.9123320036741,193.4503879227238
53.191;214.97771497074135,188.9253510192355,193.50271559095674
53.221;214.96888993359582,189.02382011745757,193.55784329715902
53.251;215.02112282181486,189.20773929834024,193.61577104133067
53.281;215.07335571003392,189.3916584792229,193.67369878550232
53.311;215.11948974505057,189.52394338486,193.69563555597784
53.341;215.13512951405525,189.39805691426912,193.53761745797263
53.371;215.1507692830599,189.27217044367825,193.37959935996741
53.401;215.16640905206458,189.14628397308735,193.2215812619622
53.431;215.18204882106926,189.02039750249648,193.06356316395699
53.461;215.19768859007394,188.8945110319056,192.90554506595177
53.491;215.0817660124353,188.7590223177116,192.74253564683224
53.521;214.83428108815335,188.6139313599145,192.57453490659844
53.551;214.58679616387138,188.4688404021174,192.40653416636465
53.581;214.3628338359924,188.33578712740535,192.25618202029867
53.611;214.46818785775494,188.37126141588462,192.35291019258244
53.641;214.5735418795175,188.40673570436388,192.44963836486622
53.671;214.67889590128007,188.44220999284315,192.54636653715
53.701;214.69693407655257,188.4581857079762,192.57028448024883
53.731;214.6482013103915,188.45925074937392,192.5385240127945
53.761;214.59946854423043,188.46031579077166,192.5067635453402
53.791;214.55073577806937,188.46138083216937,192.47500307788587
53.821;214.5020030119083,188.4624458735671,192.44324261043155
53.851;214.45327024574723,188.46351091496484,192.41148214297723
53.881;214.41311746593422,188.46336049509165,192.3982762442716
53.911;214.37608468115684,188.46276808930176,192.39181746147463
53.941;214.3390518963795,188.46217568351187,192.38535867867765
53.971;214.3020191116021,188.461583277722,192.37889989588064
54.001;214.26498632682473,188.46099087193213,192.37244111308365
54.031;214.27040983497793,188.47830898983892,192.40364838303037
54.061;214.5517992471798,188.61204551177423,192.67968499581113
54.091;214.83318865938165,188.7457820337095,192.95572160859192
54.121;215.1145780715835,188.87951855564478,193.2317582213727
54.151;215.3959674837854,189.01325507758008,193.5077948341535
54.181;215.41464382531913,189.05220274449502,193.52672968156966
54.211;215.32072885085228,189.0505266164012,193.43547805811528
54.241;215.22681387638542,189.04885048830744,193.34422643466092
54.271;215.13476158364153,189.03751234434955,193.25209179736805
54.301;215.0594734264044,188.93921605761494,193.15201003552883
54.331;214.98418526916726,188.84091977088036,193.0519282736896
54.361;214.90889711193012,188.74262348414578,192.9518465118504
54.391;214.833608954693,188.64432719741117,192.85176475001117
54.421;214.75832079745587,188.5460309106766,192.75168298817195
54.451;214.69046665609844,188.44594890176603,192.65504153197924
54.481;214.63545308762417,188.3427824636425,192.5643424219032
54.511;214.5804395191499,188.23961602551893,192.4736433118272
54.541;214.5254259506756,188.13644958739536,192.3829442017512
54.571;214.52378510823334,188.22202904945462,192.50681563806432
54.601;214.5383881389312,188.36505291591732,192.69599115371332
54.631;214.55299116962908,188.50807678238002,192.8851666693623
54.661;214.6285053089079,188.5812206612148,193.0443496826093
54.691;214.79538611105815,188.54954455860766,193.15854394225332
54.721;214.96226691320842,188.51786845600057,193.27273820189737
54.751;215.10864483550247,188.4839276237519,193.36066127214517
54.781;214.96798243980973,188.41828057652177,193.08078769084563
54.811;214.827320044117,188.3526335292916,192.80091410954608
54.841;214.68665764842424,188.28698648206145,192.52104052824654
54.871;214.582865646751,188.3072046618976,192.42187965003978
54.901;214.5212112382429,188.42555452980952,192.5292475753677
54.931;214.4595568297348,188.54390439772143,192.63661550069557
54.961;214.39790242122672,188.66225426563338,192.74398342602348
54.991;214.3362480127186,188.7806041335453,192.85135135135135
55.021;214.48881744818937,188.67335577164235,193.00914739516512
55.051;214.64138688366012,188.5661074097394,193.16694343897888
55.081;214.7939563191309,188.45885904783646,193.3247394827926
55.111;214.98337787977763,188.52469971224485,193.27446760498438
55.141;215.19736752387504,188.70593306086084,193.08548377942816
55.171;215.30984066700677,188.81680996395298,192.94726819741706
55.201;215.14314343248287,188.73420664185463,192.948665285155
55.231;214.976446197959,188.65160331975628,192.95006237289292
55.261;214.80974896343514,188.56899999765793,192.95145946063084
55.291;214.64305172891125,188.48639667555958,192.95285654836877
55.321;214.57460728251476,188.4970242650308,192.94213019624203
55.351;214.53606585859185,188.5360264797623,192.92771410154774
55.381;214.49752443466892,188.57502869449385,192.91329800685347
55.411;214.44015361520871,188.52100152153164,192.85930288241133
55.441;214.35815974004595,188.34532053389302,192.75355056522196
55.471;214.27616586488318,188.1696395462544,192.6477982480326
55.501;214.19417198972042,187.99395855861576,192.54204593084322
55.531;214.19475739663758,187.9651983637701,192.53136724682625
55.561;214.2204756285356,187.98115319281794,192.54962401638346
55.591;214.2461938604336,187.99710802186578,192.5678807859407
55.621;214.25427198287085,188.0199961981795,192.58484436531074
55.651;214.23588994111688,188.0532843953921,192.5998681594
55.681;214.21942928311307,188.0924018740285,192.61326089181904
55.711;214.22986799761136,188.21312929259844,192.60381876085535
55.741;214.24030671210966,188.33385671116838,192.59437662989166
55.771;214.25074542660795,188.45458412973835,192.58493449892796
55.801;214.27946007284007,188.53888601552086,192.59425760771003
55.831;214.3447265825398,188.55033683572844,192.6411111959836
55.861;214.40999309223957,188.56178765593606,192.68796478425713
55.891;214.47525960193934,188.57323847614364,192.7348183725307
55.921;214.5405261116391,188.58468929635126,192.78167196080426
55.951;214.68680453622596,188.64691322253316,192.8687019718254
55.981;214.8455463323339,188.71694839578805,192.96191297096155
56.011;215.00428812844183,188.78698356904295,193.0551239700977
56.041;215.1630299245498,188.85701874229784,193.14833496923387
56.071;215.18822192774192,188.8379982388041,193.2259944413587
56.101;215.15617830539875,188.7808110167038,193.2969889733358
56.131;215.12413468305556,188.7236237946035,193.3679835053129
56.161;215.0920910607124,188.66643657250322,193.43897803729
56.191;215.05889611684026,188.6097053792089,193.50322165467267
56.221;214.99231284862867,188.56619902128784,193.37168874881647
56.251;214.92572958041708,188.5226926633668,193.24015584296023
56.281;214.8591463122055,188.47918630544575,193.108622937104
56.311;214.79256304399388,188.4356799475247,192.97709003124777
56.341;214.7259797757823,188.39217358960366,192.84555712539157
56.371;214.6593965075707,188.3486672316826,192.71402421953533
56.401;214.59281323935912,188.30516087376157,192.5824913136791
56.431;214.52622997114753,188.26165451584052,192.45095840782287
56.461;214.48108616515967,188.23846841851264,192.36827221507727
56.491;214.44513070012485,188.2239910042961,192.3065203279505
56.521;214.40917523509,188.20951359007958,192.24476844082372
56.551;214.3732197700552,188.19503617586304,192.18301655369692
56.581;214.33726430502034,188.18055876164652,192.12126466657014
56.611;214.3254032545661,188.20011760062394,192.09303772396035
56.641;214.43401427701494,188.3898577055711,192.2324355039354
56.671;214.54262529946377,188.57959781051827,192.37183328391043
56.701;214.6512363219126,188.76933791546543,192.51123106388548
56.731;214.66612691643118,188.8063654698543,192.54550516345648
56.761;214.6408516132654,188.77794478828963,192.53472625714005
56.791;214.61557631009964,188.74952410672492,192.52394735082362
56.821;214.60754521126634,188.7456618704517,192.5440869187988
56.851;214.63975058920883,188.7991026731919,192.63636959345442
56.881;214.67195596715132,188.85254347593207,192.72865226811007
56.911;214.7041613450938,188.90598427867226,192.8209349427657
56.941;214.68728430843257,188.89086262056068,192.89911897869365
56.971;214.65546914558757,188.85487412653768,192.97301212457407
57.001;214.6236539827426,188.8188856325147,193.0469052704545
57.031;214.59183881989762,188.7828971384917,193.12079841633488
57.061;214.57582769152816,188.77150848385583,193.17656059393238
57.091;214.6032776579664,188.82776938753454,193.18246260875185
57.121;214.63072762440467,188.88403029121324,193.18836462357132
57.151;214.6581775908429,188.94029119489193,193.19426663839081
57.181;214.63420141627358,188.81462880905454,193.08518793274828
57.211;214.60451122603675,188.66875272438205,192.96333359149887
57.241;214.5748210357999,188.52287663970952,192.84147925024945
57.271;214.56020171534786,188.43457669820663,192.78216520440813
57.301;214.6058658740349,188.57658132938226,192.9730123401991
57.331;214.65153003272195,188.7185859605579,193.16385947599008
57.361;214.69719419140898,188.86059059173354,193.35470661178107
57.391;214.72042895447893,188.8990442303794,193.23794800118833
57.421;214.73917783842543,188.9167876705193,193.05966824131886
57.451;214.75792672237193,188.93453111065924,192.88138848144942
57.481;214.77667560631846,188.95227455079916,192.70310872157995
57.511;214.77382078131674,188.97231410090805,192.75395073808025
57.541;214.76942283424728,188.99251765887183,192.8211585957498
57.571;214.76502488717782,189.01272121683564,192.88836645341937
57.601;214.76062694010838,189.03292477479943,192.95557431108892
57.631;214.81373938597235,189.1319986593787,193.09928574034612
57.661;214.96618796508503,189.36730310811194,193.3751397023456
57.691;215.1186365441977,189.6026075568452,193.65099366434507
57.721;215.27108512331037,189.83791200557843,193.92684762634454
57.751;215.42353370242301,190.07321645431168,194.20270158834398
57.781;215.3047604319211,189.82948711474694,194.00086371593528
57.811;215.13174279149624,189.4899510175226,193.70348747664494
57.841;214.95872515107138,189.15041492029826,193.4061112373546
57.871;214.7398226322309,188.90752902427988,193.16284487823557
57.901;214.47503523497483,188.76129332946738,192.97368839928782
57.931;214.21024783771875,188.61505763465493,192.7845319203401
57.961;214.00988781762683,188.49354464608416,192.621608311721
57.991;214.1316646833558,188.49564518872202,192.58984905474506
58.021;214.25344154908476,188.49774573135988,192.5580897977691
58.051;214.3752184148137,188.49984627399772,192.52633054079317
58.081;214.50024069676263,188.56619574131327,192.67538964319922
58.111;214.62607433276654,188.64860743979818,192.86965333545075
58.141;214.75190796877044,188.73101913828313,193.06391702770227
58.171;214.87774160477437,188.81343083676808,193.25818071995383
58.201;214.97938854603163,188.883485538391,193.38764876238898
58.231;215.03266209779568,188.92882624628982,193.38752550519135
58.261;215.0859356495597,188.97416695418866,193.38740224799375
58.291;215.13920920132375,189.01950766208748,193.38727899079612
58.321;215.19248275308777,189.0648483699863,193.38715573359852
58.351;215.09920894097957,189.0973058825134,193.34678567188993
58.381;214.96929828790329,189.12654259619757,193.29635390905364
58.411;214.83938763482703,189.15577930988172,193.24592214621734
58.441;214.70947698175075,189.18501602356588,193.195490383381
58.471;214.57956632867447,189.21425273725004,193.14505862054472
58.501;214.51024081192568,189.26258072606018,193.11656171747543
58.531;214.63998074311002,189.37363719028434,193.1601364964978
58.561;214.76972067429435,189.48469365450848,193.20371127552022
58.591;214.89946060547868,189.5957501187326,193.2472860545426
58.621;215.029200536663,189.70680658295674,193.29086083356498
58.651;215.05282487914974,189.7096751097585,193.31190779196422
58.681;214.93768268257034,189.57106710300792,193.30349529262548
58.711;214.82254048599094,189.43245909625733,193.29508279328672
58.741;214.70739828941154,189.29385108950675,193.286670293948
58.771;214.59225609283217,189.15524308275616,193.27825779460923
58.801;214.47711389625277,189.01663507600557,193.2698452952705
58.831;214.43371560693942,188.90384191901043,193.12323920521143
58.861;214.40135484182082,188.79502027736228,192.95537256273388
58.891;214.36899407670222,188.68619863571413,192.7875059202563
58.921;214.33663331158365,188.577376994066,192.61963927777876
58.951;214.32570319709933,188.49644169214545,192.49147625340046
58.981;214.50764893832354,188.66648344777371,192.72064579191562
59.011;214.68959467954775,188.83652520340198,192.94981533043077
59.041;214.87154042077194,189.0065669590302,193.1789848689459
59.071;215.05348616199615,189.17660871465847,193.40815440746104
59.101;215.02186482310108,189.22074284572986,193.41166723314493
59.131;214.8834599441464,189.2019231645228,193.3023517024132
59.161;214.74505506519174,189.18310348331576,193.19303617168146
59.191;214.6380602242492,189.13995104005443,193.1169153266202
59.221;214.593885459331,189.04813307268455,193.10718385289988
59.251;214.5497106944128,188.95631510531467,193.0974523791796
59.281;214.5055359294946,188.8644971379448,193.0877209054593
59.311;214.50936036199954,188.86281110659095,193.04144819268478
59.341;214.52518459386027,188.88365805924113,192.98604017014674
59.371;214.54100882572098,188.90450501189127,192.93063214760872
59.401;214.5622860543355,188.9139404130058,192.88457454632942
59.431;214.60148027228377,188.8858807162175,192.8692397577574
59.461;214.64067449023207,188.85782101942922,192.8539049691854
59.491;214.67986870818035,188.82976132264093,192.83857018061337
59.521;214.71906292612866,188.80170162585264,192.82323539204137
59.551;214.61912619175547,188.85619242191373,192.83186590694206
59.581;214.46859638381085,188.94070157901095,192.849211077651
59.611;214.31806657586623,189.02521073610816,192.86655624835996
59.641;214.3029176614835,189.11821918258335,192.99390760972602
59.671;214.49084008744362,189.2239765631255,193.2862682570778
59.701;214.6787625134037,189.32973394366763,193.57862890442956
59.731;214.8666849393638,189.43549132420978,193.87098955178132
59.761;214.8098390767333,189.26810395492896,193.69444667151578
59.791;214.69180114195518,189.03243039819242,193.40067790934592
59.821;214.57376320717705,188.79675684145585,193.10690914717608
59.851;214.48944967880047,188.6216894516706,192.90795063034489
59.881;214.51594491431462,188.64575661043955,193.0205114910551
59.911;214.54244014982876,188.6698237692085,193.13307235176532
59.941;214.5689353853429,188.69389092797746,193.24563321247552
59.971;214.59543062085706,188.71795808674642,193.35819407318573
60.001;214.6746155046201,188.80252045940287,193.39170283129647
60.031;214.77296026047364,188.9090810916548,193.3964653702801
60.061;214.87130501632717,189.01564172390673,193.40122790926375
60.091;214.9696497721807,189.12220235615865,193.40599044824742
60.121;215.05945602036917,189.20182268650842,193.4293431181227
60.151;215.12120717194387,189.19292488203675,193.51377764664184
60.181;215.18295832351853,189.1840270775651,193.59821217516102
60.211;215.2447094750932,189.17512927309343,193.68264670368018
60.241;215.19113283593163,189.18105674899664,193.5610058683956
60.271;215.11449063862278,189.1899492809748,193.39814996035025
60.301;215.03784844131394,189.19884181295294,193.2352940523049
60.331;215.15836555033448,189.25775936432103,193.3065390908345
60.361;215.53670636763195,189.38209424873747,193.68391613642356
60.391;215.80679837988154,189.47935245022623,193.97977215357562
60.421;215.53564636689177,189.4412272370764,193.86802302854255
60.451;215.264494353902,189.40310202392658,193.7562739035095
60.481;214.99334234091225,189.36497681077674,193.64452477847644
60.511;215.06679266519848,189.41825551044073,193.7140962326357
60.541;215.2263935738037,189.4943851883082,193.82899783159306
60.571;215.29927139981044,189.56867869595297,193.8967954097138
60.601;215.16979536642077,189.6386878064114,193.85468360588243
60.631;215.04031933303108,189.70869691686988,193.81257180205108
60.661;214.91084329964139,189.77870602732835,193.7704599982197
60.691;215.11525087020465,189.75434364481177,193.9302464127417
60.721;215.34350726962168,189.72324044136838,194.10445412857467
60.751;215.5717636690387,189.69213723792498,194.27866184440762
60.781;215.61462838538452,189.60421931975873,194.27545057613082
60.811;215.28670973558792,189.40267197214666,193.91740133963452
60.841;214.95879108579132,189.20112462453457,193.55935210313822
60.871;214.63087243599472,188.9995772769225,193.20130286664192
60.901;214.96281507402878,189.29840121355403,193.5609103492641
60.931;215.31751154957425,189.61447933240083,193.9452646153042
60.961;215.67220802511974,189.93055745124767,194.3296188813443
60.991;215.75232042758122,189.9847768862644,194.41096643960842
61.021;215.69514079350068,189.90806697936608,194.34081064398458
61.051;215.63796115942017,189.8313570724678,194.27065484836072
61.081;215.53047535224076,189.70494115244838,194.16090989021
61.111;215.30560847449732,189.46254453514638,193.95879021949662
61.141;215.08074159675388,189.22014791784437,193.7566705487832
61.171;215.04867756731753,189.17164238075,193.715653977
61.201;215.03038516990307,189.1369862065276,193.68614476942605
61.231;215.05643043271743,189.14906723366832,193.68733749019475
61.261;215.14898218587498,189.23125406285368,193.73458310347743
61.291;215.24153393903256,189.31344089203907,193.7818287167601
61.321;215.33408569219014,189.39562772122443,193.82907433004277
61.351;215.4266374453477,189.47781455040982,193.87631994332546
61.381;215.41997534991208,189.52925623107097,193.91357690553792
61.411;215.37723549135163,189.56951785772333,193.94720163099763
61.441;215.3344956327912,189.6097794843757,193.98082635645733
61.471;215.32476701961363,189.64860097995873,194.00667467768127
61.501;215.3720578302792,189.68493497642206,194.01909102795258
61.531;215.41934864094475,189.72126897288535,194.03150737822392
61.561;215.4666394516103,189.75760296934868,194.04392372849523
61.591;215.50106036487304,189.75283659410016,193.93911005906335
61.621;215.53503748857017,189.7466529646547,193.83025397515894
61.651;215.3975012598346,189.57056905370706,193.72909168969036
61.681;215.1975965393053,189.33270322221324,193.63072714910754
61.711;214.997691818776,189.0948373907194,193.53236260852475
61.741;214.8171874333656,188.8740222160145,193.44094650050957
61.771;214.90828773962002,188.8919162363548,193.4468084484413
61.801;214.99938804587447,188.9098102566951,193.452670396373
61.831;215.09048835212892,188.92770427703542,193.45853234430476
61.861;215.18158865838336,188.9455982973757,193.46439429223648
61.891;215.2736929822457,189.02551962479882,193.55589171742156
61.921;215.36646665118,189.14679249027716,193.70447946077556
61.951;215.4592403201143,189.26806535575548,193.85306720412956
61.981;215.50867338420747,189.35200234817623,193.9456565553103
62.011;215.38474402893615,189.28659584836666,193.81425233779805
62.041;215.26574220560235,189.22368446236015,193.68951995374053
62.071;215.2896388084559,189.23313137664354,193.75827073986898
62.101;215.31353541130943,189.2425782909269,193.8270215259974
62.131;215.33743201416297,189.25202520521026,193.89577231212584
62.161;215.3613286170165,189.26147211949365,193.9645230982543
62.191;215.382398044484,189.3068351118813,193.96475222766554
62.221;215.40130551430337,189.37966334046632,193.91258244311655
62.251;215.42021298412274,189.45249156905138,193.86041265856758
62.281;215.40854181818128,189.50881230219255,193.80863620061163
62.311;215.27455610919654,189.49910305355834,193.75843304902776
62.341;215.1405704002118,189.4893938049241,193.70822989744386
62.371;215.00658469122706,189.4796845562899,193.65802674585998
62.401;215.04538493586736,189.56380132299833,193.73286012347327
62.431;215.25697113413267,189.7417441050494,193.93273003028372
