time;interpolated Pixel rightCheek
33.601;194.6212332288063,170.75388812603111,170.68119836692404
33.631;194.79028038118088,170.80932736966247,170.87451346731376
33.661;194.95932753355544,170.86476661329382,171.06782856770351
33.691;195.03641850565836,170.91982042565263,171.1438863111158
33.721;195.00841670030795,170.97443374512852,171.0859356465539
33.751;194.98041489495753,171.0290470646044,171.02798498199198
33.781;194.94677609123647,171.06750016876367,170.96202961854684
33.811;194.8624043021795,170.96051133507325,170.82403196515267
33.841;194.77803251312253,170.85352250138283,170.68603431175848
33.871;194.69366072406552,170.74653366769243,170.5480366583643
33.901;194.56321623128756,170.65930116108947,170.42455356677135
33.931;194.41601802806557,170.57925277342744,170.30634849765158
33.961;194.2688198248436,170.4992043857654,170.18814342853182
33.991;194.1216216216216,170.41915599810338,170.06993835941205
34.021;194.63566976960536,170.73622705044545,170.50980790474114
34.051;195.1497179175891,171.0532981027875,170.94967745007023
34.081;195.66376606557282,171.37036915512957,171.38954699539931
34.111;196.17781421355656,171.6874402074716,171.8294165407284
34.141;196.28066126808284,171.73553013355252,171.8626520123328
34.171;196.02370736583381,171.5482615741549,171.54008266942807
34.201;195.7667534635848,171.3609930147573,171.21751332652335
34.231;195.5723127534692,171.2128563854476,170.97259432810077
34.261;195.69043800402068,171.26037940657747,171.1159270520888
34.291;195.80856325457216,171.30790242770735,171.25925977607685
34.321;195.92668850512365,171.35542544883722,171.4025925000649
34.351;195.6861133548027,171.43661166521142,171.41245638781598
34.381;195.35586310426365,171.5262136803967,171.38895306650778
34.411;195.20475052330073,171.5680300870574,171.37235822176697
34.441;195.2878948948604,171.5473576210321,171.36479753869116
34.471;195.37103926642004,171.52668515500682,171.35723685561538
34.501;195.44541611119038,171.50138606149585,171.3439762756113
34.531;195.2655346790704,171.34191477089982,171.1654186846881
34.561;195.08565324695044,171.18244348030382,170.98686109376484
34.591;194.90577181483047,171.02297218970782,170.8083035028416
34.621;194.85862240128165,170.92365465096285,170.75742930817276
34.651;194.8999610001136,170.86443961345196,170.79167737767352
34.681;194.9412995989455,170.80522457594105,170.82592544717426
34.711;194.98481741606724,170.77421776252956,170.85122927707485
34.741;195.03549552185544,170.835895114016,170.84714489114637
34.771;195.08617362764366,170.8975724655025,170.84306050521792
34.801;195.13685173343188,170.95924981698897,170.83897611928944
34.831;195.18752983922008,171.02092716847542,170.83489173336096
34.861;195.27169736098696,171.04908842142544,170.87501261451834
34.891;195.38935429873254,171.043733575839,170.95933876276155
34.921;195.50701123647812,171.0383787302526,171.04366491100475
34.951;195.62102308757915,171.05403388855515,171.14167121575085
34.981;195.71134187549063,171.20625407213635,171.3285985377656
35.011;195.8016606634021,171.35847425571754,171.51552585978035
35.041;195.89197945131357,171.51069443929873,171.7024531817951
35.071;195.45060748184403,171.19863433939122,171.2830933751193
35.101;194.84741658621502,170.74527154450888,170.67921139884209
35.131;194.24422569058603,170.29190874962654,170.07532942256483
35.161;193.94209957020198,170.08065870038004,169.80491198773856
35.191;194.09157061268536,170.23257776958735,170.03469136508878
35.221;194.24104165516874,170.38449683879463,170.26447074243896
35.251;194.39051269765213,170.5364159080019,170.49425011978917
35.281;194.5639504387765,170.58735017571598,170.53769796072262
35.311;194.73738817990082,170.63828444343008,170.58114580165608
35.341;194.76770946314466,170.68021186811592,170.61130709981364
35.371;194.72647251744823,170.7176358712876,170.63482512658328
35.401;194.68523557175178,170.7550598744593,170.65834315335292
35.431;194.64973144808218,170.7976030612318,170.6784499322332
35.461;194.6514906675869,170.87342094140942,170.67638359983255
35.491;194.65324988709162,170.94923882158704,170.67431726743192
35.521;194.65500910659634,171.02505670176464,170.67225093503126
35.551;194.6094100382169,170.8862490550822,170.52680563095572
35.581;194.54351456074426,170.65545903974544,170.31991219616233
35.611;194.47761908327158,170.4246690244087,170.11301876136898
35.641;194.5017020003318,170.32482356683977,170.0398012771103
35.671;194.68120214431238,170.451155072688,170.19747861650248
35.701;194.824209961744,170.55258299080148,170.32801894762824
35.731;194.73001765660746,170.49213758863903,170.28216872502207
35.761;194.6358253514709,170.43169218647657,170.2363185024159
35.791;194.54163304633437,170.3712467843141,170.19046827980975
35.821;194.56957494317913,170.3958587232662,170.25735765275638
35.851;194.63468811888782,170.44635767907923,170.35855907652345
35.881;194.69980129459648,170.49685663489228,170.4597605002905
35.911;194.79292851047904,170.60165261875497,170.59160446669185
35.941;194.9344436139347,170.80023437833978,170.77637646127963
35.971;195.07595871739034,170.99881613792462,170.96114845586743
36.001;195.21747382084598,171.19739789750943,171.1459204504552
36.031;195.35898892430163,171.39597965709424,171.330692445043
36.061;195.50050402775727,171.59456141667908,171.5154644396308
36.091;195.34626368372983,171.43062523368135,171.353546990184
36.121;195.10201081220754,171.15635750294115,171.08611536211797
36.151;194.85775794068525,170.88208977220094,170.81868373405194
36.181;194.82862929217805,170.77965883748328,170.74338632166845
36.211;195.08081693530605,170.90193755910283,170.91934134517746
36.241;195.30663814155437,171.02784105728122,171.08663656704005
36.271;195.42699360028413,171.16824366169504,171.21929258231694
36.301;195.5473490590139,171.30864626610887,171.3519485975938
36.331;195.66770451774366,171.4490488705227,171.4846046128707
36.361;195.5145781318154,171.3869142262388,171.41025116365327
36.391;195.27821814099124,171.26313781061208,171.2728948339376
36.421;195.0418581501671,171.1393613949854,171.13553850422193
36.451;194.8054981593429,171.0155849793587,170.99818217450624
36.481;194.6341839749454,170.89473448754967,170.87392229760417
36.511;194.64174575822113,170.7819302862393,170.78567766593952
36.541;194.64930754149688,170.6691260849289,170.69743303427484
36.571;194.65686932477263,170.5563218836185,170.6091884026102
36.601;194.66443110804838,170.4435176823081,170.52094377094554
36.631;195.0228143799573,170.7292861065282,170.86690848397583
36.661;195.48796940927633,171.13635924286632,171.34502386713064
36.691;195.751000831938,171.3430705358623,171.64876424325297
36.721;195.7497167689708,171.28777018756477,171.72447576402516
36.751;195.74843270600363,171.23246983926722,171.80018728479735
36.781;195.7407795542805,171.17869986733874,171.85683814237362
36.811;195.643959159974,171.1463551645771,171.64663971520753
36.841;195.54713876566754,171.1140104618155,171.43644128804144
36.871;195.45031837136108,171.08166575905386,171.22624286087532
36.901;195.35864984398484,171.03189019088356,171.10367526103917
36.931;195.2714892001725,170.96686261548064,171.0577846351167
36.961;195.1843285563602,170.9018350400777,171.0118940091942
36.991;195.09716791254792,170.8368074646748,170.96600338327173
37.021;195.01000726873562,170.77177988927187,170.92011275734927
37.051;195.06835249756634,170.83349381972707,170.98604238264315
37.081;195.15579890092567,170.92055605135388,171.0743360581803
37.111;195.24324530428498,171.0076182829807,171.16262973371747
37.141;195.33069170764432,171.09468051460752,171.25092340925463
37.171;195.32092544359458,171.11845884683015,171.2278053262167
37.201;195.14324639038372,171.0329286255364,171.01224875109452
37.231;194.96556733717284,170.9473984042427,170.7966921759723
37.261;194.787888283962,170.86186818294897,170.58113560085013
37.291;194.63864487224015,170.79959728755787,170.56521558566604
37.321;194.49038199988,170.73812843788755,170.55617958979013
37.351;194.34211912751982,170.6766595882172,170.54714359391423
37.381;194.32641432201638,170.5437103311396,170.43250005967448
37.411;194.38745366048263,170.36937768029986,170.25671531901352
37.441;194.520903928418,170.34834504988615,170.24794882492006
37.471;194.77942761998185,170.59210336384461,170.52766839307944
37.501;195.0379513115457,170.83586167780305,170.80738796123882
37.531;195.29647500310955,171.07961999176152,171.0871075293982
37.561;195.5549986946734,171.32337830571998,171.36682709755758
37.591;194.74711005990844,170.6023821445803,170.73498819949182
37.621;193.8207311666625,169.77419104176306,170.00186502740104
37.651;193.4982071213277,169.51348170909432,169.71152148782534
37.681;193.4776104999485,169.53651326149986,169.6425677645072
37.711;193.45701387856928,169.5595448139054,169.57361404118902
37.741;193.59855817450392,169.69541230422902,169.65678194256822
37.771;194.18598999305166,170.14157862382726,170.15828431186515
37.801;194.77342181159938,170.58774494342552,170.65978668116205
37.831;195.36085363014712,171.03391126302375,171.16128905045898
37.861;195.00151036908977,170.74632605816012,170.8661086843194
37.891;194.53696987696523,170.37721290613408,170.48240801424248
37.921;194.07242938484066,170.00809975410803,170.09870734416555
37.951;193.91524785873423,169.89134208647775,169.96311517065874
37.981;194.06542529864595,170.0269399032432,170.07563149372208
38.011;194.2156027385577,170.16253772000866,170.18814781678543
38.041;194.3657801784694,170.2981355367741,170.30066413984878
38.071;194.51595761838112,170.43373335353957,170.4131804629121
38.101;194.47827321910518,170.43374424226755,170.41944150761216
38.131;194.42717011703013,170.42407035042146,170.41811288957197
38.161;194.37606701495505,170.41439645857534,170.4167842715318
38.191;194.2396216671982,170.33275569256995,170.26016314104072
38.221;194.01783407375956,170.17914805240525,169.94824949809873
38.251;193.79604648032088,170.02554041224053,169.63633585515677
38.281;193.5776590226192,169.87594021363054,169.3409927581621
38.311;193.45787550128978,169.84255582010653,169.52619549363968
38.341;193.33809197996035,169.8091714265825,169.71139822911724
38.371;193.4427602736036,169.86925748065923,169.86480224199616
38.401;193.6970631105619,169.99165716646974,169.99700710647596
38.431;193.95136594752026,170.11405685228024,170.12921197095577
38.461;194.20566878447858,170.23645653809072,170.26141683543557
38.491;194.44715808815155,170.35432853836204,170.3884701428317
38.521;194.6053594254697,170.44277058262847,170.48203832918392
38.551;194.7635607627878,170.5312126268949,170.57560651553615
38.581;194.92176210010592,170.61965467116136,170.6691747018884
38.611;194.66966396382514,170.4493198904425,170.45122946390148
38.641;194.29269207470995,170.2002269455977,170.13847579242008
38.671;193.91572018559472,169.95113400075292,169.82572212093865
38.701;193.57706648708148,169.7219170886937,169.54197977757795
38.731;193.77486745699565,169.77096463563242,169.66439602790766
38.761;193.9726684269098,169.8200121825712,169.78681227823736
38.791;194.00545917863963,169.80874977880276,169.81742898512968
38.821;193.91206564587557,169.7513680009642,169.7778460411581
38.851;193.8186721131115,169.6939862231256,169.73826309718658
38.881;193.72527858034744,169.63660444528702,169.69868015321504
38.911;193.63188504758335,169.57922266744842,169.6590972092435
38.941;193.9386214912577,169.9427761170333,169.9188807095743
38.971;194.25915552032643,170.3208445744604,170.18898719074312
39.001;194.5796895493952,170.69891303188749,170.45909367191194
39.031;194.90022357846394,171.07698148931456,170.72920015308077
39.061;195.10329005620133,171.25251630895477,170.9016272407679
39.091;195.18888898260738,171.22551749080807,170.97637493497336
39.121;195.27448790901343,171.19851867266135,171.05112262917882
39.151;195.36008683541948,171.17151985451466,171.12587032338428
39.181;195.44568576182553,171.14452103636796,171.20061801758973
39.211;194.78509401682663,170.631105971051,170.68165470396968
39.241;194.12450227182774,170.117690905734,170.16269139034964
39.271;193.46391052682884,169.60427584041705,169.64372807672962
39.301;193.48710221108632,169.58042139620744,169.61375439464516
39.331;193.85218560997197,169.80134726255147,169.82827552832848
39.361;194.2172690088576,170.02227312889553,170.0427966620118
39.391;194.5066269360894,170.19027727891375,170.20162314358427
39.421;194.61929209612873,170.2347974241717,170.2304954368981
39.451;194.7319572561681,170.2793175694296,170.25936773021195
39.481;194.84462241620747,170.32383771468753,170.28824002352576
39.511;194.9572875762468,170.36835785994543,170.3171123168396
39.541;194.78845195349635,170.30863899805453,170.2848094048832
39.571;194.56331617418792,170.22807233473384,170.24027145187273
39.601;194.33818039487946,170.14750567141314,170.1957334988623
39.631;194.22857567203036,170.09187814161254,170.20587954858647
39.661;194.29226753387027,170.07365931209205,170.2980516024126
39.691;194.35595939571016,170.05544048257156,170.39022365623873
39.721;194.4139735167126,170.0374520769746,170.47285835256457
39.751;194.30733315342812,170.02614596516042,170.27890968138166
39.781;194.20069279014368,170.01483985334625,170.08496101019875
39.811;194.09405242685924,170.00353374153204,169.89101233901584
39.841;194.18700631507002,170.07189647113546,169.97770628691717
39.871;194.37975732902848,170.18009362144767,170.20472154436058
39.901;194.5725083429869,170.28829077175988,170.431736801804
39.931;194.68645346203738,170.3428571296334,170.5415756895256
39.961;194.61651815963594,170.27228497181667,170.37800304789621
39.991;194.5593966049433,170.21767894257678,170.23590660859168
40.021;194.68166751817324,170.38659871341275,170.3944770018349
40.051;194.8039384314032,170.5555184842487,170.5530473950781
40.081;194.92620934463315,170.72443825508466,170.7116177883213
40.111;194.8690000693546,170.69304559739874,170.7068498486998
40.141;194.7078812112553,170.54568258635803,170.607517611104
40.171;194.54676235315603,170.39831957531732,170.50818537350818
40.201;194.38564349505674,170.2509565642766,170.40885313591238
40.231;194.28034995245653,170.15769314342043,170.34101677003218
40.261;194.53792096060025,170.41607705876368,170.4779035703034
40.291;194.79549196874396,170.67446097410695,170.6147903705746
40.321;195.05306297688767,170.9328448894502,170.75167717084582
40.351;195.21890891841173,171.02116580607,170.83695620059353
40.381;195.35683853531242,171.05772841873048,170.90652851757324
40.411;195.4947681522131,171.09429103139092,170.97610083455294
40.441;195.38704693318985,170.95172929295032,170.83532473205923
40.471;194.91084946028073,170.54048102785802,170.37902600035537
40.501;194.4783060824488,170.16963309516396,169.96612901170812
40.531;194.65692003569768,170.36438981604496,170.16085642585324
40.561;194.83553398894654,170.55914653692597,170.35558383999836
40.591;195.01414794219542,170.753903257807,170.55031125414348
40.621;195.05713775059854,170.82544878133592,170.63393381481563
40.651;195.02160831724885,170.82566150639786,170.65323251295084
40.681;194.98607888389915,170.8258742314598,170.672531211086
40.711;194.95054945054946,170.82608695652175,170.6918299092212
40.741;194.91765531948766,170.79869739243642,170.73837668718167
40.771;194.88476118842587,170.7713078283511,170.7849234651421
40.801;194.85186705736407,170.74391826426577,170.83147024310256
40.831;194.8045391835663,170.7113757720374,170.78954365153572
40.861;194.74617374179397,170.67489280534667,170.67996095385982
40.891;194.68780830002163,170.63840983865597,170.57037825618391
40.921;194.6294428582493,170.60192687196525,170.46079555850798
40.951;194.57563626207104,170.56703611544236,170.36450185721023
40.981;194.56285927623946,170.54647525043,170.38780912331578
41.011;194.5500822904079,170.52591438541765,170.41111638942132
41.041;194.5373053045763,170.5053535204053,170.43442365552687
41.071;194.51889116330707,170.48743287575124,170.42463387649525
41.101;194.49616625611492,170.47153122313586,170.38953459235873
41.131;194.47344134892273,170.45562957052047,170.3544353082222
41.161;194.45071644173058,170.43972791790506,170.31933602408571
41.191;194.49154815638465,170.48258007446807,170.38858299721585
41.221;194.60501601029162,170.5925794415207,170.5770828357936
41.251;194.7184838641986,170.70257880857332,170.76558267437133
41.281;194.83195171810553,170.81257817562593,170.95408251294907
41.311;194.9454195720125,170.92257754267854,171.1425823515268
41.341;194.9442388051931,170.9030282156213,170.89908223835008
41.371;194.94305803837372,170.88347888856407,170.65558212517334
41.401;195.10953980393427,171.00949337812756,170.78997428615563
41.431;195.32704929674088,171.1798098988365,171.03937713927328
41.461;195.4480587471537,171.29106305632692,171.19752666284595
41.491;195.25199662970118,171.20825087752797,171.05584381791368
41.521;195.05593451224863,171.125438698729,170.9141609729814
41.551;194.8598723947961,171.04262651993005,170.7724781280491
41.581;194.60182493328512,170.85580548838357,170.48576699291152
41.611;194.3282811357595,170.64298224365024,170.16279878522258
41.641;194.0547373382339,170.43015899891688,169.83983057753363
41.671;193.89366325196178,170.30156032745867,169.6664648425581
41.701;194.18246801070356,170.50985994910116,170.09150899843604
41.731;194.47127276944533,170.7181595707436,170.516553154314
41.761;194.7600775281871,170.92645919238606,170.94159731019198
41.791;194.91389947686474,171.01371081400782,171.0064082741267
41.821;195.01863676733723,171.0569449810766,170.94022535008207
41.851;195.1233740578097,171.1001791481454,170.87404242603742
41.881;195.22811134828223,171.14341331521416,170.8078595019928
41.911;195.3328486387547,171.18664748228295,170.74167657794814
41.941;195.37929751893685,171.18636675842714,170.6636034490147
41.971;195.13430434766713,170.96851157994845,170.5260792956371
42.001;194.88931117639743,170.75065640146977,170.38855514225946
42.031;194.64431800512773,170.53280122299108,170.25103098888187
42.061;194.39932483385803,170.3149460445124,170.11350683550427
42.091;194.5614849201745,170.3914713476982,170.251196485594
42.121;194.8981392597422,170.59415971445452,170.5068349085983
42.151;195.2347935993099,170.7968480812108,170.76247333160262
42.181;195.48782824412203,170.95484207181624,170.9640558474934
42.211;195.32276441515623,170.88936418166725,170.89535882781635
42.241;195.15770058619043,170.82388629151828,170.8266618081393
42.271;194.99263675722463,170.75840840136928,170.7579647884623
42.301;194.90763866709253,170.7836897317772,170.8272020842027
42.331;194.84700841051847,170.83659343365898,170.9384193889832
42.361;194.78637815394444,170.88949713554075,171.0496366937637
42.391;194.76082234207672,170.90176582728782,171.10356185984736
42.421;194.78787819726855,170.8530820038328,171.07154881788583
42.451;194.81493405246036,170.8043981803778,171.0395357759243
42.481;194.84231550986397,170.75920252476428,171.0081817241367
42.511;194.87913943140938,170.81516373655444,170.99593838739378
42.541;194.9159633529548,170.8711249483446,170.98369505065088
42.571;194.9527872745002,170.92708616013473,170.97145171390795
42.601;194.96870400612306,171.01376283010302,171.01406456398456
42.631;194.97068261113088,171.12091647219003,171.09324820527425
42.661;194.9726612161387,171.22807011427705,171.1724318465639
42.691;194.9746398211465,171.3352237563641,171.25161548785357
42.721;194.9663788809379,171.3892220130225,171.28456632817657
42.751;194.9244737207324,171.26856686041563,171.1656093938948
42.781;194.88256856052692,171.14791170780873,171.04665245961309
42.811;194.84066340032143,171.02725655520183,170.92769552533133
42.841;194.7850858851412,170.99757328355463,170.7952082522015
42.871;194.7274049307341,170.98188568590123,170.66063938847964
42.901;194.669723976327,170.9661980882478,170.52607052475776
42.931;194.67316821504141,170.99270648561296,170.49838087011753
42.961;194.81923790437273,171.1176722046881,170.72007603666776
42.991;194.96530759370404,171.24263792376323,170.94177120321802
43.021;195.11137728303538,171.36760364283836,171.16346636976826
43.051;195.1426647162675,171.28724464812282,171.1659193471814
43.081;195.16119856548858,171.18407179631942,171.14401208135706
43.111;195.17973241470966,171.080898944516,171.12210481553274
43.141;195.10809240248022,170.9795968310965,171.04630096128508
43.171;194.95755026148157,170.87993161376292,170.923337592167
43.201;194.80700812048292,170.78026639642934,170.80037422304892
43.231;194.65646597948427,170.6806011790958,170.6774108539308
43.261;194.50592383848561,170.5809359617622,170.55444748481273
43.291;194.35538169748696,170.48127074442863,170.43148411569464
43.321;194.3752946434548,170.525964813147,170.46237331913164
43.351;194.39520758942263,170.5706588818654,170.49326252256864
43.381;194.41512053539049,170.61535295058377,170.52415172600564
43.411;194.53481825029658,170.72754021549613,170.62449957633643
43.441;194.71228609458802,170.8788024887313,170.76506032750052
43.471;194.88975393887944,171.03006476196649,170.90562107866458
43.501;194.9840574703252,171.10484476484845,170.9804214469218
43.531;194.80510683099251,170.928325879427,170.83915198562795
43.561;194.6261561916598,170.75180699400556,170.6978825243341
43.591;194.44720555232706,170.5752881085841,170.55661306304023
43.621;194.26825491299437,170.39876922316265,170.41534360174637
43.651;194.3315493906653,170.4757868295038,170.4113111620535
43.681;194.46857064307648,170.6299677159466,170.4490465115435
43.711;194.60559189548763,170.78414860238942,170.48678186103348
43.741;194.5795878327647,170.8397404511301,170.49604954067155
43.771;194.34039681948173,170.76640817364492,170.46809026742633
43.801;194.10120580619872,170.69307589615974,170.44013099418112
43.831;194.08317552100422,170.68830549773597,170.48607510780673
43.861;194.2586608728871,170.74352674349095,170.5966846849443
43.891;194.43414622477,170.79874798924592,170.7072942620819
43.921;194.60963157665287,170.8539692350009,170.81790383921947
43.951;194.77685695417674,170.90459839022301,170.919501243071
43.981;194.70454307528868,170.82205691999226,170.7597456216276
44.011;194.63222919640063,170.7395154497615,170.59999000018416
44.041;194.55991531751258,170.65697397953076,170.4402343787407
44.071;194.59005353433292,170.70589530328994,170.5420411965749
44.101;194.66409979217113,170.81115782447333,170.75594620267088
44.131;194.73814605000933,170.91642034565675,170.9698512087669
44.161;194.85402954378827,171.03976902252543,171.1780532645479
44.191;195.10737824137237,171.22254363950293,171.36751705500828
44.221;195.3607269389565,171.40531825648046,171.55698084546864
44.251;195.6140756365406,171.58809287345795,171.746444635929
44.281;195.2209080178548,171.25728589063124,171.226015052523
44.311;194.75590525291682,170.86941428560402,170.62670842757626
44.341;194.7656444798563,170.88104107802505,170.65902411694356
44.371;195.0127547027345,171.09241706917015,171.0071509634679
44.401;195.2598649256127,171.30379306031526,171.35527780999223
44.431;195.43022457177346,171.43329795131157,171.58722362131525
44.461;195.44708306449934,171.39906064201026,171.5868073622356
44.491;195.45595674103888,171.35840162782603,171.57563071582987
44.521;195.23327074817416,171.13151317203747,171.25240283696792
44.551;195.01058475530948,170.90462471624892,170.92917495810593
44.581;194.7878987624448,170.67773626046036,170.60594707924398
44.611;194.7432634200579,170.5902000843018,170.4990365992622
44.641;194.78765340290988,170.57234004795828,170.50028481872053
44.671;194.83204338576186,170.55448001161471,170.50153303817885
44.701;195.04368663059128,170.72320219762565,170.68239123366618
44.731;195.5898363993755,171.26508882834554,171.22246938121157
44.761;196.13598616815975,171.80697545906543,171.76254752875693
44.791;195.79457633602507,171.64335100764288,171.57228155295203
44.821;195.35454877045498,171.40133643598227,171.30086623010826
44.851;194.91452120488486,171.1593218643217,171.02945090726448
44.881;194.696311550439,171.00397364421485,170.86453554276267
44.911;194.76817147207862,170.9619583453706,170.83888935455423
44.941;194.84003139371825,170.91994304652636,170.81324316634579
44.971;194.89569833449366,170.88390657634017,170.7891173084132
45.001;194.80562844749102,170.90167956407646,170.77867442296363
45.031;194.7155585604884,170.91945255181278,170.76823153751405
45.061;194.6959398411324,170.91451219741745,170.77290074539772
45.091;194.70193972819334,170.90131244588338,170.78306525994805
45.121;194.7079396152543,170.88811269434927,170.79322977449837
45.151;194.70104540961177,170.85390881889091,170.78828776107264
45.181;194.67187958929964,170.78342509301783,170.75725265387004
45.211;194.64271376898748,170.71294136714477,170.72621754666747
45.241;194.61354794867532,170.64245764127168,170.6951824394649
45.271;194.5843821283632,170.5719739153986,170.6641473322623
45.301;194.63363391875797,170.56901374271308,170.6646214743388
45.331;194.7282853785094,170.6051461534519,170.68333781336628
45.361;194.82293683826086,170.64127856419074,170.7020541523938
45.391;194.8626243927272,170.65167023749098,170.70433907588978
45.421;194.75116120765952,170.591274882835,170.66143760667416
45.451;194.65348184205513,170.5412070196138,170.62356433485144
45.481;194.74877594893655,170.63572403648018,170.65608582652916
45.511;194.84407005581795,170.73024105334653,170.6886073182069
45.541;194.97127995284765,170.7711924358236,170.71807141916534
45.571;195.11216804565518,170.78918711784812,170.74622520981552
45.601;195.2530561384627,170.8071817998726,170.7743790004657
45.631;195.33179758344204,170.81986790768244,170.79554739327034
45.661;195.23963574689384,170.81795543640186,170.79750594199967
45.691;195.14747391034567,170.81604296512128,170.799464490729
45.721;195.05531207379747,170.8141304938407,170.80142303945834
45.751;194.9631502372493,170.81221802256013,170.8033815881877
45.781;194.8709884007011,170.81030555127955,170.80534013691704
45.811;194.7788265641529,170.80839307999898,170.80729868564637
45.841;195.03418842511837,171.00031121178165,170.9961120057443
45.871;195.59363352140826,171.36183112124462,171.34842325078972
45.901;196.15307861769818,171.72335103070762,171.70073449583518
45.931;196.61177007295478,172.00113488764507,171.9805490967597
45.961;196.41556286149506,171.7346344031667,171.7891355108982
45.991;196.21935565003534,171.4681339186883,171.59772192503672
46.021;196.02314843857562,171.2016334342099,171.40630833917524
46.051;195.89972698738006,171.1017214632147,171.32737201137274
46.081;195.798457724091,171.05251034414914,171.28266789254474
46.111;195.69718846080195,171.00329922508357,171.23796377371673
46.141;195.5959191975129,170.95408810601802,171.19325965488872
46.171;195.4755861287691,170.88819591507453,171.11644575688882
46.201;195.31712544911585,170.7889415803752,170.97541230054512
46.231;195.15866476946258,170.68968724567583,170.83437884420144
46.261;195.0002040898093,170.59043291097646,170.69334538785776
46.291;194.84174341015606,170.49117857627712,170.55231193151408
46.321;194.94986901270758,170.57504898749704,170.62143343676533
46.351;195.2123340417987,170.76493898845973,170.81222360399258
46.381;195.47479907088982,170.95482898942242,171.00301377121983
46.411;195.7183144919256,171.13107401608136,171.19486037975713
46.441;195.8995669150653,171.26248555574227,171.390178152599
46.471;196.07465393466836,171.38918009136813,171.57820561261292
46.501;196.07094425170885,171.37908150997836,171.55481400061828
46.531;196.06723456874937,171.3689829285886,171.53142238862364
46.561;195.86490710995665,171.22195988159194,171.4450894607827
46.591;195.5774577472354,171.0162549207638,171.33178168329337
46.621;195.29000838451415,170.81054995993566,171.21847390580402
46.651;195.0025590217929,170.60484499910748,171.10516612831466
46.681;194.78335421289287,170.45799077040513,171.00136556826402
46.711;194.83712761927754,170.54653947020591,170.93559387796813
46.741;194.89090102566223,170.63508817000672,170.86982218767227
46.771;194.9446744320469,170.7236368698075,170.80405049737638
46.801;194.9055834983043,170.7278412694016,170.76373118448885
46.831;194.8432764795299,170.710959593944,170.7297749659534
46.861;194.78096946075547,170.6940779184864,170.69581874741795
46.891;194.7221451992878,170.62015156047005,170.61886099157178
46.921;194.67144737153586,170.41312094314992,170.44156631533403
46.951;194.62074954378392,170.20609032582976,170.26427163909625
46.981;194.57005171603197,169.99905970850963,170.08697696285847
47.011;194.70442578076887,170.13582802928246,170.24158304507898
47.041;194.83879984550578,170.27259635005527,170.3961891272995
47.071;194.97317391024268,170.4093646708281,170.55079520952
47.101;195.10754797497958,170.5461329916009,170.70540129174051
47.131;195.09648684433537,170.54071780356134,170.71334404264104
47.161;194.89524122742355,170.3493703347671,170.52949628335392
47.191;194.6939956105117,170.15802286597287,170.3456485240668
47.221;194.4927499935999,169.96667539717862,170.16180076477968
47.251;194.60493381283595,170.08284582158174,170.40550552812374
47.281;194.76533754532554,170.24632669109215,170.71498760264183
47.311;194.92574127781512,170.40980756060253,171.02446967715989
47.341;195.12979703357948,170.56127435630245,171.18597018984076
47.371;195.38374081594355,170.69901078193317,171.17834891756482
47.401;195.6376845983076,170.83674720756392,171.17072764528888
47.431;195.8542954660672,170.95596392320905,171.15661050240877
47.461;195.5482455293644,170.8159046990559,171.05155117107043
47.491;195.24219559266157,170.67584547490273,170.9464918397321
47.521;194.93614565595877,170.53578625074957,170.84143250839375
47.551;194.91817402487527,170.50505672342564,170.73304065370422
47.581;195.00495814128968,170.5140834494941,170.62343697234155
47.611;195.0917422577041,170.5231101755626,170.51383329097885
47.641;195.17852637411852,170.53213690163108,170.40422960961618
47.671;195.26531049053295,170.54116362769958,170.29462592825348
47.701;195.2133622585429,170.54172898381566,170.3257022164191
47.731;195.0689257942832,170.53665342663015,170.4505651509369
47.761;194.92448933002348,170.53157786944465,170.57542808545472
47.791;194.89016454802038,170.58008507889332,170.7177751008005
47.821;195.29628649504366,170.8429233548787,170.93005843945824
47.851;195.7024084420669,171.1057616308641,171.14234177811596
47.881;195.5770319065819,170.99801507696856,171.2033807040142
47.911;195.3187807504698,170.79762231560275,171.22660852672257
47.941;195.16803663740907,170.62419978989865,171.15686059089273
47.971;195.12479956739963,170.4777474998562,170.99413689652468
48.001;195.0815624973902,170.33129520981376,170.83141320215663
48.031;195.06139399337695,170.2250420820796,170.7054229232642
48.061;195.15656831934479,170.3197847658869,170.76309972174988
48.091;195.25174264531256,170.41452744969422,170.82077652023557
48.121;195.3469169712804,170.50927013350153,170.87845331872126
48.151;195.37461649329362,170.51583481264598,170.83987075718767
48.181;195.38178020540764,170.4955627077626,170.77199186869166
48.211;195.3889439175217,170.4752906028792,170.70411298019565
48.241;195.43876387559504,170.51303646225966,170.70344308225341
48.271;195.5212033158726,170.59514900019488,170.75416829473465
48.301;195.6153764133548,170.68988979500278,170.82384469857453
48.331;195.87382071170146,170.96142618602823,171.15883778143535
48.361;196.13226501004812,171.2329625770537,171.4938308642962
48.391;196.39070930839475,171.50449896807916,171.82882394715705
48.421;196.18811061918598,171.3872204100909,171.70463933951123
48.451;195.7879220781677,171.10330687395387,171.38366429307686
48.481;195.38773353714942,170.81939333781685,171.06268924664252
48.511;195.11376135818176,170.60641204975056,170.80293894375748
48.541;195.09222190331536,170.5352952578258,170.66563812797108
48.571;195.07068244844893,170.46417846590103,170.5283373121847
