time;Pixel forehead
54.027;243.91401869158878,229.55006675567424,232.7415220293725
54.16;244.1146934460888,229.88742071881606,232.78620507399577
54.268;244.03867549668874,230.10781456953643,233.1928476821192
54.44;243.80428458079874,229.5323988362867,232.7006083046813
54.548;243.74493062966917,229.81723585912488,232.86099252934898
54.649;244.19882729211088,230.2094882729211,233.25266524520256
54.749;243.8953642384106,229.90728476821192,232.958940397351
54.857;244.08791500664012,230.21381142098272,233.08260292164675
54.991;243.91238750661725,229.81815775542614,233.03308628904182
55.093;244.10106100795755,229.97957559681697,232.9472148541114
55.163;244.06354249404288,230.02435795604978,232.99311622981202
55.298;244.07046357615894,230.21192052980132,233.35337748344372
55.398;243.76093294460642,229.47150808375298,232.69043201696263
55.508;244.03381256656016,229.91160809371672,233.2196485623003
55.609;243.87859424920129,229.89243876464323,233.13258785942492
55.679;243.69897016107737,229.5579614470557,232.6641140744653
55.791;243.76148738379814,229.7710491367862,232.80929614873838
55.925;243.83104177683765,229.54098360655738,232.76335272342675
56.05;243.76804670912952,229.77680467091295,232.75583864118897
56.19;243.89501450804536,229.97916117119493,232.9240305987866
56.44;244.0323875802998,230.044164882227,232.91729122055673
56.606;244.25874867444327,230.49655355249206,233.55328738069989
56.71;244.0331373597007,230.12239444147514,233.15045430251203
56.812;243.7769496939047,229.92494011179133,232.5898323130157
56.918;244.14519153495849,230.3426198767747,233.24537905170104
57.053;244.10655737704917,230.41591750396614,233.31253305129562
57.154;243.86120712576442,229.7870247274661,232.86413187981918
57.265;244.26980329611908,230.5667198298777,233.71158958001064
57.366;243.6890243902439,229.7762460233298,232.79294803817604
57.483;243.73342175066313,229.9289124668435,232.80901856763927
57.62;244.0743603411514,230.34008528784648,233.11886993603412
57.756;243.75814201815268,229.94100373731982,232.73838761345436
57.856;244.0505212510024,230.227479283614,233.00855386260358
57.956;243.96557245796637,229.9052575393648,232.9834534294102
58.057;244.33886065792993,230.59240438619952,233.70687349558705
58.191;243.75836431226764,229.61497610196494,232.87280934678705
58.327;244.2752688172043,230.21774193548387,233.2758064516129
58.494;244.16999474513926,230.2593273778245,233.45165528113506
58.638;244.0925238600212,230.26352067868504,233.27173913043478
58.805;243.99311075781665,230.1637519872814,233.45972443031266
58.948;243.82,230.06613333333334,233.1888
59.081;243.9597564204395,229.9907333862854,233.31374106433677
59.181;243.75300400534044,229.93377837116154,232.94259012016022
59.287;243.8870751940059,229.93765052180893,233.4075461600214
59.394;244.15772618094476,230.33493461435816,233.41072858286628
59.529;243.8743068391867,230.05598098758912,233.06759968312647
59.629;243.95023948908994,230.15087812666312,233.11069717935072
59.737;243.85866736074962,229.9237376366476,232.86022904737115
59.844;243.56746666666666,229.38293333333334,232.39893333333333
59.979;243.43447368421053,229.54315789473685,232.62973684210527
60.114;243.64514407684098,229.3028281750267,232.7753468516542
60.216;243.68711656441718,229.2830088023473,232.53934382502
60.318;243.82121859967933,229.78460716194547,233.00641368252272
60.386;243.5456967759126,229.19584332533972,232.4681588062883
60.487;243.60788549824466,229.2281933567378,232.12908452605996
60.562;243.43052575107296,229.25697424892704,232.05579399141632
60.663;243.75020210185934,229.59822150363783,232.72352465642683
60.771;243.13782136231117,228.83408428306387,231.7569573283859
60.872;243.79478914853613,229.36153639538006,232.67284448025785
60.971;243.16075211864407,228.73252118644066,231.88797669491527
61.072;243.21901161220632,228.58304077774778,231.8479611126114
61.143;243.5265557939914,229.2336373390558,232.37231759656652
61.219;243.90503093892926,229.64272262577347,233.0704869518429
61.359;243.0741831815747,228.54900910551686,231.7289769683985
61.46;243.7150244964616,229.18562874251498,232.17882416984213
61.562;243.8397007747796,229.43147208121826,232.65856265028052
61.629;243.48354020507284,229.27549919050188,232.3472746896924
61.739;243.32249395323836,228.9234076861059,232.0185434023112
61.873;243.6389802631579,229.49780701754386,232.82620614035088
61.975;243.02314687241665,228.04932488288784,231.20694406172498
62.04;242.7506940588562,227.81260410882842,230.8847862298723
62.174;242.88399330730618,228.0334634690463,231.07724484104853
62.275;243.06820712694878,228.05206013363028,231.244710467706
62.386;242.77026271660145,228.08133035215204,230.7956959195081
62.488;243.20378092855157,228.60828468167918,231.54211843202668
62.589;242.70903564520586,227.91516993644655,230.73473335175464
62.69;242.82545354590434,228.07009345794393,230.9466739967015
62.798;243.28329633740287,228.5779689234184,231.47918978912318
62.934;243.05123234561063,228.2730545555248,231.1116034339518
63.034;242.69139219485191,227.93966233047328,230.846664821478
63.134;244.03132595193085,230.0143127194167,233.15635970834458
63.242;243.84795321637426,229.7200956937799,232.88437001594897
63.349;243.57093609122248,229.60461416070007,232.73349244232298
63.45;244.15298804780878,230.38459495351927,233.5410358565737
63.552;243.91451187335093,230.20923482849605,233.12612137203166
63.618;244.00321715817694,229.9686327077748,233.1069705093834
63.72;243.9832223701731,229.9762982689747,233.28548601864182
63.821;243.91348195329087,230.19957537154988,233.42489384288749
63.99;244.15721445528885,230.13400158269584,233.31020838828806
64.092;243.8614936440678,229.66763771186442,232.81117584745763
64.16;243.92340425531916,229.82553191489362,233.00186170212766
64.253;243.79344955097727,229.7826201796091,232.7459059693608
64.387;244.12400635930047,230.06120826709062,233.13010068892422
64.488;243.94223160116064,230.15536797678712,233.1036665787391
64.555;243.82747603833866,229.86341853035142,232.91480298189563
64.627;243.61337209302326,229.45639534883722,232.75713530655392
64.761;243.91906283280085,229.94329073482427,233.1251331203408
64.862;243.71576158940397,229.61774834437085,232.8092715231788
64.938;243.7088877062267,229.4853645556147,232.7969664715274
65.073;243.72800213960952,229.81278416688954,233.04279219042525
65.179;243.67678100263853,229.44591029023746,232.5335092348285
65.278;243.57040572792363,229.74754706974278,232.8721824449748
65.379;243.75925925925927,230.12857142857143,233.07566137566138
65.479;243.19711014176664,228.82797164667394,231.87813522355506
65.545;243.39477193918378,229.1373699653241,232.17684715924247
65.646;243.49015433741351,229.43932943054816,232.4507716870676
65.747;243.44818304172276,229.2306864064603,232.2993270524899
65.881;243.5564212788823,229.57415368081678,232.51934443847395
65.954;243.11864857674914,228.7443469007715,231.57621707901038
66.088;243.49440298507463,229.39472281449895,232.74600213219617
66.192;243.02983069067454,228.73447997850042,231.68261220102124
66.358;243.3247311827957,229.28467741935484,232.0215053763441
66.459;243.0628525382756,228.71313456889604,231.51625033575073
66.561;243.4127408993576,229.01953961456104,232.4242505353319
66.692;242.8314278117522,228.16936984844457,231.33634671629886
66.826;243.31107535532314,228.72056851702868,232.13783856261733
66.927;242.69761904761904,228.1100529100529,231.01719576719577
66.995;242.62460317460318,228.04603174603176,230.84656084656083
67.061;242.79325902335455,228.45355626326963,231.17807855626327
67.13;243.20684126135757,228.6811865312667,231.82308925708176
67.209;243.510101010101,229.35991493886232,232.49707602339183
67.343;242.77810335641982,228.26425146510388,231.2690463505594
67.443;243.35948759007206,228.98665599145983,232.1355751267681
67.51;242.87540021344716,228.06243329775882,231.07203842049094
67.61;243.1287634408602,228.7282258064516,231.71881720430108
67.745;242.94770544290287,228.05816435432232,231.34418356456777
67.859;243.44116080937167,229.18823216187434,232.4084132055378
67.96;242.58091175686482,227.80858437749933,230.75366568914956
68.065;243.3433117583603,228.98300970873785,232.1299892125135
68.165;242.66569536423842,228.23867549668873,231.09403973509933
68.267;242.9924912845267,228.39903459372485,231.21346205417
68.34;242.603743315508,228.04117647058823,230.74839572192514
68.474;243.0464560658349,228.60711441465358,231.72020175205733
68.576;242.8106874328679,227.88856068743286,230.91675617615468
68.678;242.697786076287,228.0994931981862,231.15684182448652
68.812;242.4957671957672,227.62910052910053,230.76455026455025
68.912;242.09483232545355,227.2795492028587,230.12341946124243
69.015;241.9441079295154,226.77450440528634,229.4647577092511
69.148;242.0808522261677,227.07047254848402,229.99071291996722
69.256;241.86633663366337,226.80225522552254,229.6575907590759
69.329;241.68607525405108,226.72232903048612,229.72068113155726
69.431;242.23399558498897,227.17273730684326,230.1912251655629
69.498;242.3871412803532,227.25,230.22406181015452
69.565;241.96044568245125,226.72896935933147,229.5342618384401
69.637;242.79407051282053,228.15918803418805,231.14209401709402
69.743;242.73072805139185,227.93977516059957,231.2708779443255
69.844;242.39379347244517,227.6375066880685,230.4983948635634
69.946;242.99625267665954,228.40578158458243,231.1132226980728
70.058;242.68097014925374,227.92190831556502,230.784381663113
70.261;242.84165324745035,228.22758990874934,231.2866344605475
70.429;242.80967486122125,227.99471319058947,231.1847739888977
70.531;242.78616024973985,228.1108220603538,231.11420395421436
70.639;242.8917939425317,228.25938389852448,231.39088791095003
70.802;242.43740419008688,227.96704138988247,230.82396525293817
70.904;242.69548387096773,228.2221935483871,231.1545806451613
71.037;243.00433452320246,228.66241713411526,231.52524222335543
71.171;242.62419727716414,227.78294374518367,230.82121756999743
71.272;242.22190939339646,227.3580752495521,230.16969541847965
71.339;242.5280082987552,228.0018153526971,230.75752074688796
71.472;242.81221139045664,228.13134940995383,231.2647511544382
71.573;242.68488911810212,228.33935018050542,231.3971119133574
71.674;242.47527828112865,227.6570023297955,230.25550090603159
71.775;242.67534496224943,228.27961468367613,231.3394949231971
71.878;242.30338239091145,227.69584301575006,230.42473534727603
71.98;242.42212366292722,228.02165405687452,231.04330811374902
72.081;242.77850418410043,228.15847280334728,231.1982217573222
72.249;242.3449358806595,227.47265113844543,230.35880659513217
72.349;242.33263707571803,227.444908616188,230.37624020887728
72.45;242.25449871465295,227.62647814910025,230.35089974293058
72.55;242.36860068259386,227.5631399317406,230.5321606720924
72.621;242.16099714359908,227.3783432874578,230.21293170605037
72.755;242.51654752449033,227.65845909451946,230.22557585385226
72.856;242.3616303219107,227.67705088265836,230.5877466251298
72.957;242.15057113187953,227.65420560747663,230.49091381100726
73.058;242.45795127063138,227.66230023578726,230.52528163479172
73.162;242.15378610460579,227.4184231069477,230.44626593806922
73.265;242.02763157894736,227.13394736842105,230.08368421052631
73.399;241.8490517017407,226.92777344764875,229.67134320602753
73.501;242.40174326465927,227.48969889064975,230.52588483888007
73.568;242.19355676799168,227.2873473629514,229.94699922057677
73.668;242.35060814383922,227.5269698572184,230.39106292966684
73.769;241.80418653948067,226.7631160572337,229.54027556968734
73.939;242.5468994267848,228.17092235539343,231.03751954142783
74.04;242.69189189189188,228.0911196911197,231.13719433719433
74.145;242.71461187214612,228.15829528158295,231.3361237950279
74.259;242.34009240246405,227.62345995893224,230.71868583162217
74.391;242.5751965508496,228.04286076591427,231.0603601318793
74.493;242.40904419321686,227.81320657759505,230.68319630010276
74.627;242.7515243902439,228.22052845528455,231.1285569105691
74.727;242.49328512396696,228.01472107438016,230.8879132231405
74.834;242.6095698651056,227.94095189615678,230.98421990328328
75.037;242.575600930473,227.91108813646937,230.91858361333678
75.173;242.4917323836174,228.22004578987534,230.95522767743577
75.31;242.52745552977572,227.89327146171695,230.80768239236917
75.526;242.58375763747455,228.21614052953157,231.2235234215886
75.662;242.35994832041342,227.53255813953487,230.51343669250647
75.763;242.72470048432322,228.0076472087688,231.10349222533776
75.865;242.28740359897174,227.9904884318766,230.90796915167095
75.966;242.33392449961997,227.73752216873575,230.5396503673676
76.067;242.36211340206185,227.54149484536083,230.33582474226804
76.178;242.66096502425324,228.01838141434772,231.1085014041358
76.336;242.38208032955717,227.89212152420185,230.58238928939238
76.407;242.62706690409564,228.08216738743323,230.9771050623251
76.508;242.61880297970717,228.174158746468,230.87438993064475
76.608;242.39142567224758,227.955098934551,231.0593607305936
76.71;242.39829413285088,227.58955802532955,230.58051176014473
76.776;242.65011459129107,228.27934810287752,231.19633307868602
76.944;242.79963758736733,228.14004659590992,231.11312451462595
77.045;242.39969214982042,227.84427911749614,230.61775269368908
77.147;242.33161556299922,227.84926565318216,230.94898222107705
77.218;242.48982221077043,227.81963411491884,230.83148673022416
77.319;242.47213622291022,227.7327141382869,230.6282249742002
77.454;242.36090418700232,227.7796044181865,230.49088106858463
77.554;242.04002065582236,227.12677510973407,229.98089336431707
77.625;242.39617768595042,227.4715909090909,230.41813016528926
77.726;242.18477419354838,227.23122580645162,230.0763870967742
77.893;242.10348441184175,227.22635577678804,230.14278228975635
78.066;242.30974144685297,227.6892138939671,230.62601201358058
78.2;242.41472868217053,227.8813953488372,230.73695090439276
78.42;242.38532818532818,227.66460746460746,230.54929214929214
78.554;242.52002080083204,227.79667186687468,230.78341133645347
78.657;241.94546394417162,227.46239338330318,230.31015766347895
78.764;242.30787526427062,227.67970401691332,230.4593023255814
78.897;242.32297332297333,227.65811965811966,230.5130795130795
78.997;242.2928091050181,227.6453698913606,230.2972064148991
79.097;242.40191759523194,227.94273127753303,230.50790360196942
79.199;242.3468961919666,227.65936358894106,230.42957746478874
79.306;241.840414507772,227.1660621761658,229.94870466321242
79.375;242.48961892247044,227.79868593955322,230.62444152431013
79.476;242.41603153745072,227.89014454664914,230.69487516425755
79.611;242.1374284226965,227.36387298282145,230.27719937532535
79.684;242.29113261836255,227.62045513994246,230.46795710175255
79.785;242.26543370669444,227.63245636884605,230.1674915342537
79.885;242.37180156657965,227.75744125326372,230.65665796344646
80.032;242.161045751634,227.3756862745098,230.29856209150327
80.141;242.4212577962578,227.41372141372142,230.50649688149687
80.275;242.20424540512556,227.24721718871345,230.07067046337045
80.375;242.1188920825712,227.58505356676247,230.2610399790959
80.443;242.11375387797312,227.20785935884177,230.1750258531541
80.514;242.52319790301442,228.00262123197902,231.1826998689384
80.616;242.05655991735537,227.14436983471074,229.7657541322314
80.761;242.39004689942678,227.69072433559145,230.43772798332463
80.899;242.3745153786508,227.53786508141638,230.1013181700698
81;242.46608373078962,227.8102808691044,230.77239003709593
81.071;242.20989583333332,227.5359375,230.30885416666666
81.17;242.3799423932967,227.9528672427337,230.72453521864364
81.272;242.222481827622,227.33307372793354,230.28167185877467
81.372;242.30429060279022,227.4551197683601,230.3806264806528
81.507;242.17686547895687,227.43454686289698,230.21688613477923
81.607;242.32263116679718,227.6126337770817,230.47663795353694
81.708;242.32466181061395,227.85119667013527,230.50338189386056
81.81;242.3164823591364,227.74196945760926,230.6079515534492
81.911;242.35104166666667,227.32005208333334,230.23984375
82.011;242.33011734028682,227.6625814863103,230.66571056062583
82.112;242.4363115394634,227.8595988538682,230.88903360250066
82.213;242.59350649350648,228.0794805194805,230.90441558441557
82.372;242.32634032634033,227.63040663040664,230.5975135975136
82.578;242.45679012345678,227.87601786183347,230.6882059364329
82.746;242.20681520314548,227.35072083879425,229.99764089121888
82.913;242.46209950507944,227.803334201615,230.59051836415733
83.046;241.9477225672878,227.31780538302277,230.1226708074534
83.18;241.8873958613276,226.81214727223863,229.73394248857835
83.291;241.58283703302652,226.3957769355712,229.19085002707092
83.458;241.75523911875337,226.60773777538958,229.27109081139173
83.525;241.66828348154135,226.49474535165723,229.18377795742387
83.626;241.69659863945577,226.52408163265306,229.09224489795918
83.693;241.5096598639456,226.69006802721088,229.3744217687075
83.795;241.4745023179711,226.25470411780748,228.85274065994
83.93;241.9039562727746,227.16762103071318,230.0668922436231
84.032;242.4548802946593,227.8579321231255,230.8145224940805
84.133;242.00260281103593,227.0957834461218,230.0351379489849
84.202;242.65177398160316,228.07568988173455,231.0417871222076
84.304;242.23382696804364,227.21797869576514,229.95349441413353
84.404;242.04468693167055,227.17459080280594,229.80462457781243
84.506;242.39388346954917,227.9021882414975,230.89928816240442
84.606;242.4878431372549,227.85202614379085,230.79581699346406
84.676;242.799947354567,228.22084759147145,231.30639642011056
84.816;241.96396162820847,227.35597614726473,230.26315789473685
84.916;242.6634996041172,227.84323040380048,230.7690683557667
85.049;241.38176943699733,226.057908847185,228.801072386059
85.149;241.49731327243418,226.27565824825362,229.10666308436325
85.218;241.72283933893254,226.47520997019777,229.54375507992415
85.469;241.8087431693989,226.3035519125683,229.10710382513662
85.637;241.30420624151967,226.34572591587516,228.7899592944369
85.771;241.7263468239078,226.357276869472,229.45242562315732
85.938;242.3539636555175,227.46589412694232,230.6062681063998
86.076;242.26393270241851,227.35383806519454,230.48107255520506
86.185;242.3485127665175,227.6048960252698,230.72624374835482
86.288;242.60231153138955,227.73942737063305,230.84659837142107
86.39;242.25950369588173,227.1655227032735,230.36642027455122
86.49;242.6196773340386,228.21396455964032,231.2980692938376
86.56;241.74663143989432,226.90488771466315,229.4969616908851
86.633;241.7017173051519,226.33527080581243,229.34821664464994
86.7;241.4564158094207,226.49972929074175,229.55874390904168
86.821;241.67711171662125,226.46811989100817,229.43596730245233
86.99;241.58074195308237,226.52864157119475,229.13747954173485
87.058;241.39059527045393,225.85729817885294,228.9497145963577
87.158;241.20832214765102,225.92751677852348,228.83973154362417
87.291;241.4762421938637,226.1091501493348,229.0749389084985
87.426;241.73627265350285,226.42656207736002,229.34243981606707
87.527;242.43175192154783,227.53697323085078,230.64537503313014
87.593;241.64397905759162,226.57041884816755,229.5821989528796
87.693;242.30891719745222,227.63216560509554,230.87314225053078
87.759;242.18376520359598,227.31438392384982,230.36039132734004
87.862;241.82137203166226,226.97282321899735,230.06306068601583
88.008;242.526941362916,227.61410459587955,230.84521922873745
88.141;241.90838105153566,226.75897969807392,229.9682457053618
88.242;242.20574288724973,227.24841938883034,230.46390937829295
88.344;241.82107716209217,226.9331952356292,229.63568099430347
88.446;242.15680084188372,227.04893449092344,230.2165219679032
88.546;241.92786199686356,226.7292211186618,229.80684788290642
88.647;242.2850356294537,227.2631301134864,230.53576141462128
88.715;241.94088281660535,226.93851812926957,230.03941145559642
88.817;242.10226673695308,227.29573010015815,230.504217185029
88.951;241.85803270179082,226.35063586815468,229.39761225019464
89.023;242.15643044619424,227.15643044619424,230.3443569553806
89.123;241.9771173066807,227.05470804839558,230.0783798001052
89.222;242.41919325072502,227.91932507250198,231.03559187977854
89.458;241.63433029908973,226.5334200260078,229.5037711313394
89.571;242.38560742842404,227.48491101367037,230.9094660820222
89.678;242.12429667519183,227.2831202046036,230.69335038363172
89.77;242.55963777490297,227.95989650711513,231.28615782664943
89.935;242.41485507246378,227.893115942029,230.78545548654245
90.037;242.54835390946502,227.8593106995885,231.08539094650206
90.137;242.66760780287476,227.814681724846,231.27977412731005
90.272;242.25793754919968,227.3345578588297,230.46759380739962
90.412;242.28108672936258,227.29467084639498,230.59012539184954
90.514;242.35184700026198,227.56667539952844,230.97327744301808
90.618;241.6693278392995,226.85655421066187,229.86582539273758
90.72;242.0640251902388,227.28470217790607,230.41905011807924
90.822;242.11165048543688,227.3809402146142,229.97904956566174
90.922;242.19408502772643,227.50145233694218,230.5455505677317
91.022;241.2645788336933,225.85394168466522,228.86204103671707
91.123;241.52124269782263,226.018321826872,229.1452469463622
91.224;241.23874118285406,225.988334237656,229.12805208898536
91.358;241.3401838831801,225.7079502433748,228.57382368848025
91.497;241.15247844827587,225.88685344827587,228.77370689655172
91.666;241.8361747469366,226.88438998401705,229.87906233351092
91.801;241.93545816733067,227.0531208499336,230.07915006640107
91.906;241.8189926547744,226.9800629590766,229.8780167890871
92.036;242.22624671916012,227.17244094488188,230.4965879265092
92.169;241.7180293501048,226.79219077568135,229.97222222222223
92.279;242.5133069828722,227.9212121212121,231.0874835309618
92.414;242.14278403275333,227.55475946775846,230.51765609007165
92.516;242.50943396226415,227.91961747221504,230.94081157921943
92.588;242.5585147247119,227.82791293213828,230.90473751600513
92.756;242.08597402597402,227.3820779220779,230.44805194805195
92.857;242.36820512820512,227.8048717948718,231.14897435897436
92.96;242.73650219581504,228.09790751743736,231.43037974683546
93.061;242.59075823334183,228.01659433239723,231.32601480725046
93.204;242.07740098369143,227.49469324359308,230.6500129433083
93.371;242.1998468606432,227.47320061255743,230.52628892291986
93.438;242.37346885587698,227.53010164190775,230.63617409434454
93.539;242.68794871794873,228.23384615384614,231.4971794871795
93.64;242.09294454569124,227.2413434001562,230.44389481905753
93.74;242.30097336065575,227.88831967213116,231.13524590163934
93.812;242.30033600413543,227.43680537606616,230.70948565520806
93.948;242.22740076824584,227.27810499359796,230.70627400768245
94.052;242.37136875163569,227.2604030358545,230.64616592515048
94.186;241.99795081967213,227.22079918032787,230.47438524590163
94.288;242.18921052631578,227.50447368421052,230.67105263157896
94.456;242.02482088024564,227.282241555783,230.4490788126919
94.589;242.26211801896733,227.36512118018967,230.59457323498418
94.742;241.8250773993808,226.8658410732714,230.01547987616098
94.843;242.0597171293871,227.03588266107909,230.24070193818753
94.945;241.74606451612902,226.8250322580645,230.01393548387097
95.08;242.12441068622314,227.05159769512835,230.36537454164485
95.181;241.97956015523934,226.84501940491592,229.84139715394568
95.255;242.00026288117772,227.21451104100947,230.40904311251313
95.364;241.67329545454547,226.98631198347107,229.91477272727272
95.497;241.73090049881858,226.70175899186137,230.11682856392753
95.599;242.10673277661795,226.97364300626305,230.51722338204593
95.667;242.10305745914602,226.954401686874,230.4122298365841
95.768;241.61408523908523,226.29573804573803,229.35446985446984
95.869;241.94139290407358,226.90617608409985,230.3563731931669
95.988;241.8352849336456,226.73822534478273,230.04527712724433
96.122;242.09767687434,227.08685322069695,230.54857444561773
96.224;242.02632937532266,227.31414558595768,230.44527620030976
96.324;241.80942353250856,226.7291392471703,229.91892603316663
96.46;241.8158165893869,226.63137557959814,229.82277176713035
96.627;242.0498549195463,227.05222896333422,230.23898707465048
96.728;241.64745762711865,226.4419817470665,229.80469361147328
96.863;242.07490735839067,226.65563790365272,229.83800952885125
96.935;241.71995764955003,226.72498676548437,229.90021175224987
97.069;241.60166190599844,226.474681900805,229.6299662425344
97.135;242.1158005803218,227.25982590345555,230.72302822474282
97.236;241.78571428571428,226.54017857142858,229.89417016806723
97.312;241.96929133858268,226.90551181102362,230.1687664041995
97.447;241.6077507200838,226.40036658811206,229.62529457973292
97.552;241.75026371308016,226.6115506329114,229.6993670886076
97.658;241.82911392405063,226.68301687763713,230.07805907172997
97.748;242.19432661717923,227.18928950159068,230.779427359491
97.855;241.4636025504782,226.25425079702444,229.31987247608927
97.924;241.21167883211677,225.82400648824006,228.96458502297918
98.058;241.44333781965005,225.7870794078062,228.87240915208614
98.159;241.12394442931082,225.53800054481067,228.72378098610733
98.224;240.77459798310167,225.18261106568548,228.16871082038702
98.325;241.3748992206396,225.8790647675356,229.0537489922064
98.461;241.16648619382784,225.715213860314,228.80319436924742
98.595;241.60592315901815,226.38580576307365,229.3180362860192
98.696;241.97335464961364,226.84892086330936,230.03170796695977
98.763;241.6379673512375,226.8283307003686,230.0405476566614
98.834;242.16776576101293,227.56080189923503,230.82748615141125
98.936;241.95331047217093,227.29807438670537,230.48404115009234
99.04;241.5849596669269,226.70283632578713,230.02055685662242
99.141;241.82081686429513,227.05981554677206,230.232674571805
99.208;241.79508846052283,226.8167414840243,230.10773699498284
99.278;241.75526315789475,226.5665789473684,229.77789473684211
99.446;242.0863252375924,227.29593453009502,230.15918690601902
99.615;242.0589784096893,226.949710373881,230.2661927330174
99.748;242.38606253312136,227.767355590885,230.9536301006889
99.821;242.08243173621844,227.54636785162288,230.5386398763524
99.963;242.0511699665724,227.2756492671638,230.78760606839805
100.067;242.34715025906735,227.66269430051813,230.93445595854922
100.168;242.20757654385054,227.83082511676182,231.2950181629476
100.235;242.25350675847997,227.80158122927824,231.11476664116296
100.39;242.66770106025342,227.92940263770365,231.27670028445823
100.49;242.24119310876833,227.88814605296992,231.15119568012344
100.625;242.48486416558862,228.0217335058215,231.28279430789132
100.725;242.50683518184164,228.41088470466855,231.5816352850142
100.826;242.09540907925108,227.3872787894332,230.66093870223133
100.927;242.21262286601137,227.93222969477497,231.11588204862906
100.999;242.390843248836,227.85747542679772,231.09751681324366
101.1;242.23298969072164,227.52731958762885,230.8930412371134
101.204;242.3057893394542,227.69319051262434,230.96990563631726
101.27;242.09733579530467,227.29675547348984,230.33342126088104
101.393;241.85880227155394,227.2281879194631,230.34254001032525
101.595;242.07692307692307,227.64805057955743,230.5795574288725
101.7;241.79018087855297,227.16821705426358,230.03488372093022
101.801;241.84005167958657,227.19302325581396,229.91136950904394
101.869;242.07876082961408,227.44998687319506,230.40640588080862
101.939;241.94252577319588,227.2889175257732,230.3353092783505
102.107;242.13811280969952,227.72377438060096,231.05376910911966
102.174;241.6496,226.57466666666667,229.46586666666667
102.275;241.38081000271814,226.37564555585757,229.5053003533569
102.385;240.9167576419214,225.71588427947597,228.3618995633188
102.485;241.5146420824295,226.23590021691973,229.12472885032537
102.626;241.2686040195546,226.25176534492124,229.03639326453015
102.73;240.90660530590145,225.71467244179752,228.6153221440173
102.864;241.54920890319121,226.64038616251005,229.90185036202735
102.931;241.8273856727465,227.1197462331483,230.248744382765
102.999;241.56797265316854,226.6536944517486,229.90376018932423
103.104;242.21522029372497,227.6229639519359,230.78024032042723
103.243;241.3961226093791,226.6033534189154,229.65365470264607
103.344;242.08311205523103,227.40015932023368,230.77509293680296
103.48;241.65188704143574,226.82158880971232,230.14489311163896
103.582;241.97412643371567,227.10909575886905,230.66311016271007
103.685;241.36918604651163,226.53620507399577,229.69053911205074
103.785;242.08792965627498,227.21636024513722,230.46576072475352
103.855;241.48485646563077,226.56123255201476,229.93968922833815
103.956;242.09187466808285,227.07859798194372,230.78996282527882
104.062;241.46549893842888,226.55546709129513,230.08864118895966
104.196;241.8286926544683,227.2824184566428,230.6589763988332
104.303;241.8784105960265,226.75099337748344,230.2503311258278
104.37;241.71046357615893,226.83947019867549,230.11470198675497
104.437;242.09298013245032,227.53668874172186,230.68953642384105
104.51;241.359506302521,226.2124474789916,229.3797268907563
104.577;241.83413333333334,226.58453333333333,230.33253333333334
104.68;241.50170917696556,226.30712595319486,229.70365500920326
104.814;241.83297928836961,226.75703664365375,230.4381306425916
104.918;241.24287581699346,225.8559477124183,229.0726797385621
105.02;241.90172642762283,226.64382470119523,230.004780876494
105.121;241.71114058355437,226.69098143236073,230.12228116710875
105.256;241.86841408525285,226.84458564998675,230.2631718294943
105.358;241.0852528461742,225.81254964257346,228.98676198040772
105.459;241.02636534839925,225.7683615819209,228.82055421038473
105.56;240.72249322493224,224.98915989159892,228.1959349593496
105.729;241.69541632763764,226.48142120965554,229.95768917819365
105.831;241.33379007947383,225.8692792545903,228.98602356810085
105.904;241.1215664944248,225.3557247756323,228.70546641283656
106.004;240.7392377296408,225.21414861530025,228.48450781464217
106.104;240.70065609622745,225.04373974849645,228.33542919628212
106.242;241.23229308005426,225.83175033921302,229.06458616010855
106.343;241.15223880597014,225.7582089552239,229.15332428765265
106.41;241.44263171971116,226.3460818400642,229.8662744049211
106.511;241.1671546446633,225.6699494277349,229.1639606068672
106.613;241.976158585588,227.16206804178944,230.5587998928476
106.68;241.04128076210637,225.76025403545913,229.0915586133898
106.783;241.74933404368673,226.79621736814065,230.3271177410762
106.916;241.33342154008997,225.8997089177031,229.04286848372584
107.018;241.84470400849483,226.91478630209716,230.36899389434564
107.119;241.63250132766862,226.73951141795007,230.0496548061604
107.187;242.06728476821192,227.06463576158941,230.24582781456954
107.286;241.35641981885988,226.06286627597228,229.62892914224827
107.456;241.77801380775358,226.50345193839618,230.07169410515135
107.558;241.19225634178906,225.9588785046729,229.2218958611482
107.658;241.58898305084745,226.31435381355934,229.69359110169492
107.759;242.07526595744682,227.04734042553193,230.58936170212766
107.877;241.29973404255318,226.08537234042552,229.29228723404256
107.983;242.25046728971964,227.0931909212283,230.64886515353805
108.085;241.6086612094006,226.38552944283074,229.7119091629258
108.186;242.23579394583112,227.31359532660647,230.65852363250133
108.287;241.29444009397025,226.11511354737667,229.1430435917515
108.39;241.78738069989396,226.73038176033936,230.20546129374338
108.494;241.19354838709677,226.33632998413538,229.51242728714965
108.628;241.71528525296017,226.70613562970937,230.03659849300323
108.738;241.54781456953643,226.4476821192053,229.90596026490067
108.873;241.71880819366854,226.9853684490556,230.23357275871243
108.957;240.66053059014618,225.49404439631834,228.2877639415268
109.058;241.0092693565976,226.17529989094874,229.0717011995638
109.125;240.8852235550709,225.9133042529989,228.65321701199565
