Count;Frequencies leftCheek;Frequencies rightCheek;Frequencies forehead
113.3;68.359375;60.546875;60.546875
113.82;68.359375;60.546875;60.546875
114.293;66.40625;60.546875;60.546875
114.763;72.265625;46.875;60.546875
115.227;72.265625;46.875;60.546875
116.127;72.265625;46.875;60.546875
116.53;72.265625;46.875;60.546875
116.726;72.265625;46.875;60.546875
117.131;72.265625;72.265625;60.546875
117.604;72.265625;72.265625;60.546875
118.095;72.265625;66.40625;66.40625
118.572;72.265625;72.265625;72.265625
119.045;72.265625;72.265625;72.265625
119.551;72.265625;72.265625;72.265625
120.015;72.265625;72.265625;72.265625
120.489;72.265625;72.265625;72.265625
120.975;72.265625;72.265625;72.265625
121.49;72.265625;72.265625;72.265625
121.934;72.265625;72.265625;72.265625
122.421;72.265625;72.265625;72.265625
122.89;72.265625;72.265625;72.265625
123.376;72.265625;72.265625;72.265625
123.849;72.265625;72.265625;72.265625
124.353;72.265625;72.265625;72.265625
124.803;72.265625;72.265625;72.265625
125.295;72.265625;72.265625;72.265625
125.781;72.265625;48.828125;72.265625
126.266;72.265625;48.828125;72.265625
126.738;72.265625;48.828125;72.265625
127.234;72.265625;48.828125;72.265625
127.693;72.265625;48.828125;72.265625
128.215;72.265625;72.265625;72.265625
128.645;72.265625;72.265625;72.265625
129.135;72.265625;72.265625;72.265625
129.63;72.265625;72.265625;72.265625
130.124;72.265625;58.59375;72.265625
130.606;74.21875;58.59375;72.265625
131.049;74.21875;58.59375;72.265625
131.523;74.21875;58.59375;72.265625
132.04;74.21875;58.59375;72.265625
132.487;74.21875;58.59375;72.265625
132.972;74.21875;58.59375;72.265625
133.462;74.21875;58.59375;72.265625
134.002;74.21875;58.59375;58.59375
134.452;74.21875;58.59375;58.59375
134.886;74.21875;58.59375;58.59375
135.378;74.21875;58.59375;58.59375
135.876;74.21875;58.59375;58.59375
136.356;74.21875;58.59375;58.59375
136.833;74.21875;66.40625;58.59375
137.345;74.21875;66.40625;58.59375
137.791;74.21875;66.40625;58.59375
138.26;74.21875;66.40625;58.59375
138.759;74.21875;66.40625;58.59375
139.215;72.265625;66.40625;58.59375
139.706;72.265625;66.40625;58.59375
140.188;72.265625;66.40625;58.59375
140.706;72.265625;68.359375;58.59375
141.149;72.265625;130.859375;58.59375
141.628;72.265625;130.859375;58.59375
142.083;72.265625;130.859375;58.59375
142.562;72.265625;58.59375;58.59375
143.066;72.265625;68.359375;58.59375
143.542;72.265625;68.359375;58.59375
144.029;72.265625;68.359375;58.59375
144.541;72.265625;68.359375;58.59375
144.976;72.265625;121.09375;58.59375
145.507;72.265625;121.09375;93.75
145.96;72.265625;121.09375;93.75
146.415;72.265625;121.09375;93.75
146.909;72.265625;121.09375;93.75
147.401;72.265625;121.09375;82.03125
147.903;72.265625;121.09375;82.03125
148.342;82.03125;121.09375;82.03125
148.827;82.03125;121.09375;82.03125
149.302;82.03125;121.09375;82.03125
149.792;82.03125;121.09375;82.03125
150.245;82.03125;121.09375;82.03125
150.769;82.03125;121.09375;82.03125
151.211;82.03125;121.09375;82.03125
151.718;82.03125;121.09375;82.03125
152.195;82.03125;121.09375;82.03125
152.675;82.03125;130.859375;82.03125
153.206;82.03125;130.859375;82.03125
153.622;82.03125;68.359375;82.03125
154.109;82.03125;68.359375;82.03125
154.596;82.03125;68.359375;82.03125
155.096;82.03125;44.921875;82.03125
155.527;82.03125;44.921875;82.03125
156.017;82.03125;44.921875;82.03125
156.486;82.03125;44.921875;82.03125
156.971;82.03125;44.921875;82.03125
157.454;82.03125;44.921875;82.03125
157.952;82.03125;44.921875;82.03125
158.412;82.03125;44.921875;83.984375
158.952;82.03125;44.921875;83.984375
159.447;82.03125;44.921875;83.984375
159.855;82.03125;44.921875;83.984375
160.385;82.03125;44.921875;83.984375
160.873;82.03125;44.921875;83.984375
161.317;82.03125;44.921875;83.984375
161.816;82.03125;44.921875;83.984375
162.263;82.03125;44.921875;83.984375
162.736;82.03125;44.921875;83.984375
163.228;82.03125;44.921875;83.984375
163.69;82.03125;44.921875;83.984375
164.217;82.03125;44.921875;83.984375
164.702;82.03125;44.921875;68.359375
165.21;82.03125;44.921875;68.359375
165.61;82.03125;44.921875;68.359375
166.086;82.03125;76.171875;68.359375
166.566;82.03125;50.78125;68.359375
167.073;82.03125;50.78125;68.359375
167.649;82.03125;50.78125;70.3125
168.055;82.03125;50.78125;70.3125
168.492;82.03125;50.78125;70.3125
168.994;83.984375;50.78125;70.3125
169.484;83.984375;50.78125;83.984375
169.925;83.984375;50.78125;83.984375
170.482;83.984375;50.78125;52.734375
170.912;83.984375;82.03125;52.734375
171.372;83.984375;70.3125;52.734375
171.863;83.984375;70.3125;52.734375
172.328;83.984375;70.3125;52.734375
172.814;83.984375;70.3125;52.734375
173.331;83.984375;70.3125;52.734375
173.781;83.984375;50.78125;52.734375
174.251;83.984375;52.734375;74.21875
174.732;83.984375;52.734375;74.21875
175.212;83.984375;52.734375;74.21875
175.687;83.984375;52.734375;74.21875
176.222;83.984375;52.734375;74.21875
176.677;83.984375;52.734375;74.21875
177.134;83.984375;52.734375;58.59375
177.629;83.984375;52.734375;58.59375
178.108;83.984375;52.734375;58.59375
178.588;83.984375;52.734375;58.59375
179.105;83.984375;68.359375;58.59375
179.55;83.984375;68.359375;58.59375
180.017;83.984375;68.359375;58.59375
