time;Pixel rightCheek
32.226;228.44318439555454
32.293;227.95093564582382
32.359;227.69808306709265
32.394;228.23747126436783
32.429;228.17678160919542
32.496;228.6368216166705
32.563;228.4602453430259
32.598;228.1074511585643
32.652;228.68972746331238
32.716;228.79408339156768
32.795;228.38468448237143
32.861;228.4486862789131
32.899;228.4486862789131
32.933;228.97118959107806
32.968;229.13847583643124
33.003;229.19237918215615
33.037;228.1898335582546
33.072;228.02609086819612
33.106;228.47931034482758
33.14;228.2462068965517
33.19;228.29169526424158
33.224;228.495767558911
33.274;228.23813889525556
33.343;228.1469172587669
33.379;228.45266544117646
33.412;228.29319852941177
33.471;228.28745404411765
33.553;228.62980879981572
33.62;228.25079945180448
33.688;228.1304248515304
33.723;228.6726272352132
33.757;228.66047684548371
33.798;228.6625172890733
33.865;228.42992162286768
33.899;228.9132735219692
33.973;228.51460777547734
34.018;229.07742690058478
34.094;228.90736842105264
34.161;228.7844847372045
34.229;229.0461326600872
34.263;229.4305491462852
34.3;229.00346100599907
34.367;228.8760120286838
34.402;229.0828128614388
34.435;229.06622058144902
34.472;229.12782648823259
34.54;228.92797397769516
34.606;228.43796468401487
34.676;228.93807763401108
34.768;228.7213493530499
34.805;228.8565157116451
34.849;228.54318129196574
34.915;228.26001389210467
34.952;228.4808451358254
34.988;228.3870443464128
35.055;228.30701346957733
35.09;228.03924756154203
35.128;227.90925883167859
35.165;227.88201339182638
35.236;228.1759963142133
35.304;228.63630057803468
35.342;228.57387283236994
35.38;228.3879768786127
35.466;228.29284412032817
35.54;228.2376937101185
35.575;228.38080924855493
35.641;228.07884393063583
35.675;227.9742714025501
35.713;227.89754098360655
35.779;228.0994704121575
35.847;228.13647813144036
35.882;227.886420883902
35.95;228.54187643020595
35.986;228.79473684210527
36.055;228.89725400457667
36.122;228.9104995374653
36.19;228.64338575393154
36.225;228.29597238204832
36.262;228.19907940161104
36.302;228.53367042059295
36.337;228.56148011951277
36.405;228.24620267513035
36.438;228
36.477;228.93547641073081
36.575;229.15333024976874
36.644;228.35681714546283
36.684;228.671910624715
36.751;228.73005015959873
36.818;229.51685912240185
36.856;229.38198614318708
36.889;229.03337116912599
36.923;228.96322360953462
36.958;229.15987827715355
36.994;229.22378277153558
37.034;229.11493445692884
37.1;229.51300775901416
37.134;229.4180739388407
37.196;229.1230946882217
37.261;229.19792147806004
37.308;228.97677659080352
37.374;229.02601021830006
37.407;228.98049233627498
37.442;228.89740620657713
37.477;228.6811023622047
37.546;228.92531705025834
37.58;228.96031000469705
37.647;228.83275422747278
37.68;228.38197822561963
37.748;228.49423122203908
37.817;228.16929597362844
37.851;229.18879813302217
37.889;229.136756126021
37.972;228.88773628400185
38.01;228.52674043337944
38.048;228.47786998616874
38.084;229.19718969555035
38.117;229.19063231850117
38.153;228.85105386416862
38.187;228.77184014869889
38.221;228.99558550185873
38.255;228.71497033318118
38.335;229.15849748053137
38.37;228.92464498396703
38.411;228.89326614750343
38.449;228.94940476190476
38.488;228.67124542124543
38.554;228.78502747252747
38.621;228.93887362637363
38.686;228.9709249084249
38.725;229.1146978021978
38.759;228.94324139503078
38.794;229.08593571917027
38.842;228.616028978945
38.876;228.9463436721757
38.915;229.1824767942042
38.949;228.96352029183765
38.983;229.12950296397628
39.018;228.95680295680296
39.052;228.84130284130285
39.091;229.2759097190235
39.129;229.2054352832796
39.195;228.82404021937842
39.229;228.72143510054843
39.299;228.3126142595978
39.334;228.47897623400365
39.373;228.2034090909091
39.455;228.33448275862068
39.489;228.29241379310344
39.526;227.91207795150692
39.562;227.82324949014276
39.627;228.12921867776237
39.664;228.36430883032824
39.731;228.37494220989367
39.766;228.29353007945517
39.798;227.71259931895574
39.833;228.54432419986185
39.867;228.80704582086116
39.935;228.59175685010362
40.016;228.10561797752808
40.088;228.34214123006834
40.156;228.2373576309795
40.191;228.6947012401353
40.223;228.53641488162344
40.259;227.91413800854124
40.294;227.91413800854124
40.334;228.50542005420056
40.4;228.5210027100271
40.468;228.4361413043478
40.504;228.33491847826087
40.571;228.3894927536232
40.638;228.36828935395815
40.673;228.1571883530482
40.706;228.40712988192553
40.741;228.31721162579473
40.778;228.14957944987498
40.855;227.96794726074108
40.921;228.26271761248023
40.988;228.29097897354737
41.029;227.98691040397202
41.063;227.8993455201986
41.13;227.94189189189188
41.165;227.8581081081081
41.202;228.08100180505414
41.236;228.18682310469313
41.291;228.1014525646845
41.327;228.18815251929186
41.394;228.26722765521947
41.427;228.6329315442347
41.461;228.56942242355606
41.495;227.85662514156286
41.541;227.05208333333334
41.62;227.02558876811594
41.742;228.26646775304107
41.78;228.3927014000459
41.846;227.9032623470775
41.88;227.7673312188491
41.918;227.79836882646126
41.952;227.03742345202994
41.986;227.1061465184849
42.019;227.11560299795593
42.054;227.3965478083125
42.104;227.87443336355395
42.17;227.88961922030825
42.237;228.19208911116164
42.31;227.16034521916876
42.343;227.7826481944129
42.379;227.60890302066773
42.413;226.94559526519464
42.447;226.94559526519464
42.494;227.49965572641727
42.529;227.55680514115218
42.595;227.51296168846065
42.629;227.3750860289057
42.696;227.5142006413193
42.733;227.51007787448467
42.773;227.45625286303252
42.813;227.14888280893751
42.885;227.26424988600093
42.921;227.406520747834
42.955;227.81424644983966
42.989;227.4809894640403
43.027;227.48213467704994
43.061;227.4584377135049
43.095;227.54725575039853
43.161;227.84636301835485
43.196;227.46408338998413
43.228;227.34649024444943
43.263;227.74187037452344
43.306;227.55730691285746
43.377;227.71492907002929
43.446;227.51784496476472
43.518;227.83027834351662
43.556;228.00452591083956
43.59;227.87870558949987
43.624;227.82982575243267
43.657;228.39103304830135
43.725;228.0427547954703
43.76;227.6634877384196
43.794;227.60717529518618
43.834;227.10580204778157
43.869;227.04891922639362
43.919;227.36909090909091
43.99;227.4009090909091
44.058;227.40994204190815
44.13;227.1399910833705
44.164;227.36939791760977
44.198;227.45925758261657
44.232;227.480307831598
44.267;227.45948392937981
44.301;227.79762969588552
44.334;227.70840787119857
44.376;227.47330801876257
44.411;227.49274067455886
44.445;227.7840071476435
44.492;227.97217153284672
44.56;227.79516423357666
44.629;227.69687429727907
44.709;227.9400091240876
44.746;228.023950729927
44.779;227.9867700729927
44.825;227.79882724402344
44.862;227.7830401443392
44.901;228.0466847090663
44.939;228.12531045382704
44.972;228.13072928426283
45.007;228.18536915782343
45.071;227.80440587449934
45.14;228.1398916967509
45.212;228.1568140794224
45.26;228.2516259250953
45.295;228.00964341780667
45.362;227.702947845805
45.397;227.6441523118767
45.429;227.7932910244787
45.463;227.6772438803264
45.502;227.82592928377153
45.535;227.95824870232454
45.569;228.04784473030918
45.636;228.34874626178973
45.782;228.19197836863452
45.849;228.12685894547093
45.886;228.47648686030428
45.963;228.75449515905947
45.997;228.47920433996384
46.031;228.49186256781192
46.099;227.7379981884058
46.201;227.49660326086956
46.235;227.9843537414966
46.275;227.72743764172336
46.341;228.20887968714055
46.375;228.04277218664228
46.411;227.7355901189387
46.482;228.1625717566016
46.549;228.43628013777268
46.622;227.881156800723
46.656;228.09331224582016
46.696;228.2268752876208
46.731;228.23308789691671
46.767;228.419926369075
46.832;227.70434387082102
46.866;227.47782579031158
46.933;227.87773428505642
46.966;227.65047202394658
47;227.9755001123848
47.041;228.09732524162735
47.122;228.2687728937729
47.199;228.1437728937729
47.233;227.94980694980694
47.3;228.13036565977742
47.333;227.9301688726609
