time;interpolated Pixel forehead
23.925;248.9782749959206,236.77159357408587,236.64050111676218
23.955;248.9675976320459,236.750806730245,236.61850473218374
23.985;248.96263144526287,236.73118618237234,236.59361950723903
24.015;248.99478790957582,236.71914655829312,236.54995681991363
24.045;249.02694437388874,236.70710693421387,236.50629413258827
24.075;249.0591008382017,236.69506731013462,236.4626314452629
24.105;249.0027279220732,236.6491643671989,236.43087689861017
24.135;248.92422266083437,236.59479559454905,236.4020993871256
24.165;248.84571739959557,236.54042682189922,236.37332187564104
24.195;248.85059516923604,236.51941239472572,236.3524913844736
24.225;248.96451228694943,236.54201518855976,236.34205315064398
24.255;249.06207069491046,236.56964260234923,236.33347120982947
24.285;249.0124007151006,236.64249159573785,236.34159590615099
24.315;248.96273073529073,236.71534058912647,236.3497206024725
24.345;249.00560194099089,236.81303180215667,236.43992559243327
24.375;249.06698138379306,236.9156914591152,236.54654664112186
24.405;249.08195172705345,236.95262652608506,236.5891893859343
24.435;249.07005364426334,236.9515105146404,236.59479206008157
24.465;249.05815556147323,236.95039450319575,236.60039473422887
24.495;249.03811399614673,236.91209058951992,236.5725315266353
24.525;249.01749075349616,236.87113039711326,236.54227789891738
24.555;248.99686751084562,236.83017020470663,236.51202427119946
24.585;248.99256309238325,236.7683067831449,236.49718796391457
24.615;249.0069087587073,236.68255395683454,236.4999714514103
24.645;249.01622569330812,236.59731942101854,236.4905772221082
24.675;248.95514038378286,236.51934095212414,236.3106949576367
24.705;248.8940550742576,236.4413624832297,236.13081269316524
24.735;249.0155415629843,236.60386661294945,236.40032620344465
24.765;249.1573138070723,236.79309103140412,236.71977257758525
24.795;249.1618074516878,236.82685217318095,236.79447800927312
24.825;249.107467410815,236.79398619638164,236.7642944656241
24.855;249.05312736994222,236.7611202195823,236.73411092197506
24.885;249.013305118446,236.7367300861405,236.68699198736854
24.915;249.00251844570292,236.72929163941384,236.60600227084703
24.945;248.99173177295984,236.72185319268718,236.52501255432554
24.975;248.9809451002168,236.71441474596054,236.44402283780403
25.005;249.02914295067743,236.75461920796243,236.46968538127518
25.035;249.0815539813669,236.7982267348735,236.5029659433172
25.065;249.1339650120564,236.8418342617846,236.53624650535926
25.095;249.16468269423956,236.8736310409907,236.5779249793156
25.125;249.17641869647963,236.8950934159549,236.62695162619696
25.155;249.18815469871973,236.91655579091912,236.67597827307833
25.185;249.1999037565499,236.9417230632915,236.7179952336577
25.215;249.21170503674057,236.98170992529674,236.73197344902917
25.245;249.2235063169312,237.02169678730198,236.74595166440062
25.275;249.10453632587274,236.8841533854279,236.57536809751514
25.305;248.9810569806333,236.74048825031662,236.39842033124148
25.335;248.85757763539382,236.59682311520532,236.22147256496783
25.365;248.73701055835693,236.26026361593298,235.86063682788233
25.395;248.61867050994553,235.77619666171395,235.35918087782306
25.425;248.58778718080464,235.57497587275117,235.16394071759314
25.455;248.73181729020487,235.93944741430084,235.58113213702185
25.485;248.8570654126952,236.26088228774697,235.9515502946799
25.515;248.7193657184466,235.979803807743,235.66714278754804
25.545;248.581666024198,235.69872532773903,235.3827352804162
25.575;248.71909858661607,235.94759638560006,235.70330208967704
25.605;248.91155760036747,236.30245735103415,236.14486376221643
25.635;249.10401661411885,236.6573183164682,236.5864254347558
25.665;249.20503352044472,236.91390827773327,236.8376113505142
25.695;249.20154516114138,237.05818851994803,236.87122497280865
25.725;249.20344886170574,237.17738418846983,236.90484482953903
25.755;249.24040095141012,237.1335301279873,236.93850521010307
25.785;249.2773530411145,237.08967606750483,236.97216559066712
25.815;249.16581645379864,236.9372001114148,236.83896207448157
25.845;249.00028398392996,236.74522528419476,236.64508077765979
25.875;249.0013338725703,236.83176393918734,236.70712307117688
25.905;249.1927635995067,237.2366037167086,237.06164946793837
25.935;249.38419332644307,237.64144349422986,237.41617586469985
25.965;249.5518500335314,237.98860138941183,237.71473907686274
25.995;249.50554956198727,237.8166223435403,237.5096336276382
26.025;249.45924909044314,237.64464329766878,237.30452817841368
26.055;249.41294861889898,237.47266425179726,237.09942272918917
26.085;249.46971543765736,237.56381308982154,237.20654640744573
26.115;249.55224907899137,237.72074389881973,237.3917273675726
26.145;249.63478272032538,237.87767470781796,237.57690832769947
26.175;249.66033323768758,237.94109621655895,237.64025269229413
26.205;249.58745835909855,237.84300166121932,237.49315202824232
26.235;249.5145834805095,237.7449071058797,237.3460513641905
26.265;249.44170860192042,237.6468125505401,237.19895070013865
26.295;249.3688337233314,237.54871799520046,237.05185003608682
26.325;249.537302305613,237.88263665748738,237.47033886828032
26.355;249.73258682799133,238.2645567883995,237.95167097783443
26.385;249.75600826866614,238.29959043067993,238.01348467947446
26.415;249.6648543215386,238.10336641387258,237.79561944250517
26.445;249.57370037441103,237.90714239706523,237.57775420553585
26.475;249.48254642728347,237.71091838025788,237.35988896856654
26.505;249.47090777138007,237.79415622434243,237.42443989578328
26.535;249.4881837668309,237.97901656329677,237.59168760997673
26.565;249.53095893896534,238.02592285254872,237.71141964532828
26.595;249.59923328778333,237.93487509209822,237.7836360018379
26.625;249.6306957760579,237.87103307535327,237.8257209964961
26.655;249.56092564783796,237.88200685379846,237.78494474606293
26.685;249.49938218868135,237.89609975333795,237.74891901381423
26.715;249.553012096411,237.95386034819737,237.77940053614827
26.745;249.60664200414067,238.01162094305678,237.80988205848232
26.775;249.62912336698417,238.00457330985114,237.76160199377154
26.805;249.5659462313908,237.81930304946655,237.49672756468752
26.835;249.50276909579742,237.63403278908194,237.23185313560347
26.865;249.43959196020404,237.44876252869736,236.96697870651946
26.895;249.52419137322437,237.61185926808227,237.20404119485542
26.925;249.6252104027573,237.81366345188604,237.49687445179364
26.955;249.72622943229024,238.01546763568982,237.78970770873184
26.985;249.8272484618232,238.2172718194936,238.08254096567003
27.015;249.85039904657393,238.30693964144908,238.1773272126108
27.045;249.7390495903372,238.2029173838485,237.93003226046508
27.075;249.62770013410048,238.09889512624792,237.68273730831936
27.105;249.51635067786376,237.99487286864735,237.43544235617364
27.135;249.50728345325362,237.967021527964,237.44563186901274
27.165;249.50174320214782,237.9417967706226,237.46470015650647
27.195;249.49620295104205,237.9165720132812,237.48376844400022
27.225;249.54636440396547,238.02264154163413,237.6382445630396
27.255;249.63912127761714,238.22911258257687,237.89626784737862
27.285;249.7318781512688,238.4355836235196,238.15429113171763
27.315;249.78746784693976,238.53806598280443,238.27680901824365
27.345;249.694388830688,238.22459361545768,237.85730531351768
27.375;249.60130981443626,237.91112124811093,237.43780160879172
27.405;249.5082307981845,237.59764888076418,237.01829790406575
27.435;249.55542501672116,237.74431994905817,237.22649251413372
27.465;249.6376875439549,238.00602687626233,237.59161170290017
27.495;249.7199500711887,238.26773380346646,237.95673089166664
27.525;249.7754425897825,238.42241274658574,238.17931461810824
27.555;249.795928174001,238.4371320182094,238.21550581689428
27.585;249.81641375821954,238.4518512898331,238.25169701568032
27.615;249.8216344751232,238.42912912419143,238.23827545705788
27.645;249.68947138619333,238.069434023162,237.77833908175919
27.675;249.55730829726343,237.70973892213254,237.31840270646046
27.705;249.54633801086632,237.81661085063038,237.4880501215562
27.735;249.55401277101268,237.99526232213245,237.75455658132802
27.765;249.54539015766917,238.01416932343938,237.788867961994
27.795;249.52733222283152,237.94059268410703,237.6887506126513
27.825;249.56392086271333,237.97214170484904,237.69683343362502
27.855;249.6824793646743,238.16137921570257,237.86721651007332
27.885;249.80103786663526,238.3506167265561,238.03759958652165
27.915;249.7466906839421,238.21569923527468,237.83968610694905
27.945;249.68638123626087,238.06960398529895,237.6290727461343
27.975;249.62607178857965,237.92350873532322,237.4184593853196
28.005;249.647201144766,237.99170520822582,237.46164656203345
28.035;249.70904990288616,238.16704754256753,237.63173400751154
28.065;249.77089866100633,238.34238987690927,237.80182145298963
28.095;249.79020973528407,238.44406358493887,237.90090117394885
28.125;249.69254217899513,238.3431485706102,237.80470965248114
28.155;249.5948746227062,238.2422335562815,237.70851813101342
28.185;249.49720706641722,238.14131854195278,237.6123266095457
28.215;249.69031197651196,238.3983810034048,237.98157932518944
28.245;249.90418634849127,238.68101328455543,238.3840780577697
28.275;250.11806072047057,238.96364556570606,238.78657679034998
28.305;250.1174632429443,238.92006190424908,238.7737884190551
28.335;249.95285788050202,238.6270189925628,238.44342755656163
28.365;249.78825251805972,238.3339760808765,238.11306669406812
28.395;249.67384583502098,238.1335210501026,237.89568539408222
28.425;249.76023386959645,238.3034175429781,238.13022234412674
28.455;249.8466219041719,238.4733140358536,238.36475929417125
28.485;249.93300993874738,238.64321052872913,238.59929624421576
28.515;249.85839980068624,238.48542291682142,238.4331974620137
28.545;249.72524487257547,238.2084774486289,238.12141295899474
28.575;249.59208994446467,237.9315319804364,237.80962845597574
28.605;249.49400610597093,237.74165940683542,237.57956328276248
28.635;249.71156207403044,238.33544288455818,238.0849720778005
28.665;249.92911804208998,238.9292263622809,238.59038087283855
28.695;249.9897212182601,238.90334722254195,238.59254356684085
28.725;250.03288519533137,238.80861668086283,238.53879002739473
28.755;249.91860693308078,238.5282887615701,238.22027023764272
28.785;249.7368534254065,238.16841910901442,237.7882791977596
28.815;249.7368422433548,238.1808724219646,237.79267328556634
28.845;249.94453657630035,238.6188376954929,238.29579323359005
28.875;250.15223090924587,239.05680296902122,238.79891318161376
28.905;250.30850437439503,239.38208363244516,239.17596997525936
28.935;250.1305421988678,238.97491433019064,238.73361626544735
28.965;249.95258002334054,238.56774502793613,238.29126255563537
28.995;249.77461784781332,238.16057572568164,237.84890884582336
29.025;249.77538355304688,238.13397047290536,237.78350351324656
29.055;249.83054470025112,238.2231890612746,237.83282159982824
29.085;249.88570584745537,238.3124076496439,237.88213968640994
29.115;249.9239698434915,238.445874269813,237.9903917695198
29.145;249.94013756492316,238.63720370079727,238.17571138655106
29.175;249.95320144095226,238.78705450558633,238.33234655946538
29.205;249.9460903218649,238.66729424010651,238.3025328456197
29.235;249.9389792027775,238.5475339746267,238.27271913177404
29.265;249.9318680836901,238.42777370914692,238.24290541792837
29.295;249.93584113900337,238.4053203446984,238.24521543649308
29.325;249.9425852379168,238.4071937055077,238.25555638816036
29.355;249.94932933683026,238.40906706631696,238.26589733982763
29.385;249.96124317191772,238.43582630446642,238.29639756468475
29.415;249.98091161126615,238.49991435862603,238.35713669932656
29.445;250.0005800506146,238.56400241278567,238.4178758339684
29.475;250.01847125606963,238.62530769660583,238.47544557706513
29.505;249.9848226786163,238.6059126405822,238.44110296535482
29.535;249.95117410116293,238.58651758455858,238.4067603536445
29.565;249.9175255237096,238.56712252853492,238.37241774193416
29.595;249.88387694625627,238.5477274725113,238.33807513022384
29.625;249.84629238794037,238.41060205593777,238.17533883654505
29.655;249.80608384238272,238.19498973233098,237.92700675488726
29.685;249.76587529682507,237.9793774087242,237.67867467322947
29.715;249.72566675126745,237.7637650851174,237.4303425915717
29.745;249.7022644393473,237.61838769861032,237.25830490374116
29.775;249.8301182301644,238.1051247460005,237.77291676035588
29.805;249.95797202098154,238.59186179339073,238.28752861697063
29.835;250.08582581179868,239.07859884078096,238.80214047358535
29.865;250.02558208515632,238.86701783383188,238.54829010941546
29.895;249.9080912879828,238.44290524512735,238.06055993891982
29.925;249.84704264893284,238.30424524472,237.9047870196406
29.955;249.8353808982409,238.4153562590726,238.03947669517578
29.985;249.823719147549,238.52646727342525,238.17416637071096
30.015;249.81832186119212,238.62270431933632,238.28338944162235
30.045;249.84424689651027,238.64457152303945,238.26527948941458
30.075;249.87017193182842,238.6664387267426,238.24716953720682
30.105;249.8960969671466,238.68830593044575,238.22905958499905
30.135;249.83357935545754,238.51019355273502,237.99728609227557
30.165;249.7441444164185,238.2712178241592,237.7004845654821
30.195;249.74993836936784,238.28813678608935,237.72821200337222
30.225;249.839057602807,238.52896360221217,238.03990228536048
30.255;249.9281768362462,238.769790418335,238.35159256734875
30.285;250.00194993448267,238.96368738389984,238.61145186599072
30.315;249.93760781589478,238.73521569444276,238.4048323145159
30.345;249.8732656973069,238.50674400498565,238.19821276304106
30.375;249.808923578719,238.27827231552857,237.99159321156625
30.405;249.8219636767434,238.26798392579704,237.9640100609822
30.435;249.85855488417153,238.32409914902544,237.99091624979968
30.465;249.89514609159963,238.38021437225387,238.0178224386172
30.495;249.9093790326827,238.43095979796402,238.04431270199515
30.525;249.8788954410756,238.4709656286376,238.0699711144941
30.555;249.8484118494685,238.5109714593112,238.09562952699304
30.585;249.81792825786144,238.55097728998481,238.12128793949196
30.615;249.80602599328557,238.50733745907195,238.12652135402982
30.645;249.79476446412463,238.46081329500095,238.13105045829315
30.675;249.78350293496365,238.41428913092992,238.13557956255644
30.705;249.77224140580267,238.3677649668589,238.14010866681977
30.735;249.79031768543823,238.38831802458893,238.183390523485
30.765;249.84675879196152,238.4965874492895,238.27734905636808
30.795;249.9031998984848,238.6048568739901,238.37130758925116
30.825;249.95964100500808,238.7131262986907,238.46526612213427
30.855;250.01608211153138,238.82139572339128,238.55922465501735
30.885;250.07252321805467,238.92966514809186,238.65318318790042
30.915;250.12896432457796,239.03793457279244,238.7471417207835
30.945;250.03404878790545,238.82347870940333,238.4729520006771
30.975;249.87426611843472,238.47071200826147,238.04098445786096
31.005;249.71448344896402,238.1179453071196,237.6090169150448
31.035;249.64179102274642,237.97721249708243,237.4173623964184
31.065;249.77230916411938,238.3312254329561,237.7864382675682
31.095;249.90282730549237,238.6852383688298,238.15551413871796
31.125;250.03334544686533,239.03925130470347,238.52459000986775
31.155;250.1638635882383,239.39326424057714,238.8936658810175
31.185;250.05561636401447,239.09015993953417,238.64240820205453
31.215;249.89961606667129,238.65563219110786,238.26708381306895
31.245;249.74361576932807,238.22110444268156,237.8917594240834
31.275;249.71528439929517,238.05822209080586,237.77307792710096
31.305;249.83286037475972,238.20579162070229,237.9477025924078
31.335;249.9504363502243,238.35336115059874,238.12232725771463
31.365;250.06801232568884,238.50093068049517,238.29695192302148
31.395;250.15932602056102,238.61367337635642,238.42594582109697
31.425;250.07993489158287,238.500041650989,238.2583397321688
31.455;250.0005437626047,238.3864099256216,238.09073364324064
31.485;249.92115263362652,238.27277820025415,237.9231275543125
31.515;249.84176150464836,238.15914647488674,237.7555214653843
31.545;249.8401726551396,238.19927005278822,237.7748881194186
31.575;249.8904519919438,238.34189716620233,237.91890326876117
31.605;249.94073132874797,238.4845242796164,238.06291841810375
31.635;249.9899264909361,238.61711506896694,238.20075555134088
31.665;250.00768058925897,238.4586524604739,238.1594302175194
31.695;250.0254346875818,238.30018985198083,238.11810488369792
31.725;250.0745104639463,238.43836633915615,238.24121667279994
31.755;250.13141665982118,238.65070260024856,238.4054377426328
31.785;250.1883228556961,238.86303886134098,238.5696588124657
31.815;250.16094270277713,238.82605437087403,238.5313526699948
31.845;250.02334193989697,238.4630350514449,238.22820324989587
31.875;249.92422191070042,238.1918487450752,238.01180576308226
31.905;250.01750554992205,238.37982750400252,238.2291679426951
31.935;250.1107891891437,238.56780626292985,238.44653012230793
31.965;250.20407282836533,238.75578502185718,238.66389230192078
31.995;250.15274128021642,238.6150903221246,238.45650288921618
32.025;250.05739641417216,238.37436456975635,238.11984125276282
32.055;249.96205154812787,238.13363881738815,237.78317961630947
32.085;249.88464595190482,237.95339434958726,237.53731989950265
32.115;249.8565733476901,237.9394734143465,237.54116546172384
32.145;249.82850074347536,237.9255524791058,237.54501102394502
32.175;249.80042813926062,237.91163154386504,237.54885658616624
32.205;249.8856785400912,238.11736167429999,237.78081816068706
32.235;249.97483663075087,238.33066597941337,238.02064580459754
32.265;250.06399472141058,238.54397028452678,238.260473448508
32.295;250.1531528120703,238.75727458964016,238.5003010924185
32.325;250.15743156864113,238.7959212839713,238.53231365432615
32.355;250.05071427294197,238.60616956420253,238.29256803207628
32.385;249.9439969772428,238.41641784443377,238.05282240982638
32.415;249.8467603380119,238.24317782308904,237.83192165101153
32.445;249.8822528893365,238.30110157968096,237.87484898028737
32.475;249.91774544066115,238.35902533627285,237.9177763095632
32.505;249.9532379919858,238.41694909286474,237.96070363883905
32.535;249.99018477006265,238.42866402398545,237.9922109258631
32.565;250.02785866151567,238.41727454237056,238.01800819176128
32.595;250.06553255296865,238.40588506075568,238.04380545765946
32.625;250.1067994995933,238.45614821794456,238.1251701108784
32.655;250.1564502416185,238.6502675323422,238.3361920011791
32.685;250.20610098364372,238.84438684673987,238.54721389147986
32.715;250.17757546823577,238.77503719013782,238.4374651598474
32.745;250.13341470134122,238.65299373933587,238.26356230382828
32.775;250.08925393444665,238.53095028853392,238.08965944780917
32.805;250.038024879411,238.45053820766694,237.96642802741812
32.835;249.97755267834475,238.4245671490226,237.90945925361768
32.865;249.9170804772785,238.39859609037828,237.85249047981722
32.895;249.86823319810813,238.38201918936042,237.8101948611483
32.925;249.92401021600077,238.44998970698106,237.89995763866307
32.955;249.97978723389338,238.5179602246017,237.98972041617785
32.985;250.0295962241592,238.58516322698378,238.07893753944154
33.015;250.0555331039178,238.6492961684117,238.1659720457009
33.045;250.0814699836764,238.71342910983958,238.25300655196025
33.075;250.107406863435,238.77756205126747,238.3400410582196
33.105;250.1333437431936,238.84169499269538,238.42707556447897
33.135;250.0919376962868,238.73775155697456,238.3344083149725
33.165;250.01686018604732,238.54976993267942,238.15189018758312
33.195;249.94178267580781,238.36178830838426,237.96937206019373
33.225;249.913711984237,238.28933008544612,237.90237003283465
33.255;249.9953238695598,238.4864264656744,238.10490557221306
33.285;250.07693575488258,238.6835228459027,238.30744111159143
33.315;250.15854764020537,238.880619226131,238.50997665096983
33.345;250.1336419476338,238.74612156093073,238.40595040893422
33.375;250.09690096862954,238.57478011290513,238.26786174674152
33.405;250.06015998962525,238.4034386648795,238.12977308454882
33.435;250.05745595659658,238.38588492739132,238.11335061367416
33.465;250.09926177599755,238.56943819599053,238.25603008529234
33.495;250.14106759539848,238.75299146458974,238.3987095569105
33.525;250.1806597474581,238.9236640453479,238.5301468424719
33.555;250.18926055673893,238.9140069963308,238.50419352323854
33.585;250.19786136601977,238.90434994731373,238.47824020400517
33.615;250.20646217530057,238.89469289829668,238.45228688477178
33.645;250.15162293548244,238.79058441203082,238.266482360954
33.675;250.06959510319328,238.64599673837262,238.01217017802864
33.705;250.04583855578085,238.61262768200748,237.95291801970086
33.735;250.0886777625132,238.7063656168344,238.1165916037704
33.765;250.1315169692456,238.80010355166132,238.28026518783992
33.795;250.17204862993694,238.88242803606136,238.42206602415098
33.825;250.1975812413612,238.8905650926866,238.42169400003212
33.855;250.2231138527855,238.8987021493118,238.42132197591323
33.885;250.2486464642098,238.90683920593702,238.42094995179437
33.915;250.26432168427152,238.9894581238785,238.49537057793594
33.945;250.27506820865193,239.10931797247812,238.60718752920772
33.975;250.28581473303234,239.22917782107774,238.71900448047953
34.005;250.27019536453437,239.22701587626207,238.70686686776384
34.035;250.20903490833732,239.01408901554726,238.48062591725161
34.065;250.14787445214026,238.80116215483247,238.2543849667394
34.095;250.0867139959432,238.58823529411765,238.02814401622717
34.125;250.13281693355358,238.68547695871598,238.15291651332436
34.155;250.17891987116394,238.7827186233143,238.27768901042157
34.185;250.22502280877433,238.87996028791264,238.40246150751875
34.215;250.27112574638468,238.97720195251097,238.52723400461596
34.245;250.29304925429253,239.0386063416468,238.59281614237372
34.275;250.2907933324978,239.0641734553202,238.59920792079208
34.305;250.2885374107031,239.0897405689936,238.60559969921042
34.335;250.28455047796893,239.10158729826335,238.60190428914652
34.365;250.26931197412836,239.0242515289096,238.53264215394802
34.395;250.25407347028778,238.9469157595558,238.46338001874952
34.425;250.23883496644723,238.86957999020203,238.39411788355102
34.455;250.1397837454891,238.70092006649952,238.18398535039722
34.485;250.01522430627784,238.50446583495176,237.93097921786577
34.515;249.89066486706656,238.308011603404,237.67797308533432
34.545;249.90523016997258,238.31833668304827,237.70308413926787
34.575;250.12848258605453,238.6388307294806,238.14537097289892
34.605;250.35173500213648,238.95932477591293,238.58765780653
34.635;250.57498741821843,239.27981882234525,239.02994464016103
34.665;250.25587144676265,238.92686311318124,238.44263435069854
34.695;249.93675547530688,238.5739074040172,237.85532406123608
34.725;249.97761415292254,238.661660739105,237.93053771525123
34.755;250.1280303324295,238.8835429137477,238.2073890911944
34.785;250.27844651193647,239.10542508839038,238.48424046713754
34.815;250.34222040503292,239.1858270946491,238.58650585496105
34.845;250.2926928466695,239.08121657302115,238.46046648908967
34.875;250.2431652883061,238.9766060513932,238.3344271232183
34.905;250.19990996946726,238.8883624580629,238.22890597509615
34.935;250.2131048063497,238.94742121941158,238.3080487867172
34.965;250.22629964323212,239.0064799807603,238.38719159833823
34.995;250.23949448011453,239.065538742109,238.46633440995927
35.025;250.25268931699696,239.1245975034577,238.5454772215803
35.055;250.23617523240014,239.0833614815567,238.50595335034555
35.085;250.19694256078975,238.9654294489353,238.37568436869162
35.115;250.1577098891794,238.84749741631393,238.24541538703772
35.145;250.1346383666622,238.76587943015733,238.1665773692267
35.175;250.1762114405178,238.8295176298597,238.2934632067873
35.205;250.21778451437336,238.89315582956212,238.4203490443479
35.235;250.25935758822894,238.95679402926453,238.54723488190848
35.265;250.30093066208454,239.0204322289669,238.67412071946907
35.295;250.27887028737757,238.977316278705,238.67415993707212
35.325;250.2295384347152,238.88844854988693,238.6198363175505
35.355;250.18020658205288,238.79958082106884,238.56551269802884
35.385;250.11168193361266,238.67152362530803,238.40684512378323
35.415;250.01000609246523,238.47577553210058,238.06794708228708
35.445;249.9244154203192,238.30936100937026,237.77354191710225
35.475;250.06401711419247,238.5536164733199,238.10203702027604
35.505;250.20361880806576,238.79787193726952,238.43053212344984
35.535;250.34322050193902,239.04212740121915,238.7590272266236
35.565;250.36081920055793,239.07551136627012,238.7764197039228
35.595;250.3261309012107,239.0185218317931,238.66048248441865
35.625;250.29144260186345,238.9615322973161,238.54454526491446
35.655;250.25675430251619,238.90454276283907,238.4286080454103
35.685;250.22206600316895,238.84755322836205,238.3126708259061
35.715;250.1873777038217,238.79056369388505,238.19673360640195
35.745;250.18040773389538,238.7461745954348,238.2195151000686
35.775;250.1853170480066,238.7071856838532,238.3017474708085
35.805;250.19022636211784,238.66819677227159,238.38397984154838
35.835;250.2243588078896,238.70767534007172,238.47241037251788
35.865;250.31693751698245,238.90408886663536,238.57323722394653
35.895;250.39321742891403,239.07176277411656,238.64813123527836
35.925;250.24131418058752,238.83708201444395,238.35996548525418
35.955;250.089410932261,238.60240125477137,238.07179973523
35.985;249.93750768393448,238.36772049509875,237.78363398520582
36.015;249.9367612567007,238.32894627159226,237.772581174657
36.045;250.01159324001327,238.3881253161688,237.90008483384582
36.075;250.08274004946236,238.46046140877445,238.02428814018907
36.105;250.14528811989666,238.5634972801146,238.14079062322594
36.135;250.207836190331,238.66653315145473,238.2572931062628
36.165;250.27038426076533,238.76956902279485,238.37379558929968
36.195;250.23776940467218,238.7775634262748,238.33380557648832
36.225;250.19835719668424,238.77876915347903,238.28263752825922
36.255;250.1589449886963,238.77997488068326,238.23146948003014
36.285;250.12686798595809,238.7022954986406,238.18753314473457
36.315;250.09968112005302,238.5720260437667,238.14841795139472
36.345;250.07249425414795,238.44175658889282,238.10930275805487
36.375;250.06348668932918,238.36295603163248,238.09993249291176
36.405;250.1271963288557,238.49003106482647,238.2095419405557
36.435;250.19090596838217,238.61710609802043,238.31915138819966
36.465;250.25461560790868,238.7441811312144,238.42876083584358
36.495;250.17958444102652,238.59742433275238,238.2097847231574
36.525;250.07680511286267,238.39590116795918,237.92509149840524
36.555;249.9740257846988,238.19437800316598,237.64039827365306
36.585;249.9690826180315,238.1906528935443,237.59427582301004
36.615;250.09207904716746,238.445586779147,237.86013053850976
36.645;250.1956871952321,238.6700951081374,238.09668311207048
36.675;250.2217422190115,238.77290121067858,238.21602711787529
36.705;250.24779724279094,238.8757073132198,238.33537112368006
36.735;250.27385226657034,238.97851341576103,238.45471512948487
36.765;250.2944735120896,238.9883747248754,238.46435622255373
36.795;250.31276599549736,238.95840255109252,238.42698178159293
36.825;250.33105847890513,238.92843037730964,238.38960734063212
36.855;250.33015377086824,238.905813931603,238.38272195140314
36.885;250.29085467994202,238.8979089420489,238.43681466563777
36.915;250.25322750073101,238.8965559995889,238.49267423141157
36.945;250.23064752695677,238.9541714809763,238.5644354610379
36.975;250.20806755318256,239.0117869623637,238.63619669066424
37.005;250.18661487916836,238.94724942584082,238.5517622140642
37.035;250.1653356358865,238.8639191173318,238.443297628814
37.065;250.14405639260463,238.78058880882273,238.33483304356378
37.095;250.13443462763232,238.71512492989595,238.257827884938
37.125;250.1364703409696,238.66752748055146,238.2122821529366
37.155;250.13850605430687,238.61993003120696,238.16673642093525
37.185;250.14065765646657,238.5752454454514,238.12205466230034
37.215;250.14356253597188,238.5494944730239,238.08298873054744
37.245;250.1464674154772,238.52374350059645,238.0439227987945
37.275;250.14937229498247,238.49799252816896,238.0048568670416
37.305;250.16812453715636,238.53556530993072,238.03449702725956
37.335;250.19169988970765,238.59241053861965,238.08504773720773
37.365;250.21527524225894,238.6492557673086,238.13559844715593
37.395;250.23885059481023,238.70610099599753,238.1861491571041
37.425;250.25871584029048,238.75990836182476,238.25705902699193
37.455;250.26639073396592,238.80373417824936,238.39486327953858
37.485;250.27406562764136,238.84755999467393,238.53266753208524
37.515;250.2817405213168,238.8913858110985,238.6704717846319
37.545;250.31730657452454,238.93251101278003,238.7030840730838
37.575;250.36301486756219,238.97265417273678,238.6974447382285
37.605;250.40872316059983,239.01279733269354,238.69180540337322
37.635;250.42062957817694,239.03929084017935,238.6245544540787
37.665;250.37415093814033,239.04220767521534,238.45088344348002
37.695;250.329772845652,239.03982661403012,238.3011555320971
37.725;250.30429968109794,238.98976448685406,238.36691551365593
37.755;250.2788265165439,238.93970235967802,238.4326754952147
37.785;250.25335335198983,238.88964023250196,238.49843547677352
37.815;250.25824961971173,238.88618188448382,238.50632858585544
37.845;250.27616135840904,238.90269658467616,238.489421606733
37.875;250.266724790308,238.87941413001465,238.44399025828602
37.905;250.22603301443735,238.810649212663,238.36595963061106
37.935;250.19313581622703,238.74919808881103,238.3001674451309
37.965;250.19921150631836,238.7243159324574,238.2955674706248
37.995;250.2052871964097,238.69943377610372,238.29096749611872
38.025;250.21136288650106,238.67455161975005,238.28636752161265
38.055;250.2174385765924,238.6496694633964,238.28176754710654
38.085;250.1964099609434,238.60684864488178,238.2083587588244
38.115;250.1596893788132,238.5536422851161,238.09511328888243
38.145;250.12296879668298,238.50043592535042,237.98186781894046
38.175;250.09548061264252,238.45566784226355,237.8972959606758
38.205;250.10492202096094,238.44465286589204,237.92741854912032
38.235;250.11436342927936,238.43363788952055,237.95754113756482
38.265;250.1238048375978,238.42262291314904,237.98766372600934
38.295;250.13049072821397,238.48712973862612,238.12625222938138
38.325;250.13662551528972,238.56674092447295,238.2865339157389
38.355;250.18144016840324,238.61433753405564,238.33702113134515
38.385;250.2486484281702,238.64339938895907,238.32394312704278
38.415;250.28606266171724,238.65919314657202,238.31635564908584
38.445;250.27878585593427,238.6550847582492,238.31700396064713
38.475;250.27150905015134,238.65097636992635,238.3176522722084
38.505;250.26423224436837,238.64686798160352,238.31830058376966
38.535;250.25695543858544,238.6427595932807,238.31894889533092
38.565;250.28343612787106,238.75246200670315,238.35453581561904
38.595;250.31366764994206,238.87481006476403,238.39400480354348
38.625;250.34389917201307,238.99715812282489,238.43347379146792
38.655;250.33188715056542,238.98677437117158,238.40307201920342
38.685;250.28757124289763,238.87488982385452,238.319239665618
38.715;250.2432553352298,238.76300527653743,238.23540731203258
38.745;250.198939427562,238.65112072922034,238.15157495844716
38.775;250.1546235198942,238.53923618190325,238.06774260486173
38.805;250.1896423467934,238.54515629684101,238.03088924955682
38.835;250.22739685419486,238.5551386415117,237.9956558597098
38.865;250.26515136159637,238.56512098618236,237.96042246986283
38.895;250.29501515421646,238.56802282046712,237.96166874665715
38.925;250.31961847031556,238.56620431449457,237.98723480121234
