time;interpolated Pixel leftCheek
105.855;227.6243574756159,202.17223220537733,205.26150843128383
105.885;227.73196061754516,202.23680876889028,205.3582848235215
105.915;227.8395637594744,202.30138533240324,205.45506121575914
105.945;227.86744071553616,202.35589638610648,205.4881279441181
105.975;227.77572839279665,202.39530917509515,205.42563017665898
106.005;227.68401607005714,202.43472196408382,205.36313240919986
106.035;227.58999086310092,202.46713219646935,205.29691111529573
106.065;227.42889201386018,202.2964682873632,205.12270755448657
106.095;227.26779316461946,202.12580437825707,204.9485039936774
106.125;227.10669431537875,201.95514046915096,204.77430043286824
106.155;226.9815118458147,201.83458071321726,204.6319992224064
106.185;226.91020394576572,201.7891771870422,204.53755153746553
106.215;226.83889604571672,201.74377366086716,204.4431038525247
106.245;226.7682208363854,201.69967241999888,204.3488993827528
106.275;226.7158936578663,201.69333745302703,204.26174815288027
106.305;226.6635664793472,201.68700248605518,204.17459692300778
106.335;226.61123930082812,201.68066751908333,204.08744569313527
106.365;226.5094944744886,201.50223841993886,203.96645426757584
106.395;226.37913943098988,201.22417587585235,203.82587114977665
106.425;226.24878438749118,200.94611333176582,203.68528803197745
106.455;226.14566023254113,200.72889886656526,203.56903934163395
106.485;226.106074817538,200.65366325209857,203.50957098202045
106.515;226.06648940253484,200.5784276376319,203.45010262240697
106.545;226.02690398753168,200.50319202316524,203.39063426279347
106.575;226.4041931686666,200.78787987806226,203.7818798475866
106.605;226.82780174937238,201.11255922955527,204.22320475953603
106.635;227.25141033007822,201.43723858104826,204.66452967148544
106.665;227.39406617926898,201.58016282215428,204.82281505974976
106.695;227.25576929694475,201.54133195287335,204.69806092432898
106.725;227.11747241462052,201.5025010835924,204.57330678890818
106.755;226.9791755322963,201.46367021431146,204.44855265348738
106.785;226.84394252889524,201.4226736839182,204.32211545137682
106.815;226.79756201426594,201.31887298126728,204.1468693152625
106.845;226.75118149963663,201.21507227861636,203.9716231791482
106.875;226.70480098500735,201.11127157596547,203.7963770430339
106.905;226.78963491447743,201.11104657938864,203.8190145053757
106.935;226.9400760659972,201.16260943584885,203.9405937669455
106.965;227.09051721751698,201.21417229230906,204.06217302851533
106.995;227.18081821661806,201.2978236395632,204.1766512446364
107.025;227.10573379656773,201.46971833650068,204.27160158577345
107.055;227.03064937651743,201.64161303343815,204.36655192691052
107.085;226.9555649564671,201.81350773037562,204.46150226804755
107.115;227.01213593972258,201.89879917275218,204.53362235086755
107.145;227.10162077380454,201.9624398014885,204.6000348691082
107.175;227.1911056078865,202.02608043022482,204.6664473873489
107.205;227.27819095616883,202.1114218075034,204.7411574622464
107.235;227.36113173807001,202.2342462959004,204.8301996804602
107.265;227.4440725199712,202.3570707842974,204.91924189867396
107.295;227.51755767852922,202.46767829582717,205.00028133283973
107.325;227.45866411028265,202.40724813121543,204.96928179033344
107.355;227.3997705420361,202.34681796660368,204.93828224782715
107.385;227.34087697378953,202.28638780199194,204.90728270532085
107.415;227.25480809377132,202.1289516487253,204.7902741774692
107.445;227.15709265156522,201.92994150032087,204.6364046558981
107.475;227.05937720935916,201.73093135191644,204.48253513432698
107.505;226.96632721431084,201.55105528539767,204.3436931553569
107.535;226.88416326263055,201.4158254099455,204.23991544245587
107.565;226.80199931095026,201.28059553449333,204.13613772955486
107.595;226.71983535927,201.14536565904118,204.03236001665383
107.625;226.99393253530312,201.37843830164414,204.3446166924768
107.655;227.33928193687888,201.68517144785812,204.74008024604456
107.685;227.68463133845466,201.9919045940721,205.1355437996123
107.715;227.87717685161337,202.15771046191605,205.32125985614167
107.745;227.9360189624071,202.20020496118627,205.3234468527624
107.775;227.99486107320084,202.24269946045646,205.32563384938317
107.805;228.05370318399457,202.28519395972666,205.3278208460039
107.835;228.1125452947883,202.32768845899687,205.33000784262467
107.865;228.17138740558204,202.37018295826707,205.3321948392454
107.895;228.23022951637577,202.41267745753726,205.33438183586617
107.925;228.0609426541063,202.2855544927933,205.165778378772
107.955;227.80869980163203,202.09675245022595,204.9350693021451
107.985;227.5564569491578,201.90795040765863,204.70436022551823
108.015;227.38008398725455,201.78087762290957,204.54057275181478
108.045;227.380740770017,201.79783977306977,204.5329356849327
108.075;227.38139755277948,201.81480192322994,204.52529861805064
108.105;227.38205433554194,201.83176407339013,204.51766155116854
108.135;227.66368960232595,202.13103728310463,204.8872812759598
108.165;228.04749886329958,202.5329690599298,205.39408528863225
108.195;228.43130812427324,202.93490083675493,205.90088930130472
108.225;228.44923267386858,202.9840116026692,205.90080883967858
108.255;228.39398028118822,202.96255816640127,205.79935148319277
108.285;228.36052823328095,202.9685473496712,205.79686347230884
108.315;228.35199086511435,203.00589952669878,205.90748328497
108.345;228.34345349694772,203.04325170372636,206.01810309763115
108.375;228.34233688900463,203.09050948980632,206.1120546759248
108.405;228.40800712307362,203.22691775735797,206.0559921449109
108.435;228.4736773571426,203.36332602490964,205.99992961389702
108.465;228.29415948399932,203.1451952642245,205.8238603699355
108.495;228.0769203635926,202.87252003765678,205.62932855475125
108.525;227.8596812431859,202.59984481108907,205.434796739567
108.555;227.64244212277916,202.32716958452136,205.24026492438276
108.585;227.52932751448478,202.1798251984637,205.12665385574428
108.615;227.57239967435885,202.2204770731711,205.1344239069245
108.645;227.61547183423292,202.26112894787852,205.1421939581047
108.675;227.658543994107,202.30178082258593,205.1499640092849
108.705;227.72581188553568,202.35754664263894,205.17824155878074
108.735;227.79480804350402,202.41439203021662,205.2079839295848
108.765;227.86380420147233,202.4712374177943,205.23772630038889
108.795;227.93280035944065,202.52808280537198,205.26746867119297
108.825;228.00179651740896,202.5849281929497,205.29721104199703
108.855;228.07079267537728,202.64177358052737,205.32695341280112
108.885;228.117142501395,202.68718266796407,205.3626177508961
108.915;228.0502606676597,202.67541025469572,205.42789192544578
108.945;227.98337883392438,202.66363784142737,205.49316609999545
108.975;227.91649700018905,202.65186542815903,205.55844027454512
109.005;227.84160022563907,202.5149952403297,205.38280715321466
109.035;227.76469971588543,202.34685060886017,205.14694720791417
109.065;227.68779920613179,202.1787059773906,204.91108726261365
109.095;227.58086087607194,202.0623374463138,204.76230808881058
109.125;227.4288658155528,202.02363306582612,204.74415007225366
109.155;227.27687075503366,201.98492868533847,204.72599205569674
109.185;227.13437641657413,201.9529915028612,204.71328968861758
109.215;227.26740301784434,202.1173030626856,204.85880115639367
109.245;227.40042961911456,202.28161462251,205.00431262416976
109.275;227.53345622038475,202.44592618233443,205.14982409194582
109.305;227.58964974413564,202.54569661942165,205.1930288210601
109.335;227.60742672912687,202.6131964951403,205.1850801808434
109.365;227.6252037141181,202.68069637085895,205.17713154062676
109.395;227.57100931928687,202.63563945164776,205.093855584819
109.425;227.34888170486997,202.3279500109336,204.83481589263204
109.455;227.12675409045303,202.02026057021945,204.57577620044506
109.485;226.9046264760361,201.7125711295053,204.3167365082581
109.515;226.85178966615538,201.66733240454224,204.32705516089055
109.545;226.8047904702242,201.63114370426024,204.3466620323099
109.575;226.757791274293,201.59495500397824,204.36626890372924
109.605;226.75138001242425,201.58398748564633,204.3838682515924
109.635;226.78555668461794,201.59824114926454,204.39946007589933
109.665;226.81973335681164,201.61249481288277,204.4150519002063
109.695;226.85391002900533,201.62674847650098,204.43064372451326
109.725;226.88808670119903,201.64100214011918,204.4462355488202
109.755;226.92226337339272,201.6552558037374,204.46182737312716
109.785;227.01421862240753,201.7683676664028,204.54727249827323
109.815;227.12375865567225,201.9115668070391,204.65397732367467
109.845;227.23329868893694,202.05476594767538,204.7606821490761
109.875;227.32789168859858,202.161230262494,204.8437463588613
109.905;227.39666708476406,202.20424351453667,204.88597677803665
109.935;227.4654424809295,202.2472567665793,204.92820719721198
109.965;227.53421787709496,202.29027001862198,204.97043761638733
109.995;227.5984370037539,202.31967911626427,204.97296501006542
110.025;227.6626561304128,202.34908821390655,204.9754924037435
110.055;227.72687525707175,202.37849731154887,204.97801979742158
110.085;227.8566681189503,202.53470519366593,205.1360422267026
110.115;228.03017680430855,202.7754455987662,205.3977280130523
110.145;228.2036854896668,203.01618600386644,205.659413799402
110.175;228.28383807503712,203.1398768545112,205.80745091451564
110.205;228.10726138544055,202.9416814304033,205.64295418373035
110.235;227.93068469584398,202.7434860062954,205.47845745294504
110.265;227.7541080062474,202.5452905821875,205.31396072215972
110.295;227.88620507353488,202.7199569092835,205.45293230318262
110.325;228.0525992249206,202.93605231984657,205.6256225855176
110.355;228.21899337630632,203.15214773040967,205.79831286785253
110.385;228.15625069088253,203.11233512504873,205.72788885246672
110.415;227.89301327325043,202.84860300575428,205.44473982657527
110.445;227.62977585561833,202.58487088645984,205.1615908006838
110.475;227.37663772510982,202.3117287595768,204.88170662480996
110.505;227.1739960302191,201.9915365947509,204.61814669902432
110.535;226.97135433532836,201.67134442992497,204.35458677323865
110.565;226.76871264043766,201.35115226509907,204.09102684745298
110.595;226.60083825846337,201.0748572382834,203.87206040551558
110.625;226.74586969273702,201.19363645356003,204.05443531821246
110.655;226.89090112701066,201.31241566883665,204.23681023090933
110.685;227.0359325612843,201.43119488411327,204.41918514360623
110.715;227.18096399555796,201.54997409938989,204.6015600563031
110.745;227.32862346356626,201.67564724167593,204.78725432563158
110.775;227.55249590988015,202.00124426723522,205.069209937276
110.805;227.776368356194,202.3268412927945,205.35116554892048
110.835;228.0002408025079,202.6524383183538,205.6331211605649
110.865;228.068814038339,202.70166495145648,205.57556760233172
110.895;228.07083046967753,202.63244713064915,205.372510114151
110.925;228.07284690101608,202.56322930984186,205.16945262597022
110.955;228.10237266973118,202.52847141674204,205.0230282140248
110.985;228.37948247483573,202.8038528730099,205.38630148819703
111.015;228.65659227994024,203.07923432927774,205.74957476236932
111.045;228.93370208504479,203.3546157855456,206.11284803654155
111.075;228.9612922858153,203.42336110389815,206.21021152004886
111.105;228.9129417374407,203.42921716288518,206.22664593683206
111.135;228.86459118906606,203.4350732218722,206.24308035361526
111.165;228.82889687319653,203.44618120141524,206.2611344165348
111.195;228.85648371985246,203.48354878373846,206.28728671013596
111.225;228.8840705665084,203.5209163660617,206.31343900373713
111.255;228.9116574131643,203.55828394838494,206.33959129733833
111.285;228.97757803332553,203.60408589532975,206.36955174841586
111.315;229.05516545411876,203.65245482281153,206.40067120394272
111.345;229.132752874912,203.70082375029335,206.4317906594696
111.375;229.0176038783644,203.59210405627675,206.33978849445566
111.405;228.65041495144806,203.27796078030073,206.08678113334992
111.435;228.28322602453167,202.96381750432468,205.83377377224414
111.465;227.91603709761532,202.64967422834866,205.5807664111384
111.495;227.8101109316901,202.5033647558003,205.42740010267076
111.525;227.72284639155,202.3690434120682,205.28115101224873
111.555;227.63558185140988,202.23472206833608,205.1349019218267
111.585;227.54831731126978,202.100400724604,204.98865283140466
111.615;227.46105277112966,201.9660793808719,204.84240374098263
111.645;227.37378823098953,201.8317580371398,204.6961546505606
111.675;227.3632384253643,201.77707879514028,204.63557570343886
111.705;227.73626229231346,202.12061006180375,205.0033474728184
111.735;228.10928615926264,202.46414132846724,205.371119242198
111.765;228.4823100262118,202.8076725951307,205.73889101157755
111.795;228.5771836478774,202.9147863265212,205.8049235564248
111.825;228.61642722048632,202.97461655085718,205.81060825636555
111.855;228.6556707930952,203.03444677519312,205.81629295630634
111.885;228.703040703042,203.09614604512174,205.84106496590624
111.915;228.75969785566068,203.15998136715632,205.88765104368804
111.945;228.81635500827937,203.22381668919087,205.93423712146983
111.975;228.87301216089804,203.28765201122545,205.98082319925163
112.005;228.91575858308425,203.30739210536836,206.05949779889372
112.035;228.95850500527044,203.3271321995113,206.13817239853577
112.065;229.00125142745665,203.34687229365426,206.21684699817786
112.095;228.93825306292692,203.26664697482707,206.20920321652022
112.125;228.8223823050392,203.13643894951483,206.15840024421271
112.155;228.7065115471515,203.00623092420255,206.1075972719052
112.185;228.5906407892638,202.8760228988903,206.05679429959773
112.215;228.62997272403976,203.02791625325537,206.08617981393127
112.245;228.7003451973485,203.2362298835559,206.13160302559302
112.275;228.77071767065718,203.44454351385642,206.17702623725478
112.305;228.82723111136332,203.5576808718078,206.18881716736212
112.335;228.86562120174295,203.54635695053335,206.15662742159057
112.365;228.9040112921226,203.53503302925893,206.12443767581902
112.395;228.93993753031586,203.5172013285407,206.0914390866979
112.425;228.90441205510473,203.31064402395216,206.03498404043916
112.455;228.8688865798936,203.10408671936364,205.97852899418044
112.485;228.83336110468247,202.8975294147751,205.9220739479217
112.515;228.73129205587318,202.77481049791552,205.8550374270222
112.545;228.59595122026485,202.69401077492037,205.78271016880234
112.575;228.46061038465652,202.61321105192522,205.7103829105825
112.605;228.3252695490482,202.5324113289301,205.63805565236262
112.635;228.18992871343983,202.45161160593494,205.56572839414278
112.665;228.0545878778315,202.3708118829398,205.49340113592294
112.695;227.91924704222316,202.29001215994467,205.42107387770307
112.725;228.20578608958618,202.53063657022147,205.70237805128676
112.755;228.5392006795016,202.80697477308408,206.02297460618195
112.785;228.872615269417,203.08331297594668,206.34357116107714
112.815;229.00362099611476,203.203140189072,206.45022158021405
112.845;228.95751896749704,203.18602028617718,206.36966913056244
112.875;228.9114169388793,203.16890038328236,206.28911668091087
112.905;228.99791354143537,203.2645758766119,206.31119782915718
112.935;229.6148046686865,203.81143295483878,206.74381336899523
112.965;230.23169579593764,204.35829003306566,207.17642890883326
112.995;230.2846953235711,204.4384034010392,207.3697213037317
113.025;230.33769485120453,204.51851676901276,207.56301369863013
113.055;230.08056840545737,204.349860677481,207.37824405091922
113.085;229.51331598632956,203.93243512644392,206.815412360599
113.115;229.19230705460902,203.71340058526692,206.51291331578736
113.145;229.54846771325847,204.03994132120516,206.9263290461243
113.175;229.9023566352658,204.36210982405743,207.3319965025252
113.205;230.19036519465033,204.55748356741677,207.51296401478103
113.235;230.47837375403486,204.7528573107761,207.6939315270369
113.265;230.67876571483836,204.89151411885163,207.89370015281406
113.295;230.8572535259966,205.01599169310617,208.09816905697156
113.325;231.03574133715486,205.14046926736071,208.30263796112905
113.355;231.2142291483131,205.26494684161526,208.50710686528654
113.385;231.141334220903,205.14331212138396,208.4289742073562
113.415;230.8170565549245,204.77556510666685,208.068239987338
113.445;230.49277888894605,204.40781809194974,207.7075057673198
113.475;230.1685012229676,204.04007107723262,207.3467715473016
113.505;229.8442235569891,203.67232406251551,206.9860373272834
113.535;229.51994589101065,203.30457704779843,206.6253031072652
113.565;229.19566822503216,202.93683003308132,206.26456888724704
113.595;228.8713905590537,202.5690830183642,205.90383466722884
113.625;228.87222579586808,202.62122278192885,205.98827907093627
113.655;228.95433925838066,202.7783342400639,206.1840181305751
113.685;229.03645272089324,202.93544569819898,206.37975719021398
113.715;229.1876875315669,203.15315165691138,206.5653205075648
113.745;229.42931179752816,203.45009657791724,206.73757708500054
113.775;229.6709360634894,203.74704149892307,206.90983366243628
113.805;229.90826677887017,204.03731122697747,207.07824880139339
113.835;230.02108452741692,204.13400035943977,207.13526222446947
113.865;230.13390227596364,204.23068949190204,207.19227564754556
113.895;230.24672002451038,204.32737862436434,207.24928907062161
113.925;230.2596219810478,204.367946343953,207.28893161301255
113.955;230.19611774369568,204.36559768899124,207.3152905407619
113.985;230.1326135063436,204.36324903402948,207.34164946851124
114.015;230.0786563938432,204.35818743895445,207.35707547208756
114.045;230.0724349056012,204.33956114331318,207.3178368547988
114.075;230.0662134173592,204.3209348476719,207.27859823751004
114.105;230.20356341227654,204.41464136215154,207.338215133569
114.135;230.35116851313384,204.5163716487827,207.40489313772426
114.165;230.49877361399112,204.61810193541385,207.4715711418795
114.195;230.48793317687262,204.64642829441905,207.5175216950158
114.225;230.3384528940253,204.61052621675154,207.54533572851048
114.255;230.20065783954738,204.56040177349985,207.56435569479032
114.285;230.13881676947057,204.41783195395098,207.52621422417363
114.315;230.07697569939373,204.2752621344021,207.4880727535569
114.345;230.01513462931692,204.13269231485327,207.4499312829402
114.375;229.96637349728934,204.03166286365854,207.36383662038935
114.405;229.92761467082883,203.9623995764993,207.24107186988886
114.435;229.88885584436832,203.8931362893401,207.11830711938836
114.465;229.8500970179078,203.82387300218087,206.99554236888784
114.495;229.81133819144733,203.75460971502164,206.87277761838735
114.525;229.77257936498683,203.68534642786244,206.75001286788685
114.555;229.73382053852632,203.6160831407032,206.62724811738633
114.585;229.87132696667805,203.76875443000208,206.7750431941464
114.615;230.05289970848287,203.97690936341542,206.9904782277216
114.645;230.2344724502877,204.18506429682878,207.20591326129684
114.675;230.29999785194366,204.24226100093597,207.2816764676685
114.705;230.23289772200087,204.1269340144075,207.1978147286647
114.735;230.1657975920581,204.01160702787908,207.11395298966087
114.765;230.09869746211535,203.89628004135062,207.03009125065708
114.795;230.04659572827512,203.91546765363557,207.03458555015808
114.825;229.99501118050736,203.93929370036238,207.04212660960752
114.855;229.9434266327396,203.9631197470892,207.049667669057
114.885;229.89184208497187,203.986945793816,207.05720872850645
114.915;229.8402575372041,204.01077184054282,207.0647497879559
114.945;229.90212255324965,204.01595476018397,207.0992934021376
114.975;229.9678996232198,204.0204948133739,207.13476813889628
115.005;230.03367669318996,204.02503486656383,207.17024287565494
115.035;230.04334704837,204.0711011041359,207.16472914767323
115.065;230.00392402810868,204.15350275304235,207.1233505130437
115.095;229.98450983874287,204.2572857166508,207.12077908636226
115.125;230.06513980385455,204.46797525376917,207.31224369942137
115.155;230.14576976896623,204.6786647908875,207.50370831248048
115.185;230.3182041209616,204.86211683586856,207.69052324767355
115.215;230.4938041414702,205.04462965698283,207.8771778491471
115.245;230.61559018288423,205.121840111905,208.04456691448664
115.275;230.6962243579318,205.11852522797435,208.19722351101782
115.305;230.7768585329794,205.1152103440437,208.349880107549
115.335;230.8190056204814,205.09310782550492,208.43956730136483
115.365;230.6687172702554,204.9770671339254,208.21440748160384
115.395;230.51842892002938,204.86102644234592,207.98924766184282
115.425;230.3681405698034,204.7449857507664,207.76408784208184
115.455;230.2178522195774,204.6289450591869,207.53892802232082
115.485;230.0675638693514,204.5129043676074,207.31376820255983
115.515;229.99266366981473,204.33136292610055,207.1739411352295
115.545;229.98372810213124,204.09250832840732,207.10878022627608
115.575;229.97479253444777,203.85365373071406,207.04361931732262
115.605;229.98222932208554,203.69298044790858,206.9989073573185
115.635;230.09608641931152,204.04048571187369,207.08711356548503
115.665;230.20994351653746,204.3879909758388,207.17531977365152
115.695;230.24699115996975,204.40311675806075,207.33989138606785
115.725;230.27855241384532,204.39450114872963,207.5099176702163
115.755;230.31011366772088,204.38588553939852,207.67994395436475
115.785;230.29224376963472,204.43520853668372,207.71504566394944
115.815;230.23112161358202,204.5352278147582,207.6320883707908
115.845;230.1699994575293,204.63524709283269,207.54913107763218
115.875;230.09208439906223,204.6660506782651,207.45212814693176
115.905;229.9302048285234,204.3507758004871,207.2848970285224
115.935;229.76832525798454,204.03550092270913,207.11766591011306
115.965;230.04376469921175,204.17373095194952,207.2191784613058
115.995;230.35044121270795,204.34435418883405,207.3398869888987
116.025;230.4872364245459,204.51413581199924,207.4868332922212
116.055;230.5723286315313,204.68366129185853,207.64176500554834
116.085;230.61119906120052,204.80056478327745,207.74225343204165
116.115;230.57023187550544,204.82657574920853,207.74870345400385
116.145;230.52926468981036,204.8525867151396,207.755153475966
116.175;230.48829750411528,204.87859768107066,207.7616034979282
116.205;230.44733031842023,204.90460864700174,207.7680535198904
116.235;230.40636313272515,204.93061961293282,207.7745035418526
116.265;230.36539594703007,204.95663057886387,207.78095356381476
116.295;230.32442876133499,204.98264154479494,207.78740358577696
116.325;230.3996410956692,205.04430508023765,207.8359942124114
116.355;230.60763002432262,205.14671440940793,207.93274553009982
116.385;230.815618952976,205.24912373857822,208.02949684778827
116.415;230.97621755914335,205.31105044418157,208.10189713327622
116.445;230.71030326293632,205.0086335376826,207.95513812896
116.475;230.44438896672926,204.70621663118365,207.80837912464375
116.505;230.1784746705222,204.40379972468472,207.66162012032748
116.535;230.1445630678879,204.46766009115555,207.68415384678212
116.565;230.19501608109823,204.66471219325177,207.76824856624435
116.595;230.2466682381849,204.78400933574613,207.82361811543146
116.625;230.30071868302417,204.7477965590368,207.8215373240684
116.655;230.35476912786348,204.71158378232744,207.81945653270535
116.685;230.40881957270275,204.67537100561808,207.8173757413423
116.715;230.5116103327197,204.81375941045147,207.93402999281406
116.745;230.63528979924132,205.02697689308886,208.10157069121502
116.775;230.75896926576297,205.24019437572628,208.26911138961597
116.805;230.8967796803149,205.43342682073887,208.44046742153682
116.835;231.08102035268064,205.56099414212719,208.62435954930862
116.865;231.2652610250464,205.68856146351553,208.8082516770804
116.895;231.44950169741216,205.81612878490384,208.9921438048522
116.925;231.24145844465053,205.6384045677011,208.73317808955576
116.955;230.9730638187924,205.41371242148432,208.4060803984027
116.985;230.74680823567428,205.21314612840587,208.15864231744357
117.015;230.54494894045828,205.0265474345128,207.95732295817564
117.045;230.43012640274014,204.9129425118861,207.8583958204369
117.075;230.4291211632884,204.8947909824539,207.89336620315936
117.105;230.4281159238367,204.87663945302174,207.9283365858818
117.135;230.42939007574165,204.8641389236237,207.96390743268634
117.165;230.46257570663983,204.93075239470357,208.0078847766397
117.195;230.495761337538,204.99736586578345,208.0518621205931
117.225;230.52894696843614,205.06397933686333,208.09583946454651
117.255;230.56213259933432,205.1305928079432,208.13981680849992
117.285;230.5953182302325,205.19720627902308,208.18379415245332
117.315;230.62850386113067,205.26381975010295,208.2277714964067
117.345;230.58933993331124,205.24142964533803,208.20744575551242
117.375;230.40547688805663,205.04103238888356,208.05851384492274
117.405;230.22161384280201,204.84063513242907,207.9095819343331
117.435;230.3111578108063,204.67804163539842,207.89299074199533
117.465;230.41012960685399,204.51675171627895,207.88096302270074
117.495;230.50910140290168,204.35546179715945,207.86893530340615
117.525;230.59749576690663,204.4031841540787,207.8441175183603
117.555;230.67976635446578,204.57191361817823,207.8118949584058
117.585;230.76203694202493,204.74064308227778,207.77967239845128
117.615;230.82069099934617,204.86500143417146,207.76620048598124
117.645;230.80174788588567,204.84356898881734,207.81433784381727
117.675;230.7828047724252,204.82213654346322,207.8624752016533
117.705;230.76386165896471,204.80070409810907,207.91061255948932
117.735;230.71740253396604,204.86132071690892,208.03970795836162
117.765;230.64990175308526,204.98468073770886,208.2307124474381
117.795;230.6243688057157,205.04709922878297,208.32295844412758
117.825;230.67132575259285,205.0042550776034,208.24462159033044
117.855;230.71828269947,204.96141092642387,208.1662847365333
117.885;230.76523964634714,204.9185667752443,208.08794788273616
117.915;230.72133578913343,204.86543445110016,208.0381779897087
117.945;230.6774319319197,204.812302126956,207.9884080966812
117.975;230.633528074706,204.7591698028119,207.93863820365374
118.005;230.5896242174923,204.70603747866775,207.88886831062626
118.035;230.54572036027855,204.6529051545236,207.8390984175988
118.065;230.57741853409482,204.69734694650623,207.85174348858382
118.095;230.72251975445607,204.88814991267893,207.9580110055876
118.125;230.8676209748173,205.07895287885165,208.06427852259137
118.155;231.0056950239422,205.262524152222,208.1756496597687
118.185;231.04538867575818,205.34485172635883,208.3584714793761
118.215;231.08508232757413,205.42717930049565,208.5412932989835
118.245;231.1406811588828,205.55154156661445,208.6076678374075
118.275;231.19946102609006,205.68431077112962,208.6507529195948
118.305;231.16696040051193,205.647385081268,208.6529582146742
118.335;231.07360611307686,205.4973294618218,208.6279103183483
118.365;230.9802518256418,205.34727384237564,208.60286242202244
118.395;230.91160315550155,205.1982769562855,208.54531784635375
118.425;230.9108949329221,205.05219158692435,208.39840740249232
118.455;230.91018671034263,204.9061062175632,208.25149695863087
118.485;230.90947848776318,204.7600208482021,208.10458651476944
118.515;230.85436429124368,204.66644070330378,208.06480219621494
118.545;230.7932049865086,204.57869447223467,208.03692078047234
118.575;230.73204568177357,204.49094824116557,208.00903936472974
118.605;230.7419704563615,204.5507502263614,208.1083581152225
118.635;230.8140938003571,204.73965690078904,208.3189770111712
118.665;230.8516139345543,204.87897616440463,208.4809965565257
118.695;230.66421320506205,204.69597725774207,208.32712032301774
118.725;230.4768124755698,204.51297835107948,208.17324408950978
118.755;230.4106828389281,204.51251143297884,208.00238215499706
118.785;230.36880742085648,204.5485509125906,207.8281230802834
118.815;230.37969793770978,204.57723346998574,207.77304293232794
118.845;230.430938875388,204.60029014568585,207.80909961071697
118.875;230.4821798130662,204.62334682138595,207.845156289106
118.905;230.52713452550825,204.64667608247572,207.8788388325897
118.935;230.4840820846441,204.6738215390208,207.87928348739845
118.965;230.4410296437799,204.70096699556586,207.87972814220723
118.995;230.3979772029157,204.72811245211093,207.88017279701597
119.025;230.46328059982594,204.72238385832458,207.89258254801345
119.055;230.57502221292515,204.70256638582478,207.91012019737755
119.085;230.6867638260244,204.68274891332496,207.92765784674162
119.115;230.76348265386738,204.65839243322682,207.94412294433505
119.145;230.61255337754477,204.60453240373968,207.95361645541922
119.175;230.46162410122216,204.5506723742525,207.9631099665034
119.205;230.49822699373368,204.63511101535482,207.973496915828
119.235;230.572336320012,204.74720939057502,207.9840625528007
119.265;230.64203939616007,204.85641859274853,208.00323456975505
119.295;230.65005497048443,204.92517937226845,208.14289590645254
119.325;230.6580705448088,204.99394015178834,208.28255724315
119.355;230.58110516934047,204.962114356232,208.20172768408062
119.385;230.48289455642396,204.90514191690664,208.06577540106952
119.415;230.4408091561117,204.83414572658245,207.98436409086688
119.445;230.4478333168281,204.75087875413433,207.95067613187166
119.475;230.45485747754455,204.6676117816862,207.91698817287644
119.505;230.4573702496526,204.58933410100244,207.88430141514337
119.535;230.43732607871888,204.5360028791404,207.85662066372106
119.565;230.41728190778514,204.48267165727836,207.82893991229878
119.595;230.39723773685142,204.42934043541632,207.80125916087647
119.625;230.426207810058,204.46356460239767,207.80968834437462
119.655;230.46498073209267,204.51529984714767,207.82533951485686
119.685;230.50375365412734,204.56703509189765,207.84099068533914
119.715;230.5536382246507,204.60548525763014,207.87708364323043
119.745;230.6180534124285,204.62656262772433,207.93990816927206
119.775;230.68246860020633,204.6476399978185,208.00273269531368
119.805;230.74688378798413,204.66871736791268,208.0655572213553
119.835;230.67665813858144,204.63605384644802,207.94786814467335
119.865;230.59681528652303,204.59955168987204,207.8172852392254
119.895;230.5169724344646,204.56304953329604,207.68670233377748
119.925;230.4371295824062,204.52654737672006,207.55611942832954
119.955;230.35728673034774,204.49004522014408,207.4255365228816
119.985;230.27744387828932,204.45354306356808,207.29495361743366
120.015;230.22798874260016,204.4391170643246,207.2160591682744
120.045;230.30008447238814,204.51299569441096,207.3439185442698
120.075;230.37218020217614,204.58687432449736,207.4717779202652
120.105;230.4442759319641,204.66075295458376,207.59963729626062
120.135;230.5163716617521,204.73463158467015,207.72749667225602
120.165;230.5591970878486,204.80067549153745,207.85147328336117
120.195;230.5913787671482,204.86387040814327,207.97403797996077
120.225;230.6235604464478,204.9270653247491,208.09660267656037
120.255;230.65574212574742,204.9902602413549,208.21916737315996
120.285;230.7725389523628,205.12615231914486,208.38193861969296
120.315;231.16735697730132,205.50090649796854,208.67681710172138
120.345;231.56217500223985,205.8756606767922,208.9716955837498
120.375;231.37413729811055,205.6145298140367,208.77260352901493
120.405;231.12133784630706,205.2827450577724,208.51862585908412
120.435;231.0042102413562,205.10018483369763,208.30404066515717
120.465;230.95491855983164,204.99223687571765,208.10915170923218
120.495;230.90562687830706,204.88428891773768,207.91426275330718
120.525;230.83300495194112,204.81084371290746,207.77518543846531
120.555;230.71372253589246,204.8064040143768,207.74773140578972
120.585;230.59444011984377,204.8019643158461,207.72027737311416
120.615;230.47515770379508,204.79752461731542,207.69282334043857
120.645;230.83852917937097,205.01606951504994,208.052444225182
120.675;231.23637593292003,205.25054188394625,208.43971331831247
120.705;231.28386402715788,205.27455766148034,208.5018695456724
120.735;231.15617279174012,205.1933451433333,208.4014693401471
120.765;231.0284815563224,205.11213262518623,208.3010691346218
120.795;230.90079032090463,205.03092010703918,208.20066892909648
120.825;230.7730990854869,204.94970758889215,208.10026872357116
120.855;230.64540785006915,204.8684950707451,207.99986851804584
