time;Pixel forehead
50.307;250.41021082042164,238.39878079756159,237.99720599441198
50.414;250.27149783107936,238.4416943097729,237.9992344985966
50.52;250.53406481245216,238.67746874202604,238.222760908395
50.621;250.7647503782148,239.31114473020676,238.91200201714574
50.722;250.31803360922999,238.36568848758466,237.86656634060697
50.788;250.51517450682852,238.701062215478,238.30475467880626
50.889;250.4528585757272,238.45586760280844,237.56820461384152
50.958;250.2718765806778,238.38998482549317,237.7346990389479
51.06;250.35249621785175,238.6381744831064,237.90267271810387
51.161;250.4213313161876,238.67347453353506,238.03756933938476
51.281;250.50998735777497,238.82250316055627,238.280404551201
51.414;250.53462321792261,238.84877800407332,238.37754582484726
51.515;250.52987742594485,238.74310520939736,238.02783452502553
51.589;250.6237950279046,238.73313039066463,238.51927955352613
51.659;250.61350318471338,238.94929936305732,238.29171974522293
51.76;250.3332468879668,238.19294605809128,237.5277489626556
51.861;250.39678423236515,238.37110995850622,237.86488589211618
51.929;250.4182340647858,238.52586206896552,237.68782654127483
52.031;250.0513698630137,237.84694415173868,237.17307692307693
52.098;250.2346324875752,238.3672508501177,237.5929897985875
52.175;250.20595991561183,237.8235759493671,237.14662447257385
52.272;250.20253164556962,237.83992616033754,237.08333333333334
52.373;250.29625724828676,238.13811280969952,237.59066947812335
52.475;250.4393820371825,238.39643885833988,237.7808326787117
52.587;250.31290913851794,238.4689709347997,237.84891332809636
52.731;250.29390115667718,238.30178759200842,237.59989484752893
52.833;250.58392249279916,238.78266561927205,238.0468709086148
52.966;250.26642430537524,237.96104907816152,237.227733056349
53.066;250.09353078721745,237.63029358274878,236.78150168875032
53.168;250.13343758144384,238.00833984884025,237.07505863956214
53.269;250.1488420504814,237.4431433775696,236.69789227166277
53.575;250.2430809399478,237.867362924282,237.1981723237598
53.677;249.9880550506362,237.55128538042067,236.693326408725
53.778;250.32058287795994,237.98750975800155,237.22846734322144
53.943;249.98907388137357,237.40608740894902,236.57466181061395
54.146;250.1602381568729,237.65777892829408,236.98213823453275
54.28;249.98055483536427,237.32278973295308,236.5903551983407
54.386;249.9798955613577,237.28198433420366,236.58616187989557
54.488;249.72870249017038,236.74547837483618,235.96146788990825
54.597;250.89443037974684,239.60708860759493,239.00835443037974
54.712;250.65512916980185,238.80185603210433,237.982944569852
54.879;250.54217171717173,238.7588383838384,238.0070707070707
54.98;250.30458900655572,238.30458900655572,237.75491679273827
55.099;250.88241180885663,239.5471603702777,239.05604203152365
55.2;250.51204055766794,238.6955640050697,238.20785804816222
55.27;250.93032683050419,239.37750190017735,238.68077020521915
55.35;250.74399190488236,239.4722995193524,238.66911206678472
55.45;250.70622177621675,239.26768690416458,238.5057701956849
55.618;250.69644208932627,239.42493060812515,238.63764824627808
55.72;250.81409446830008,239.14852235412982,238.34377368022228
55.821;250.76418884982422,239.36840783525867,238.81617277749874
55.889;250.8740295517155,239.4640621086902,239.14249937390434
55.989;250.82211055276383,239.67763819095478,239.01884422110552
56.057;250.8689846308894,239.51801461325272,239.18946837994457
56.159;250.78631178707224,239.10697084917618,238.6702154626109
56.232;250.6045627376426,239.29657794676805,238.7447401774398
56.298;251.13669425633307,240.43666917481815,239.97466766992727
56.4;250.86325652063815,239.4335274753102,238.85844517599392
56.5;251.0911609166457,240.08612440191388,239.71040040292118
56.577;250.85957338750634,239.46368715083798,239.10512950736415
56.747;251.1365341335334,240.35058764691172,239.99174793698424
56.847;250.63638651233015,238.71036738802215,238.35480624056368
56.916;250.5596376446905,238.80473074987418,238.1074484146955
56.983;251.04055068836044,239.8035043804756,239.48235294117646
57.085;251.0105766809368,239.673633845379,239.19642407454043
57.155;251.1274217585693,240.15002483854943,239.67983109786388
57.222;250.78347148957548,239.31826174328057,238.76789751318765
57.324;250.97137922526522,239.85689612632618,239.33654083395015
57.462;250.54241127611377,238.61339038509942,238.21646111250945
57.563;250.632267807702,238.8462119305311,238.3317392398691
57.63;250.5025627883137,238.6904151717068,238.31881086622246
57.697;250.32069143446853,237.9298245614035,237.52554179566565
57.802;250.54608650875386,238.43743563336767,237.86199794026777
57.902;250.37635518843572,238.27387712958182,237.60015487867838
58.003;250.5510518214469,238.44663930220625,237.78732683427398
58.138;250.15,237.99502617801048,237.07329842931938
58.272;250.36413756891574,238.11735363612496,237.64452612234183
58.339;250.13259082471492,237.6714399363564,237.24555820737206
58.406;250.23747048018893,237.97402256625557,237.30569404355813
58.507;250.3832807570978,237.94058885383808,237.54495268138803
58.608;250.33978550876276,238.01647920481298,237.48574417996338
58.675;250.22073490813648,237.96089238845144,237.43884514435695
58.776;250.4731296101159,238.18203371970495,237.86880927291887
58.876;250.300237655136,238.01531555320835,237.64008449960392
58.978;250.21535237097197,238.13073094052922,237.59339795651036
59.079;250.41161019175203,238.15760441292358,237.43577620173366
59.179;250.4119644723093,238.29467084639498,237.53134796238245
59.314;250.3471610059632,237.83225304640914,237.25589836660617
59.383;250.39201451905626,237.6523204563132,237.19030334456832
59.453;250.08942879296976,237.37296459033342,236.87283535797363
59.553;250.1614906832298,237.7792443064182,237.4120082815735
59.653;250.14963692946057,237.33091286307055,236.573132780083
59.72;249.97143599065177,237.10023370553102,236.58270579070373
59.821;250.137859549106,237.29644985747603,236.73127753303964
59.922;250.07405475880051,237.33402868318123,236.72724902216427
60.042;250.0550339071466,237.51825769431403,236.9791340636411
60.177;250.2712958182757,238.02942694889003,237.38074341765616
60.28;250.3397584168594,238.25828835774865,237.57029041377538
60.382;250.51637471439452,238.34805788271134,237.53744605229753
60.481;250.56920326864147,238.65347293156282,238.07482124616956
60.585;250.7906857727738,238.95112589559878,238.21878198567043
60.724;250.3989769820972,238.46010230179027,237.8693094629156
60.827;250.84016289132094,238.98803766861798,238.52201578009672
60.927;250.78211716341212,239.01130524152106,238.4295991778006
61.061;250.65658362989325,238.71860701576003,238.1596339603457
61.269;250.5652841781874,238.9336917562724,238.26958525345623
61.376;250.5462163534789,238.5647536820721,238.10309801929913
61.521;250.5034447563154,238.55039550905843,237.96198009696352
61.689;250.42313546423136,238.43277524099443,237.519533231862
61.825;250.40010206685378,238.35876499106914,237.76014289359532
61.924;250.59473150962512,238.62867274569402,238
62.06;250.49808722264729,238.60214231063503,237.9495026778883
62.179;250.55017650025215,238.65683308119011,238.01739788199697
62.348;250.38034623217922,238.3576883910387,237.7752036659878
62.45;250.332995181334,238.1610448896779,237.85062135429877
62.551;250.37316826680143,238.03840323395656,237.3911066195048
62.619;250.30150241914947,238.21823274764452,237.79882862235803
62.688;250.25471935565065,238.1844953435691,237.54543166373017
62.788;250.4071045233836,238.41119345770508,237.93611040122667
62.855;250.42984922054688,238.51111679018655,237.8361870687452
62.923;250.55265141995477,238.90776577029405,238.32545865795427
63.024;250.39438058748402,238.04061302681993,237.4669220945083
63.126;250.8156171284635,238.955919395466,238.17002518891687
63.23;250.5559511698881,238.63453713123093,238.2583926754832
63.399;250.457113769407,238.4146093153474,237.78798676508018
63.565;250.69591681460815,238.64773015470453,238.3193000253614
63.635;250.68019274663962,238.6741060106518,238.38650773522699
63.702;250.6382814509905,238.49421147414458,238.06328788268587
63.804;250.22741273100615,237.38526694045174,236.89348049281315
63.874;250.31209531209532,237.70551670551671,237.12432012432012
63.98;250.0438278008299,237.29227178423236,236.65352697095435
64.116;250.08488132094942,237.41898864809082,236.68059855521156
64.225;250.3159268929504,237.91409921671018,237.3279373368146
64.326;250.32689295039165,237.68511749347257,237.0289817232376
64.427;250.21498962655602,237.4115663900415,236.85088174273858
64.492;250.37594180306573,237.97739672642246,237.49467394128345
64.563;250.0992445949466,237.47877051315447,236.87835373795258
64.629;250.0091098386257,236.88365434669444,236.04320666319626
64.753;250.31310237040896,237.8015108101068,236.9895806199531
64.858;250.31134289439373,237.69335071707954,236.870925684485
64.96;250.2552693208431,237.67733541504035,237.00832682799896
65.061;250.6470891293148,238.5476558475013,238.16924265842349
65.162;250.8198291483303,239.03158167227542,238.4382604193632
65.262;250.51602238046794,238.1388606307223,237.56256358087487
65.362;250.58797842281018,238.57975854097097,238.0154122784485
65.43;250.69353208691257,238.4487114704396,238.166750884285
65.497;250.77539161192522,238.41662455785752,237.91308741788782
65.598;250.6951596292482,238.7288877445932,238.21987641606592
65.733;250.92409819639278,239.15255511022045,238.63527054108218
65.835;250.86787695410993,239.40267271810387,238.7922339889057
65.902;250.8772852491861,239.5907838717756,239.15527172551967
66.005;250.99248685199098,239.6754320060105,239.12196343601303
66.106;250.82183908045977,239.56996501749126,238.92903548225888
66.206;250.7176411794103,239.29885057471265,238.8303348325837
66.307;250.92211682476287,239.40589116325512,238.88117823265102
66.374;250.99850746268658,239.98034825870647,239.7042288557214
66.442;250.79655516724912,239.19021467798302,238.582376435347
66.612;251.09637644690488,239.78963261197785,239.38651233014596
66.712;251.04053039779834,239.82687015261445,239.09432074055542
66.779;251.03767897513188,239.6053755337855,239.09897010801305
66.845;251.0477267018337,239.61718161266015,238.82190404421
66.912;251.13918682963333,240.25642304814167,239.67597904714393
67.014;251.26679990007494,240.29103172620535,239.7351986010492
67.115;251.2333000997009,240.08150548354936,239.39680957128616
67.193;250.9837378033525,239.58744058043533,239.11183387540655
67.344;251.08514357053684,240.08938826466917,239.56304619225966
67.477;250.77206427688503,239.0603213844252,238.67317676143387
67.578;250.76415327564894,239.07490729295426,238.49295426452412
67.652;250.88179551122195,239.31620947630924,238.57456359102244
67.753;250.71695760598504,239.37231920199503,238.6583541147132
67.822;250.91178669324694,239.67405930725144,239.0503364066783
67.901;251.18218118292987,239.8325430496631,239.17095083603692
68.006;251.17760521042084,240.0558617234469,239.39629258517033
68.142;250.9897551224388,239.6264367816092,239.21414292853572
68.275;250.6928251121076,238.8916292974589,238.3126557050324
68.375;251.14933931687858,239.67638992769884,239.2919471453503
68.441;250.82137481184145,239.10436527847466,238.58329152032113
68.512;251.0399400898652,239.5034947578632,239.136295556665
68.583;250.84563422566924,239.0302727045284,238.45308981736304
68.683;250.96011964107677,239.49975074775674,239.0795114656032
68.783;250.8619486668328,239.3810117119362,238.8106154996262
68.85;251.01024743814045,239.775056235941,239.05248687828043
68.919;251.05043695380775,239.6314606741573,239.1063670411985
69.022;251.11645885286782,239.82593516209477,239.29152119700748
69.089;251.04142750187174,239.718742201148,239.15023708510108
69.192;250.92882205513786,239.49774436090226,238.82080200501252
69.429;251.22133599202394,240.34322033898306,239.81630109670988
69.596;250.82073109664498,239.11417125688533,238.74336504757136
69.667;250.72635218572486,239.39960484070141,238.75277846381823
69.735;250.88643141153082,239.38344930417495,238.66252485089464
69.806;250.96707105719238,239.5283486011389,238.9900965585541
69.907;250.95327564894933,239.38244746600742,238.8388133498146
70.012;250.94487021013597,239.5522867737948,239.02422744128555
70.148;250.93272322532772,239.68290873114023,239.0655453870888
70.252;250.81779871095688,239.266980664353,238.68344075359445
70.352;250.9908302354399,239.52936802973977,238.90631970260222
70.454;250.91365660564077,239.4005442850074,238.8463631865413
70.521;250.57937484617278,238.6795471326606,238.030765444253
70.623;250.76158940397352,239.1177336276674,238.69830757910228
70.737;250.69387755102042,239.29530366363412,238.71649864765183
70.837;250.475,238.6860294117647,238.22941176470587
70.904;250.61638779527559,238.8713090551181,238.28469488188978
70.979;250.50733496332518,238.74278728606356,238.10562347188264
71.08;250.64306569343066,238.82895377128955,238.33187347931874
71.181;250.38231692383053,238.33504775900073,237.51187852069557
71.35;250.4973078805678,238.8196279980421,238.23445912873225
71.451;251.25244805349894,240.49032720324814,240.1024599952233
71.553;251.34191355026712,240.78630403108306,240.3861097620204
71.624;251.19217850287907,240.44073896353166,239.87811900191937
71.691;251.29935080548208,240.53137773503246,239.96537629237798
71.759;251.32770511296076,240.71367419738408,240.359096313912
71.834;251.31105826397146,240.76599286563615,240.24898929845423
71.974;251.28609303446615,240.82646420824295,240.24632441552183
72.075;251.35933806146573,240.8758865248227,240.34420803782507
72.143;251.45091434071222,240.65206929740134,240.32194417709337
72.245;251.63722472176178,241.33649064645985,240.91143736680084
72.347;251.4241103848947,241.04066811909948,240.59235052045508
72.416;251.5011825922422,241.13670766319774,240.72303689687794
72.523;251.3841059602649,241.11140018921475,240.81196783349102
72.636;251.29843561973527,240.8303249097473,240.65078219013236
72.737;251.37712371380712,240.65254845656855,240.33548695860253
72.804;251.45022787239145,240.5987047253538,240.3463660350204
72.872;251.24124791617052,240.67420814479638,240.18909264110502
72.938;251.25018024513338,240.63518385003604,240.1607786589762
73.04;251.29204599904168,240.82678485864878,240.21082894106374
73.14;251.02967927237913,240.1651507898516,239.47510770703687
73.241;251.5696881091618,241.22100389863547,240.66593567251462
73.315;251.41197519083968,241.10114503816794,240.41865458015266
73.454;251.38391136801542,240.88367052023122,240.45158959537574
73.633;251.38680154142583,240.81815992292871,240.31815992292871
73.773;251.32074109720887,240.73604427333976,240.32338787295475
73.908;251.48273415326395,240.94631031220436,240.53382213812677
74.042;251.37878787878788,240.86123136123135,240.2955747955748
74.178;251.4100529100529,240.7910052910053,240.27609427609428
74.284;250.7852462994419,239.08784275661247,238.42562484833778
74.386;250.70296296296297,239.04296296296297,238.37604938271605
74.456;250.87808453457123,239.80747617884194,239.34522355240654
74.525;250.9244958189867,239.69724545007378,239.25209050664043
74.594;250.939744220364,239.7063453025086,239.23807181505165
74.696;250.9109104222602,239.73395167195508,239.05882352941177
74.763;250.5802499387405,239.18475863758883,238.50796373437882
75.438;250.8091603053435,239.13937453829107,238.28342772716078
75.606;250.28354493403037,238.25641025641025,237.58103061986557
75.711;250.3014463334179,238.14894696777466,237.27759451915756
75.846;250.35980715554427,238.10631819335194,237.36183709718347
75.912;250.3522297808012,238.2010582010582,237.50440917107585
75.981;250.26369168357,238.12550709939148,237.0671906693712
76.092;250.4739384693618,238.6651411136537,237.82964658021865
76.232;250.3715374841169,238.12630241423125,237.38627700127066
76.333;250.28357451129727,237.98984513835998,237.17237877633917
76.433;250.3267276422764,237.9491869918699,237.0444613821138
76.5;250.27184959349594,237.93622967479675,237.22510162601625
76.568;250.36092715231788,237.8902190524707,237.2809475292919
76.634;250.2469450101833,237.85692464358453,237.19653767820773
76.711;250.35594084650688,237.700662927078,236.97705252422233
76.844;250.31130876747142,237.70292249047014,237.1214739517154
77.019;250.0364052953157,237.25178207739307,236.46715885947046
77.119;250.12331553521486,237.23976608187135,236.20111873887618
77.22;250.12563451776649,237.40888324873097,236.4494923857868
77.321;249.97304170905392,237.18743641912513,236.28891149542218
77.423;249.7623987854251,236.53947368421052,235.6368927125506
77.524;250.14095676643643,237.27602967510873,236.39984650805832
77.597;250.0192210419828,237.18993424380375,236.45523520485585
77.703;250.38984797732545,237.7833032723525,237.25457356351455
77.906;250.4166451945375,238.23318732285495,237.40170059263076
78.007;250.2059800664452,237.45898287758752,236.59161768464094
78.076;250.00637917836184,237.06966062771116,236.09415667262056
78.147;249.99949122360724,237.21724751971507,236.35232765199694
78.247;250.35417721518988,237.87367088607596,237.06835443037974
78.354;250.0112130479103,236.93909276248726,235.9979612640163
78.454;249.97348967626817,237.089217435636,236.2013764975784
78.52;249.9974509304104,237.13713994392046,236.28931939841956
78.624;250.25371630133534,237.4978584026203,236.52632905013857
78.756;250.08739837398375,236.97103658536585,236.13541666666666
78.857;249.88688815622623,236.83971595232057,235.9368501141263
78.957;250.1449795081967,237.0796618852459,236.38242827868854
79.127;250.10209290454313,237.23149566105155,236.37340479836652
79.228;250.2436587240584,237.300794260825,236.30284396617986
79.361;250.12746352700282,236.96135142052725,236.17020732019452
79.432;250.09713701431494,237.16232106339467,236.3090490797546
79.502;249.99592564298447,236.66233766233765,235.97224344283168
79.57;250.16331210191083,237.47082802547772,236.53605095541403
79.67;250.0853875476493,237.01601016518424,236.3130876747141
79.814;250.19554645508063,237.60660353212182,236.94983363194265
79.915;250.24734714502273,237.0533097524002,236.1523496715513
80.015;250.07351818875605,237.50699567540067,236.4548460951412
80.116;250.17307692307693,237.18168016194332,236.22722672064776
80.223;250.26777070063693,237.63592356687897,236.55133757961784
80.325;250.07023326572008,237.13666328600405,236.3524340770791
80.428;250.14143222506394,237.3907928388747,236.5386189258312
80.509;250.08208766151506,237.1287053458323,236.27134532556371
80.61;250.14234602606695,237.25606951188345,236.46179401993356
80.677;250.3315763052209,237.51455823293173,236.63177710843374
80.845;250.76010915405607,239.22376581493427,238.54254527412553
80.947;250.92318982387476,239.638698630137,238.70988258317024
81.048;250.90114998776608,239.3134328358209,238.61071690726695
81.147;250.92918192918194,239.73577533577534,239.03003663003662
81.248;250.88779284833538,239.44537607891493,238.51442663378546
81.35;250.98857837181046,239.6520048602673,238.9876063183475
81.45;250.7959133431807,239.26981782373215,238.55736090595767
81.539;250.98199951350037,239.71564096326927,239.0958404281197
81.676;250.83034177526432,239.03983280059012,238.34865994590606
81.811;250.6685338528982,239.2454943984413,238.45957135898684
81.911;250.78770673907678,239.1747716613182,238.3139965440632
82.012;251.01348700343306,239.82785679254536,239.0657184894556
82.112;250.8625860373648,239.257866273353,238.1546214355949
82.25;251.22050147492627,240.0444936086529,239.42772861356931
82.351;250.86892125401135,239.35793631202174,238.49765490002468
82.453;250.987410515922,239.55986176252776,238.8089360651691
82.555;251.04987775061124,239.77334963325183,239.04205378973106
82.664;250.91034482758621,239.32315270935962,238.46477832512315
82.835;251.08292322834646,239.64812992125985,238.78813976377953
83.002;250.89312790413305,239.3822450476889,238.5265346050379
83.104;251.03659135559923,239.63924361493125,238.84995088408644
83.204;250.74439571150097,239.1020955165692,238.2385477582846
83.406;251.06328806983512,239.70635305528614,238.9490785645005
83.508;250.83251473477407,238.93295677799608,238.04862475442044
83.608;250.92990654205607,239.2326610919823,238.5723069355632
83.709;250.82295242766062,239.3641490926925,238.92766061794998
83.775;250.9468895992132,239.43545611015492,238.73297270715514
83.843;250.90814094775212,239.34313487241798,238.54605103280682
83.911;250.95820170109357,239.35066828675576,238.3820170109356
83.977;250.9088915956151,239.30816077953716,238.33130328867236
84.181;250.80958200928868,239.27303837692494,238.38499144463455
84.281;250.8215248835499,239.09757293454277,238.43442020102967
84.348;250.6829871414441,238.53536102868446,237.8936696340257
84.482;250.7728285077951,238.7896560257362,237.99579312051472
84.583;250.74208704253215,238.8041543026706,237.92927794263105
84.684;250.8429772502473,238.77027695351137,238.00964391691394
84.751;250.76063303659743,238.7492581602374,237.6881800197824
84.817;250.68619662363457,238.56132075471697,237.57199602780537
84.985;250.9083645443196,238.88838951310862,238.17802746566792
85.058;250.7985018726592,238.63920099875156,238.01373283395756
85.128;250.72520405639378,238.57803611179816,237.88523373732377
85.229;250.7600295348265,238.44572975633767,237.94905242431702
85.33;250.90671917302487,238.65641151858233,238.01033718926902
85.398;250.8178456987922,238.6176978062608,238.0596499876756
85.468;250.28367908022994,237.47713071732068,236.74206448387903
85.57;250.69093198992442,238.48136020151134,237.6712846347607
85.672;250.4354430379747,237.7820253164557,236.88151898734176
86.006;250.51959798994974,238.0185929648241,237.11859296482413
86.107;250.33224181360202,237.89294710327457,237.04433249370277
86.21;250.7699293642785,238.54339051463168,237.79591321897072
86.275;250.64518593988794,238.30234335201223,237.48446255731025
86.36;250.62185514612452,238.01321473951717,237.16620076238883
86.461;250.2913486005089,237.74529262086514,236.80636132315522
86.527;250.3938086780005,237.77416899264145,236.84978431870084
86.628;250.8113113113113,238.61686686686687,237.9044044044044
86.796;250.83015597920277,238.57142857142858,238.04283238425353
86.898;250.84760019792182,238.95695200395843,238.0009896091044
86.97;251.23726310607924,239.642874723111,239.0041841004184
87.072;251.07534584980237,239.35227272727272,238.5778162055336
87.14;251.11100220534183,239.56995834354325,238.78730703259006
87.242;250.9704942217851,239.59355790508974,238.88418982050652
87.343;251.0865502827637,239.6348659945906,239.15711826899434
87.41;251.37059686888455,239.8539628180039,239.44349315068493
87.512;250.879509202454,238.99435582822085,238.3685889570552
87.578;250.87066014669927,239.29779951100244,238.62224938875306
87.679;250.98822085889572,239.5040490797546,238.67779141104293
87.748;250.9753269183321,239.2242783123612,238.59758203799655
87.848;251.04312668463612,239.49816221514334,238.7238421955403
88.017;250.98035845813897,239.5011048367297,238.55119076847532
88.118;251.17549019607844,239.74289215686275,238.96813725490196
88.22;251.19797830374753,239.7490138067061,239.12697238658777
88.325;251.0943257184967,239.40039302382706,238.69295013510194
88.425;251.1045994065282,239.68521266073193,239.02324431256181
88.494;251.14719683872562,239.63645344529513,238.81106446036057
88.562;251.18770066683132,239.53223018029144,238.63719436898
88.739;251.03311094638005,239.08080059303188,238.36125525080305
88.878;251.21325153374232,239.62625766871165,239.05055214723927
88.98;251.17934109487243,239.49046321525884,238.69234580133764
89.047;251.12755478946073,239.6040384141837,238.67224821472544
89.113;251.01180811808118,239.260024600246,238.2221402214022
89.215;251.23548307388188,239.86780331109463,239.11489992587101
89.315;251.38472942920683,239.91252779836915,239.21102050901902
89.381;251.16687146719096,239.532563283362,238.71688375522243
89.456;251.12481536189068,239.60487444608566,239.0024618414574
89.557;251.10425374969265,239.5453651340054,238.99827882960412
89.628;251.1841975308642,239.44444444444446,238.65358024691358
89.729;251.23859735164297,239.69127023050515,239.02280529671407
89.836;251.04110263352203,239.2744277627369,238.51095249815407
89.903;251.07162195422103,239.22692591681025,238.7122815653458
89.971;250.87386503067484,238.9521472392638,238.4122699386503
90.072;251.01528599605524,239.23939842209072,238.23841222879685
90.24;250.93860946745562,239.3422090729783,238.45981262327416
90.346;251.23384917710635,239.74084991402603,238.81405060181774
90.415;251.251174289246,239.48924598269468,238.67985166872683
90.517;251.27382418123614,239.63555774439794,238.97439054420093
90.583;251.2277764097513,239.61462693917755,239.10859394237872
90.65;251.11116637652324,239.2399900522258,238.43496642626212
90.719;251.16258570029382,239.68805093046032,239.115083251714
90.855;250.8732116428219,238.94400592007892,238.07128761716822
90.989;251.2987684729064,239.86083743842366,239.17068965517242
91.09;251.07419275326595,239.43924081833867,238.60808479171803
91.258;251.09459459459458,239.26584766584767,238.17936117936117
91.393;251.1530336526652,239.6845983787767,238.8096290837632
91.462;251.35659679408138,240.23847102342788,239.21134401972873
91.534;251.19004413928397,239.66356056890632,238.72707209416382
91.601;251.16416441053408,239.6438592173271,238.83017474772336
91.703;251.28828606658448,240.08236744759557,239.47842170160297
91.804;251.19896449704143,239.3671104536489,238.52465483234715
91.873;251.107741617357,239.3843688362919,238.65680473372782
92.008;250.91347342398024,239.29048207663783,238.56736711990112
92.109;251.38823529411764,240.23210784313724,239.57916666666668
92.21;251.0343804105862,239.17981696759833,238.1535988127628
92.284;251.30034296913277,239.94439000489956,239.0124938755512
92.385;251.18674251793223,239.63813999505317,238.85011130348752
92.457;251.3884072330939,240.0009908347783,239.12633143423335
92.557;251.3990587069606,240.1406985385187,239.08496408223928
92.643;251.42727272727274,240.0995085995086,239.3189189189189
92.815;251.3162986851898,239.91987099975194,239.1528156784917
92.951;251.2948305713579,239.68191936680682,239.13727430126144
93.118;251.40394574599262,239.89617755856966,239.18618988902588
93.253;251.0419014947317,239.234256309728,238.4236706689537
93.354;251.07012345679013,239.3079012345679,238.44543209876542
93.454;251.2004938271605,239.55382716049382,238.75135802469137
93.555;251.3163771712159,240.14317617866004,239.19280397022334
93.658;251.08131487889273,239.30177953534354,238.37988136431042
93.725;251.5077452667814,240.0164740595033,239.2675190558151
93.825;251.04823702252693,239.1586679725759,238.4794319294809
93.893;251.21580102414046,239.86832479882955,239.21897098268715
93.972;251.18696397941682,239.46042636608675,238.659397206567
94.073;251.00857632933105,239.42122028914483,238.78044596912522
94.215;251.28574896819617,239.60985676134985,238.8980335032775
94.319;251.00860585197935,239.3031718711581,238.1974428325547
94.424;251.2262311067772,239.89029741589468,239.1223793271575
94.558;251.14306820980053,239.49618320610688,238.54370844619552
94.659;251.40127858372264,240.17531349889353,239.20973690681092
94.727;251.18499257057948,239.57924715205547,238.75136206042595
94.826;251.06612184249627,239.37444279346212,238.43660227835562
94.927;251.1695163654128,239.76502198339034,239.0371275036639
95.028;251.09408269373608,239.36617974746224,238.55830651151274
95.129;251.16934090348062,239.6267588249815,238.95137003209084
95.22;251.09898539965354,239.25315515961395,238.42637960900768
95.387;251.33898305084745,240.0668140506018,239.26430852370424
95.493;251.19592937714566,239.69004413928397,238.7670426679745
95.594;251.04078101828966,239.23282254078103,238.2271379139891
95.661;251.23737623762375,239.51955445544556,238.6019801980198
95.728;251.20379965457687,239.2504317789292,238.50481125092523
95.863;251.09933118652464,239.2046073817191,238.28981917265295
95.996;251.15327747658947,239.42582552981764,238.5638245441104
96.094;251.00539347879382,238.8340279480265,238.06177984800195
96.241;251.03462879920278,238.96885899352267,238.05132037867463
96.344;251.15451604876836,239.28265737745707,238.29261010201543
96.444;251.08156117087816,239.14936202151614,238.1433575181386
96.546;250.99874780866517,238.78412221387427,237.87853744052092
96.647;251.02410243535024,239.13080592518202,238.13607833291488
96.719;250.97483179666085,238.78719162721157,237.806379267381
96.819;250.94502748625686,238.8070964517741,237.7391304347826
96.92;251.01723707219585,239.05670746939796,237.9670247314514
96.991;250.9227693076731,238.92351912021994,238.14646338415398
97.073;251.02552552552552,238.82532532532534,238.15115115115114
97.142;251.02795806290564,238.74887668497254,237.97378931602597
97.244;250.95682382133995,238.760794044665,237.90372208436725
97.316;251.17755610972569,238.95162094763091,238.20374064837904
97.519;251.0334832583708,238.66991504247875,237.691904047976
97.62;251.06620209059233,238.94773519163763,238.08213041314087
97.721;251.0077616424637,238.86354531797696,238.87456184276414
97.793;250.40403788634097,239.18693918245265,239.26969092721833
97.965;250.2878939469735,238.84742371185592,238.94647323661832
98.103;250.25508684863524,238.70347394540943,238.77667493796525
98.241;250.27099523690148,238.75407370268238,238.75382301328654
98.374;250.4153577661431,239.23884318125155,239.41685365245576
98.577;250.15186742517932,238.6529804600544,238.5327726935444
98.679;250.22591032945257,238.80678721823136,238.57072083230122
98.78;250.38540621865596,239.28485456369108,239.0559177532598
98.882;250.40396188565697,239.23796389167504,238.95912738214645
98.984;249.8256719417232,238.31549861843757,238.06330067822157
99.085;250.06081424936386,238.15139949109414,238.21679389312976
99.152;249.93700586585055,238.16628411119612,237.97883193062995
99.219;249.91905005107253,237.95863125638405,237.93513789581206
99.288;249.94843509492048,237.9214982042073,238.11544381734222
99.39;250.14567332309267,238.3819764464926,238.3005632360471
99.459;250.0542754736303,238.3963133640553,238.32078853046596
99.524;250.08614908434356,238.4126902244003,238.3396956409595
99.624;250.76287128712872,239.7549504950495,239.6460396039604
99.729;250.63238946845505,239.95727769498262,239.7953303527074
100.046;250.68970624537153,239.92717847445076,239.84892619106392
100.179;251.1822418444935,241.01545253863134,241.10522442972774
100.314;250.91861598440545,240.61988304093566,240.8525828460039
100.453;251.0051332192618,240.65900757760937,240.59740894646785
100.586;251.05735294117648,240.96372549019608,241.0625
100.701;250.89826363414036,240.6617754952311,240.78185375397408
100.802;251.17190929041698,241.13996586198488,241.11485003657646
100.904;251.02260442260442,241.08525798525798,241.1945945945946
101.029;251.06622678396872,240.65200391006843,240.72605083088953
101.232;250.8261609530756,240.6943836615609,240.73790420617553
101.366;250.90738940204182,240.19907632474477,240.4985415653865
101.514;250.81257676246622,240.32842053549496,240.41881601572095
101.65;251.08404802744425,240.9144817446704,241.14628767458956
101.783;250.71959872767312,239.85099094690483,239.71225838023
101.887;251.1504640937958,241.1428920371275,241.1353199804592
101.989;251.2808988764045,241.14118221787982,241.23497801660966
102.134;250.89597232517914,240.25772176921177,240.17939214232766
102.235;251.09044493070752,241.1568198395332,241.22586919523462
102.341;250.8353929807217,240.25852694018783,240.3717251606525
102.443;250.93347899975723,240.52294246176257,240.60888565185724
102.545;250.68426197458456,239.89296187683286,239.89956011730206
102.646;250.7603989297008,240.24252006810994,240.0982729262953
102.747;250.82984929508993,240.1796305298979,240.18449197860963
102.848;250.67894354252485,239.872304337291,239.6564090138115
102.95;250.73300970873785,240.24199029126214,240.1606796116505
