time;interpolated Pixel rightCheek
26.895;188.95532285776437,163.54921224319622,161.85134179504232
26.925;189.28259811331552,163.92473294498717,162.19250710583134
26.955;189.6098733688667,164.30025364677815,162.53367241662036
26.985;189.93714862441786,164.67577434856912,162.87483772740939
27.015;190.18408013117966,164.9591319408728,163.14923493791815
27.045;190.29223607185074,165.0832987076984,163.30830542976102
27.075;190.40039201252185,165.20746547452399,163.4673759216039
27.105;190.50854795319293,165.33163224134958,163.62644641344679
27.135;190.1767351311125,164.99148669929704,163.2232486066017
27.165;189.82975097238545,164.63533038797283,162.8006622377329
27.195;189.48276681365843,164.27917407664864,162.3780758688641
27.225;189.4690821714743,164.30878624965308,162.39670970067752
27.255;189.71027363017595,164.63339785185005,162.75274721536562
27.285;189.95146508887757,164.95800945404702,163.10878473005369
27.315;190.0503102355697,165.1216265154491,163.31612947391645
27.345;189.5797701342238,164.6412654136716,162.92870313447798
27.375;189.1092300328779,164.1609043118941,162.5412767950395
27.405;188.63868993153199,163.68054321011658,162.15385045560103
27.435;189.04297930210546,163.94535668587562,162.44378762532227
27.465;189.6659760406588,164.39646380601877,162.9030656723335
27.495;190.2889727792121,164.84757092616195,163.3623437193447
27.525;190.58961620469083,165.0286631130064,163.56444776119403
27.555;190.46872068230277,164.85665884861407,163.4302473347548
27.585;190.34782515991472,164.68465458422176,163.29604690831556
27.615;190.100431849077,164.4270238556897,163.05057130128984
27.645;188.71455844219255,163.3987549499,161.8036190689855
27.675;187.32868503530813,162.3704860441103,160.55666683668122
27.705;187.7318366430436,162.67758198133663,160.9688628957348
27.735;188.41022286841294,163.19011866364238,161.6363125380742
27.765;188.98927885436677,163.65187955888885,162.1133524337018
27.795;189.5108278596064,164.0842439458379,162.48015510754888
27.825;189.86000103691774,164.34208172731053,162.6641416239319
27.855;189.95061047233673,164.3381296005685,162.57390390411885
27.885;190.04121990775573,164.3341774738265,162.4836661843058
27.915;189.48549289586822,163.9872919849804,162.10691024487298
27.945;188.90747842028048,163.6285812077859,161.7202743668326
27.975;188.32946394469275,163.26987043059142,161.3336384887922
28.005;188.14620409809297,163.1177892511263,161.2860978675948
28.035;188.16032156598712,163.06902287052588,161.40810487481892
28.065;188.1744390338813,163.02025648992546,161.53011188204303
28.095;188.13932566273704,162.95634542768877,161.56993190407437
28.125;187.96882748423707,162.8507864909525,161.38373771682555
28.155;187.79832930573713,162.7452275542162,161.19754352957676
28.185;187.62783112723716,162.6396686174799,161.01134934232795
28.215;188.52279634602488,163.44988711379526,161.76910940673946
28.245;189.4938660931903,164.3255182839,162.59429477484102
28.275;190.4649358403557,165.20114945400476,163.41948014294255
28.305;190.69891044736437,165.42048320881713,163.62151563768384
28.335;190.3692240648414,165.1379424695824,163.3470247586791
28.365;190.03953768231844,164.8554017303477,163.07253387967438
28.395;189.80704122015283,164.64422211423027,162.86699214098593
28.425;189.9633044394165,164.71848699058194,162.93724696356276
28.455;190.1195676586802,164.7927518669336,163.00750178613956
28.485;190.2758308779439,164.86701674328526,163.07775660871636
28.515;189.79242625255435,164.446603429183,162.63770294003407
28.545;189.07641513820002,163.84630713673386,162.0120825472576
28.575;188.36040402384566,163.2460108442847,161.3864621544811
28.605;187.81243832854776,162.78182871842023,160.9206174223149
28.635;188.7768814047576,163.54267409181767,161.8927536356412
28.665;189.74132448096745,164.3035194652151,162.86488984896755
28.695;189.71827278533686,164.33866878278204,162.73974684034295
28.725;189.58549944839064,164.29318520525675,162.49268391816827
28.755;189.30428716129478,164.10940203465057,162.27406532543458
28.785;188.95945818127763,163.86634760986686,162.06763715960423
28.815;189.08282587574308,163.9909613185361,162.2132070993887
28.845;189.74127548390302,164.535767179723,162.7610605884473
28.875;190.39972509206297,165.08057304090988,163.30891407750588
28.905;190.97750312265302,165.55155712618992,163.77844545596417
28.935;191.03091589903894,165.54269966807564,163.73888311552068
28.965;191.08432867542487,165.53384220996134,163.6993207750772
28.995;191.1377414518108,165.52498475184706,163.65975843463372
29.025;190.43947799723327,164.95102743574932,163.14206087240538
29.055;189.51244351584077,164.20508320635227,162.4788438948512
29.085;188.5854090344483,163.45913897695524,161.81562691729704
29.115;188.40783004950438,163.3598157032284,161.72538213913361
29.145;189.21030825222397,164.1060736792242,162.38440869863504
29.175;189.8655382414397,164.7161569261887,162.9233590192592
29.205;189.56365484288062,164.44110443444964,162.6818137871811
29.235;189.2617714443215,164.1660519427106,162.44026855510302
29.265;188.9598880457624,163.89099945097155,162.19872332302492
29.295;189.0286307002087,164.0424899086467,162.3876079431135
29.325;189.1900298679064,164.30061610367537,162.68410002624375
29.355;189.35142903560404,164.55874229870406,162.98059210937402
29.385;189.50640765414326,164.71441056333313,163.15380265022708
29.415;189.65175544894475,164.7163919323628,163.14209087766432
29.445;189.79710324374622,164.71837330139243,163.13037910510155
29.475;189.93343424357147,164.7172190417353,163.11612070826456
29.505;189.80827818908566,164.62513155016072,163.02801020747543
29.535;189.68312213459984,164.53304405858617,162.93989970668628
29.565;189.55796608011403,164.44095656701163,162.85178920589712
29.595;189.4328100256282,164.34886907543708,162.76367870510796
29.625;189.3533216314431,164.2651768376352,162.6315938337388
29.655;189.3042783441251,164.18708143568185,162.4701927153163
29.685;189.2552350568071,164.10898603372846,162.30879159689377
29.715;189.2061917694891,164.03089063177507,162.14739047847124
29.745;189.22016368013124,164.00935869610294,162.06006046281433
29.775;189.8012723724145,164.49689795696202,162.6393703720478
29.805;190.38238106469774,164.9844372178211,163.21868028128128
29.835;190.963489756981,165.47197647868018,163.79799019051475
29.865;191.07545565159123,165.6444107727336,163.9771001952771
29.895;191.04463895560528,165.7209435551505,164.03441022911346
29.925;190.91662350933206,165.65624252015454,163.90531780163136
29.955;190.70355915655742,165.46796189492227,163.61312322049565
29.985;190.49049480378278,165.27968126969,163.32092863935995
30.015;190.3034832756632,165.11666771521442,163.07092167348222
30.045;190.24673587081892,165.0799895145224,163.0318527838943
30.075;190.18998846597464,165.04331131383034,162.99278389430637
30.105;190.13324106113035,165.0066331131383,162.95371500471845
30.135;189.51220232383596,164.44385893947344,162.3517814156834
30.165;188.71942274623066,163.7209686001212,161.57854117899052
30.195;188.7627853446269,163.6793134390726,161.54951115066388
30.225;189.53777234702446,164.2337390590396,162.1716650546577
30.255;190.31275934942204,164.78816467900663,162.7938189586515
30.285;190.9762746886708,165.26579637329093,163.34591142891153
30.315;190.6365450595802,165.05228273643073,163.26745099556757
30.345;190.29681543048957,164.83876909957056,163.18899056222358
30.375;189.95708580139896,164.62525546271036,163.1105301288796
30.405;189.60308394898837,164.3885559882118,162.8207948037923
30.435;189.2447383764369,164.14479995443205,162.46675842469614
30.465;188.88639280388546,163.90104392065226,162.1127220456
30.495;188.74555973873646,163.83467522202918,161.9417545369734
30.525;189.0397516883923,164.12308119371949,162.13692476928577
30.555;189.3339436380481,164.41148716540977,162.33209500159816
30.585;189.62813558770395,164.69989313710008,162.52726523391055
30.615;189.6529217365588,164.69288972874327,162.5968034549475
30.645;189.6684180302136,164.67569979004006,162.66200953766455
30.675;189.68391432386838,164.65850985133682,162.72721562038163
30.705;189.69941061752317,164.64131991263358,162.79242170309868
30.735;189.7758676320998,164.68592139230105,162.90837853905214
30.765;189.9320425124972,164.8113270344533,163.0907017446224
30.795;190.0882173928946,164.9367326766056,163.27302495019268
30.825;190.24439227329202,165.06213831875786,163.45534815576292
30.855;190.40056715368942,165.18754396091012,163.6376713613332
30.885;190.55674203408682,165.31294960306238,163.81999456690346
30.915;190.71291691448425,165.43835524521467,164.0023177724737
30.945;190.40275199243652,165.153635140823,163.6243457054792
30.975;189.89272715505516,164.69314685934114,163.00624709309977
31.005;189.3827023176738,164.23265857785924,162.3881484807204
31.035;189.16908140297357,164.04726176017618,162.09281231093595
31.065;189.64706964119597,164.50374502469043,162.55058850720644
31.095;190.12505787941836,164.96022828920465,163.00836470347696
31.125;190.6030461176408,165.4167115537189,163.46614089974747
31.155;191.08103435586318,165.87319481823315,163.923917096018
31.185;191.012457948192,165.7763991419412,163.78042657436637
31.215;190.8345686113421,165.568947677488,163.51668270913035
31.245;190.65667927449218,165.36149621303485,163.25293884389433
31.275;190.5322860232406,165.23600312755227,163.11220892809197
31.305;190.46903115552993,165.2041767608932,163.11206638307095
31.335;190.40577628781926,165.17235039423417,163.11192383804993
31.365;190.3425214201086,165.1405240275751,163.1117812930289
31.395;190.214677254736,165.0389589504867,163.04982400238978
31.425;189.66700265456083,164.4840922556073,162.58607086523295
31.455;189.11932805438568,163.9292255607279,162.12231772807613
31.485;188.57165345421052,163.3743588658485,161.65856459091927
31.515;188.02397885403536,162.8194921709691,161.19481145376244
31.545;188.17730189969996,162.98775885215807,161.363087744035
31.575;188.79795670925773,163.63811445072596,161.9527169859272
31.605;189.41861151881548,164.28847004929384,162.5423462278194
31.635;190.02467576099139,164.9233068501373,163.11725876523084
31.665;190.20761354909322,165.1080985169727,163.26538687270053
31.695;190.39055133719506,165.2928901838081,163.41351498017022
31.725;190.15236580433353,165.1445760998997,163.2250511740013
31.755;189.80889944123118,164.91298557830532,162.9524393894227
31.785;189.4654330781288,164.68139505671098,162.6798276048441
31.815;189.2710141411392,164.51629585440796,162.4129802905746
31.845;189.27150337675863,164.43814683887058,162.15367112978623
31.875;189.3041153079353,164.4041558882767,161.99709441681034
31.905;189.49734071689815,164.59095526240046,162.35417994289688
31.935;189.69056612586098,164.77775463652418,162.7112654689834
31.965;189.88379153482384,164.9645540106479,163.06835099506995
31.995;189.70877845208602,164.73185879412782,162.7669158362081
32.025;189.42169278491755,164.37149131089004,162.265061338449
32.055;189.1346071177491,164.01112382765226,161.76320684068983
32.085;188.90065724422732,163.7435799668685,161.43197382224895
32.115;188.81283080323388,163.73130106783339,161.56994987193323
32.145;188.72500436224047,163.71902216879823,161.70792592161754
32.175;188.63717792124703,163.7067432697631,161.84590197130186
32.205;189.3421938278818,164.31637286995252,162.51017006825091
32.235;190.07454912581412,164.94744759080484,163.1925861668298
32.265;190.8069044237464,165.57852231165717,163.8750022654087
32.295;191.53925972167872,166.20959703250946,164.55741836398758
32.325;191.481361636779,166.10858259215777,164.46464339583144
32.355;190.3900552820221,165.05022078715461,163.35815703271408
32.385;189.29874892726522,163.99185898215148,162.25167066959668
32.415;188.28982390606006,163.01633632139226,161.228404616426
32.445;188.4342375545796,163.2005616800483,161.37022290250866
32.475;188.5786512030991,163.38478703870433,161.51204118859133
32.505;188.72306485161863,163.56901239736035,161.65385947467402
32.535;189.17201091179552,164.05660219790963,162.10117120885727
32.565;189.77322317780116,164.6958742194055,162.70122966709084
32.595;190.3744354438068,165.33514624090142,163.30128812532442
32.625;190.78308054953175,165.7480013842027,163.73187677795917
32.655;190.74240228126854,165.63255047838322,163.76703588419673
32.685;190.7017240130053,165.51709957256375,163.8021949904343
32.715;190.3436580068067,165.2158210613885,163.43956977287473
32.745;189.92211445302095,164.87737702914214,162.99738769055577
32.775;189.50057089923524,164.53893299689574,162.5552056082368
32.805;189.22656483657337,164.30276863917965,162.2329288613544
32.835;189.1454924161504,164.2003546250801,162.06745139927366
32.865;189.0644199957274,164.09794061098054,161.9019739371929
32.895;188.96945401974781,163.9990957509175,161.7500435664419
32.925;188.7494460437589,163.9323732771827,161.72003701765843
32.955;188.52943806776997,163.86565080344795,161.69003046887497
32.985;188.38731517828325,163.83135634968679,161.6943246707833
33.015;188.55673263480523,163.92677397581997,161.8358218754587
33.045;188.7261500913272,164.02219160195315,161.9773190801341
33.075;188.89556754784923,164.11760922808637,162.1188162848095
33.105;189.0649850043712,164.21302685421955,162.26031348948493
33.135;189.2036517416924,164.28397899453273,162.3222459684707
33.165;189.32694311941316,164.34269839193595,162.34439608461165
33.195;189.45023449713392,164.40141778933915,162.36654620075262
33.225;189.58362572852417,164.49750892416293,162.44367339655497
33.255;189.74058328514317,164.6808007796347,162.64908044490056
33.285;189.89754084176218,164.8640926351065,162.85448749324613
33.315;190.05449839838118,165.04738449057828,163.05989454159172
33.345;189.85030514976543,164.80311154827734,162.8121898910452
33.375;189.60598403390134,164.5113314062239,162.51413949617734
33.405;189.36166291803727,164.21955126417043,162.21608910130948
33.435;189.55727031369148,164.34441683503636,162.33274316341385
33.465;190.3281688397927,165.01412679972,162.99170305386656
33.495;191.09906736589394,165.68383676440362,163.65066294431924
33.525;191.81651669036208,166.31337314728893,164.2759507249091
33.555;191.78567719196684,166.38047938499784,164.42982896741952
33.585;191.7548376935716,166.44758562270673,164.58370720992994
33.615;191.72399819517634,166.51469186041564,164.73758545244033
33.645;190.59481208771754,165.46461153429166,163.62990069012778
33.675;188.9949060049458,163.93573696652507,161.98154606860538
33.705;188.48565161541984,163.41657053787733,161.39102774399245
33.735;189.2228563038891,164.05135626822263,162.00946518727602
33.765;189.96006099235834,164.68614199856793,162.62790263055956
33.795;190.56235391993354,165.21824600342163,163.1388912152471
33.825;190.28772040169727,165.08291879257996,162.9514622190605
33.855;190.01308688346097,164.94759158173832,162.76403322287385
33.885;189.7384533652247,164.81226437089666,162.57660422668724
33.915;190.09155365524347,165.1030731360711,162.94448333367234
33.945;190.75852084938973,165.60694988925357,163.59001649224328
33.975;191.42548804353598,166.11082664243602,164.23554965081425
34.005;191.56298790715107,166.15845316854055,164.35610619425248
34.035;190.7859532907577,165.41801112060134,163.56988494791597
34.065;190.00891867436437,164.67756907266215,162.78366370157948
34.095;189.231884057971,163.93712702472294,161.99744245524298
34.125;189.34626507607874,164.16084936390016,162.27583581741877
34.155;189.46064609418647,164.38457170307737,162.55422917959456
34.185;189.57502711229418,164.60829404225458,162.83262254177032
34.215;189.68940813040192,164.8320163814318,163.1110159039461
34.245;189.8290647942345,164.92379773691655,163.14637216272646
34.275;189.993997103792,164.88363810870882,162.93869131811138
34.305;190.15892941334948,164.8434784805011,162.73101047349633
34.335;190.2632566858574,164.77852988542838,162.5321111154673
34.365;189.9736512175433,164.5524530057331,162.3902914202477
34.395;189.6840457492292,164.32637612603781,162.2484717250281
34.425;189.3944402809151,164.10029924634253,162.10665202980852
34.455;189.18999079975404,163.95533542403658,161.98707162306724
34.485;189.0114583581613,163.8350581844143,161.8742596954281
34.515;188.83292591656854,163.71478094479204,161.76144776778892
34.545;189.0414927125524,163.9185153379131,162.0237928383511
34.575;189.8307083649012,164.60826718014917,162.84887340621535
34.605;190.61992401725,165.29801902238526,163.67395397407955
34.635;191.4091396695988,165.98777086462133,164.4990345419438
34.665;190.26998116593077,164.9967083754401,163.23308013890556
34.695;189.13082266226272,164.0056458862589,161.96712573586734
34.725;189.46951025131278,164.31850913752143,162.30207931738946
34.755;190.25797708597267,165.02821935326685,163.1242657637778
34.785;191.04644392063258,165.73792956901224,163.94645221016611
34.815;190.98792238874952,165.69049350982908,163.89225651733483
34.845;189.8218006852334,164.65294309112394,162.69202264244717
34.875;188.65567898171724,163.6153926724188,161.49178876755948
34.905;187.6300217429388,162.70186086217186,160.4277475678172
34.935;187.86854468679965,162.90449652804853,160.5894404443835
34.965;188.10706763066048,163.10713219392517,160.7511333209498
34.995;188.3455905745213,163.30976785980184,160.9128261975161
35.025;188.58411351838217,163.5124035256785,161.07451907408242
35.055;188.76246196772007,163.64075570300145,161.28034203184052
35.085;188.89479462712868,163.7123028596657,161.51991152227473
35.115;189.02712728653728,163.78385001632998,161.75948101270893
35.145;189.14365973259467,163.8453986474226,161.95680468318798
35.175;189.19699132524727,163.8669531762288,161.9851450738465
35.205;189.25032291789987,163.88850770503498,162.01348546450498
35.235;189.30365451055246,163.9100622338412,162.04182585516347
35.265;189.35698610320506,163.93161676264737,162.07016624582198
35.295;189.1931578660486,163.76087764204433,161.8922668775135
35.325;188.93626113040258,163.5077269574088,161.62597904107633
35.355;188.67936439475653,163.25457627277325,161.35969120463918
35.385;188.5325162870731,163.1024868995858,161.21013761740187
35.415;188.57575217314323,163.12495797344505,161.26221591514613
35.445;188.65653957171818,163.18998988703513,161.36022836560488
35.475;189.26304814536067,163.85087355685718,162.10131895406667
35.505;189.86955671900319,164.51175722667924,162.84240954252843
35.535;190.47606529264567,165.17264089650126,163.5835001309902
35.565;190.46661920823874,165.23081296540585,163.62604661047303
35.595;190.1931925560964,165.03068006248864,163.3692170432506
35.625;189.91976590395402,164.83054715957144,163.11238747602818
35.655;189.64633925181164,164.6304142566542,162.85555790880574
35.685;189.37291259966926,164.430281353737,162.59872834158332
35.715;189.0994859475269,164.2301484508198,162.34189877436089
35.745;189.33742844073635,164.35889364938697,162.3648220769177
35.775;189.7945291390966,164.62858660573318,162.50763946652276
35.805;190.25162983745682,164.89827956207935,162.65045685612782
35.835;190.59074860603016,165.15846972007802,162.9182324304744
35.865;190.69390351502977,165.39965428138166,163.43592437430402
35.895;190.72333181507122,165.55503366668316,163.84743565974722
35.925;189.7205875896988,164.5091405879548,162.7724177277805
35.955;188.71784336432637,163.46324750922645,161.6973997958138
35.985;187.71509913895395,162.41735443049808,160.62238186384707
36.015;188.0719228093894,162.80378178275512,160.8106397386818
36.045;189.10853042772882,163.90636935050483,161.63053551691723
36.075;189.93682636710804,164.74280150865377,162.3269584128916
36.105;190.27906172224678,164.95820437773423,162.73527791692348
36.135;190.62129707738555,165.17360724681473,163.14359742095533
36.165;190.96353243252432,165.3890101158952,163.55191692498718
36.195;190.99721843003414,165.47008532423206,163.62190273037544
36.225;191.0088651877133,165.5415656996587,163.66772184300342
36.255;191.02051194539249,165.61304607508532,163.7135409556314
36.285;190.8334255557695,165.40640035362927,163.56182122055313
36.315;190.51385040127846,165.0143372342514,163.27840892033737
36.345;190.1942752467874,164.62227411487356,162.9949966201216
36.375;189.959854609528,164.36965345126077,162.80970613476677
36.405;190.06605204119526,164.6748026107082,163.0169029088555
36.435;190.17224947286255,164.97995177015568,163.22409968294428
36.465;190.2784469045298,165.28510092960312,163.43129645703303
36.495;189.7829493697315,164.7234499665301,162.875723197289
36.525;189.1671128416401,163.98843897895293,162.16759593077845
36.555;188.55127631354867,163.2534279913758,161.4594686642679
36.585;188.48484408720427,163.09537401423736,161.33078004832214
36.615;189.13686364006745,163.69180228151876,161.9598188984996
36.645;189.6717888624267,164.19590564943812,162.46961504678833
36.675;189.73833676277027,164.33070941990937,162.50244038752206
36.705;189.80488466311382,164.4655131903806,162.53526572825575
36.735;189.8714325634574,164.6003169608518,162.56809106898945
36.765;189.78518705328116,164.4427160744312,162.45525482728382
36.795;189.6334586528821,164.1597989064855,162.27999219310425
36.825;189.48173025248306,163.87688173853982,162.10472955892465
36.855;189.47439280435898,163.78674730892922,162.0054582590659
36.885;189.75583726078492,164.08217835598887,162.05816962784886
36.915;190.05831230474328,164.41564510005296,162.1722355177213
36.945;190.55006263649378,165.09143311715712,162.83849209739907
36.975;191.0418129682443,165.76722113426132,163.50474867707683
37.005;190.4611055031783,165.21532155592013,163.03326615634884
37.035;189.71540453090975,164.47454696289506,162.38674685094304
37.065;188.96970355864119,163.73377236986997,161.74022754553724
37.095;188.60735988856496,163.39357966932016,161.46949553915852
37.125;188.62837352068104,163.45396886124567,161.57455083180687
37.155;188.64938715279715,163.51435805317115,161.6796061244552
37.185;188.67315758491372,163.56554478662582,161.75729031649985
37.215;188.71484721703357,163.55691554002,161.65706235462034
37.245;188.75653684915343,163.54828629341415,161.55683439274085
37.275;188.79822648127328,163.53965704680834,161.45660643086134
37.305;189.17991122547426,163.87704688088044,161.8268935727674
37.335;189.66507274291732,164.3197468699415,162.34038096365163
37.365;190.15023426036038,164.76244685900252,162.85386835453588
37.395;190.63539577780344,165.20514684806358,163.3673557454201
37.425;190.83080412465134,165.3951065477231,163.61558545844886
37.455;190.07416633954364,164.75463386792043,162.99225422995238
37.485;189.31752855443594,164.1141611881178,162.36892300145593
37.515;188.5608907693282,163.47368850831515,161.74559177295944
37.545;188.45962903202178,163.41818341631244,161.65156300030765
37.575;188.59668585755213,163.57539381078246,161.750007847963
37.605;188.7337426830825,163.73260420525247,161.84845269561833
37.635;189.17510257506734,164.17296225366547,162.21142133745724
37.665;190.14207685456444,165.1023935225254,163.03129471470407
37.695;190.94075019061904,165.87353857383948,163.70890973672115
37.725;190.22471503569116,165.22010766724097,163.10619956167002
37.755;189.50867988076328,164.56667676064242,162.50348938661892
37.785;188.79264472583537,163.91324585404388,161.9007792115678
37.815;189.2473620693784,164.13374188117302,162.14394011365303
37.845;190.20383048369467,164.7287780227569,162.74961719165387
37.875;190.56464261126135,164.941730885053,163.0148741690361
37.905;190.2447046968285,164.71801714244882,162.8910796028542
37.935;189.88297304530707,164.4583605278544,162.7024268214501
37.965;189.3122727083428,164.018989553309,162.18948296393498
37.995;188.7415723713785,163.57961857876361,161.67653910641985
38.025;188.17087203441423,163.14024760421822,161.16359524890473
38.055;187.60017169744992,162.70087662967282,160.6506513913896
38.085;187.5801742179177,162.669011657555,160.6541999950935
38.115;187.8790047084777,162.87307121315837,160.95677055002946
38.145;188.1778351990377,163.07713076876175,161.25934110496544
38.175;188.43395117839026,163.25206545595432,161.47854714518968
38.205;188.51920911291302,163.31050066950363,161.36429512656704
38.235;188.60446704743575,163.36893588305293,161.25004310794444
38.265;188.6897249819585,163.42737109660223,161.1357910893218
38.295;188.75641686246118,163.5207982883648,161.1777672901843
38.325;188.81939553215986,163.62122387577006,161.25098913494386
38.355;188.81240055936019,163.6296370022811,161.42446670298864
38.385;188.7648945303773,163.58477975669555,161.65598705819855
38.415;188.81851009052036,163.65823685625088,161.82779272853568
38.445;189.02380803435238,163.90916547351753,161.91002637156373
38.475;189.2291059781844,164.16009409078418,161.99226001459178
38.505;189.43440392201643,164.41102270805087,162.0744936576198
38.535;189.63970186584845,164.66195132531752,162.15672730064784
38.565;189.66399744422924,164.6609691721894,162.17170181542042
38.595;189.668181648671,164.63199693346183,162.17920309372013
38.625;189.67236585311278,164.6030246947343,162.18670437201988
38.655;189.44847769078257,164.3976985666984,162.0500727324147
38.685;189.05018124797962,164.05751358213257,161.8032218026469
38.715;188.65188480517668,163.71732859756676,161.55637087287909
38.745;188.25358836237373,163.37714361300095,161.3095199431113
38.775;187.85529191957082,163.03695862843514,161.0626690133435
38.805;187.79193403872034,162.9952780946371,161.07328674572605
38.835;187.74012576345444,162.96389081776204,161.0927827078379
38.865;187.68831748818855,162.932503540887,161.11227866994977
38.895;187.72892323596747,162.93838163340527,161.08958022838203
38.925;187.83113833244295,162.96910330551907,161.03875218436121
38.955;187.94674158110243,162.99279082377922,160.9803888489976
38.985;188.10633447265224,162.99336612223442,160.8972666992218
39.015;188.26592736420204,162.99394142068962,160.814144549446
39.045;188.42552025575185,162.99451671914483,160.73102239967022
39.075;188.38201915644282,163.0751506716449,160.90758047422116
39.105;188.3072728277709,163.16810134015185,161.1240893525147
39.135;188.23252649909898,163.26105200865882,161.3405982308082
39.165;188.40450302778626,163.4636024991732,161.56072747902402
39.195;188.82320241383275,163.775752811695,161.78447709716212
39.225;189.24190179987923,164.08790312421684,162.00822671530022
39.255;189.58327161687572,164.33440974429675,162.1795454015429
39.285;189.22867531242247,163.99012313239925,161.87898570072653
39.315;188.8740790079692,163.64583652050177,161.57842599991014
39.345;187.8436523806476,162.84108921976784,160.75655382700748
39.375;186.7649521588354,162.00345186983128,159.89744504895583
39.405;186.27999575281376,161.49352304098534,159.43708855383306
39.435;186.24907873533783,161.2341948459146,159.28166027506776
39.465;186.41009542949396,161.2573745126756,159.36747101978648
39.495;187.01895745079156,161.93973919037745,160.0161728193012
39.525;187.62781947208916,162.6221038680793,160.66487461881596
39.555;188.23668149338675,163.30446854578113,161.3135764183307
39.585;188.2461280691906,163.32341707455583,161.3205247067135
39.615;188.10572078362102,163.17651156609872,161.16703461731333
39.645;187.96531349805144,163.02960605764162,161.01354452791313
39.675;187.82490621248186,162.8827005491845,160.86005443851295
39.705;187.89672042378677,162.92745883569594,160.87602078596015
39.735;188.6658338391079,163.60196959138975,161.44877256876305
39.765;189.43494725442903,164.27648034708352,162.02152435156597
39.795;190.20406066975016,164.95099110277732,162.59427613436887
39.825;189.57437848657725,164.46353547082583,162.0869663616114
39.855;188.7892745702383,163.84697246246932,161.45964974934722
39.885;188.00417065389937,163.23040945411282,160.83233313708303
39.915;187.95184228565648,163.2164576698271,160.90839141628825
39.945;188.45987168948707,163.66332623336024,161.5223246124995
39.975;188.96790109331764,164.11019479689338,162.13625780871072
40.005;189.39016213257358,164.4860725458199,162.60046055397686
40.035;189.46934971353105,164.5779870363198,162.46574149546262
40.065;189.54853729448848,164.66990152681973,162.3310224369484
40.095;189.60029847324356,164.66235798108113,162.4261204422329
40.125;189.65010062326988,164.6477102898969,162.53763395207446
40.155;189.6999027732962,164.6330625987127,162.649147461916
40.185;189.51709527905598,164.39525989237333,162.43076379401163
40.215;189.1564098215531,163.98680923326822,161.96010581371328
40.245;188.79572436405022,163.57835857416313,161.48944783341494
40.275;188.43503890654733,163.16990791505802,161.0187898531166
40.305;188.14288978629978,162.83784623284163,160.63246495048858
40.335;188.81024938762667,163.57523022706678,161.4268031352449
40.365;189.47760898895356,164.31261422129197,162.22114132000124
40.395;190.14496859028048,165.04999821551715,163.0154795047576
40.425;189.97627938833452,164.96443332004935,162.94382361665365
40.455;189.38956578475214,164.46739397973502,162.4391706921196
40.485;188.80285218116975,163.97035463942072,161.93451776758553
40.515;188.44750949431472,163.6839163419766,161.62705427471437
40.545;188.63203227982345,163.8888804778964,161.77969945572337
40.575;188.81655506533218,164.0938446138162,161.93234463673238
40.605;189.00107785084091,164.29880874973597,162.0849898177414
40.635;188.86490275758038,164.11919183593983,161.92751782921167
40.665;188.70582067297917,163.912104847164,161.74789461428634
40.695;188.65018855657158,163.8429247415302,161.69980920506882
40.725;188.63889214081843,163.83284758581442,161.70809714115464
40.755;188.62759572506525,163.82277043009864,161.71638507724046
40.785;188.7017345510475,163.85849977957022,161.76301191890468
40.815;188.97522227441252,164.00111097447902,161.89909620691859
40.845;189.2487099977775,164.14372216938781,162.03518049493246
40.875;189.5221977211425,164.28633336429658,162.17126478294634
40.905;189.75826170631126,164.42048879478844,162.3318375902071
40.935;189.8914104114404,164.53139087313366,162.5597538253967
40.965;190.02455911656952,164.6422929514789,162.78767006058635
40.995;190.10158323668637,164.7373412965159,162.79088966257285
41.025;190.16152596136467,164.82756459228514,162.7257233327149
41.055;190.221468686043,164.91778788805442,162.66055700285696
41.085;190.28141141072132,165.00801118382367,162.59539067299903
41.115;190.23733051000892,164.98637549616603,162.52959069571273
41.145;189.95052781671816,164.70373551384554,162.46231220776028
41.175;189.6637251234274,164.42109553152505,162.39503371980783
41.205;189.37692243013666,164.13845554920456,162.32775523185535
41.235;189.28447220839556,164.11919724398103,162.28494046964101
41.265;189.22192236689284,164.1404591967724,162.2458893575402
41.295;189.15937252539013,164.1617211495638,162.20683824543937
41.325;189.174679842113,164.23190672311006,162.1985784383438
41.355;189.25811217228323,164.34490046481685,162.21726102312772
41.385;189.3415445024535,164.45789420652363,162.23594360791165
41.415;189.4681808812472,164.59363481130012,162.29686601003675
41.445;189.73677341980368,164.80411510901988,162.49657638342578
41.475;190.00536595836016,165.01459540673963,162.69628675681477
41.505;189.37210200468553,164.52625153225173,162.20836844238895
41.535;188.73883805101087,164.0379076577638,161.72045012796315
41.565;188.10557409733624,163.54956378327591,161.23253181353732
41.595;188.16824423071193,163.58916785696786,161.2385524964125
41.625;188.63382357237992,163.9344260059218,161.53053786193564
41.655;189.09940291404791,164.27968415487575,161.8225232274588
41.685;189.33856208201445,164.44252099512363,161.97286326002245
41.715;188.9550657723019,164.10369923642992,161.7336786269476
41.745;188.57156946258937,163.7648774777362,161.49449399387277
41.775;188.18807315287683,163.4260557190425,161.25530936079792
41.805;188.37928036180878,163.55511196608558,161.3618591630977
41.835;188.63434351725678,163.73615465821052,161.50682390266138
41.865;188.8894066727048,163.91719735033547,161.65178864222503
