time;Pixel leftCheek
50.307;230.6005234356412,203.6773733047823,205.61170592433976
50.414;229.8977841315225,202.6416487967596,204.55444365022635
50.52;229.95091732189658,202.36812008577556,204.5065522992614
50.621;229.3334123784681,202.0087740099597,203.77661844913445
50.722;229.41573832661769,202.09243896657975,204.03199810381608
50.788;230.01799242424244,202.61789772727272,204.41027462121212
50.889;229.69221642145231,202.62434741338396,204.15401044138585
50.958;229.68747033697198,202.35334598955862,203.97199810156621
51.06;229.53745541022593,202.36313912009513,203.9293697978597
51.161;229.9089179548157,202.63258026159335,204.49393579072532
51.281;228.79842931937173,201.68134221799144,203.53617325083295
51.414;229.49820100743582,202.29095706404414,203.8388102662509
51.515;229.7072996183206,201.92867366412213,203.924856870229
51.589;229.65538756899448,202.13870890328775,203.9625629949604
51.659;229.36363636363637,201.6727272727273,203.42488038277511
51.76;229.10523798134417,201.69696244917483,203.254006218608
51.861;229.40803635493901,202.09567089213107,204.0872996890696
51.929;229.8225181598063,202.47966101694917,204.35302663438256
52.031;229.27443519619501,202.24161712247326,203.90368608799048
52.098;229.08446932814022,201.57935735150926,203.66139240506328
52.175;228.63974854932303,200.8421179883946,203.18205996131528
52.272;228.13781431334624,200.3256769825919,202.5933268858801
52.373;228.35265465172918,200.69434973209937,202.60399415489528
52.475;229.04851556842868,201.08327299058652,202.91527878349024
52.587;228.62611634081583,201.12044412261645,203.13251267197683
52.731;228.8403948001926,201.14034665382763,202.83654309099663
52.833;230.17056530214424,202.56408382066277,204.6081871345029
52.966;229.68320153366884,201.954229571052,203.47735442127964
53.066;229.91181485992692,202.15347137637028,203.76784409257004
53.168;230.23522257358306,202.3386037460472,204.08635368523474
53.269;231.0860796851943,203.11288735858338,205.51942941465813
53.575;230.75347388596072,203.4063248682319,205.07067561092478
53.677;231.07080078125,203.655029296875,205.473388671875
53.778;231.8812729498164,204.5405140758874,206.2842105263158
53.943;231.33007095669194,203.88744800587227,205.86885245901638
54.146;230.69329460179134,203.07116920842412,205.0639070442992
54.28;232.23839765510502,204.66218856863702,206.76502198339034
54.386;230.93334954998784,203.1875456093408,205.25322306008272
54.488;232.16032015522677,204.92942032500608,207.02716468590833
54.597;231.0732168162494,203.73004251299008,205.85144071799718
54.712;231.74291115311908,204.6592627599244,206.57301512287336
54.879;230.62606433301798,203.11754966887418,204.98509933774835
54.98;230.1068810593521,202.4320170253015,204.42728777488767
55.099;230.77708830548926,203.2324582338902,205.37708830548925
55.2;230.83583842179428,203.764913104744,205.7905119774542
55.27;231.55217391304348,204.09855072463768,205.83743961352658
55.35;230.11327392120074,203.26055347091932,204.96693245778613
55.45;230.6094986807388,203.1225713600384,204.93595586471577
55.618;229.0900374181478,201.91697848456502,203.73362956033677
55.72;230.58932825154835,202.95212005717008,205.23749404478323
55.821;229.30693069306932,201.72017916077323,203.42456388495992
55.889;230.05656324582338,202.41503579952268,204.24677804295942
55.989;229.2495933069951,201.72135719265628,203.686497792238
56.057;230.0820256776034,202.63195435092726,204.75059438896815
56.159;229.37949682577005,201.77733364683752,203.59158241241477
56.232;229.14836585939338,201.84505055255113,203.41335527862685
56.298;229.7290230568101,202.35559781316852,204.00142619443784
56.4;229.92307692307693,202.60462941314006,204.43371522094927
56.5;230.1519138755981,202.27607655502393,204.3090909090909
56.577;228.75846764774585,201.4092501751927,203.21186638635834
56.747;229.28741375208185,201.79681180109446,204.07090173685464
56.847;229.28481308411216,201.7357476635514,203.49369158878505
56.916;229.45490654205608,201.8481308411215,203.84579439252337
56.983;229.57638058809468,202.26846760698064,203.96677026057853
57.085;228.963178746213,201.5546492659054,203.57189466324866
57.155;229.75539739027283,202.37603795966785,204.0562277580071
57.222;229.4738546968996,202.06131420638593,203.9211013419713
57.324;228.88717705617444,201.6131784783124,203.55724105238207
57.462;228.39192343604108,201.140756302521,202.90616246498598
57.563;228.04621848739495,200.33193277310923,202.30042016806723
57.63;228.57851834092543,201.04842963318148,203.05322464636777
57.697;229.56160115052734,201.7643815915628,204.11888782358582
57.802;229.53013205282113,201.95222088835536,203.72124849939976
57.902;229.1665488810365,201.45135453474677,203.6798586572438
58.003;229.59436687530092,202.08570052961002,203.9470389985556
58.138;228.44621989029335,200.91151919866445,202.7066539470546
58.272;229.42180323906211,201.46579647087262,203.5997099347353
58.339;228.61743515850145,200.76344860710856,202.83885686839577
58.406;228.98740615161057,200.8907725841608,202.9731169774764
58.507;228.7397423664122,201.06393129770993,202.85329198473283
58.608;228.6723013764791,200.40038638010142,202.38372373822747
58.675;228.35846812559467,200.77521408182682,202.63558515699333
58.776;229.34099242239063,201.72329503788805,203.68174040576875
58.876;229.05587808417997,201.40541848089018,203.0716013546202
58.978;229.21447721179624,201.60614184742872,203.46502559103095
59.079;229.00830959164293,201.3224121557455,203.13841405508072
59.179;229.4529038555393,201.9882869692533,203.72571986334796
59.314;229.82725527831093,201.92634357005758,204.18809980806142
59.383;229.76751439539348,201.9697696737044,204.01391554702496
59.453;229.54901960784315,201.78867102396515,203.74582425562818
59.553;229.47714007782102,201.44625486381324,203.41634241245137
59.653;229.15464666021296,201.2316069699903,203.26403678606002
59.72;229.516301703163,201.39124087591242,203.51192214111921
59.821;229.5282375851996,201.49975657254137,203.4199123661149
59.922;229.2530443253775,201.46298100340965,203.28226984900147
60.042;228.69296116504853,201.34635922330096,203.17961165048544
60.177;229.3580933946286,201.9992741350109,203.47084442293735
60.28;229.00807984790873,202.0375475285171,203.60099809885932
60.382;229.3276986235209,201.70079690895918,203.70731707317074
60.481;228.55242417005016,200.85860998328158,202.75304513971818
60.585;229.75300048007682,202.1173787806049,204.06313010081612
60.724;229.13617121354656,201.54868297271872,203.48494825964252
60.827;229.988109682116,202.83450618781848,204.58359621451103
60.927;228.35550837461665,200.90540221750413,202.58787449870252
61.061;230.2540371173777,203.01614846951074,204.85177151120752
61.269;229.77703509190738,202.37192647409884,204.25161136309382
61.376;229.583373263057,202.12697652132246,204.07307139434596
61.521;229.0449976065103,201.29846816658687,203.73910962182862
61.689;229.53174603174602,201.9838864838865,203.990860990861
61.825;228.52677725118482,201.307345971564,203.07369668246446
61.924;229.225953466059,201.9002158791077,203.71503957783642
62.06;228.61775232641375,201.1033166308757,202.6621331424481
62.179;229.37250660898823,202.22374429223746,204.28478731074262
62.348;228.73403491987563,201.14733317388183,203.45348002870128
62.45;228.9749821300929,201.54181558255897,203.60185847033594
62.551;229.41684460260973,201.6638196915777,203.85741399762753
62.619;229.2325746799431,201.23921289710762,203.2325746799431
62.688;229.42254196642685,201.83237410071942,203.8525179856115
62.788;229.01120915812066,201.40567612687812,203.3016932983544
62.855;229.01454805628427,201.61125685666588,203.31385642737897
62.923;229.68017366136036,202.41509889049686,204.4493487698987
63.024;228.9656072106262,201.63140417457305,203.3543643263757
63.126;229.65266714940864,202.60728940381367,204.02751629254163
63.23;228.90300285986655,201.59532888465205,203.5197807435653
63.399;229.3996635424177,201.76568132660418,203.86878154289835
63.565;229.68957232099953,202.07616530514176,204.40172993753004
63.635;229.61484863046613,201.98630466122057,204.02402691013936
63.702;228.80233946049177,201.1582716638816,203.1699689663404
63.804;229.7227966518956,202.1398325947809,204.07336287543083
63.874;229.74506458688765,202.15305873750913,204.2281257616378
63.98;229.17551515151516,201.6741818181818,203.0329696969697
64.116;229.91766430491083,202.65502076716345,204.36501343757635
64.225;229.5889809848854,201.93807898586056,203.57630424183324
64.326;229.16211604095562,201.49488054607508,203.41662603607995
64.427;229.33185840707964,201.42477876106196,203.23893805309734
64.492;229.6117791411043,202.00490797546013,203.92466257668713
64.563;229.40246555474982,201.69156393521877,203.8409475465313
64.629;229.80325845470253,202.0735620834362,203.98025178968155
64.753;229.5656318748472,202.0043999022244,204.11977511610854
64.858;229.7516891891892,202.34025096525096,204.53016409266408
64.96;229.9442822384428,202.14866180048662,203.81776155717762
65.061;229.5562302647559,202.1518095700753,203.8894826329852
65.162;228.78280651340995,201.44755747126436,203.50574712643677
65.262;229.3618611378978,201.38500482160077,203.27314368370298
65.362;228.5327751196172,200.9811004784689,202.71028708133971
65.43;229.91668690794268,202.08817099829974,204.28054408549914
65.497;229.98518338596065,202.29147437454458,204.08889968423608
65.598;228.63056872037916,200.8898104265403,202.64881516587678
65.733;229.03839692824573,201.40964722822173,203.07943364530837
65.835;228.20398481973436,200.65678368121442,202.67741935483872
65.902;228.12786575277713,200.62703852517134,202.59300401796267
66.005;228.26602033577677,201.1340742492315,202.94419484511704
66.106;227.96989808011378,200.59729793789998,202.62882199573357
66.206;227.40104290116142,200.0801137710358,201.72837165205024
66.307;227.95218934911242,200.1680473372781,201.95644970414202
66.374;228.9367816091954,201.0610632183908,202.84913793103448
66.442;228.3996698891771,200.963216222589,202.57156331053997
66.612;228.61609907120743,201.23291259823768,203.05120266730174
66.712;228.55582118097058,201.18694716710496,202.85249820702845
66.779;228.50760095011876,201.32517814726842,202.58076009501187
66.845;228.6270783847981,200.98171021377672,202.71757719714964
66.912;228.81416984732823,201.41817748091603,202.93010496183206
67.014;229.17817581899598,201.8484562809333,203.4701861890172
67.115;228.5652688936271,201.11916607438997,202.9376924899313
67.193;228.10359408033827,200.7646229739253,202.54545454545453
67.344;228.67566276570338,201.1975161213279,203.41581084308575
67.477;228.81282292155942,201.13222170032878,202.96195396899952
67.578;229.03922029121654,201.44715829027712,203.47393142320337
67.652;229.1239042880834,201.64392324093816,203.52996920161098
67.753;229.3456090651558,201.93720491029273,203.6109537299339
67.822;228.80954642602708,201.30135359772027,203.0826407029209
67.901;228.75593542260208,201.35897435897436,202.98076923076923
68.006;228.7593683714353,201.32783407966062,202.72778694320056
68.142;228.56431437337739,201.2617417984423,202.96058531980174
68.275;228.43436018957345,200.70829383886255,202.33483412322275
68.375;228.66266506602642,201.18559423769508,202.76206482593037
68.441;228.59853323870357,200.9976342559735,202.77620061509344
68.512;228.42744630071599,201.0126491646778,202.65560859188545
68.583;228.4160946745562,200.94532544378697,202.68449704142012
68.683;229.17129851461428,201.21921418303785,202.80689985625298
68.783;228.53364817001182,201.20236127508855,202.58417945690672
68.85;228.50297265160523,201.43305588585017,202.59167657550535
68.919;228.7693036475604,201.43604926575082,203.17290383704406
69.022;228.70467422096317,201.55004721435316,203.09631728045326
69.089;228.92043570921146,201.84939616386455,203.55813402794223
69.192;228.79607286491603,201.4199195647031,203.23089661698603
69.429;227.75196381813853,200.54010949773863,201.98119495358247
69.596;228.59757519235254,201.29680578223363,202.63114945208673
69.667;228.32395686826067,200.91608063759963,202.87716830754806
69.735;228.5443008225617,201.19600470035252,203.13607520564042
69.806;228.04892966360856,200.86167960479887,202.3091037402964
69.907;228.15649929610512,201.18582824964804,202.57297043641483
70.012;228.45119662130455,201.54880337869545,203.2686532144533
70.148;228.81011764705883,201.6595294117647,203.24988235294117
70.252;227.57833020637898,200.1128048780488,201.56848030018762
70.352;227.52083333333334,200.07888576779027,201.69241573033707
70.454;228.01419110690634,200.41177861873226,202.26135288552507
70.521;227.6499883095628,200.28314238952538,202.42927285480476
70.623;227.975483262612,200.55563413484205,202.51885902876
70.737;227.8586803930744,200.43097800655124,201.70870379036032
70.837;227.37359550561797,200.0564138576779,201.51006554307116
70.904;227.44702842377262,200.23655156213295,201.88090204369274
70.979;227.52724732184444,199.82440614811364,201.61364694923148
71.08;228.529091769158,201.01371807000947,202.53618732261117
71.181;227.65733456732994,200.6737621471541,202.37112447940768
71.35;226.4381918819188,198.99815498154982,200.86761992619927
71.451;227.5372889305816,199.99765478424015,201.6608818011257
71.553;227.14266304347825,199.63066123188406,201.17413949275362
71.624;227.98096766796607,200.5659252465031,202.34670947030497
71.691;226.75062400726117,199.33537553891537,200.88904016337645
71.759;227.62101399403534,200.13236980958936,201.88598302362928
71.834;227.43243863271394,200.1307639366827,201.84400091764167
71.974;227.2606818181818,199.99409090909091,201.48113636363635
72.075;228.19122040910136,201.02091473224547,202.5240174672489
72.143;227.20612244897958,200.43990929705217,201.8231292517007
72.245;227.60688073394496,200.4809633027523,202.07064220183486
72.347;227.71985411442898,200.56188739457488,202.24002735354458
72.416;226.32432432432432,199.34839881898705,201.0263456734045
72.523;226.01112877583466,198.8178514649103,200.32477856007267
72.636;227.16949541284404,199.58233944954128,201.1672018348624
72.737;226.69658314350798,199.6997722095672,201.07630979498862
72.804;226.89497716894977,199.73264840182648,200.8906392694064
72.872;226.4839590443686,199.02275312855517,200.80887372013652
72.938;227.44543787253554,200.30490600641906,202.40417239798256
73.04;225.50192962542565,198.2483541430193,199.75709421112373
73.14;228.48600746268656,201.12196828358208,202.46571828358208
73.241;226.75918367346938,199.81224489795918,201.22698412698412
73.315;228.82040627885505,201.75184672206834,203.34533702677746
73.454;226.3734335839599,199.27181590339484,200.87012987012986
73.633;227.58533791523482,200.28041237113402,201.94318442153494
73.773;226.98502042669088,199.62414888788015,201.43372673626874
73.908;227.74924959593628,200.39021011313784,201.95382128838605
74.042;226.99568378009997,199.83121308496138,201.03430258973194
74.178;227.2112676056338,200.01181281235802,201.49568378009997
74.284;228.3283616872524,201.405266837567,202.90118853414123
74.386;227.66736792893875,200.58461898083218,202.31884057971016
74.456;227.37312030075188,199.90883458646616,201.5011748120301
74.525;227.19683941436207,199.57913083894957,201.45967929351616
74.594;227.0041831280502,199.56448989077387,201.67046246804554
74.696;228.27417840375585,200.6424882629108,202.4481220657277
74.763;227.39328984156572,200.00885368126748,201.6661230195713
75.438;227.1259068570091,199.63632108588814,201.16452141352678
75.606;227.85572139303483,199.9571191660744,201.54986969912343
75.711;229.1906362545018,201.5234093637455,203.48067226890757
75.846;229.33685474189676,201.6955582232893,203.53229291716687
75.912;228.31555132174327,200.62491069302214,202.54393903310313
75.981;228.81279961649088,201.17593480345158,202.83509108341323
76.092;228.539457903574,201.16382825617654,202.55241065003597
76.232;229.03368063968983,201.70656651320573,203.26920281075843
76.333;228.52143545279384,200.90462427745663,202.77866088631984
76.433;228.4713005570356,200.77888108500846,202.7805764107532
76.5;228.72366190360862,200.8740615161056,202.335674497457
76.568;228.88386631401778,200.86775667227698,202.4919451791296
76.634;228.48559670781893,200.76228516097797,202.2556281771968
76.711;228.84029958927277,201.34573568494807,203.04807924619473
76.844;228.5763688760807,200.99399615754083,202.6445725264169
77.019;229.15722208825656,201.4981914637087,203.29828791897756
77.119;228.9616122840691,201.55686180422265,202.94337811900192
77.22;229.09199029126214,201.87694174757283,203.19466019417476
77.321;229.50072219547425,202.30548868560425,203.89287433798748
77.423;229.46481257557437,202.0348246674728,203.98234582829505
77.524;229.6444820909971,201.932720232333,203.811229428848
77.597;230.1389566065334,202.4612384202828,204.16357874207702
77.703;229.67983716475095,201.87404214559388,203.6875
77.906;229.77681992337165,202.06657088122606,203.79549808429118
78.007;230.73647173016258,203.06673137587964,204.7903421499636
78.076;229.6749581439847,202.38172685960296,203.87084429562304
78.147;230.13448025199904,202.9360310152653,204.693239641386
78.247;229.71925197794295,202.6046511627907,204.01941980340445
78.354;229.61015719467957,202.47835550181378,204.20773881499395
78.454;229.55849514563107,202.05995145631067,203.7388349514563
78.52;229.55849514563107,201.9111650485437,203.82864077669902
78.624;229.92669399565952,202.62744152399324,204.54569568362672
78.756;229.4596716630978,202.07090173685464,203.5358077563645
78.857;229.7014091350826,202.12001943634596,203.34378036929058
78.957;229.2443590974556,201.6862698031685,203.32573211713876
79.127;229.71097708082027,202.8509047044632,204.28033775633293
79.228;229.90431429260062,202.66811279826464,204.22800674861412
79.361;229.25181422351233,201.7762457668118,203.6627963231737
79.432;228.68020062096966,201.43921662288034,202.64843563410557
79.502;229.78618341036244,202.35903673072247,204.17489661882755
79.57;229.63354186717999,202.01708373435997,203.78440808469682
79.67;230.2866828087167,202.78692493946733,204.4900726392252
79.814;229.04471544715446,201.5989956958393,203.16021042563366
79.915;230.1335740072202,202.6141997593261,204.45848375451263
80.015;228.9252314265369,201.35841443152148,202.99145502017564
80.116;230.62671232876713,203.22333659491193,204.51174168297456
80.223;229.38947117675085,201.94306812767985,203.30014292520246
80.325;230.13961435196487,202.37051501098364,204.1276543812546
80.428;228.40559273422562,200.93379541108987,202.83389101338432
80.509;230.05319931355726,201.9762196616818,204.0029418975239
80.61;228.913768461172,201.42186755597905,202.69914244878512
80.677;229.5041816009558,201.7084826762246,203.57538829151733
80.845;228.13490214352282,200.79007455731593,202.21994408201306
80.947;228.47217656726932,200.52899741723408,201.87320967363232
81.048;228.37701095826532,200.6563301468874,202.0918629051061
81.147;228.67589767660175,201.19924900258155,202.3766721426895
81.248;227.98463329452852,200.91315483119908,202.29033760186263
81.35;228.35166901739538,200.80112834978843,202.11753643629524
81.45;227.27709158704263,199.5651363318574,201.24819389419716
81.539;228.44386914568133,200.95857848905624,202.6361496822782
81.676;228.3312969924812,200.60385338345864,202.328007518797
81.811;228.84725480994837,200.96410136086345,202.7902393242609
81.911;228.59450575252407,201.3982155435548,202.63653439774595
82.012;229.15015370063844,201.70418538661622,203.04209032868292
82.112;228.7590866728798,201.43383038210624,202.8562441752097
82.25;229.4348744426191,201.95540952827974,203.44895564421498
82.351;227.98947614593078,200.37885874649206,201.9852666043031
82.453;227.73362956033677,200.37394761459308,201.7464920486436
82.555;228.814019353316,201.27637479348596,202.90630162851073
82.664;229.10084427767356,201.31660412757975,203.06332082551594
82.835;229.0044527771268,201.38082962268572,203.10311694398874
83.002;228.5337408887844,201.07453562191395,202.48365859393368
83.104;228.26754283032153,201.00469373386528,202.33137761088946
83.204;227.8030162412993,200.0336426914153,201.46380510440835
83.406;227.99671052631578,200.31978383458647,201.96804511278197
83.508;228.52377605996722,200.76083391895057,202.2225345514172
83.608;228.63932107496464,200.93776520509195,202.63767090994813
83.709;228.7651515151515,201.17850378787878,202.5982481060606
83.775;228.28451492537314,200.68446828358208,201.9004197761194
83.843;227.91890628651555,200.59359663472773,201.91867258705304
83.911;228.0420659032484,200.6134610890395,201.7258705304978
83.977;228.3623660922217,200.8605030274802,202.47997205402888
84.181;228.18366869443145,200.29106223678053,201.67641553579784
84.281;228.58439116126,200.46168312176775,202.20874471086037
84.348;229.47282221694755,201.68668407310705,203.2200332304771
84.482;229.0151085930123,201.1331444759207,202.83168083097263
84.583;229.5759162303665,201.99547834364589,203.5383150880533
84.684;229.86363636363637,201.86197049024275,203.46596858638745
84.751;229.08599394080633,201.39874155208577,202.68958284782101
84.817;230.3549928332537,202.7608695652174,204.45962732919256
84.985;229.73087752229,201.91928671984982,203.39019239793524
85.058;230.0100023815194,202.17194570135746,203.69564181948084
85.128;228.9241750526562,201.05803884858415,202.68359466417039
85.229;229.24339128363897,201.47463681829007,203.092641105025
85.33;229.66110978804477,201.45034532031437,203.32221957608954
85.398;229.19472947761193,201.1007462686567,202.77821828358208
85.468;227.46608980355472,199.9805893358279,201.30589335827875
85.57;228.98486304661222,201.0742431523306,202.67275348390197
85.672;228.11087216248507,200.76224611708483,202.0752688172043
86.006;229.0171960831144,201.36565560066873,202.60019106759017
86.107;229.36527811220805,201.644594269203,202.6785456296653
86.21;228.16069309280797,200.25967244244006,201.6964158556848
86.275;229.96913730255164,202.09526123936817,203.80097205346294
86.36;229.0535928863254,201.64359528959386,202.9127613554434
86.461;229.65349914654962,202.0104852475006,203.78590587661546
86.527;229.57744107744108,202.001443001443,203.45911495911497
86.628;228.94784257942152,201.60384068278805,202.7157420578473
86.796;229.26505741738927,201.75298804780877,202.8802437309585
86.898;229.63789824060865,202.018544935806,203.45007132667618
86.97;228.9317486467404,201.75594257472346,203.0334196281478
87.072;228.23805060918463,201.09325210871603,202.5681818181818
87.14;228.16110850164395,200.51643964302488,201.90394551432598
87.242;227.90681924334424,200.18122372723028,201.4000467071462
87.343;227.901447921532,200.10018682858478,201.7585240541803
87.41;228.609852906841,200.80317534438478,202.41909876254962
87.512;228.52441860465117,201.09744186046512,202.48046511627908
87.578;228.39967066572572,200.8882615855093,202.34721242060692
87.679;228.5874323370205,201.2162861849847,202.56954577547657
87.748;228.6372136512389,201.41280972417016,202.89831697054697
87.848;228.7797605071613,201.34022070908665,202.4463489081944
88.017;228.69075076488585,201.4135090609555,202.99764650506
88.118;228.42877291960508,201.07122708039492,202.24094969440526
88.22;228.33474876150035,200.88133993866478,202.4206180702996
88.325;228.45668549905838,201.04990583804144,202.34086629001882
88.425;228.85561624317265,200.77440037995726,202.16528140584185
88.494;229.0035528185694,201.36404547607768,202.73495973472288
88.562;229.15632401705352,201.31359545239224,203.26385599242064
88.739;229.08864915572232,201.21177298311446,203.1280487804878
88.878;228.9512195121951,201.48188491593655,202.84229220932986
88.98;229.35294117647058,201.5381176470588,203.25976470588236
89.047;229.3371266002845,201.7899478425794,203.0502607871029
89.113;229.41619452313503,201.63715769593958,202.9565627950897
89.215;228.94075997167806,201.68421052631578,203.1064432381402
89.315;229.35189992919518,201.81708756195422,202.8251121076233
89.381;228.65141509433963,200.87806603773586,202.10872641509434
89.456;228.46288003770917,200.8182889465001,202.41951449446145
89.557;228.84728132387707,200.92009456264776,202.26855791962174
89.628;228.88993636577894,200.910912090502,202.73980674051379
89.729;228.65822784810126,200.50492264416314,201.99179559306143
89.836;228.47104519774012,200.63064971751413,202.11040489642184
89.903;228.61040489642184,200.61840866290018,202.13229755178907
89.971;229.01157298063296,201.22272083136514,202.76051015588095
90.072;228.92014134275618,200.79434628975264,202.31542991755006
90.24;229.05708195168168,201.01563240170535,202.72903837044055
90.346;228.88844339622642,201.22146226415094,202.30849056603773
90.415;229.17165762791794,201.74039141711862,203.10304173543975
90.517;229.0656744625561,201.41578077013938,203.02527758091188
90.583;229.24356248523506,201.0219702338767,202.85636664304275
90.65;229.1271785209609,201.1888836552049,202.84173339613753
90.719;228.86279124499882,200.8171334431631,202.6519180983761
90.855;229.40566706021252,201.08854781582053,203.05242030696576
90.989;228.9895907262834,200.79441684409747,202.26945824461794
91.09;229.11723163841808,201.34675141242937,202.9093691148776
91.258;229.31855694411695,201.4590898373025,202.76585710917237
91.393;229.09050200329955,201.25123733207636,202.73085081310393
91.462;228.8882282996433,201.32366230677763,202.33293697978596
91.534;228.46730724162174,200.71502226388563,202.31942816967424
91.601;228.09623919644943,200.20369072646577,201.8262088297127
91.703;228.51556603773585,200.2306603773585,201.7422169811321
91.804;228.92405961674947,200.8585285072155,202.39436952921693
91.873;228.90395079252426,200.9595457771469,202.49444050153772
92.008;228.353770260747,200.3551797040169,201.80314775663612
92.109;228.88949749940463,200.91140747797095,202.37770897832817
92.21;229.04580330155778,201.23436410137177,202.34573355033714
92.284;229.26811423176775,201.50460231295727,202.92541892848715
92.385;229.62167255594818,201.7020023557126,203.38539458186102
92.457;229.3572097378277,201.32209737827716,202.7996254681648
92.557;229.27013108614233,201.56273408239701,202.96793071161048
92.643;228.7741935483871,200.756298563692,201.98563692017896
92.815;229.1030758393989,200.80676215073962,202.67480629255695
92.951;228.93702830188678,200.97641509433961,202.53891509433961
93.118;228.80399529964748,200.81128084606345,202.50317273795534
93.253;228.84646132142018,200.7373618622149,202.15471431930402
93.354;229.65057687779608,201.8163409465505,203.25217800800564
93.454;230.08664939957617,202.14857546503413,203.70496821285613
93.555;230.01767617251943,202.30709403723782,203.70115484327127
93.658;228.97158957501762,201.65743132190656,202.84972998356423
93.725;228.74027191748712,200.97116736990154,202.12072198781058
93.825;228.3911214953271,200.2710280373832,201.6086448598131
93.893;228.18268782081194,200.25478301446572,201.64162389174055
93.972;228.11465557096625,200.23601479426722,201.71382339343504
94.073;228.06541840036985,200.46347665279703,201.4066111881646
94.215;228.9544503834534,201.01138740413666,202.1900999302812
94.319;228.71075919888216,200.9818351187704,202.6241266884024
94.424;228.38589503280224,200.8833177132146,202.11105904404874
94.558;229.37611450023462,201.73111215391836,202.74260910370717
94.659;229.82262271757173,202.0479013516718,203.33649513872422
94.727;229.19309372797744,201.79046276720695,202.76603241719522
94.826;229.01526896875734,201.58374442095374,202.6781771200376
94.927;229.33530525319452,201.80004732607668,203.10955986748698
95.028;229.54252061248528,201.9396937573616,202.80212014134275
95.129;229.65297887491099,201.8858295751246,203.0121053880845
95.22;229.80743879472692,202.0131826741996,203.424670433145
95.387;228.84337631887456,201.33622508792496,202.38475967174676
95.493;229.2765657987333,201.92188599577761,203.13746188130423
95.594;230.4111111111111,202.97683215130024,204.22576832151302
95.661;230.12865911237017,202.74669499527857,203.9818224740321
95.728;229.52899741723408,202.2779995304062,203.31181028410424
95.863;229.21673363271094,201.64334672654218,203.05672417868115
95.996;229.2738764044944,201.32303370786516,202.72752808988764
96.094;229.64958871915394,201.8331374853114,203.44512338425383
96.241;229.20061219684484,201.60207205085942,202.96491641158465
96.344;230.08205741626793,202.36076555023922,203.63755980861245
96.444;229.0936170212766,201.68983451536644,202.6692671394799
96.546;230.27896995708156,202.6516452074392,204.30758226037196
96.647;230.160485021398,202.54232049453162,203.82168330955778
96.719;230.10011947431303,202.5627240143369,203.66929510155316
96.819;229.7006414825374,201.9752910430031,203.44095984794487
96.92;229.712103127238,201.7247553115302,203.11148245404632
96.991;230.02711703139866,201.9079448144624,203.55661274976214
97.073;229.69933868682097,201.74256022673595,203.37671232876713
97.142;230.10592120783204,201.88487850908234,203.27836753951402
97.244;229.71323003575685,202.0145411203814,203.3222884386174
97.316;229.61091424521615,201.94188518781007,203.11741081974958
97.519;230.02039848197344,202.44829222011384,203.62571157495256
97.62;229.98693586698337,202.4166270783848,203.30997624703087
97.721;230.19858490566037,202.38419811320756,205.6311320754717
97.793;228.143231025458,202.7901498929336,205.75755412800382
97.965;227.55940594059405,201.93894389438944,204.98585572842998
98.103;228.57491039426523,202.56726403823177,205.57753882915173
98.241;227.97923058767995,201.9615293839981,205.23625206514043
98.374;227.48230297310053,201.89381783860313,204.58541764983482
98.577;227.4532273152479,201.7902245088868,204.539055191768
98.679;228.03345195729537,202.17769869513643,205.22443653618032
98.78;227.360351794628,201.7197527929641,204.83741383408605
98.882;227.1640123603518,201.82909436653196,204.4487758497742
98.984;227.8195667698167,202.26065222566055,205.39252558914544
99.085;228.6109239653513,202.946583253128,206.15206929740134
99.152;228.9442173599423,203.36354893003127,206.5539793219524
99.219;229.23192261185005,203.28295042321645,206.72188633615477
99.288;228.99712230215826,203.10911270983215,206.3419664268585
99.39;229.34624639076034,203.59865255052935,206.9716073147257
99.459;229.64509143407122,203.74133782483156,206.8890760346487
99.524;229.55366146458584,203.98487394957982,207.00072028811525
99.624;228.20389733840304,202.41967680608366,205.2031844106464
99.729;227.6443250817375,202.48131714152265,205.13755254553948
100.046;227.87144535840187,202.1135135135135,205.269330199765
100.179;226.3243936567164,200.6044776119403,203.8271921641791
100.314;226.40596118299445,200.85628465804066,204.06585027726433
100.453;226.95687456526778,201.47994435427776,204.3997217713888
100.586;226.35164330039072,200.7857963686509,203.48034934497818
100.701;227.28093023255815,201.9313953488372,204.71046511627907
100.802;226.47918593894542,201.3390379278446,204.06729879740982
100.904;227.49918243401075,202.48633496846531,205.22424667133848
101.029;226.24550898203591,201.06978350990326,203.9868724090281
101.232;226.57553116974083,200.98599112771421,203.83562923184684
101.366;227.18618131231162,201.54161836308833,204.60004637143518
101.514;227.00537006770955,201.4954471165071,204.2505253327107
101.65;227.55008210180625,202.2212057236688,205.129017124091
101.783;227.5978947368421,202.4519298245614,205.05403508771929
101.887;228.30397727272728,202.94767992424244,205.47348484848484
101.989;228.3754734848485,203.1377840909091,205.74195075757575
102.134;227.70272156315423,202.53477552919284,205.325657129565
102.235;227.97227443609023,202.2824248120301,205.50446428571428
102.341;227.58509895227007,202.1557625145518,204.89848661233992
102.443;227.875382803298,202.22544169611308,205.22826855123674
102.545;227.62016412661197,202.05744431418523,204.86658851113717
102.646;227.08601901228843,201.82471597495942,204.90748898678413
102.747;227.1173872617387,201.77661552766156,204.80148768014877
102.848;226.62072972344876,201.3527771322333,203.8779920985359
