time;Pixel rightCheek
50.307;192.21978021978023,166.96401637578109,164.84055160525747
50.414;194.59425610019434,169.00518246599006,166.7225221334485
50.52;194.90757935651047,169.3653638522997,167.38782120492334
50.621;194.89845758354755,169.36289631533847,167.01285347043702
50.722;192.10459893048127,166.82032085561497,164.50951871657753
50.788;192.77489270386266,167.48562231759658,165.21609442060085
50.889;191.51039211484894,166.2412684808228,164.57788729376472
50.958;191.53592108084925,166.20373150332404,164.2592751447566
51.06;191.33780903665814,166.25511508951408,164.06692242114238
51.161;191.4192242114237,166.38469735720375,164.09825234441604
51.281;191.8884631758195,166.49765857811835,164.72349936143038
51.414;192.40847784200386,167.04859773067867,164.70691500749305
51.515;193.33240043057052,167.44176533907427,165.46889128094725
51.589;191.93175074183975,166.2931326833404,164.51610852055956
51.659;193.6347472150814,168.21251071122538,166.08868894601542
51.76;196.4729370008873,170.64485359361134,169.07165039929015
51.861;196.3899733806566,170.3136645962733,167.91237799467612
51.929;194.07293751389815,168.45052257060263,166.0240160106738
52.031;197.72860690900882,171.76337773763828,169.71415669451343
52.098;198.19043341567482,172.4778800808444,170.85919604760835
52.175;199.36351290176552,173.30805794477138,171.27274784970575
52.272;199.75780896333183,173.7614305115437,172.02670891806247
52.373;199.74741573033708,173.48606741573033,171.5658426966292
52.475;199.46084200995926,173.43390674513356,171.3388411045722
52.587;199.91195110909914,173.61770031688548,171.71684019918516
52.731;198.59991158267022,172.51436781609195,170.50044208664897
52.833;195.6212389380531,169.88672566371682,167.8513274336283
52.966;194.02791208791209,168.27406593406593,166.21824175824176
53.066;193.56947162426616,167.73298543161556,165.4342248314851
53.168;193.34926551194914,167.5262003946503,165.39201929401446
53.269;192.83049738219896,166.93804537521814,165.00239965095986
53.575;195.0443852640923,169.4380825565912,167.57789613848203
53.677;192.98538075496398,167.72114335588043,165.701505564041
53.778;192.6402278702892,167.17199824715163,165.15709903593338
53.943;194.0310435931308,168.35975341259356,166.35667107001322
54.146;193.7434830230011,167.90427163198248,165.681708652793
54.28;189.44149052081065,164.34517324035738,162.65221181085204
54.386;193.38591359135913,167.5375787578758,165.32133213321333
54.488;191.88496932515338,166.29688869412797,164.11262050832602
54.597;195.78240241535477,170.0774207461721,168.3551865430235
54.712;193.77024722932651,168.08994032395566,166.39066496163682
54.879;193.00641025641025,167.34081196581195,165.38589743589745
54.98;193.07087959009394,167.44470538001707,165.28116994022204
55.099;193.1879123217706,167.80165992764418,165.5894871249202
55.2;193.44052484405248,167.5461389546139,165.2794149279415
55.27;194.94937513238722,169.00338911247616,166.96759161194663
55.35;196.27247251562838,170.58503987928432,168.327441258892
55.45;194.33976105638232,168.78411234542025,166.76671557325508
55.618;195.6959051724138,170.27327586206897,168.04935344827587
55.72;192.51041885918755,166.97158492948853,164.9924226478636
55.821;196.1802930558505,170.49692078997663,168.48184327882777
55.889;193.95553691275168,167.97504194630872,165.7292365771812
55.989;194.25240230621395,169.00192184497118,167.03331197950033
56.057;196.00191570881225,170.47296722009366,168.242656449553
56.159;196.74399480631897,170.88249296689028,168.70049772776454
56.232;196.76022505951093,171.08785977061243,168.8762172689894
56.298;198.88244111349036,172.83576017130622,170.78608137044966
56.4;194.2571120689655,168.88189655172414,166.67952586206897
56.5;197.00297429360526,171.61950286806882,169.56129169322287
56.577;196.49536737772033,170.83365653953888,168.6293902176255
56.747;197.08067940552016,171.97112526539277,170.31422505307856
56.847;194.44898837709857,169.08566508824796,167.02755058114508
56.916;194.54369349978475,168.968144640551,166.9070167886354
56.983;196.82523245984785,171.04543533389688,168.87362637362637
57.085;196.53213367609254,170.912382176521,168.939588688946
57.155;197.02460050462574,171.37615643397814,169.06265769554247
57.222;195.41695352839932,169.62543029259896,167.5225903614458
57.324;196.55081898362033,171.02687946241076,169.03968920621588
57.462;193.68824786324785,168.46260683760684,166.5974358974359
57.563;194.85726495726496,169.25811965811965,167.30405982905984
57.63;196.42231852654388,170.43878656554713,168.4136511375948
57.697;195.78038194444446,170.09461805555554,167.99479166666666
57.802;194.1941431670282,168.7127982646421,166.43340563991322
57.902;195.39574745064004,169.97179431546974,167.41657626383164
58.003;194.05650573717256,168.6510067114094,166.7967092444252
58.138;199.2317425083241,173.2506104328524,171.25749167591565
58.272;199.89930788122348,174.10314802411253,172.2991739227506
58.339;200.4179775280899,174.12314606741572,172.34449438202248
58.406;201.34076576576575,175.02815315315314,172.91756756756757
58.507;200.40902934537246,174.00609480812642,172.16546275395035
58.608;200.2294972067039,174.0513966480447,172.1546368715084
58.675;200.15244723843736,173.9034575662326,171.7002694207454
58.776;200.8456014362657,174.52962298025133,172.592684021544
58.876;200.2507900677201,174.2880361173815,172.41264108352144
58.978;199.52358490566039,173.63274932614556,171.53459119496856
59.079;200.62830060934326,174.37237643872714,172.51071992778154
59.179;199.70555800617555,173.94441993824438,171.89347154830173
59.314;194.7391399257804,168.8046278105217,166.52172014843921
59.383;194.37175289238158,168.5834970530452,166.77886924252346
59.453;194.53098499673843,168.74798869319417,166.77299412915852
59.553;194.52886284722223,168.51041666666666,166.66666666666666
59.653;195.30290546400693,169.08607979184737,167.30290546400693
59.72;194.2833297203555,168.00541946672448,166.2256665944071
59.821;193.90736290146384,168.11819969412278,166.40834607821716
59.922;194.29984812323715,168.6552397483185,166.60360164894772
60.042;194.65438290449194,168.64217182730047,166.82097688617532
60.177;194.70748151370162,168.70204436711614,166.80969986950848
60.28;193.34524064171123,167.65155080213904,165.8164705882353
60.382;193.64060502769493,167.58606731998296,165.79697486152534
60.481;196.13373339048437,170.21881697385342,167.97856836690957
60.585;194.8840579710145,169.14514066496164,167.41474850809888
60.724;194.93333333333334,169.0700964630225,167.09924973204716
60.827;194.05097292724196,168.30774111675126,166.01903553299493
60.927;194.8426461143224,169.13144936844358,167.40419610361806
61.061;191.8984407922461,166.5558364938896,164.38685208596712
61.269;194.40474156343444,168.8107646304998,166.90794532251175
61.376;193.38895966029725,167.55987261146498,165.7388535031847
61.521;194.56288572036604,168.50138327303682,166.7237710151096
61.689;193.03070732740363,167.34752223634052,165.37505294366792
61.825;194.07138277409703,168.4135499038256,166.4712545415687
61.924;193.63659412634692,167.7413902387492,165.848510458483
62.06;193.67006369426753,168.13588110403398,165.81104033970277
62.179;191.61729957805906,166.396835443038,164.2824894514768
62.348;194.02801952876248,167.8802801952876,165.80619825939291
62.45;192.6785411365564,166.99385072094995,164.76526717557252
62.551;190.91442388561816,165.26703111858706,163.36017661900758
62.619;193.5378562313909,167.8143343258188,165.9100382815823
62.688;191.96242347477306,166.31728942368588,164.63436774329745
62.788;195.11346153846154,169.26773504273504,167.36175213675213
62.855;195.4215811965812,169.28333333333333,167.30876068376068
62.923;191.5133487492117,166.0325835610679,163.53542148412865
63.024;192.81617331617332,167.26876876876878,165.28571428571428
63.126;192.97493681550125,167.14574557708508,165.1592249368155
63.23;194.95309488113085,168.93938744913257,167.1512101092311
63.399;192.32601814728847,166.37096433846804,164.35809242456213
63.565;193.32397043294614,167.63674762407604,165.7389651531151
63.635;193.71362196409714,167.5763463569166,165.4468848996832
63.702;195.00127849989346,169.04900916258256,166.65395269550393
63.804;192.19329896907217,166.44179553264604,164.27040378006873
63.874;195.1280172413793,168.90474137931034,166.82629310344828
63.98;195.6162739965096,169.2537085514834,167.2598167539267
64.116;194.12101092310988,168.25337331334333,166.27093596059115
64.225;195.44379593601383,169.1763942931258,167.0466926070039
64.326;195.4461738002594,169.32079550367487,166.98313878080415
64.427;195.30339019650182,169.01058086806304,167.1697257611747
64.492;194.53004291845494,168.31094420600857,166.18948497854078
64.563;195.20099739809194,169.00455333911535,166.85017346053772
64.629;194.69813772195755,168.74837592031182,166.5257687310524
64.753;194.51873510937838,168.7214641542127,166.64197530864197
64.858;194.5067785668173,168.81794706262104,166.678932644717
64.96;194.44881720430106,168.92086021505375,166.83118279569894
65.061;196.53517534537727,170.4212539851222,168.0558979808714
65.162;197.30985915492957,171.34122919334186,169.14724711907812
65.262;193.85383806519454,168.1156677181914,166.08853838065195
65.362;195.97341907824222,169.94876741693463,167.86602357984995
65.43;192.80088031859148,167.14357577027877,164.9937120100608
65.497;192.59526304757912,166.9125969398449,164.981345629847
65.598;197.42897480451782,170.99087749782797,169.00825369244134
65.733;196.45945945945945,170.48711993243242,168.34966216216216
65.835;197.1949967928159,171.20290784691042,168.92880051314947
65.902;197.4986324426678,171.53418893330527,169.04355144119504
66.005;196.8609884332282,170.98212407991588,168.81535226077813
66.106;197.11166980934422,171.49738110203228,169.32893358474755
66.206;197.81793421328305,171.82442908024302,169.58160486067462
66.307;196.98173803526447,170.8303946263644,168.92170445004197
66.374;195.83038132944364,169.68660137528653,167.9072723484059
66.442;194.55051676861422,168.86310904872389,166.58531955283695
66.612;196.34705390722942,170.27016297534476,168.24070204763893
66.712;195.93967856397413,169.9018993946984,167.82154038822793
66.779;195.67522274077217,170.00148493848113,167.8131098854476
66.845;195.99915146372507,170.1079762409843,167.88905388205345
66.912;196.17611378372726,170.00041832252666,168.04831625183016
67.014;194.86533559898047,169.52209005947324,167.3341121495327
67.115;195.79250476392124,169.72940927376666,167.45267838238408
67.193;196.24734155678433,170.28562313908975,168.01127179923438
67.344;198.86050915211445,173.22280664843257,171.01241321270777
67.477;195.29421661409043,169.22103049421662,167.05446898002103
67.578;194.74132492113566,168.61156677181913,166.42902208201892
67.652;194.8264358108108,169.0517314189189,166.74852195945945
67.753;194.14632089394897,168.3348091924942,165.90955091714105
67.822;194.42542479546884,168.72666247115586,166.72288651143276
67.901;195.5150368033649,169.3770767613039,167.01093585699263
68.006;196.37235841081994,170.6523668639053,168.74239222316146
68.142;196.40469146238377,170.61073541842774,168.2292899408284
68.275;195.6556892548026,169.85687143761874,167.76672999788897
68.375;195.34766277128548,169.29069282136894,167.2113939899833
68.441;194.07086947323884,167.96255553204992,165.9547281573937
68.512;194.9539501478665,169.0521757498944,166.93662864385297
68.583;195.31183932346724,169.28076109936575,166.90803382663847
68.683;195.82301255230126,169.81192468619247,167.50167364016735
68.783;194.19572577232333,168.27592044011848,166.0514176893779
68.85;196.68340012655557,170.5416578780848,168.2337059692048
68.919;196.80435241918445,171.0494401014156,168.6321571941686
69.022;196.77403035413153,170.70805227655987,168.4468802698145
69.089;195.8080829454084,169.92848074481591,167.56495979686838
69.192;195.4188647393965,169.4840683688542,167.21143701202786
69.429;198.8121581825831,172.8672696676483,170.4949516196887
69.596;195.96741908006814,169.684199318569,167.7574531516184
69.667;194.96445002091176,168.94834797156003,166.9585947302384
69.735;194.39462071863838,168.61315402395462,166.32758982979618
69.806;195.89698492462313,170.01486599664992,167.52240368509212
69.907;194.42423608204268,168.99706990372542,166.47362913352868
70.012;194.71264127249896,168.65089995814148,166.43239849309333
70.148;194.4848358084083,168.50449696716169,166.14473959422716
70.252;195.9730646871686,169.95843054082715,167.64899257688228
70.352;197.94951415293622,171.79826784959866,169.3764258555133
70.454;195.23358270989195,169.20137157107231,167.41334164588528
70.521;193.52556580050293,167.48868398994134,165.61232187761945
70.623;194.75492249685797,168.8290741516548,166.78257226644322
70.737;195.06490233144297,168.76937618147448,166.78869985297206
70.837;193.76842764669033,167.81019001879307,165.7529755690123
70.904;192.65455677807765,166.94311812331327,165.0068507369732
70.979;192.87374581939798,167.18791806020067,164.8221153846154
71.08;191.0838682957134,165.65230896665977,163.79933733692275
71.181;191.6274385072095,166.15712468193385,163.61217133163697
71.35;193.3921085080148,167.8701191944102,165.8976572133169
71.451;194.4086086086086,168.7109109109109,166.72692692692692
71.553;198.5341122470269,172.28771124556644,170.21531399958272
71.624;193.83754364345862,168.189977408092,166.1090573012939
71.691;196.36305469556243,170.45882352941177,167.98431372549018
71.759;193.99614369799068,168.11386239090726,165.99066368987212
71.834;194.19139435762128,168.31784047087478,166.09498680738787
71.974;195.48581414473685,169.4703947368421,167.70641447368422
72.075;190.6193561449686,165.49807653371127,163.0265235877708
72.143;193.2168625025768,167.68645640074212,165.51453308596166
72.245;193.38652050345107,167.7074705643524,165.58708891595614
72.347;195.16940789473685,169.4777960526316,167.61245888157896
72.416;194.35396241830065,168.72691993464053,166.99325980392157
72.523;194.99550653594773,168.82883986928104,166.7471405228758
72.636;194.3933020216459,168.55074535429856,166.29242393302022
72.737;193.55455659991827,167.75766244380875,165.89946873722926
72.804;193.63376835236542,168.04853181076672,165.8548123980424
72.872;194.22085889570553,168.33394683026586,166.09672801635992
72.938;192.64031862745097,166.7920751633987,164.8157679738562
73.04;196.66562759767248,170.62136325852038,168.43952618453866
73.14;192.87095461021778,167.3437818033788,165.25096682271524
73.241;197.38445422166353,171.34150429499266,169.1202597946784
73.315;195.37610893336085,169.6859913348463,167.3074066432845
73.454;195.61517615176152,169.84010840108402,167.67750677506774
73.633;195.09944180277031,169.57163531114327,167.61091585693612
73.773;195.77492819039804,169.6815757078375,167.23799753795652
73.908;193.8181818181818,167.8814317673378,165.67480170835876
74.042;193.87774554496477,168.17302113551597,165.85951098217987
74.178;193.34314131786158,167.72565271446334,165.42581848321592
74.284;191.63748432929378,166.05035520267447,164.2557459256164
74.386;193.5606092659192,167.8144700655807,165.7529088216628
74.456;194.72081429164936,168.650394682177,166.66472787702534
74.525;195.4221475099811,169.3492330321496,167.54423198150872
74.594;195.4929607060307,169.50220634587097,167.53666736709394
74.696;193.1107438016529,167.43471074380165,165.63119834710744
74.763;193.67130801687765,167.61793248945148,165.26962025316456
75.438;195.74220724515587,169.6284751474305,167.56802864363942
75.606;195.1459227467811,169.13390557939914,166.9725321888412
75.711;194.53907599309153,168.4270293609672,166.3428324697755
75.846;194.17357512953367,168.40565630397236,166.2681347150259
75.912;193.77885235332045,167.9611003653557,165.50698474102728
75.981;194.90829037800688,168.94372852233678,166.67353951890036
76.092;193.99638143891016,168.14750957854406,165.53192848020433
76.232;192.88355726167626,167.2461079121348,165.10087438686287
76.333;193.7055057618438,167.6692274861289,165.55185659411012
76.433;194.0006351894982,167.90705060343004,165.9138259580775
76.5;193.61952149057802,167.50815159856023,165.33919119203895
76.568;193.01385632061394,166.9206992112556,164.72926881261992
76.634;193.2221043699618,166.9959694526941,165.0169707254985
76.711;192.1527572364251,166.2856539192901,164.31819142193112
76.844;193.63649914821124,167.52406303236796,165.54919080068143
77.019;191.23367260390162,165.22370653095845,162.9198473282443
77.119;188.32548270740506,162.9151283683429,160.4943772544027
77.22;190.45724591555273,164.80946318692978,162.3921069382559
77.321;190.92579127459368,165.5237382378101,163.1676646706587
77.423;190.80577372107834,165.13946083634048,162.55784334536193
77.524;194.66059176672385,168.21204974271012,166.24978559176674
77.597;190.92803347280335,165.3202928870293,163.2989539748954
77.703;196.54450716456796,170.01975683890578,168.01454624402953
77.906;196.95049934867563,170.74706904038212,168.92118975249673
78.007;193.2875106564365,167.49168797953965,164.83205456095482
78.076;194.83637548891787,168.53520208604954,166.28248587570621
78.147;193.05304311073542,167.0475486052409,164.5524091293322
78.247;193.8348195329087,168.12144373673036,165.87048832271762
78.354;193.9465730097914,167.8444018731375,165.63409961685824
78.454;193.31229096989966,167.44377090301003,165.33047658862876
78.52;193.39005016722408,167.3896321070234,165.10305183946488
78.624;191.16600459962368,165.15429646665274,162.90863474806608
78.756;193.32761578044597,167.31003430531732,165.2660806174957
78.857;191.15197117422636,165.7051716829165,163.4270877490462
78.957;194.60614585587535,168.3953689677559,165.70006492101277
79.127;191.64896566432074,165.90765621667734,163.4557474941352
79.228;193.0686759956943,167.54553283100108,164.8934337997847
79.361;192.31576692373608,166.59125964010283,164.3637532133676
79.432;193.39741935483872,167.43440860215054,165.25462365591397
79.502;191.03219656852363,165.22622325778437,162.87862740944715
79.57;192.03554704129417,166.1315453384419,164.0053214133674
79.67;189.17485306465156,163.23971452560872,161.174013434089
79.814;196.38234014789037,170.2799043062201,167.88973466724664
79.915;190.81757040773434,165.4714165615805,163.14564943253467
80.015;195.02132752992384,168.64069640914036,166.02328618063112
80.116;192.87905604719765,166.75347661188368,164.71386430678467
80.223;195.42695159180113,169.2361535106847,166.95355429568252
80.325;194.05522640710961,168.04993652137114,165.38446889547185
80.428;194.98140138408306,168.8566176470588,166.55925605536333
80.509;192.1828655215752,166.07205697528278,163.49245915374948
80.61;192.97123080250918,167.04910231451439,164.59614968635086
80.677;191.52560873215785,166.0054575986566,163.6580604534005
80.845;193.8484784446323,167.94695688926458,165.7662721893491
80.947;193.643609333058,167.53272764815196,165.13875696882099
81.048;193.31768189509307,167.6349407783418,165.1478426395939
81.147;193.38663335415364,167.83676868623778,165.33916302311056
81.248;194.88079191238415,168.97177759056444,166.67038753159224
81.35;194.02656507413508,168.37520593080725,166.415568369028
81.45;194.46368243243242,168.45523648648648,165.9092060810811
81.539;194.27267067856403,168.35567545133844,166.1886283461299
81.676;194.27595686191583,168.25417635863818,165.9978853880313
81.811;194.31066749844044,168.34477022249948,165.61405697650238
81.911;195.51147610023162,169.42851126552958,166.72057275215835
82.012;194.27408637873754,168.52055647840533,166.02076411960132
82.112;194.3650021159543,168.5414727041896,166.2175201015658
82.25;194.55103734439834,168.87489626556015,166.5234439834025
82.351;195.41094147582697,169.48685326547923,167.33418150975402
82.453;196.3886768447837,170.1386768447837,167.7037743850721
82.555;195.54212606615351,169.70959018098605,167.35573122529644
82.664;193.88633971795412,167.97116396548094,165.62134287518418
82.835;195.13516896120152,169.15936587400918,167.05965790571548
83.002;193.94888981985756,168.39233347297863,166.03875157100964
83.104;192.16680412371133,166.7820618556701,164.31567010309277
83.204;194.43824952661478,168.3953292657269,166.0797391121397
83.406;193.19594594594594,167.5266175266175,165.21621621621622
83.508;192.38160100586757,166.44991617770327,164.19006705783738
83.608;195.24584996848077,169.41962597184283,166.97058205505357
83.709;194.77745363617422,168.81642008751822,166.1029381121067
83.775;195.02969468841488,169.00460058552906,166.56963613550815
83.843;194.00229357798165,168.45871559633028,165.45767306088408
83.911;194.2383236030025,168.3588407005838,165.90512927439534
83.977;192.84386001242493,167.1263201490992,164.8647753158004
84.181;194.26246609639057,168.41331107865636,166.2618401836011
84.281;195.48942408376962,169.42848167539267,167.15141361256545
84.348;193.2811781909338,167.53561729684563,165.23104240651764
84.482;195.45516074450086,169.06408629441626,166.75888324873097
84.583;193.02947324414717,166.8672658862876,164.3421822742475
84.684;193.13816889632108,166.76546822742475,164.47387123745818
84.751;193.70812182741116,167.40122673434857,165.04610829103214
84.817;191.7601174250367,166.2145103795345,163.70832459635145
84.985;195.63348223782174,169.22186768772602,167.1087002765369
85.058;194.11174362218006,168.04659498207886,165.67678684376978
85.128;192.7090985856027,166.5497150094997,164.42241925269158
85.229;192.61941544885178,166.39979123173276,164.30313152400836
85.33;192.362630480167,166.38559498956158,164.18684759916493
85.398;192.16568544995795,166.06476030277545,163.7449537426409
85.468;196.4702303346371,169.97631464580618,167.86158192090394
85.57;197.50539025442,170.91785252263907,168.55605864596808
85.672;197.24692423915388,170.99244549967622,168.91258363911072
86.006;195.29300322927878,169.37997847147471,166.79870828848223
86.107;195.03409822003002,168.78104224748017,166.245764529273
86.21;195.41570389388104,169.0887890457852,166.6829268292683
86.275;195.2945785684032,169.20266836086404,167.2983905124947
86.36;195.15635738831614,168.51095360824743,166.32925257731958
86.461;194.7848849482795,168.57842516360566,166.4089085919358
86.527;194.19524727039177,167.76707343181332,165.1830443159923
86.628;193.83298538622128,167.83695198329855,165.3400835073069
86.796;194.41485545473728,168.24287824435535,165.88183161004432
86.898;192.75499168053244,166.9679700499168,164.8508735440932
86.97;195.30898053171447,169.1837973623613,166.2457609378271
87.072;195.93058161350845,169.78840942255576,167.10735876589536
87.14;196.07945375543142,169.49968963376784,167.16325263811297
87.242;196.31906938097217,170.20191109264644,167.71603656003325
87.343;196.71250519318653,170.32904029912754,168.08454507685917
87.41;196.1928111365053,169.65655516309994,167.5516309993767
87.512;194.53879849812265,168.72027534418024,166.0139758030872
87.578;194.8306269270298,168.5157245632066,166.32908530318602
87.679;194.01452583523553,167.905789582901,165.51608217472506
87.748;194.35159529806884,168.11188077246013,165.5898404701931
87.848;194.77060041407867,168.48074534161492,165.58281573498965
88.017;194.83215326947106,168.78987921699292,166.36713869221157
88.118;196.211136410681,170.03601738770442,167.65514386255433
88.22;195.3405752120836,169.22429133043659,166.80074487895718
88.325;195.16774193548386,168.86867845993757,166.75317377731528
88.425;196.2262396694215,169.72438016528926,167.54979338842975
88.494;194.58566069195498,168.24843684868696,165.84931221342225
88.562;194.2605252188412,168.0637765735723,165.79303876615256
88.739;194.04031072853243,168.11778290993072,165.35544824690322
88.878;193.92939719240297,167.757225433526,165.38563170933114
88.98;193.7885221778432,167.6821526171957,165.15345806180366
89.047;194.07922645040549,168.04054897067996,165.5789145352464
89.113;194.18548048678136,167.90285354595048,165.51133025597986
89.215;194.8309068219634,168.48627287853577,166.2063227953411
89.315;194.7672628951747,168.77537437603993,166.13643926788686
89.381;194.98214285714286,168.99169435215947,166.80959302325581
89.456;195.55366876310273,169.41027253668764,166.98301886792453
89.557;194.31272048142768,168.05623573355467,165.8883585806184
89.628;193.85819019689987,167.88919145370758,165.72036028487642
89.729;194.4909853249476,168.27672955974842,166.27882599580713
89.836;195.4520719966513,169.0960652992884,166.58894935119298
89.903;194.98786102971954,169.06529928840519,166.43009627459188
89.971;192.395,166.53770833333334,164.4025
90.072;193.60687342833194,167.60310142497903,165.37489522212908
90.24;194.64319933347218,168.45636325765466,166.07977504686522
90.346;194.9460753695607,168.81386633354154,166.4863626899854
90.415;194.63294068153135,168.55090450147244,166.18910391249474
90.517;193.25768911055695,167.3347880299252,164.93827930174564
90.583;193.18599334995844,167.38570241064008,165.39671654197838
90.65;195.24404761904762,169.36968537414967,167.15029761904762
90.719;195.41328336456382,169.07307932542162,166.7228815323756
90.855;193.47439916405435,167.2783699059561,165.24242424242425
90.989;195.13405495420483,168.8340965861782,166.65133222314736
91.09;194.80542700883467,168.36642827092973,166.23096339924274
91.258;194.96716168165656,168.78184480234262,166.32127170048108
91.393;194.78607068607067,168.51351351351352,166.08295218295217
91.462;196.08920383493123,169.85035431429762,167.64860358482701
91.534;195.97408568443052,169.69007314524555,167.41525600835945
91.601;196.42729538845035,169.8292480265891,167.54092230992939
91.703;196.88359017076218,170.54643898375676,168.51728446480632
91.804;194.46862622472378,168.3821138211382,166.4859287054409
91.873;194.597039816552,168.3270794246404,165.84427767354597
92.008;195.10158531497706,168.81581143095536,166.69920734251147
92.109;195.9971044467425,169.50258531540848,167.56318510858324
92.21;194.45385587863464,167.96101980615256,165.90750105351876
92.284;193.20464829288358,167.14747017688194,164.6499382969971
92.385;193.10796051249739,167.09052720016803,164.75509346775888
92.457;195.33200753611052,169.15218756541762,166.65626962528785
92.557;195.72932803014444,169.5685576721792,167.0447979903705
92.643;196.28408146300913,169.93495428096426,167.70074812967582
92.815;195.52091175240486,169.35466332078627,166.67105813467168
92.951;194.78997514498758,168.80385252692625,166.45028997514498
93.118;196.00500939261116,169.93571279482362,167.56668753913587
93.253;193.89092805005214,167.64671532846717,165.29843587069865
93.354;194.55658587987355,168.42866174920968,166.0400421496312
93.454;194.27903055848262,168.44425711275025,165.88935721812433
93.555;194.43322818086224,168.41198738170348,165.71713985278654
93.658;194.40138626339004,168.29972694812014,166.1913463558076
93.725;194.11716000827985,168.10743117367005,165.41792589525977
93.825;193.20364932885906,167.0650167785235,164.60255872483222
93.893;193.66238608119303,167.53831814415906,165.30012427506213
93.972;193.77238493723848,167.41694560669455,165.14121338912133
94.073;193.26129707112972,166.91464435146443,164.67008368200837
94.215;191.53695696932263,165.64216594605725,163.00658842907146
94.319;193.7544746262371,167.46683512318384,165.214360918088
94.424;193.58865979381443,167.65319587628866,165.3437113402062
94.558;194.49254358328082,168.34467548834277,165.86935517748373
94.659;194.92017507294707,168.66611087953314,166.33680700291788
94.727;194.51166701702755,168.42863149043515,165.9314694134959
94.826;193.99516501997056,167.84759302081144,165.44586924532268
94.927;195.0299003322259,168.82246677740864,166.5033222591362
95.028;194.1525316455696,168.11877637130803,165.63459915611816
95.129;194.18335419274092,167.82519816437213,165.3279098873592
95.22;193.7368310155921,167.79077117572692,165.21365360303415
95.387;194.94904326123128,168.77308652246256,166.4619384359401
95.493;194.7560361116943,168.7062775561621,166.15074532857443
95.594;193.13007109995817,167.26139690506065,164.5750731911334
95.661;192.88426989763943,166.7921453937748,164.54689784833926
95.728;195.36264198569626,169.28060580563735,166.80206142196045
95.863;195.09851805468588,168.74786057190565,166.4130661657274
95.996;193.897920997921,167.7060291060291,165.806237006237
96.094;189.62646635110104,163.83823832064212,161.75962132125952
96.241;194.7698947368421,168.34884210526315,166.1776842105263
96.344;192.87531068765534,167.0115990057995,164.41342170671086
96.444;195.4764718294999,169.08567208271788,166.84194977843427
96.546;192.04834710743802,166.32520661157025,163.61942148760332
96.647;193.1221549384005,167.03132177907705,164.6519106285237
96.719;193.255381400209,167.16112852664577,164.85391849529782
96.819;194.29573361082205,168.00874089490114,165.52049947970863
96.92;194.11080968280467,167.9941569282137,165.60559265442404
96.991;193.52151211361738,167.38492063492063,165.21365914786966
97.073;194.6211061665607,168.09938546302183,165.84954439499893
97.142;193.21188035975737,166.9219828487764,164.36435892072788
97.244;191.7031443938767,165.44021514273894,163.15742656185353
97.316;194.17077759197323,168.05183946488293,165.30852842809364
97.519;193.16415094339624,166.9224318658281,164.3832285115304
97.62;191.8490057995029,165.60149130074566,162.97700911350455
97.721;193.32921724570951,167.1178317287568,166.40686479698618
97.793;191.04961594353333,167.25866722026157,166.68756487440317
97.965;191.2540641934139,167.15506461025427,166.49645685702376
98.103;188.86038285476488,165.20349563046193,164.6652101539742
98.241;191.77294584988502,167.59669663391176,166.83065021952748
98.374;191.48646960865946,167.57597835137386,167.09408825978352
98.577;188.63623218343318,165.0948151208428,164.33298905184878
98.679;188.58671055338408,165.08660769389016,164.18020983336763
98.78;190.57607794361525,166.99543946932008,166.27321724709785
98.882;190.606135986733,166.81260364842456,166.370232172471
98.984;190.6490715626956,167.10306697266847,166.20363029417902
99.085;191.63946587537092,167.72509537939806,166.70220432386606
99.152;190.6103176295033,166.7019825197186,166.352590066084
99.219;192.20314181192168,168.03486120077469,167.152786744136
99.288;194.41320877688463,170.1268737779709,169.64653486856398
99.39;193.54487722269263,169.53386960203218,168.48497036409822
99.459;193.62108382726504,169.44813717188822,168.72311600338696
99.524;197.19806243272336,173.17330462863293,172.40839612486545
99.624;191.72725392886684,168.01302729528535,167.25847808105874
99.729;192.5305520438264,168.70880741677203,168.10766961651916
100.046;193.1904958677686,169.12954545454545,168.8190082644628
100.179;194.20369601328903,170.20867940199335,169.59302325581396
100.314;193.97236650737585,170.0779139829628,169.42260544359027
100.453;193.35573532462143,169.39058286662518,168.48890271727856
100.586;195.7418348242147,171.74641148325358,171.1308508425213
100.701;194.82750775594621,170.68852119958635,170.31789038262667
100.802;194.3801073049938,170.11555922410236,169.58914568716466
100.904;193.17844559585492,169.5260103626943,169.00538860103626
101.029;193.56233034036333,169.7849237836709,169.16600542910837
101.232;194.88260779863833,170.68372188982875,169.81761914586343
101.366;192.90803162713274,169.07761131918434,168.22097378277152
101.514;194.9659520807062,171.06578394283312,170.77259352669188
101.65;193.71547594251197,169.51885023953344,168.90106227869194
101.783;194.28260410061299,170.72331430987106,169.95920524202072
101.887;192.15075273252216,168.68364611260054,167.98143947205608
101.989;192.31594143122294,168.6803464631883,167.98721385852753
102.134;193.02225047679593,169.23458359821996,168.65352828989194
102.235;191.70737232289952,167.90259472817132,167.44110378912686
102.341;192.6870116156283,168.92249208025342,168.14593453009505
102.443;192.63129308543972,168.92375182786714,168.32337580948402
102.545;194.7226767358926,170.758548353262,170.11999160897838
102.646;193.81554814506043,170.1277615673197,169.24239266360985
102.747;192.710690515807,169.27495840266224,168.68926788685525
102.848;192.09540562913907,168.3565811258278,167.5480132450331
