time;interpolated Pixel forehead
86.344;231.94018597637492,217.11333169911097,217.54015762472375
86.374;231.88123055937214,216.95043424955512,217.38426855550813
86.404;231.82227514236936,216.78753679999926,217.22837948629254
86.434;231.7805668251365,216.70928719239126,217.1357489959595
86.464;231.7539497202023,216.70510444648767,217.09846976214865
86.494;231.72733261526812,216.70092170058408,217.06119052833785
86.524;231.70071551033394,216.69673895468048,217.023911294527
86.554;231.67409840539975,216.69255620877686,216.9866320607162
86.584;231.64748130046556,216.68837346287327,216.94935282690537
86.614;231.73438839848345,216.68104004681095,217.00563278001783
86.644;231.82521012418937,216.67359798695006,217.06513891198972
86.674;231.91603184989526,216.66615592708916,217.1246450439616
86.704;231.93507216912164,216.68886603449957,217.137434618247
86.734;231.89922082456957,216.73463368158804,217.11449976606625
86.764;231.8633694800175,216.7804013286765,217.0915649138855
86.794;231.82751813546543,216.82616897576497,217.06863006170474
86.824;231.7941695188999,216.86179866229028,217.0508024332435
86.854;231.77333454226726,216.84673854599998,217.0585109233796
86.884;231.75249956563462,216.83167842970968,217.0662194135157
86.914;231.73166458900198,216.81661831341938,217.07392790365182
86.944;231.71082961236934,216.80155819712908,217.08163639378793
86.974;231.86291623986216,217.01230975895572,217.37085464495615
87.004;232.13028393677192,217.373602439527,217.8477460701458
87.034;232.3976516336817,217.73489512009826,218.32463749533545
87.064;232.6650193305915,218.09618780066953,218.8015289205251
87.094;232.8798806487319,218.38791676735133,219.187941312975
87.124;232.75345050487138,218.22748159375158,218.9862399926165
87.154;232.6270203610109,218.06704642015183,218.784538672258
87.184;232.50059021715037,217.90661124655207,218.58283735189949
87.214;232.5263355755406,218.09431162293194,218.79319581206843
87.244;232.5983952172245,218.3879662971317,219.1289637706588
87.274;232.6772571253754,218.5752107666108,219.3456041280996
87.304;232.76207101668496,218.66934630695943,219.45800783453458
87.334;232.84688490799454,218.76348184730801,219.5704115409696
87.364;232.9316987993041,218.8576173876566,219.68281524740456
87.394;233.00347634046454,218.93204627405652,219.7679221302701
87.424;232.95792673028296,218.82911527491817,219.60735760101085
87.454;232.91237712010138,218.7261842757798,219.44679307175159
87.484;232.86682750991977,218.62325327664144,219.2862285424923
87.514;232.8212778997382,218.52032227750306,219.12566401323303
87.544;232.84575973490016,218.51970710184364,219.0777865572701
87.574;232.9107860910505,218.57832740293517,219.09514898584715
87.604;232.97581244720087,218.6369477040267,219.1125114144242
87.634;233.04083880335122,218.69556800511825,219.12987384300126
87.664;232.99885237847667,218.6889549419526,219.10679515227577
87.694;232.95317585770474,218.68009245243329,219.08232194019502
87.724;232.90749933693277,218.67122996291397,219.05784872811427
87.754;232.86182281616084,218.66236747339465,219.03337551603352
87.784;232.88994447086935,218.72999924197342,219.08766480654728
87.814;233.02876338879858,218.91237239769936,219.26009785095286
87.844;233.1675823067278,219.0947455534253,219.43253089535844
87.874;233.30129024263516,219.26868088154154,219.60105218139165
87.904;233.28677969990773,219.1979192089762,219.6561324746256
87.934;233.27226915718032,219.12715753641083,219.71121276785956
87.964;233.2577586144529,219.0563958638455,219.76629306109353
87.994;233.2432480717255,218.98563419128013,219.8213733543275
88.024;233.20592275527284,218.89565863180079,219.7807101580346
88.054;233.15338758967002,218.7928738143788,219.67621796872382
88.084;233.10085242406723,218.69008899695683,219.57172577941301
88.114;233.0483172584644,218.58730417953484,219.4672335901022
88.144;233.02680164675976,218.55770860463443,219.4400691084613
88.174;233.16038380454592,218.89405924234197,219.79954316516967
88.204;233.29396596233207,219.23040988004948,220.15901722187806
88.234;233.367859467432,219.2889719874098,220.23876388488495
88.264;233.4351209000112,219.31666870250933,220.28742972636945
88.294;233.50238233259046,219.34436541760888,220.33609556785396
88.324;233.56964376516967,219.3720621327084,220.38476140933847
88.354;233.6369051977489,219.39975884780793,220.433427250823
88.384;233.67090726669224,219.42004995835376,220.4619066900151
88.414;233.61344608563684,219.41997565637686,220.43487352290313
88.444;233.55598490458146,219.4199013544,220.40784035579117
88.474;233.4985237235261,219.41982705242313,220.38080718867917
88.504;233.44106254247072,219.41975275044624,220.3537740215672
88.534;233.418734558393,219.38995374913546,220.31774772366995
88.564;233.40343321371083,219.35420980795791,220.27992279961563
88.594;233.38813186902865,219.31846586678037,220.2420978755613
88.624;233.40703550274665,219.3540585320638,220.26990460121635
88.654;233.46503054035054,219.47117874758834,220.37271892653928
88.684;233.52302557795446,219.58829896311286,220.47553325186217
88.714;233.48210478849836,219.59611085694453,220.40880687196315
88.744;233.43777310845397,219.60015349830402,220.33623426084958
88.774;233.39344142840957,219.60419613966351,220.26366164973598
88.804;233.3491097483652,219.608238781023,220.1910890386224
88.834;233.32379744011007,219.55908103883627,220.11888479850225
88.864;233.30949634710132,219.47912307459646,220.04689382579937
88.894;233.2951952540926,219.39916511035665,219.97490285309647
88.924;233.28089416108384,219.31920714611684,219.9029118803936
88.954;233.2665930680751,219.23924918187703,219.83092090769068
88.984;233.25206034333567,219.16684261538342,219.7669074533857
89.014;233.2354429330199,219.16239862860544,219.77469166466182
89.044;233.21882552270412,219.15795464182747,219.78247587593793
89.074;233.20220811238835,219.1535106550495,219.79026008721405
89.104;233.18559070207257,219.14906666827153,219.79804429849017
89.134;233.1881915344805,219.13457254667054,219.84254062042655
89.164;233.20191871793898,219.11425992596153,219.90829132221887
89.194;233.21564590139747,219.0939473052525,219.9740420240112
89.224;233.22099740328218,219.07190579762184,220.01890801224823
89.254;233.20331578083895,219.04510985095672,220.00634103820823
89.284;233.18563415839571,219.01831390429157,219.99377406416826
89.314;233.16795253595248,218.99151795762643,219.98120709012827
89.344;233.19008249661854,219.02539835992536,219.93801349160643
89.374;233.21663596651896,219.06602057877586,219.89141693480883
89.404;233.24318943641939,219.10664279762636,219.8448203780112
89.434;233.2198864353342,219.05171846645024,219.74934924254524
89.464;233.1529590221366,218.91319090400086,219.61111285074443
89.494;233.086031608939,218.77466334155145,219.47287645894363
89.524;233.02438204069253,218.64912602129687,219.34435132680116
89.554;232.98912169720165,218.58853991201636,219.26438249295026
89.584;232.95386135371075,218.52795380273585,219.1844136590994
89.614;232.91860101021987,218.46736769345534,219.1044448252485
89.644;232.97087097297407,218.50470280337473,219.14453542325853
89.674;233.04502351228953,218.5665182180941,219.21464087923383
89.704;233.119176051605,218.62833363281348,219.28474633520912
89.734;233.14940598935465,218.6843058779657,219.33053004000158
89.764;233.07714985678405,218.72664406079463,219.3195629920341
89.794;233.00489372421345,218.76898224362355,219.30859594406664
89.824;232.93263759164287,218.81132042645248,219.29762889609916
89.854;232.86038145907227,218.85365860928138,219.2866618481317
89.884;232.87206120559992,218.92864878266474,219.33380795358755
89.914;232.90472492190213,219.0118019536867,219.39548234739922
89.944;232.93738863820434,219.09495512470866,219.4571567412109
89.974;232.9313962359046,219.12461832620141,219.50064587457427
90.004;232.88122541234557,219.0931501339465,219.52335185313956
90.034;232.83105458878651,219.06168194169155,219.54605783170487
90.064;232.78088376522746,219.03021374943663,219.56876381027016
90.094;232.7307129416684,218.99874555718168,219.59146978883547
90.124;232.76059947757793,218.88633946324893,219.55957278523923
90.154;232.79048601348745,218.77393336931618,219.52767578164298
90.184;232.82037254939698,218.66152727538343,219.49577877804674
90.214;232.8281014496315,218.64058021518753,219.49372257377973
90.244;232.8247515320285,218.66536267186004,219.50658676917737
90.274;232.82140161442553,218.69014512853252,219.519450964575
90.304;232.81805169682255,218.71492758520503,219.53231515997263
90.334;232.83365009462557,218.75384267111414,219.5542436128895
90.364;232.92504175405256,218.8492882739698,219.61242909588339
90.394;233.01643341347955,218.94473387682544,219.6706145788773
90.424;233.10782507290654,219.0401794796811,219.72880006187117
90.454;233.10858162874618,218.9695751401929,219.74199739516797
90.484;233.08667940868898,218.85745831511878,219.74394769104052
90.514;233.06477718863178,218.74534149004464,219.74589798691304
90.544;233.044642972818,218.6842266394448,219.69808155834127
90.574;233.02682076255334,218.68980667854217,219.58518556703467
90.604;233.0089985522887,218.69538671763954,219.47228957572804
90.634;232.9912366064349,218.7039805441157,219.36536530946466
90.664;232.97522232849704,218.7999742045769,219.43162106945485
90.694;232.9592080505592,218.8959678650381,219.49787682944503
90.724;232.97031417933363,218.96073285333495,219.56689796636235
90.754;232.9971215962047,219.00741808406295,219.63752011097432
90.784;233.02392901307573,219.05410331479095,219.7081422555863
90.814;233.05073642994677,219.10078854551898,219.77876440019827
90.844;233.0775438468178,219.14747377624698,219.84938654481024
90.874;233.1014288444112,219.18634691403963,219.90623756440948
90.904;233.0843999721176,219.11585075073754,219.7702928338303
90.934;233.06737109982402,219.0453545874354,219.63434810325114
90.964;233.0503422275304,218.97485842413332,219.49840337267196
90.994;233.04194089622402,218.9392823448205,219.5385798081891
91.024;233.03723708248359,218.9186720157888,219.6542367434618
91.054;233.03253326874318,218.89806168675707,219.76989367873452
91.084;233.02782945500275,218.8774513577254,219.88555061400723
91.114;233.0222955046897,218.85035412784555,219.92255416858544
91.144;233.01447867880196,218.80541792063332,219.74326092625367
91.174;233.00666185291422,218.7604817134211,219.56396768392193
91.204;232.9988450270265,218.71554550620885,219.3846744415902
91.234;233.02307810453348,218.75142550211805,219.39907325889223
91.264;233.04960046085438,218.7930780839645,219.42730722331095
91.294;233.07612281717527,218.83473066581095,219.4555411877297
91.324;233.07368242646837,218.82547595678525,219.46493783748528
91.354;233.04909405274017,218.77729214297497,219.45992948191025
91.384;233.02450567901198,218.7291083291647,219.4549211263352
91.414;233.0051247241643,218.69578428711156,219.45306514219754
91.444;233.0065734448385,218.721899332087,219.4638186438095
91.474;233.0080221655127,218.74801437706245,219.4745721454215
91.504;233.0094708861869,218.77412942203787,219.48532564703345
91.534;232.95505234158423,218.76774490573348,219.44342692299614
91.564;232.86828959076865,218.74254485395127,219.37104533147766
91.594;232.78152683995305,218.7173448021691,219.29866373995918
91.624;232.77586458638388,218.77880529190324,219.34870331973195
91.654;232.95943682638972,219.04247371184226,219.6843922991844
91.684;233.13691378328278,219.29638548795967,220.0068238593083
91.714;233.13762752990488,219.26735459325107,219.94479025890482
91.744;233.13834127652694,219.2383236985425,219.8827566585013
91.774;233.13905502314904,219.20929280383393,219.8207230580978
91.804;233.13976876977114,219.18026190912533,219.7586894576943
91.834;233.18010621721376,219.18750232041378,219.80335338295316
91.864;233.24685946520344,219.21892360236694,219.91914899198693
91.894;233.31361271319312,219.25034488432007,220.03494460102073
91.924;233.3803659611828,219.2817661662732,220.15074021005452
91.954;233.44711920917248,219.31318744822636,220.26653581908832
91.984;233.4995852647591,219.34226963960538,220.3636620170436
92.014;233.35203062670263,219.33860456294673,220.1994164599
92.044;233.20447598864615,219.33493948628808,220.0351709027564
92.074;233.05692135058968,219.33127440962943,219.8709253456128
92.104;233.0441526950933,219.27614395287137,219.7986103541283
92.134;233.1344556733193,219.18165761721372,219.79659520697138
92.164;233.22475865154536,219.0871712815561,219.79458005981445
92.194;233.27238861102458,219.00421878650357,219.78618215235576
92.224;233.14932649551662,218.96740165387152,219.75225320368992
92.254;233.02626438000866,218.93058452123944,219.71832425502407
92.284;232.9032022645007,218.8937673886074,219.68439530635823
92.314;232.95023225856715,218.86277251785486,219.6689778518669
92.344;233.03128067454853,218.83294209947823,219.65726269621052
92.374;233.0772521308155,218.80030483910883,219.63206093257548
92.404;233.05306966765377,218.76205389475388,219.57988595298312
92.434;233.02888720449204,218.7238029503989,219.52771097339078
92.464;233.00470474133027,218.6855520060439,219.47553599379842
92.494;232.9805222781685,218.64730106168895,219.42336101420608
92.524;233.00911264334084,218.8008703173597,219.4134840806809
92.554;233.0508962155967,219.0023946230369,219.41418165867248
92.584;233.05474614278546,219.09255303965574,219.41780597139956
92.614;233.0152433327547,219.05543615449363,219.42477512382433
92.644;232.97574052272392,219.0183192693315,219.4317442762491
92.674;232.94470118456792,218.9848765929737,219.44252768839465
92.704;232.96867441359782,218.97531627384396,219.47810378872538
92.734;232.9926476426277,218.96575595471424,219.51367988905608
92.764;233.0166208716576,218.95619563558452,219.54925598938678
92.794;233.09642299155468,219.04602702239717,219.6313564600421
92.824;233.1873908896252,219.1557367503983,219.7227618047623
92.854;233.27835878769574,219.2654464783994,219.81416714948256
92.884;233.2959916830756,219.2394509478988,219.80278246705484
92.914;233.22981314680902,219.05836369339625,219.6739234678866
92.944;233.16414902714098,218.8829523741387,219.54991915872878
92.974;233.11340298882985,218.8721431769867,219.56670085987327
93.004;233.06265695051871,218.86133397983468,219.58348256101772
93.034;233.0119109122076,218.85052478268267,219.6002642621622
93.064;232.96116487389648,218.83971558553066,219.61704596330668
93.094;232.91041883558538,218.82890638837864,219.63382766445116
93.124;232.89497248186368,218.82409338226972,219.6551946565661
93.154;232.9618920588506,218.83327148859476,219.68726066094553
93.184;233.02881163583754,218.8424495949198,219.71932666532496
93.214;233.09573121282446,218.85162770124484,219.7513926697044
93.244;233.1626507898114,218.86080580756988,219.78345867408382
93.274;233.21757885132513,218.89386010858252,219.89869426990123
93.304;233.2701086097442,218.93168964853265,220.03056378400626
93.334;233.28059631238546,218.93854848014362,220.04584422862447
93.364;233.2490419592489,218.91443660341548,219.94453560375592
93.394;233.21748760611234,218.8903247266873,219.84322697888737
93.424;233.18593325297581,218.86621284995914,219.74191835401882
93.454;233.15437532557337,218.84507437372534,219.6450399517888
93.484;233.12271374445973,218.91016451182782,219.67663800607608
93.514;233.0910521633461,218.9752546499303,219.7082360603634
93.544;233.05939058223245,219.04034478803277,219.73983411465068
93.574;233.10772734972292,219.09805558173957,219.81665860570635
93.604;233.1960632915154,219.15207670324858,219.9160963151462
93.634;233.28439923330788,219.2060978247576,220.01553402458603
93.664;233.32724876842107,219.2618217350262,220.0660690059578
93.694;233.2791254901757,219.32095122281402,220.01879853119337
93.724;233.23100221193027,219.38008071060185,219.97152805642892
93.754;233.1828789336849,219.43921019838967,219.9242575816645
93.784;233.13475565543948,219.4983396861775,219.87698710690006
93.814;233.1145973441834,219.45812044165513,219.87916893799314
93.844;233.10143027467464,219.39306401405517,219.89371384555056
93.874;233.08826320516587,219.32800758645521,219.90825875310802
93.904;233.08961647274046,219.27899265530115,219.89342193565122
93.934;233.10756441126742,219.2483108629424,219.84500600389248
93.964;233.12551234979435,219.21762907058365,219.7965900721337
93.994;233.13915185804433,219.17889171353193,219.7450203419644
94.024;233.0924733424164,219.02737645077858,219.64929743404707
94.054;233.04579482678852,218.87586118802523,219.55357452612972
94.084;232.99911631116063,218.72434592527188,219.4578516182124
94.114;232.95243779553275,218.57283066251853,219.36212871029505
94.144;232.95009784725215,218.56838889529638,219.36840489621554
94.174;232.98166386223713,218.67641509524515,219.45268038918846
94.204;233.0132298772221,218.78444129519391,219.53695588216135
94.234;233.0447958922071,218.89246749514268,219.62123137513427
94.264;233.07636190719208,219.00049369509145,219.7055068681072
94.294;233.07151039281158,219.07040312171003,219.7700364967562
94.324;233.0610561816056,219.1344484293547,219.8315283001246
94.354;233.05060197039964,219.19849373699938,219.893020103493
94.384;233.04014775919367,219.2625390446441,219.95451190686143
94.414;233.06028615181629,219.26791692271232,219.98051698451897
94.444;233.12043025713785,219.19657585441138,219.9601163439393
94.474;233.1805743624594,219.12523478611044,219.9397157033596
94.504;233.2353541363823,219.063837321003,219.92977143702151
94.534;233.21503327072432,219.14165030060497,220.06621641006592
94.564;233.19471240506635,219.2194632802069,220.2026613831103
94.594;233.28962264012708,219.4284497259191,220.34772833581746
94.624;233.41960321018914,219.67735853088223,220.49541936929157
94.654;233.5495837802512,219.92626733584538,220.64311040276567
94.684;233.6249431392989,220.06700373818634,220.74162308446748
94.714;233.6288747608662,220.06628392171365,220.77582561385168
94.744;233.63280638243353,220.06556410524098,220.81002814323585
94.774;233.63536550371214,220.06548724454288,220.83342177099013
94.804;233.62557212239238,220.07119698581621,220.75953528407535
94.834;233.61577874107263,220.07690672708955,220.68564879716055
94.864;233.60598535975288,220.0826164683629,220.61176231024578
94.894;233.61194845096117,220.05363565087404,220.54671101516448
94.924;233.62364116854326,220.0120400847444,220.48487251711356
94.954;233.63533388612538,219.97044451861478,220.42303401906264
94.984;233.65398346292258,219.94147199594215,220.4494470799401
95.014;233.6846494329095,219.93430291196802,220.6282946516938
95.044;233.71531540289644,219.92713382799386,220.80714222344756
95.074;233.74598137288334,219.91996474401972,220.98598979520128
95.104;233.73895759046394,219.9455921574556,221.03358761304727
95.134;233.71822844353318,219.98314556994964,221.03345824765407
95.164;233.69749929660242,220.0206989824437,221.0333288822609
95.194;233.67677014967165,220.05825239493774,221.03319951686768
95.224;233.65604100274086,220.0958058074318,221.0330701514745
95.254;233.61723976348273,220.1038049217788,220.99040023054363
95.284;233.46096992409662,219.91970109816987,220.67121669861777
95.314;233.3047000847105,219.73559727456094,220.3520331666919
95.344;233.1484302453244,219.55149345095205,220.03284963476602
95.374;233.07313673220798,219.3756074236342,219.93240368530778
95.404;233.018087300659,219.20177584538914,219.8866421314664
95.434;232.96303786911002,219.02794426714408,219.84088057762503
95.464;232.94015394471188,218.95157503882248,219.8364489707477
95.494;232.96551828103998,219.02139933538612,219.89401228431652
95.524;232.99088261736807,219.09122363194976,219.9515755978853
95.554;233.01624695369617,219.1610479285134,220.0091389114541
95.584;233.0063082253222,219.08841719100417,219.9617048968152
95.614;232.99636949694818,219.01578645349494,219.9142708821763
95.644;232.9864307685742,218.9431557159857,219.86683686753742
95.674;232.9764920402002,218.87052497847648,219.81940285289852
95.704;233.00239129543317,218.83426214177794,219.8216739253419
95.734;233.05964878632227,218.8298212182887,219.8674369489823
95.764;233.11690627721134,218.8253802947995,219.9131999726227
95.794;233.16264936025502,218.8265080725023,219.93429704664672
95.824;233.13354879230343,218.86383240795345,219.79506544816462
95.854;233.10444822435187,218.90115674340458,219.65583384968252
95.884;233.0753476564003,218.93848107885572,219.51660225120042
95.914;233.09416779272243,218.9507518462618,219.55217753664405
95.944;233.12496810511297,218.95675922165663,219.63145454306908
95.974;233.1557684175035,218.96276659705143,219.71073154949414
96.004;233.18042271955073,218.97782285559296,219.78759769433722
96.034;233.19703993114902,219.00471226901865,219.86131117403465
96.064;233.2136571427473,219.03160168244435,219.93502465373209
96.094;233.2302743543456,219.05849109587004,220.00873813342955
96.124;233.24689156594386,219.08538050929573,220.08245161312698
96.154;233.2032446763598,219.0367933027017,220.02471561102107
96.184;233.14125653858977,218.96523495088428,219.92697324488807
96.214;233.07926840081973,218.89367659906685,219.82923087875506
96.244;233.0172802630497,218.82211824724942,219.73148851262204
96.274;233.00904450070385,218.81198102269215,219.71232014076614
96.304;233.1486277707744,218.97075189810045,219.9092302531723
96.334;233.2882110408449,219.1295227735087,220.10614036557848
96.364;233.31959975935453,219.14733411568818,220.14914364081682
96.394;233.3239398399739,219.12990557456044,220.1536702067632
96.424;233.32827992059325,219.1124770334327,220.15819677270957
96.454;233.29351526262994,219.0778946407498,220.10904219844497
96.484;233.20761363882775,219.0208802883409,219.98968921005832
96.514;233.12171201502554,218.963865935932,219.8703362216717
96.544;233.03581039122335,218.9068515835231,219.75098323328504
96.574;233.05489495987004,218.86388978647778,219.7423396281229
96.604;233.0739795285167,218.82092798943248,219.73369602296074
96.634;233.0930640971634,218.77796619238717,219.72505241779862
96.664;233.11214866581005,218.73500439534186,219.71640881263647
96.694;233.08935746068224,218.7468932166743,219.7751108998289
96.724;233.02469048177988,218.81363265638447,219.90115867937584
96.754;232.98454940215206,218.8624095529717,219.98936118953267
96.784;233.01185454552913,218.86178945597086,219.97348920886665
96.814;233.0391596889062,218.86116935897002,219.95761722820063
96.844;233.0664648322833,218.86054926196917,219.9417452475346
96.874;233.09052884787994,218.8631915772089,219.88372452398903
96.904;233.11394463792053,218.86648637489677,219.81727405186754
96.934;233.13736042796108,218.86978117258462,219.75082357974605
96.964;233.13840805925176,218.8950338037535,219.7419833007798
96.994;233.1170875317925,218.94224426840339,219.79075321496876
97.024;233.09576700433323,218.98945473305326,219.83952312915773
97.054;233.074446476874,219.03666519770314,219.8882930433467
97.084;233.05513483024998,219.08295124162066,219.93659648255988
97.114;233.09408072784868,219.10242908430016,219.97137214747505
97.144;233.13302662544734,219.12190692697962,220.00614781239022
97.174;233.17197252304604,219.14138476965908,220.0409234773054
97.204;233.2109184206447,219.16086261233855,220.0756991422206
97.234;233.27450643647197,219.2306732283087,220.1038676855654
97.264;233.35965630574924,219.34452502090815,220.12625499753614
97.294;233.44480617502654,219.45837681350764,220.14864230950687
97.324;233.51175392859363,219.54597130694637,220.1618958368796
97.354;233.46038793004456,219.46289335584035,220.11577976436544
97.384;233.4090219314955,219.3798154047343,220.06966369185128
97.414;233.35765593294644,219.29673745362828,220.0235476193371
97.444;233.29004942650639,219.20387848955446,219.96994125781356
97.474;233.21653728083325,219.10746279349235,219.91361115483204
97.504;233.14302513516012,219.0110470974302,219.85728105185052
97.534;233.07102623680407,218.91455400318662,219.80210070452662
97.564;233.0429115106437,218.81581636167985,219.78026327127358
97.594;233.0147967844833,218.7170787201731,219.75842583802051
97.624;232.9866820583229,218.61834107866633,219.73658840476747
97.654;232.95856733216254,218.5196034371596,219.71475097151443
97.684;232.93045260600215,218.42086579565282,219.69291353826137
97.714;232.92314418065723,218.35997555056142,219.67674718299844
97.744;232.95744835694327,218.37478009830068,219.67192298371575
97.774;232.99175253322932,218.38958464603996,219.66709878443305
97.804;233.02605670951536,218.40438919377925,219.66227458515039
97.834;233.0603608858014,218.41919374151854,219.6574503858677
97.864;233.09466506208744,218.43399828925783,219.652626186585
97.894;233.0777389239441,218.4430167383324,219.62401263311145
97.924;232.97232406087733,218.4420410169862,219.5543083769446
97.954;232.86690919781054,218.44106529563996,219.48460412077776
97.984;232.7614943347438,218.44008957429372,219.4148998646109
98.014;232.656079471677,218.43911385294751,219.34519560844407
98.044;232.64462958729604,218.4285620339896,219.3535697845196
98.074;232.64763585348211,218.41653696924527,219.37395602709398
98.104;232.6506421196682,218.40451190450094,219.39434226966833
98.134;232.65364838585427,218.3924868397566,219.4147285122427
98.164;232.70987048400158,218.47614860567236,219.4756412206803
98.194;232.83568251625204,218.6849393039898,219.58955007678517
98.224;232.95665975439456,218.8624860459231,219.69973271564734
98.254;233.05346302199752,218.8838130059358,219.79128426829587
98.284;233.15026628960044,218.90513996594848,219.88283582094442
98.314;233.2470695572034,218.92646692596117,219.97438737359298
98.344;233.23336710898917,218.9352585326679,219.97558057461862
98.374;233.19203823182065,218.94091630104813,219.95418418773858
98.404;233.15070935465215,218.94657406942838,219.9327878008585
98.434;233.1705885240885,218.9583901113432,219.97360214247232
98.464;233.2822797634321,218.97944356355987,220.10773257682695
98.494;233.39397100277566,219.00049701577652,220.24186301118158
98.524;233.4933852356229,219.017064634667,220.3608074177052
98.554;233.42092137752144,218.97083058699107,220.26714743459468
98.584;233.34845751941998,218.9245965393151,220.1734874514842
98.614;233.27599366131852,218.87836249163917,220.0798274683737
98.644;233.20352980321704,218.8321284439632,219.98616748526322
98.674;233.13254845664744,218.79107927864487,219.9124756902081
98.704;233.0628643076682,218.7545668853895,219.85625605970145
98.734;232.99318015868897,218.7180544921341,219.80003642919482
98.764;232.95426622603105,218.71459724351107,219.7826673154653
98.794;233.1153586994617,218.92599843499846,220.0178265607869
98.824;233.27645117289234,219.1373996264859,220.25298580610848
98.854;233.23444904064942,219.1436168591914,220.18417697054366
98.884;233.1612015844567,219.1182673290074,220.06860381484242
98.914;233.087954128264,219.0929177988234,219.9530306591412
98.944;233.06604931382154,219.09089561923003,219.91819088522703
98.974;233.09548714112938,219.1122007902273,219.96408449309993
99.004;233.12492496843726,219.13350596122459,220.00997810097283
99.034;233.1543627957451,219.15481113222185,220.0558717088457
99.064;233.18380062305295,219.17611630321912,220.1017653167186
99.094;233.21219843777823,219.2136799774442,220.14678567657032
99.124;233.24059625250354,219.25124365166928,220.191806036422
99.154;233.26899406722882,219.28880732589437,220.23682639627373
99.184;233.2973918819541,219.32637100011942,220.28184675612545
99.214;233.34192751662303,219.39275894175117,220.34236987445482
99.244;233.39880383713117,219.4811889702233,220.41474804338475
99.274;233.43888412786396,219.5355820698971,220.46344281614623
99.304;233.43277533671449,219.4963736153756,220.44700824944448
99.334;233.426666545565,219.45716516085412,220.43057368274273
99.364;233.42055775441554,219.41795670633263,220.41413911604099
99.394;233.39237006979076,219.38742134890822,220.41721352098733
99.424;233.36260532134628,219.3575054984193,220.42168142390852
99.454;233.33284057290183,219.3275896479304,220.42614932682974
99.484;233.3025741705128,219.2952870526863,220.4261758690736
99.514;233.2652846128996,219.22957003086933,220.36402336183477
99.544;233.22799505528639,219.1638530090524,220.30187085459593
99.574;233.19070549767318,219.09813598723542,220.23971834735707
99.604;233.15341594005997,219.0324189654185,220.17756584011823
99.634;233.11612638244677,218.96670194360152,220.1154133328794
99.664;233.08502637990082,218.9112366434319,220.06348918693035
99.694;233.14058014829664,218.9992954463246,220.15476209903872
99.724;233.19613391669245,219.08735424921733,220.24603501114706
99.754;233.25168768508826,219.17541305211003,220.33730792325542
99.784;233.3072414534841,219.26347185500276,220.42858083536376
99.814;233.31470118098946,219.29963919642313,220.47376903574252
99.844;233.29431699008455,219.30576411278057,220.49227661354095
99.874;233.27393279917965,219.31188902913803,220.5107841913394
99.904;233.2704882206702,219.33877891742384,220.55292205171486
99.934;233.30656940441673,219.4141204068759,220.65019723810332
99.964;233.3426505881633,219.48946189632792,220.74747242449178
99.994;233.36726539174572,219.50036479974344,220.75305159683944
100.024;233.38696603240064,219.48365116628614,220.71933247745534
100.054;233.40666667305558,219.46693753282887,220.6856133580712
100.084;233.4263673137105,219.45022389937157,220.6518942386871
100.114;233.44606795436545,219.4335102659143,220.618175119303
100.144;233.47471782200614,219.4336851577201,220.59909675885865
100.174;233.58391073251892,219.5858567768939,220.71178522887212
100.204;233.6931036430317,219.7380283960677,220.82447369888558
100.234;233.80229655354444,219.89020001524148,220.93716216889905
100.264;233.73100026685773,219.80889639021356,220.84661012191629
100.294;233.55521023442395,219.5924228869636,220.638392512462
100.324;233.37942020199017,219.37594938371365,220.4301749030077
100.354;233.26564150759398,219.26790251303453,220.33092158246671
100.384;233.275885489273,219.3767089074971,220.44959683975233
100.414;233.286129470952,219.48551530195965,220.56827209703795
100.444;233.296373452631,219.59432169642224,220.6869473543236
100.474;233.30981437696008,219.53571663136464,220.70853652529433
100.504;233.32348365433558,219.46515360491273,220.723190975814
100.534;233.33715293171107,219.39459057846082,220.73784542633368
100.564;233.34651084539036,219.34596824484876,220.66485083671898
100.594;233.35257183389012,219.31412408811423,220.52483051053096
100.624;233.35863282238992,219.28227993137966,220.3848101843429
100.654;233.35456594433796,219.25600729381165,220.25638964878473
100.684;233.2593482673204,219.27987832874248,220.23236722889519
100.714;233.16413059030285,219.30374936367332,220.2083448090056
100.744;233.0689129132853,219.32762039860413,220.18432238911606
100.774;233.02781734210882,219.27069517896257,220.19196787254083
100.804;233.00991695914996,219.17914299307566,220.21318531452889
100.834;232.9920165761911,219.08759080718877,220.23440275651694
100.864;232.9852603789723,219.07102654495,220.24990362745595
100.894;233.00079255323354,219.20443813000742,220.25397135629683
100.924;233.02178450822967,219.33645316697584,220.2645521987765
100.954;233.20111010453724,219.42796830936297,220.4640133367805
100.984;233.38043570084477,219.51948345175006,220.66347447478452
101.014;233.55976129715233,219.6109985941372,220.86293561278856
101.044;233.656930350366,219.6851259873123,220.99483914812305
101.074;233.6308645889388,219.73317175666944,221.0254062794532
101.104;233.60479882751162,219.78121752602655,221.05597341078337
101.134;233.57873306608442,219.8292632953837,221.08654054211354
101.164;233.55266730465726,219.8773090647408,221.1171076734437
101.194;233.56005099666274,219.8817210703398,221.07069701822633
101.224;233.59301368246966,219.85276608012379,220.96542099682551
101.254;233.62597636827658,219.82381108990776,220.8601449754247
101.284;233.65502783328864,219.79423855687918,220.7550118158774
101.314;233.5706538952498,219.74675728228584,220.6540216500812
