time;interpolated Pixel leftCheek
82.774;214.7295049303875,190.78706395963525,191.2757239900074
82.804;214.73321889461192,190.70418685529404,191.24500949880584
82.834;214.70341704915043,190.5651630923112,191.17270230150527
82.864;214.67361520368894,190.42613932932835,191.1003951042047
82.894;214.58449218087057,190.32024756889308,191.00974869771045
82.924;214.40638739201682,190.26405381227923,190.89159347742572
82.954;214.22828260316308,190.20786005566535,190.77343825714098
82.984;214.05017781430934,190.1516662990515,190.65528303685625
83.014;213.8720730254556,190.09547254243762,190.53712781657154
83.044;213.87166913963853,189.96822821765267,190.46739415117767
83.074;213.89100979860328,189.8330893852931,190.4030406585495
83.104;213.91035045756806,189.69795055293358,190.33868716592127
83.134;213.97708261125675,189.70372561626436,190.45466867927627
83.164;214.0852823228289,189.83280033832418,190.72844332286655
83.194;214.19348203440106,189.96187506038402,191.00221796645684
83.224;214.26301467205874,190.04201051842733,191.1940094933577
83.254;214.08121132927255,189.80404076036348,190.8529107617772
83.284;213.89940798648638,189.5660710022996,190.51181203019672
83.314;213.71760464370018,189.32810124423574,190.17071329861625
83.344;213.535801300914,189.09013148617186,189.82961456703578
83.374;213.3539979581278,188.852161728108,189.4885158354553
83.404;213.42527109284376,188.88860151417825,189.5678442181499
83.434;213.52466383617104,188.95553124959676,189.69388672465286
83.464;213.62405657949836,189.02246098501527,189.81992923115584
83.494;213.72344932282567,189.08939072043376,189.9459717376588
83.524;213.85694760815068,189.2031610652256,190.0860532419066
83.554;214.10250696003956,189.4708362693869,190.27226288160185
83.584;214.34806631192848,189.7385114735482,190.4584725212971
83.614;214.59362566381736,190.00618667770948,190.64468216099235
83.644;214.64308353925043,190.0872443479695,190.71273289655426
83.674;214.65332111939236,190.13097851144923,190.75715185128954
83.704;214.66355869953426,190.17471267492897,190.8015708060248
83.734;214.54918535040812,190.09112564137595,190.77653885931255
83.764;214.32577743817242,189.89613256041932,190.69073737383374
83.794;214.10236952593672,189.70113947946268,190.60493588835493
83.824;213.8890792466133,189.50879825281703,190.48802466004307
83.854;213.72637713185125,189.32971629772615,190.21556471756597
83.884;213.5636750170892,189.1506343426353,189.94310477508887
83.914;213.40097290232714,188.97155238754442,189.67064483261177
83.944;213.36746660486787,188.93893752502106,189.6792886502755
83.974;213.36625926173429,188.94293943563957,189.75820840797445
84.004;213.36505191860073,188.9469413462581,189.8371281656734
84.034;213.36384457546714,188.9509432568766,189.91604792337233
84.064;213.36263723233358,188.9549451674951,189.99496768107127
84.094;213.1761998418793,188.65385644782012,189.72536799521407
84.124;212.96918133505608,188.31886876922363,189.41704392673952
84.154;212.76216282823282,187.98388109062714,189.10871985826498
84.184;212.55514432140959,187.64889341203065,188.80039578979043
84.214;212.3800018903554,187.41026633533235,188.57739120766365
84.244;212.2526735729548,187.31618016148133,188.48236585505862
84.274;212.12534525555418,187.22209398763033,188.38734050245355
84.304;211.9980169381536,187.12800781377933,188.2923151498485
84.334;211.870688620753,187.03392163992834,188.19728979724343
84.364;211.87333433250544,187.02470085670512,188.2202525478889
84.394;211.89042160305272,187.02490956132945,188.2563250877844
84.424;211.94674556450963,187.13311598224195,188.25522828901865
84.454;212.03307405430925,187.32390889208068,188.22570787833544
84.484;212.11940254410888,187.51470180191941,188.1961874676522
84.514;212.1969604234074,187.68132637079137,188.19547445037765
84.544;212.23066525020022,187.72710923482927,188.33879840014626
84.574;212.2643700769931,187.77289209886715,188.4821223499149
84.604;212.29807490378593,187.81867496290505,188.62544629968352
84.634;212.25434498551522,187.8316373950209,188.58797399634017
84.664;212.1951281182318,187.8380357407523,188.51434244237444
84.694;212.13591125094837,187.84443408648374,188.44071088840872
84.724;212.07669438366497,187.85083243221516,188.367079334443
84.754;212.06751980308408,187.84435965052592,188.31431475884597
84.784;212.15842979590823,187.81214461399537,188.30328413998637
84.814;212.24933978873239,187.7799295774648,188.29225352112675
84.844;212.36061855153844,187.93764071147066,188.64018143395646
84.874;212.47189731434446,188.0953518454765,188.98810934678613
84.904;212.5831760771505,188.25306297948237,189.33603725961584
84.934;212.5912190089327,188.24741055674434,189.38530119801334
84.964;212.53043805336569,188.1328490961771,189.2354558201227
84.994;212.46965709779866,188.01828763560982,189.08561044223208
85.024;212.40887614223163,187.90372617504258,188.93576506434147
85.054;212.33450701751002,187.78298292681706,188.7826337712212
85.084;212.1921970470154,187.63133074030014,188.61307290195288
85.114;212.0498870765208,187.47967855378323,188.44351203268454
85.144;211.9075771060262,187.3280263672663,188.2739511634162
85.174;211.7652671355316,187.17637418074938,188.10439029414786
85.204;211.75180870489797,187.17380242437451,188.08310301445312
85.234;211.80277604419481,187.24577088307066,188.1359525295452
85.264;211.85374338349166,187.3177393417668,188.18880204463727
85.294;211.90471072278854,187.38970780046296,188.24165155972935
85.324;211.94812423922306,187.44217266192763,188.27239431484358
85.354;211.96671805196715,187.430554275346,188.23050057288768
85.384;211.98531186471124,187.41893588876434,188.18860683093177
85.414;212.00390567745535,187.4073175021827,188.14671308897587
85.444;212.1822076832045,187.58389654380707,188.31474738409358
85.474;212.3850801801852,187.78942903592466,188.5150783002995
85.504;212.58795267716593,187.99496152804224,188.71540921650546
85.534;212.74607629823313,188.1518185738166,188.9174527412536
85.564;212.85945104338683,188.26000017324773,189.121208874544
85.594;212.97282578854052,188.36818177267887,189.3249650078344
85.624;213.0862005336942,188.47636337211,189.52872114112478
85.654;213.12783413911328,188.55773774762244,189.62385469307628
85.684;213.14338005735613,188.62936404170992,189.6794891245409
85.714;213.15892597559898,188.7009903357974,189.73512355600553
85.744;213.17447189384183,188.77261662988485,189.79075798747016
85.774;213.19001781208468,188.84424292397233,189.84639241893478
85.804;213.20640468609517,188.89949565337426,189.8921148163767
85.834;213.22825777259544,188.84832021232026,189.87340899267087
85.864;213.2501108590957,188.79714477126623,189.85470316896507
85.894;213.27196394559599,188.7459693302122,189.83599734525924
85.924;213.2831021546958,188.76762911956618,189.87046503481167
85.954;213.29097931415197,188.81145615295733,189.92111596752963
85.984;213.29885647360817,188.85528318634852,189.9717669002476
86.014;213.30673363306437,188.8991102197397,190.02241783296554
86.044;213.2967321370699,188.9318545810644,190.06489231853112
86.074;213.24501377835725,188.9387393742341,190.08828842740783
86.104;213.19329541964456,188.9456241674038,190.11168453628457
86.134;213.1415770609319,188.95250896057348,190.13508064516128
86.164;213.09915315348888,188.81799086143286,189.92705847798766
86.194;213.05672924604588,188.6834727622922,189.719036310814
86.224;213.01430533860287,188.5489546631516,189.51101414364038
86.254;212.95878767888223,188.4249634909881,189.3262650756335
86.284;212.83780125777355,188.35360695371028,189.2578815034604
86.314;212.71681483666487,188.28225041643248,189.1894979312873
86.344;212.59582841555618,188.21089387915464,189.1211143591142
86.374;212.4748419944475,188.13953734187683,189.05273078694108
86.404;212.35385557333882,188.06818080459902,188.984347214768
86.434;212.44303161200565,188.16769140187253,189.14227561389177
86.464;212.71609980297612,188.41671074187846,189.4982269879003
86.494;212.98916799394655,188.6657300818844,189.85417836190882
86.524;213.262236184917,188.91474942189035,190.21012973591735
86.554;213.53530437588742,189.16376876189628,190.56608110992588
86.584;213.80837256685788,189.4127881019022,190.9220324839344
86.614;213.69711276312015,189.33712488230051,190.68978038277382
86.644;213.5726002699097,189.2502657123675,190.43724540315915
86.674;213.44808777669925,189.16340654243453,190.1847104235445
86.704;213.459279021573,189.23495258927557,190.19037372250895
86.734;213.57424371321702,189.42763203717905,190.39348276391627
86.764;213.689208404861,189.62031148508257,190.5965918053236
86.794;213.804173096505,189.81299093298605,190.79970084673096
86.824;213.89951602147943,189.96477894887425,190.95829638589433
86.854;213.89675011310592,189.91210980468594,190.89432441383804
86.884;213.89398420473245,189.85944066049763,190.8303524417817
86.914;213.89121829635894,189.80677151630934,190.76638046972542
86.944;213.88845238798547,189.75410237212103,190.7024084976691
86.974;213.75185332303008,189.57710231335994,190.50706401043792
87.004;213.52603215368677,189.317214978217,190.22413784642345
87.034;213.3002109843435,189.0573276430741,189.941211682409
87.064;213.0743898150002,188.79744030793117,189.65828551839454
87.094;212.87658995055324,188.57703575989962,189.40886963369246
87.124;212.8609285679327,188.6132693280919,189.37727056452093
87.154;212.84526718531214,188.6495028962842,189.3456714953494
87.184;212.8296058026916,188.6857364644765,189.31407242617786
87.214;212.90572626603043,188.6780157701645,189.36048219311164
87.244;213.00978033466123,188.65691769161214,189.43063377972967
87.274;213.02219552102073,188.64151011547068,189.48397454776583
87.304;212.95442668539286,188.63108172893882,189.52260584954286
87.334;212.886657849765,188.62065334240697,189.56123715131992
87.364;212.81888901413708,188.61022495587514,189.59986845309695
87.394;212.75428089402885,188.60605934207058,189.62966762310216
87.424;212.71811921359745,188.6582586828117,189.579977607161
87.454;212.68195753316604,188.71045802355283,189.53028759121986
87.484;212.6457958527346,188.76265736429394,189.48059757527872
87.514;212.6096341723032,188.81485670503508,189.43090755933756
87.544;212.58388444850422,188.78362705612878,189.44065688859362
87.574;212.56416269959774,188.70409641321606,189.48481847033227
87.604;212.54444095069124,188.62456577030338,189.52898005207092
87.634;212.52471920178476,188.54503512739066,189.5731416338096
87.664;212.52134025168243,188.58148268610677,189.56114439922754
87.694;212.51852484636646,188.62192949315485,189.54721065373792
87.724;212.5157094410505,188.66237630020296,189.53327690824827
87.754;212.51289403573452,188.70282310725108,189.51934316275862
87.784;212.55590852789288,188.76838609433423,189.54105235276026
87.814;212.66766786626278,188.87162335146996,189.61622594599876
87.844;212.77942720463264,188.97486060860572,189.6913995392373
87.874;212.8811867722443,189.06774605246605,189.75790763710236
87.904;212.6929529878669,188.86042891133945,189.57311636913695
87.934;212.50471920348951,188.65311177021283,189.38832510117152
87.964;212.31648541911215,188.44579462908624,189.2035338332061
87.994;212.12825163473477,188.23847748795964,189.01874256524067
88.024;212.13960014606886,188.2206586591147,189.0147223115585
88.054;212.2840035212106,188.3291720384575,189.13121606739853
88.084;212.42840689635233,188.4376854178003,189.24770982323855
88.114;212.57281027149403,188.54619879714312,189.36420357907858
88.144;212.71870470231852,188.6411980286743,189.49860169223936
88.174;212.87205441155666,188.66862652114716,189.7225215920041
88.204;213.0254041207948,188.69605501362003,189.94644149176884
88.234;213.0282566898292,188.74318529586,189.9287248597811
88.264;213.0143873543965,188.79250466585185,189.8841597242653
88.294;213.0005180189638,188.84182403584373,189.8395945887495
88.324;212.9866486835311,188.89114340583558,189.7950294532337
88.354;212.97277934809838,188.94046277582746,189.7504643177179
88.384;212.95934094316104,188.9719196994043,189.71070650865335
88.414;212.94708759708595,188.95425489533991,189.68416884732974
88.444;212.93483425101087,188.93659009127555,189.65763118600617
88.474;212.92258090493576,188.91892528721115,189.63109352468257
88.504;212.91032755886067,188.90126048314676,189.60455586335897
88.534;212.8602264153165,188.81007103458063,189.6464100390868
88.564;212.80255571227855,188.70417665711415,189.70194258222486
88.594;212.74488500924056,188.59828227964766,189.75747512536296
88.624;212.67871928388792,188.58047217124158,189.7384771855684
88.654;212.60284496160423,188.66332979890447,189.6343015509937
88.684;212.52697063932055,188.7461874265674,189.53012591641902
88.714;212.5885582420986,188.83344456515422,189.52957720010676
88.744;212.6548859112581,188.92085341101432,189.53260182580354
88.774;212.7212135804176,189.0082622568744,189.53562645150032
88.804;212.78754124957712,189.09567110273449,189.5386510771971
88.834;212.81969604061356,189.106278160577,189.57639624596308
88.864;212.8320665337893,189.07242102535676,189.63424278176913
88.894;212.844437026965,189.03856389013652,189.69208931757515
88.924;212.85680752014073,189.00470675491624,189.7499358533812
88.954;212.86917801331646,188.970849619696,189.80778238918722
88.984;212.875698459277,188.94184182383256,189.85417846107367
89.014;212.82956848030074,188.9564780821803,189.79752035768365
89.044;212.78343850132447,188.97111434052803,189.74086225429363
89.074;212.7373085223482,188.98575059887577,189.6842041509036
89.104;212.69117854337193,189.0003868572235,189.6275460475136
89.134;212.698510312639,188.94142214513693,189.59002558014478
89.164;212.73679362036273,188.83984634490415,189.56358479678823
89.194;212.7750769280865,188.73827054467137,189.5371440134317
89.224;212.7685601650959,188.660808581126,189.4776920567307
89.254;212.6388432076408,188.64965966847095,189.32745937333223
89.284;212.50912625018574,188.6385107558159,189.1772266899338
89.314;212.37940929273066,188.62736184316086,189.02699400653535
89.344;212.41477130195915,188.6013051585309,189.21017628411596
89.374;212.46847541859694,188.5735920547926,189.430404668472
89.404;212.52217953523473,188.54587895105433,189.65063305282803
89.434;212.52252472977335,188.48076017316697,189.68833147750897
89.464;212.47618086747522,188.3829114303991,189.5663161874742
89.494;212.4298370051771,188.28506268763127,189.44430089743943
89.524;212.4094298512245,188.22550147866258,189.35612035550494
89.554;212.51870623899956,188.35737793868967,189.4371135540719
89.584;212.6279826267746,188.48925439871675,189.5181067526389
89.614;212.73725901454966,188.62113085874387,189.59909995120586
89.644;212.7350667795993,188.63899113713722,189.602888149619
89.674;212.7050073889676,188.62834737012216,189.58737509799366
89.704;212.67494799833588,188.6177036031071,189.5718620463683
89.734;212.68322886268092,188.65543323118467,189.5750940819923
89.764;212.7809703219717,188.80603411447836,189.6220646545313
89.794;212.87871178126247,188.95663499777206,189.66903522707034
89.824;212.97645324055324,189.10723588106575,189.71600579960938
89.854;213.07419469984404,189.25783676435944,189.7629763721484
89.884;213.20936646713557,189.4036520933759,189.96945974518775
89.914;213.35389581142726,189.54827103382308,190.21582131835214
89.944;213.498425155719,189.69288997427026,190.46218289151656
89.974;213.51240073642757,189.7330695837829,190.5604202886093
90.004;213.3771720158983,189.65388995794189,190.48937291304864
90.034;213.24194329536905,189.57471033210086,190.418325537488
90.064;213.1067145748398,189.4955307062598,190.34727816192733
90.094;212.97148585431054,189.4163510804188,190.27623078636668
90.124;213.02223598352722,189.30271588151678,190.2046316756803
90.154;213.07298611274388,189.18908068261476,190.1330325649939
90.184;213.12373624196056,189.0754454837127,190.06143345430752
90.214;213.09620103534246,188.99775886525163,189.9863473131467
90.244;213.02952316080697,188.938046537011,189.90951765674862
90.274;212.9628452862715,188.87833420877035,189.83268800035057
90.304;212.896167411736,188.81862188052972,189.75585834395253
90.334;212.8279622584279,188.76957936995487,189.7063706163839
90.364;212.75364799002938,188.76321613004308,189.76625060413306
90.394;212.67933372163083,188.75685289013128,189.82613059188222
90.424;212.6050194532323,188.7504896502195,189.88601057963137
90.454;212.72093774575293,188.80206677252283,189.873332956845
90.484;212.88441417850333,188.86812898537997,189.8425159314247
90.514;213.04789061125376,188.9341911982371,189.81169890600444
90.544;213.20050522448147,189.06311814509502,189.9272773644291
90.574;213.33891591987182,189.27425282103093,190.2342960709587
90.604;213.47732661526214,189.48538749696684,190.54131477748825
90.634;213.60041855307819,189.68154308167865,190.82912181197716
90.664;213.27926652124006,189.44330502089232,190.55979035728586
90.694;212.95811448940194,189.20506696010597,190.29045890259457
90.724;212.84592264441417,189.12992632290855,190.14877625005175
90.754;212.85470774970815,189.14921050989417,190.0809955355949
90.784;212.86349285500216,189.1684946968798,190.01321482113804
90.814;212.87227796029617,189.18777888386543,189.94543410668115
90.844;212.88106306559018,189.20706307085106,189.8776533922243
90.874;212.8968506411765,189.22377947717783,189.8114838106064
90.904;213.01067280085513,189.20454695428046,189.76787008873418
90.934;213.12449496053375,189.1853144313831,189.72425636686197
90.964;213.23831712021237,189.1660819084857,189.68064264498975
90.994;213.20913232892562,189.0212943021737,189.6315999758999
91.024;213.118658844368,188.82269737439825,189.5802306151453
91.054;213.02818535981038,188.62410044662283,189.5288612543907
91.084;212.93771187525277,188.4255035188474,189.4774918936361
91.114;212.84004330006184,188.28715855216294,189.44481447796974
91.144;212.7225882256292,188.3145064784787,189.46353991129598
91.174;212.60513315119658,188.34185440479447,189.4822653446222
91.204;212.48767807676396,188.36920233111022,189.5009907779484
91.234;212.5017930464671,188.40963117795513,189.57932146496114
91.264;212.52530587646564,188.45099437626644,189.66190967009436
91.294;212.5488187064642,188.4923575745777,189.74449787522755
91.324;212.58638955522963,188.55485040364735,189.78662698920238
91.354;212.6347106536403,188.6335011856499,189.7978167981737
91.384;212.683031752051,188.7121519676524,189.80900660714502
91.414;212.74846489934984,188.78787255213342,189.83108682220563
91.444;212.8823462422014,188.85187234652852,189.8967286616234
91.474;213.01622758505295,188.91587214092363,189.96237050104116
91.504;213.1501089279045,188.97987193531873,190.0280123404589
91.534;213.19246111278773,188.97789219319534,190.0564303384303
91.564;213.18182273253143,188.93771377203495,190.06329769135377
91.594;213.1711843522751,188.89753535087456,190.07016504427725
91.624;213.11593127779096,188.82591855496415,189.97646093055036
91.654;212.95657725010855,188.68094555130367,189.64809006130588
91.684;212.80395284408485,188.5452590783162,189.3357844243698
91.714;212.84648746616375,188.67888199484702,189.4893705243763
91.744;212.88902208824263,188.81250491137786,189.64295662438283
91.774;212.9315567103215,188.94612782790867,189.79654272438935
91.804;212.97409133240038,189.07975074443948,189.95012882439588
91.834;212.97424760977412,189.05187535562095,189.9606691402957
91.864;212.94615165734444,188.91633442990283,189.87584560012434
91.894;212.91805570491476,188.78079350418474,189.79102205995298
91.924;212.88995975248508,188.64525257846665,189.70619851978162
91.954;212.8618638000554,188.50971165274854,189.6213749796103
91.984;212.83394288513918,188.37774751091882,189.53923395927757
92.014;212.80847249541122,188.29585834352628,189.49464821668548
92.044;212.78300210568327,188.21396917613376,189.4500624740934
92.074;212.7575317159553,188.1320800087412,189.4054767315013
92.104;212.6531726991723,188.08119077729663,189.39751529649067
92.134;212.48848708522948,188.05400737922395,189.4175606849247
92.164;212.32380147128669,188.0268239811513,189.43760607335875
92.194;212.20285036722754,188.00601299265435,189.44392408191445
92.224;212.25683730270296,188.01069164246024,189.39533257095687
92.254;212.3108242381784,188.01537029226614,189.3467410599993
92.284;212.36481117365386,188.02004894207204,189.2981495490417
92.314;212.33132734316231,187.97958288789863,189.21900268460365
92.344;212.28034935947736,187.9300878929294,189.13374474946949
92.374;212.29317880114544,187.95601114879864,189.14200659659633
92.404;212.43362309351954,188.13277090634483,189.33730800824517
92.434;212.57406738589367,188.30953066389102,189.53260941989404
92.464;212.7145116782678,188.48629042143722,189.72791083154289
92.494;212.8549559706419,188.66305017898344,189.92321224319176
92.524;212.8115706684126,188.66156120229434,189.89770734273148
92.554;212.72222796753243,188.61551004204645,189.81700086424394
92.584;212.69546655401922,188.61252165679238,189.81278606194633
92.614;212.74022661178256,188.65874787153123,189.89599031815152
92.644;212.78498666954587,188.7049740862701,189.9791945743567
92.674;212.83223510919177,188.7569885916298,190.0571244684428
92.704;212.89565803107445,188.8466269860249,190.10077100875463
92.734;212.9590809529571,188.93626538041997,190.14441754906645
92.764;213.02250387483977,189.02590377481505,190.1880640893783
92.794;212.91874297498336,188.87570881680995,190.04445943207648
92.824;212.78154531077914,188.67754718832484,189.86340453525196
92.854;212.64434764657491,188.4793855598397,189.68234963842744
92.884;212.4831427723626,188.26787415491745,189.4495089724533
92.914;212.2945010867125,188.0411058626385,189.15748457030816
92.944;212.11500425903535,187.8229837704475,188.87800373725597
92.974;212.2007083125735,187.85560148080782,188.96228640790034
93.004;212.2864123661117,187.88821919116816,189.04656907854468
93.034;212.3721164196499,187.92083690152847,189.13085174918902
93.064;212.4578204731881,187.9534546118888,189.21513441983336
93.094;212.5435245267263,187.98607232224913,189.2994170904777
93.124;212.58460972183383,188.0148248107649,189.3370306827894
93.154;212.5215842472699,188.03455844831012,189.2657497589915
93.184;212.458558772706,188.05429208585537,189.1944688351936
93.214;212.39553329814208,188.07402572340058,189.1231879113957
93.244;212.33250782357817,188.0937593609458,189.0519069875978
93.274;212.3541550578423,188.09935603198085,189.09415796751148
93.304;212.39273683387202,188.10212530971387,189.15911532816745
93.334;212.47075404761114,188.15240023977617,189.28141302777343
93.364;212.5882066990596,188.25018082216772,189.46105106632945
93.394;212.70565935050809,188.3479614045593,189.64068910488547
93.424;212.82311200195656,188.44574198695085,189.8203271434415
93.454;212.9290768483717,188.5376503414213,189.98925449686962
93.484;212.70189534882,188.4592640861799,189.84757198158889
93.514;212.47471384926826,188.38087783093852,189.70588946630815
93.544;212.24753234971655,188.3024915756971,189.56420695102744
93.574;212.24866497241223,188.25753550152982,189.42444531617258
93.604;212.3639546562316,188.22929451789958,189.28564412153065
93.634;212.47924434005097,188.20105353426933,189.14684292688875
93.664;212.56727281186875,188.2199824062547,189.13177938904346
93.694;212.60077885968332,188.3332509894712,189.36419116479144
93.724;212.6342849074979,188.44651957268772,189.5966029405394
93.754;212.66779095531246,188.55978815590424,189.8290147162874
93.784;212.701297003127,188.67305673912077,190.06142649203537
93.814;212.66419397467965,188.55228934289389,189.90058917714623
93.844;212.60943867716682,188.37301295180615,189.6414395895978
93.874;212.554683379654,188.1937365607184,189.3822900020494
93.904;212.48871302795266,188.06979973526464,189.18243151826528
93.934;212.4099254714645,188.00910812767827,189.0503342959261
93.964;212.33113791497632,187.94841652009194,188.9182370735869
93.994;212.2564003157974,187.89008223090912,188.79731575232435
94.024;212.23836211894783,187.86475039937574,188.8328570461344
94.054;212.22032392209826,187.83941856784233,188.8683983399444
94.084;212.2022857252487,187.81408673630895,188.90393963375445
94.114;212.1842475283991,187.78875490477557,188.93948092756446
94.144;212.1722164843852,187.81951263866156,188.95967105903648
94.174;212.16477914548088,187.89316239316238,188.96812206636767
94.204;212.1573418065766,187.9668121476632,188.97657307369886
94.234;212.1499044676723,188.04046190216403,188.98502408103005
94.264;212.14246712876798,188.11411165666485,188.99347508836124
94.294;212.28125495380692,188.23834202301114,189.17815134650309
94.324;212.44253895791405,188.37035402194903,189.38993918169277
94.354;212.60382296202118,188.50236602088694,189.60172701688242
94.384;212.76510696612834,188.63437801982485,189.81351485207207
94.414;212.8060417498841,188.7048374495634,189.9195207833854
94.444;212.68959678394955,188.69480505804125,189.8871965327066
94.474;212.57315181801502,188.68477266651908,189.85487228202783
94.504;212.45409190204768,188.6607939184975,189.80149996655106
94.534;212.29842268562086,188.44156617948374,189.45345474390277
94.564;212.14275346919405,188.22233844047,189.10540952125444
94.594;212.24931767348997,188.33496223562386,189.16371802779202
94.624;212.4356920493102,188.54858432378524,189.34569940842962
94.654;212.62206642513044,188.76220641194664,189.52768078906726
94.684;212.7218748716308,188.84437643131656,189.6473414650283
94.714;212.70848171825133,188.75464759149762,189.68550583487377
94.744;212.69508856487187,188.66491875167867,189.72367020471927
94.774;212.6757870562572,188.5747824497398,189.75402248984997
94.804;212.60331035052576,188.48097898872166,189.71406601254787
94.834;212.53083364479434,188.38717552770353,189.67410953524578
94.864;212.4583569390629,188.29337206668538,189.63415305794365
94.894;212.48209701142122,188.3131282198437,189.70183038399063
94.924;212.54082500308493,188.37417877815705,189.8086472748918
94.954;212.59955299474865,188.4352293364704,189.91546416579297
94.984;212.6014918656983,188.42073185813106,189.8916625906405
95.014;212.5053404372328,188.27574231648245,189.6422473013954
95.044;212.4091890087673,188.13075277483387,189.39283201215028
95.074;212.31303758030177,187.98576323318528,189.14341672290516
95.104;212.31301629533405,188.01347670407716,189.14975113625857
95.134;212.3479514261837,188.10399127043834,189.24908544146595
95.164;212.38288655703337,188.1945058367995,189.34841974667336
95.194;212.41782168788302,188.28502040316064,189.44775405188076
95.224;212.4527568187327,188.37553496952182,189.54708835708814
95.254;212.49974425104915,188.48066110922312,189.6645601596338
95.284;212.62507164289985,188.68076247563533,189.89992569487802
95.314;212.75039903475056,188.88086384204755,190.13529123012225
95.344;212.87572642660126,189.08096520845976,190.37065676536648
95.374;212.84646862810175,189.00901002263495,190.1969686245133
95.404;212.77856453201466,188.86904069875092,189.92101706463578
95.434;212.71066043592757,188.7290713748669,189.64506550475826
95.464;212.59076573304355,188.5562608943307,189.3839371651066
95.494;212.39288511996415,188.33418867881636,189.14504365579378
95.524;212.19500450688471,188.112116463302,188.90615014648097
95.554;211.9971238938053,187.8900442477876,188.66725663716815
95.584;212.0727422274282,187.89460182351803,188.66459230528508
95.614;212.1483605610511,187.89915939924845,188.66192797340202
95.644;212.223978894674,187.90371697497883,188.65926364151898
95.674;212.29959722829688,187.90827455070925,188.6565993096359
95.704;212.3590354302649,187.9674070249227,188.75327000280305
95.734;212.4043160170349,188.07429253530879,188.93685884288908
95.764;212.44959660380488,188.18117804569488,189.12044768297514
95.794;212.48699921212787,188.2603784323052,189.29176641908455
95.824;212.4731949605454,188.1596255143732,189.3833294793458
95.854;212.45939070896296,188.05887259644118,189.47489253960703
95.884;212.4455864573805,187.95811967850915,189.56645559986828
95.914;212.2979177481001,187.87480138685817,189.36884180506252
95.944;212.11678292439524,187.79584175177746,189.09893379649003
95.974;211.93564810069037,187.71688211669675,188.82902578791752
96.004;211.89049215715386,187.7546892129987,188.7543888143805
96.034;212.02315474922213,187.94519126572416,188.9351062712745
96.064;212.15581734129037,188.1356933184496,189.11582372816852
96.094;212.28847993335864,188.32619537117503,189.29654118506252
96.124;212.42114252542692,188.51669742390047,189.47725864195652
96.154;212.49749386822128,188.59422812729767,189.6016411441719
96.184;212.5567070047149,188.6373762461167,189.70887822539817
96.214;212.61592014120853,188.68052436493574,189.81611530662443
96.244;212.67513327770214,188.72367248375474,189.92335238785066
96.274;212.67991551477243,188.72698547826135,189.92741587532151
96.304;212.5350127784285,188.62075188090873,189.647751979965
96.334;212.3901100420846,188.51451828355613,189.36808808460847
96.364;212.292967091095,188.43902091295473,189.3393518758181
96.394;212.207764086444,188.37120759904113,189.37334758866922
96.424;212.12256108179298,188.30339428512752,189.40734330152037
96.454;212.08955714317227,188.27952223029774,189.44343902852862
96.484;212.12481352166805,188.31311182196217,189.48228092789623
96.514;212.16006990016385,188.3467014136266,189.5211228272638
96.544;212.19532627865962,188.380291005291,189.5599647266314
96.574;212.22932479635293,188.37199921872067,189.53504094312842
96.604;212.26332331404626,188.36370743215033,189.51011715962545
96.634;212.29732183173957,188.35541564557997,189.48519337612248
96.664;212.3313203494329,188.34712385900963,189.4602695926195
96.694;212.29842814464592,188.35259755548103,189.52274588487847
96.724;212.19864521737867,188.37183673499416,189.67262225289937
96.754;212.15388028796036,188.3650297471106,189.74781465978077
96.784;212.26041485262658,188.28659579888622,189.6176261735286
96.814;212.36694941729283,188.20816185066187,189.48743768727644
96.844;212.47348398195905,188.12972790243748,189.35724920102427
96.874;212.5682965625489,188.2849711414391,189.55440595602045
96.904;212.66076474632348,188.4869498178859,189.81703175926629
96.934;212.75323293009805,188.68892849433269,190.0796575625121
96.964;212.7921301850437,188.78809279801854,190.1706750147212
96.994;212.77745651116044,188.78444272894345,190.09008411589363
97.024;212.76278283727714,188.78079265986838,190.00949321706602
97.054;212.74810916339388,188.7771425907933,189.92890231823844
97.084;212.73445196148796,188.77079394467387,189.85045687711738
97.114;212.7502724469251,188.68618656426898,189.83422970948624
97.144;212.76609293236223,188.60157918386412,189.81800254185507
97.174;212.78191341779936,188.51697180345923,189.8017753742239
97.204;212.7977339032365,188.43236442305434,189.78554820659275
97.234;212.66260995456815,188.3397588699151,189.70916515982933
97.264;212.39540962605747,188.24015491563327,189.5801457188252
97.294;212.1282092975468,188.14055096135147,189.4511262778211
97.324;211.89669385372983,188.04102819666932,189.32273666646924
97.354;211.89713016042182,187.94203316438512,189.19844094785708
97.384;211.89756646711382,187.84303813210093,189.07414522924492
97.414;211.89800277380584,187.74404309981674,188.94984951063273
97.444;211.8699309045748,187.62524481071048,188.7689741002664
97.474;211.83149242591716,187.49924533730527,188.56752425653488
97.504;211.79305394725955,187.37324586390005,188.36607441280339
97.534;211.75613657445177,187.2536425313704,188.17453247842147
97.564;211.7633312712899,187.31952728423073,188.27031991517774
97.594;211.770525968128,187.38541203709107,188.366107351934
97.624;211.77772066496613,187.45129678995144,188.46189478869027
97.654;211.78491536180422,187.51718154281178,188.55768222544657
97.684;211.79211005864232,187.58306629567213,188.65346966220284
97.714;211.83054416228188,187.66399942850782,188.75848388611314
97.744;211.93145707952434,187.77502932129426,188.8819516843315
97.774;212.0323699967668,187.88605921408066,189.00541948254988
