time;Pixel leftCheek
114.788;211.14301878253,187.4783887757411,188.75673229237384
114.889;210.6799091940976,186.94460839954598,188.5366628830874
115.007;211.7509745471222,187.913551937629,189.75854161889475
115.141;211.68067999081094,187.6423156443832,189.4442912933609
115.242;210.34341596543098,186.8246531726177,188.41209915851718
115.376;210.22785977859778,186.80442804428046,188.06526752767527
115.509;210.28135670384702,187.02913726382883,188.31914409287504
115.71;210.12666817462113,186.81316444243384,187.9556661388826
115.891;209.73890279990894,186.05804689278398,187.07694058729797
116.025;209.13725934314834,185.59479048697622,186.7361268403171
116.134;209.25501691093575,186.10777903043967,187.3826381059752
116.335;209.69675821701935,186.25348941918054,187.27442593426383
116.436;209.84865346093923,186.40997106610283,187.2101046071667
116.541;210.3506289308176,186.75426774483378,188.00763701707098
116.643;210.6995737042854,186.89948395781917,188.26340587839354
116.834;210.94751070060823,186.8686641135391,188.55192610948413
116.97;211.05492042143018,187.3378166330419,188.93902712396323
117.104;212.42460850111857,188.75011185682325,190.30782997762864
117.238;211.48528099910794,188.13514719000892,189.56110615521857
117.385;211.76989150090415,188.27983725135624,189.65664556962025
117.553;210.7775290957923,186.8043867502238,188.22605192479855
117.722;210.80955585464335,186.88066397487663,188.32054733064155
117.868;209.60013440860214,186.14583333333334,187.33333333333334
118.069;211.89810212381383,188.21554450971533,189.59896068685043
118.236;211.16644235082998,188.10699865410498,189.18124719605206
118.37;210.63919372900335,187.28533034714445,188.3256438969765
118.47;211.5792559188275,188.3801578354002,189.0534385569335
118.613;211.14169491525425,187.94350282485877,188.98485875706214
118.747;210.71617680053848,187.53219654476106,189.02243661655822
118.847;210.4974139869575,187.30177647852486,188.36339105014616
118.914;210.99076576576576,187.52094594594595,188.76756756756757
119.015;210.64748363800496,187.35973820807945,188.3570300157978
119.131;211.9108108108108,188.58513513513515,189.93085585585587
119.269;211.26699796702056,188.37090580528576,189.5516150892252
119.369;211.0554926387316,188.15288788221972,189.19388448471122
119.504;210.6243206521739,187.9291213768116,188.72735507246378
119.638;210.93916178458764,188.35624155024786,188.81365479945921
119.703;210.69952305246423,188.1635248694072,188.57142857142858
119.806;210.83913239945775,188.3486217803886,189.127428829643
119.906;210.47664184157074,187.64116452268112,188.496727600993
119.974;210.9490072202166,187.92373646209387,189.03271660649818
120.076;210.4890839522845,187.48615800135045,188.52464550979067
120.176;211.04570135746607,188.2101809954751,189.08054298642534
120.329;211.03109508787742,188.30689499774672,189.51284362325373
120.498;210.8462406863852,188.49446827726348,189.29013321291487
120.632;210.743394536498,188.5459023734886,189.22145096283026
120.737;210.6922388727354,188.3813464549318,189.3464549317826
120.851;210.29519964109465,188.2543741588156,188.8144908030507
120.975;210.21857431976613,187.92421857431975,188.47335282212728
121.076;210.3629395852119,188.09129846708746,188.62781785392247
121.177;210.0742663656885,187.55643340857787,188.25936794582393
121.278;210.62762557077625,188.0189497716895,188.73013698630137
121.35;210.35341545352745,187.71265397536393,188.70414333706606
121.451;210.6740406320542,187.72257336343114,188.87516930022574
121.616;211.05419501133787,188.27097505668934,189.0612244897959
121.803;210.8537918469597,188.04896378956957,189.18537918469596
121.939;210.69794459338695,188.71648793565683,189.33623771224308
122.04;210.55327313769752,187.96185101580136,188.93521444695259
122.141;210.4660063034669,187.91130121566863,188.79333633498425
122.242;209.82886133032696,187.0793686583991,188.0500563697858
122.382;209.75848124017074,187.22152325320152,188.15007863401482
122.549;210.16497633536173,187.4277665089024,188.4403876493126
122.682;209.90964125560538,187.20269058295963,188.3993273542601
122.783;209.24800531914894,186.26484929078015,187.54078014184398
122.889;209.6423034330011,186.8828349944629,187.49102990033222
123.022;209.2326656394453,186.22804314329738,187.6339423288576
123.123;208.76329141848666,185.5175380542687,187.17538054268695
123.224;208.68571428571428,185.4217054263566,186.58050941306755
123.357;209.05345211581292,185.43875278396436,186.77884187082407
123.458;209.20698142761245,185.65764153054374,187.19198925934214
123.592;209.5584591124127,186.36201847262896,187.8118945708493
123.76;209.60541629364369,186.4259176365264,187.75470008952553
123.868;209.4588793492996,186.07862629914143,187.51265250790783
124.007;209.84755685656384,186.92794415672145,188.27876604368385
124.108;209.29025710419486,186.11118628777626,187.68764095624718
124.209;208.819236777505,184.93639812541844,186.37536264226736
124.31;208.57774287637423,184.87031635629347,186.55620372447834
124.445;208.7556104129264,184.75628366247756,186.94456912028724
124.613;209.4359031824294,185.74831913939937,187.53720304796056
124.747;209.12968820605514,185.6493447808405,187.41527338454586
124.848;209.42210144927537,185.85733695652175,187.5788043478261
124.923;209.61981410111085,186.12604851507595,188.11357968714577
125.059;209.38198687485857,185.71056800181037,187.44942294636795
125.194;209.16383797239195,185.03145508033492,186.7510749038244
125.297;209.17629796839728,184.93837471783294,186.66523702031603
125.431;209.0414777878513,184.9131912964642,186.78399818676337
125.532;209.36202589143767,185.16238928003634,187.32000908471497
125.667;209.82033204457585,185.832158289743,187.97179895383215
125.812;209.07906660625284,185.7324422292705,187.29836882646126
126.013;209.77403189066058,186.06492027334852,188.11890660592255
126.114;209.4740808403745,185.95638273578442,187.63439141356474
126.248;209.16943370479873,185.51239481464634,187.34478053218103
126.382;208.9875170222424,185.1395823876532,186.89446209714026
126.455;209.4211604095563,185.5726962457338,187.05210466439135
126.559;209.56986800182065,185.95857988165682,188.04392353208922
126.725;210.00114103149247,186.1855317206755,187.8448197170242
126.864;209.12011740799278,185.64484082185595,187.25423346127795
126.966;209.62779552715654,186.28685531720674,187.7409858512095
127.033;208.85156778705166,185.3974734942477,187.14527408075796
127.134;208.69552441229658,185.26469258589512,186.5115280289331
127.236;208.5101482326112,185.14253135689853,186.48209806157354
127.369;209.18793765529705,185.42014908515924,187.37361644454484
127.469;209.21131221719457,185.53099547511312,187.43619909502263
127.605;210.02005012531328,186.53201184780133,188.27272727272728
127.739;209.80941602535083,186.7772747849706,188.49592575826165
127.906;209.55739189495134,186.55671270092824,188.1270092823183
128.007;210.10156782549421,186.68029993183367,188.42308566234948
128.11;210.10148911798396,186.64284077892324,188.78419243986255
128.229;209.98643366291103,186.44860887560358,188.31777420096574
128.364;210.22102115915362,186.66628334866604,188.1586936522539
128.466;210.18744313011828,187.0282074613285,188.51273885350318
128.567;210.6783168544493,187.77098183490457,189.4269947114279
128.669;209.77163736012787,186.33455126741265,187.66385019410825
128.77;209.41791723510687,186.38653933606184,187.56298317417009
128.971;209.280496054115,186.49695603156707,187.70281848928974
129.074;208.45296864576383,185.85345786079608,186.78007560595952
129.209;208.41868743047831,185.38865406006673,186.80177975528366
129.279;208.30095153795088,185.17924319539722,186.90108431068822
129.414;208.21191319751992,185.29007971656333,186.51638618246236
129.487;208.87238307349665,185.91893095768373,187.20579064587974
129.623;208.7225317584132,186.21774013817696,187.40650768887897
129.757;209.13484646194925,186.31286159323543,187.27592345349353
129.891;208.2711525649567,185.80768376637798,186.8987341772152
130.025;208.74849094567404,186.2901855577912,186.92868321037335
130.125;209.39654010334758,186.68231858009437,187.82251179510223
130.26;209.08663532572197,186.341840161182,187.6001790911126
130.364;209.85511811023622,186.67739032620923,187.83352080989877
130.496;210.04232327780278,187.10063034669068,188.19428185502025
130.565;210.16858496953284,187.3030918528549,188.85353193410066
130.71;210.18171582976808,187.36838549876154,188.76784507993696
130.845;209.73015516078254,187.07870474477176,187.78187542163255
130.946;209.59143179255918,187.09267192784668,188.14092446448703
131.047;209.4570724052903,186.78659493387133,187.80878726742884
131.149;209.41071830668767,186.57014185994146,187.8068002702094
131.232;210.2436305732484,187.39831665150137,188.9085532302093
131.372;209.19612263300272,186.4526600541028,187.81988277727683
131.506;209.60302756439222,187.12381382738363,188.39019430637146
131.607;209.21725383920506,186.40763324299908,187.46115627822945
131.74;209.28492647058823,186.17807904411765,187.5703125
131.808;210.05799445471348,186.93715341959336,188.0912661737523
131.908;210.10743613138686,186.9397810218978,188.1021897810219
132.076;209.16528545119706,186.21086556169428,187.84415285451198
132.177;209.23952095808383,185.95117457392905,187.55043758636572
132.279;209.29066299610002,185.7072723101629,187.47396191787107
132.382;209.47747541733364,185.88154584953122,187.6816830551109
132.514;209.48548571428572,186.27817142857143,188.03405714285714
132.648;208.847570803592,185.66267556988257,186.55330416762607
132.816;209.81115393334844,186.88301972341873,188.41101790977103
132.918;209.61176205497972,186.5637674628211,188.20775123929698
133.052;209.461797752809,186.1788764044944,187.921797752809
133.186;209.1455895589559,185.7947794779478,187.3870387038704
133.255;209.39529147982063,185.77533632286995,187.54237668161434
133.357;209.32890589824405,185.66073840612336,187.77239981990095
133.491;209.69508638097375,186.30334305586717,188.34507516266547
133.59;209.28533034714445,185.98835386338186,187.27189249720044
133.73;209.2901484480432,185.62370670265406,187.26855600539812
133.831;209.0029102305798,186.09424669800762,187.74188493396016
133.964;209.41698580761434,185.98873620184727,187.88578508673123
134.07;209.25736961451247,185.77913832199548,187.61337868480726
134.182;209.5975499092559,185.98706896551724,187.9478221415608
134.292;209.36382159836992,185.91215757301336,187.59950192438308
134.397;209.68283242258653,185.90232240437157,187.58356102003643
134.501;210.31568228105905,186.928716904277,188.877800407332
134.601;210.202947845805,186.7358276643991,188.7278911564626
134.703;210.14398734177215,186.68512658227849,188.35510849909585
134.837;210.0800091178482,186.735582402553,188.8520629131525
135.016;210.12031602708802,186.57246049661399,188.63972911963882
135.117;210.19360730593607,186.37579908675798,188.84063926940638
135.219;209.03040465012296,185.6914822266935,187.46613011401743
135.32;209.0551708733527,185.93946839401386,187.72727272727272
135.453;209.41646273637375,186.20244716351502,187.35795328142382
135.589;209.30149854618654,186.24692462536345,187.73272198613284
135.658;209.02730528200536,185.86459265890778,187.30550581915847
135.792;209.36369770580296,186.14777327935224,187.67588843904633
135.891;209.5702720935462,186.02608500112436,187.89116258151563
136.025;209.16897630755477,185.78743853375056,188.00871703173894
136.16;209.06493799323562,185.776099210823,187.5251409244645
136.261;209.56649472976002,186.32608208118413,188.1625925095313
136.33;209.1432402234637,186.04558659217878,187.49184357541898
136.463;209.45710455764075,186.13628239499553,187.4597855227882
136.598;208.61250277100422,185.70272666814455,187.11283529150964
136.732;208.90235765124555,185.96841637010675,187.33385231316726
136.866;208.93314082629942,185.59351399378053,187.16303864948912
136.98;208.62714891716902,185.45144005358338,187.06720250055815
137.115;208.81335424602287,185.5294644857719,187.18037194712076
137.216;209.298083427283,186.21127395715897,188.10574971815106
137.317;209.93981064021642,186.72813345356175,188.642696122633
137.477;209.6275521651335,186.76733228629124,188.22862912272828
137.611;208.40536942533836,185.8211670734413,187.06145995118703
137.716;207.99199822182706,185.48432985107803,186.752611691487
137.883;208.17338162064283,185.213897691263,186.76912630149388
138.017;207.33385897724713,184.22077044379364,185.2588420815499
138.152;208.71260732037956,185.8585630366019,187.26796204247628
138.287;209.6162270898525,186.95440321859633,188.59745194456863
138.388;211.2573811133649,188.44106378183457,190.50980392156862
138.489;209.89891940567313,187.16996848266547,188.83565961278703
138.594;208.90024769196128,186.04323350596712,187.29610448097276
138.732;209.02352677571142,186.44969751288372,187.74680708043917
138.865;208.28699350794716,185.37295724199686,186.85672710991716
138.965;208.2909863565198,185.4922836054574,187.0131961529859
139.035;209.0582306830907,186.01970884658454,187.7211646136618
139.14;208.68806931792935,185.58653632526105,186.9233503665852
139.309;209.0491329479769,186.0642507781236,187.38061360604712
139.409;209.22933333333333,186.65266666666668,187.78533333333334
139.544;208.91472694717996,186.36906893464638,187.81065353625783
139.646;208.61825539568346,185.8615107913669,186.88444244604315
139.779;209.3058372774397,186.5494703628578,188.49921117872435
139.915;208.90272461157397,186.05426705696914,187.8304435937852
140.025;209.56387067601176,186.29595297309518,187.99005200090437
140.192;209.11171049674084,186.10069678579455,187.86131714992132
140.326;209.02928028609745,186.0310683951721,187.78185069289228
140.396;208.89460674157303,186.1474157303371,187.4208988764045
140.499;209.5616992582603,186.2063385030344,188.084738143403
140.606;209.36560108059433,186.72287257991894,188.0429986492571
140.776;209.12335195530727,186.49921787709496,187.8395530726257
140.91;209.06578947368422,185.99553969669938,187.9250669045495
141.045;208.56898876404495,185.29842696629214,187.30786516853934
141.152;208.43835005574135,185.24905239687848,186.92508361204014
141.289;208.64717563989407,185.4022506619594,186.9902912621359
141.423;208.47100644301267,185.64430126638524,187.11219728949123
141.558;208.61451648594823,185.98251825625138,187.27926532418678
141.691;208.87070484581497,185.71101321585903,187.6896475770925
141.802;207.88316303864949,184.7212350066637,186.03931585961794
141.903;207.34783568904592,184.39863074204948,186.05499116607774
142.042;206.87079022672242,184.08232445520582,185.2718467972705
142.143;207.34932863746423,184.23046445080342,185.88311688311688
142.243;208.9278350515464,185.842895562528,187.65262214253698
142.345;208.8338488731772,185.85837384003534,187.68515245249668
142.447;209.1194327498338,185.8546421449147,187.76645247064036
142.615;208.7228861330327,185.40360766629087,187.31882750845546
142.717;207.88740839440374,184.8159005107706,186.55451920941596
142.818;208.1112842198976,184.6487870020031,186.38014689517027
142.95;209.10375670840787,185.6954382826476,187.64020572450806
143.051;208.73807939676203,185.62142381902862,187.5018851186516
143.153;209.383763003166,186.26458616010854,188.1454093170511
143.266;209.91389077724904,186.48379786992976,188.37661454792658
143.435;210.09293429342935,186.52362736273628,188.67056705670566
143.535;209.17608646701194,185.70502139157847,187.56608871875704
143.636;209.32120936576496,185.76403728120027,187.75380768356445
143.765;209.43102280424475,186.1880785730413,188.3246782569429
143.933;209.86910994764398,186.3521511495561,187.88527202367402
144.067;209.6393815370623,186.54615734424738,188.5425193269668
144.233;209.23110200364297,186.04417122040073,187.64936247723134
144.368;209.15500341919306,186.0378390699795,187.99749259174834
144.502;209.28196945520858,186.26874857533622,188.27649874629589
144.639;209.88969917958067,186.54785779398358,188.31540565177758
144.808;210.0841743119266,187.10573394495412,188.85045871559632
144.98;210.23318994792845,187.11727416798732,189.27280959927552
145.147;209.23073394495412,186.56100917431192,188.20206422018347
145.267;208.96020683453239,186.2378597122302,188.01821043165467
145.369;208.74674742036788,185.7104082548228,187.5589950650516
145.503;208.15627782724843,184.956589492431,186.47061442564558
145.638;207.85540031049013,184.90374805943668,186.47682412951875
145.77;208.0565371024735,185.38582155477033,186.8107332155477
145.939;207.45543237250556,184.88580931263857,185.98625277161864
146.074;207.21925016443763,184.6893225169919,186.06248629686473
146.174;207.2044356609574,184.82960035133948,185.78963548528765
146.314;206.61281091789567,184.49460708782743,185.91041162227603
146.451;208.13225161146923,185.31651478106247,186.75305623471883
146.584;208.01044444444443,185.58644444444445,186.67466666666667
146.718;208.08524734982333,185.55322438162545,186.75132508833923
146.853;207.9020916777926,185.3818424566088,186.30752113929685
147.087;207.54211806323238,184.98761883705504,186.48905593632546
147.229;207.78898267436693,185.1665926254998,186.4082629942248
147.399;208.5284154223312,186.01716068642745,187.41430800089145
147.532;208.78601647739924,186.62925851703406,187.78601647739924
147.666;208.64501004688546,186.13797722705962,187.48939495423085
147.735;208.5373601789709,186.33131991051454,187.65704697986578
147.836;208.53290207450368,186.21079634173543,187.39549408877983
147.947;208.45843548027636,185.61355025629598,187.08624916425228
148.081;208.39946619217082,185.62989323843416,187.10475978647688
148.216;208.13232345734016,185.40899977723325,186.77812430385387
148.317;208.52387387387387,185.8096846846847,187.4144144144144
148.451;209.1898677426586,186.48980049316296,188.17260703878054
148.567;208.8384701912261,186.24611923509562,187.72913385826772
148.735;208.7436012572968,186.23259991019307,187.59227660529862
148.836;209.0431540894713,186.58676005422504,187.90962494351558
148.936;208.82170367014047,185.8608971454463,187.41844132306298
149.039;208.6370857921017,185.7353608715388,187.41012256014525
149.146;208.4861865942029,185.86979166666666,187.54415760869566
149.28;208.54170444242973,185.4555757026292,187.22144152311876
149.414;208.66524376544598,185.91372725230286,187.7303976634464
149.547;208.74224719101124,185.98404494382024,187.57932584269662
149.681;198.113870246085,188.18948545861298,192.98836689038032
149.816;198.78895595797005,189.1450927788956,193.65414710485132
149.927;198.5469306049822,188.64346085409252,193.45462633451956
150.061;198.48661417322833,188.11766029246346,193.29988751406074
150.195;198.36097451944568,187.5592311130979,192.76978095663836
150.397;206.57620985979196,185.7363184079602,187.14066033469018
150.532;206.59534467323186,185.94583706356312,185.42949865711728
150.606;206.424688057041,185.19451871657753,184.5926916221034
150.76;206.4782122905028,185.4,184.43217877094972
150.895;207.01875837427423,185.57436355515856,184.89347923179992
150.967;206.2250279329609,185.3240223463687,184.90659217877095
151.068;206.6312598248372,185.51762856501236,185.00269481248597
151.175;206.41156615661566,185.29230423042304,185.03352835283528
151.308;206.85008976660683,185.67616696588868,185.17033213644524
151.42;207.03992821893226,185.8147151188874,185.3360251233737
151.588;206.92685663002018,185.881310298407,185.3192730536235
151.693;206.53358881875565,185.70446348061316,185.40622182146078
151.832;205.94779296437375,185.36320860407798,184.89334528344162
151.932;210.2751798561151,185.04226618705036,184.693345323741
152.016;209.7852954442941,184.48601714027967,184.13306269733874
152.152;208.52358384111938,185.36470322726248,184.6865267433988
152.29;210.93402856495126,185.60054409430967,185.5239174790297
152.395;207.0987018800358,186.2446284691137,185.80371530886302
152.497;210.67415225690544,185.25510891533798,185.0581630361554
152.598;210.5001120322653,185.5899619090298,187.36993053999552
152.7;207.3750283254022,186.71901200997056,186.19986403806934
152.834;210.49561896203102,185.3731745675129,185.2734217029881
152.936;210.52258796821795,185.21634506242907,184.86901248581157
153.101;206.43154089471307,185.508585630366,185.32331676457298
153.235;210.00744752877455,185.02866170164748,184.42631460167004
153.369;198.03876493125986,187.83705206220418,192.75862068965517
153.47;198.53572238602857,188.24835563619868,193.08414606486733
153.571;199.18579723090664,188.3577489950871,193.37226440375167
153.718;198.7977426636569,188.47381489841987,193.4395033860045
153.881;198.22733393177737,187.729802513465,192.73720825852783
153.982;198.01590145576708,187.66920492721164,192.61455767077268
154.084;197.72354115819834,187.82893277124472,192.7743510095407
154.201;198.49027149321267,188.50452488687782,193.4873303167421
154.342;199.60840560373583,189.37447187013564,194.57149210584834
154.452;198.8421762589928,188.6681654676259,193.42018884892087
154.552;198.5871068480928,188.5467320990408,193.37274146776713
154.652;197.76709879302638,188.37282074206527,192.84957532409476
154.752;198.76429378531074,188.48949152542372,193.24858757062148
154.854;198.8529682466636,188.80372756557753,193.93810400368156
154.961;198.66779127305443,188.40350877192984,193.49392712550608
155.094;198.85154314034693,188.69542689795,193.65375084478487
155.195;199.0672605790646,188.96258351893096,193.75055679287306
155.363;199.1145038167939,189.12505612932196,193.98428378985182
155.464;198.5520504731861,188.70752591257323,192.92676881478144
155.598;199.08406581023215,189.35496957403652,193.78589136804146
155.699;199.42705749718152,189.52874859075536,194.07666290868096
155.77;199.07855863921216,189.17144136078784,193.72448522829006
155.938;198.57687105500452,189.12263300270513,193.5173579801623
156.042;199.1805021488351,189.3327301515494,193.99253562542413
156.142;199.43335581029444,189.25106765565295,194.17149921330636
156.243;199.17837837837837,189.23333333333332,194.05472972972973
156.377;198.90509155873158,189.25949084412684,193.79745422063422
156.448;198.84410903356613,189.218067132237,193.80378463617933
156.588;209.28160143949617,186.69905533063428,191.86752136752136
156.689;210.71524966261808,185.8497525865947,187.63247863247864
156.763;210.95118074477747,186.40077202543142,185.81335149863762
156.931;210.17083051991898,185.87373396353814,187.15642583839747
157.144;209.4803453760509,186.8593501476937,187.97341513292434
157.278;209.22494382022472,186.96314606741572,188.28786516853933
157.412;209.46384320792973,187.26312232484793,188.27911691822482
157.579;209.4625282167043,187.04650112866818,188.3571106094808
157.698;208.8796755295178,186.16854438936457,188.09959441189724
157.866;209.15014675999097,186.60103860916686,188.07337999548432
158.003;209.35833333333332,186.65495495495495,188.17612612612612
158.106;209.81182310469313,187.3677797833935,189.04151624548737
158.207;210.01489841986455,187.30948081264108,189.07832957110608
158.347;209.7686415859428,187.3349853570624,188.68416309979725
158.519;209.81797651309847,187.45867208672087,188.8213640469738
158.654;209.66914749661706,186.89828597203427,188.6637347767253
158.755;209.85866364665912,186.67451868629672,188.41313703284257
158.907;208.82182227221597,186.13588301462318,188.08211473565805
159.079;208.68156299124186,185.92005389624973,187.42308556029644
159.218;207.93226461955294,187.0711221494694,192.21088281779183
159.352;208.55123595505617,185.93460674157302,187.3579775280899
159.485;209.3650542495479,186.55605786618446,188.3643761301989
159.653;209.5892002734108,187.05673274094326,188.98951925267716
159.755;209.45678176483864,186.76009930038367,188.70300157977883
159.857;209.72350125370411,186.96603601550035,188.81080465010257
159.957;209.4756180539805,186.72057155817646,188.53504195962805
160.06;209.71851514461397,186.99498975176496,189.17490321111364
160.195;210.30963198546115,187.45229441163107,191.26874148114493
160.296;210.12906137184115,187.3923736462094,189.1191335740072
160.398;209.3311408482649,186.94738035835792,188.555001134044
160.511;210.23638042474607,187.58240997229916,189.24538319482917
160.676;203.56155606407322,188.79427917620137,194.74004576659038
160.811;199.3569970514856,188.81696529825356,193.9977319119982
160.912;199.39374007711498,189.05035155364027,192.66454978453163
161.023;200.17795637198623,189.7958668197474,195.22020665901263
161.164;201.14338150952054,191.066987841248,195.9245239733884
161.266;201.5024255024255,191.26726726726727,196.73920073920073
161.367;200.60583773845093,190.4955182716617,195.54906917949896
161.469;200.80848597264085,190.73104567586367,195.7579411082773
161.603;201.0555168408827,190.67084785133565,195.86457607433218
161.738;200.7529680365297,190.4799086757991,195.66301369863012
161.843;200.18496975337365,189.55118659841787,194.92391810144252
161.946;199.96098003629763,189.6730943738657,194.82350272232304
162.139;200.49079039403125,190.05898810911634,195.22709256236885
162.34;200.29239766081872,190.14439946018894,194.95074224021593
162.441;200.15666513971598,190.1081081081081,194.99381584974805
162.508;200.01827735892164,189.77633082019648,194.92323509252913
162.641;200.24226569608734,189.66856232939037,195.02729754322112
162.809;210.01879528985506,186.9861865942029,190.80910326086956
162.911;200.0274130384704,189.65284496659757,194.8380557475236
163.012;197.245618028682,189.77236512633735,192.57250170726155
163.117;198.93424904300832,189.23373114163476,193.8725512272011
163.285;199.37550290567725,189.49843540455967,193.9901654000894
163.385;199.0085508550855,189.1514401440144,193.7061206120612
163.486;199.76149490373726,189.7021517553794,194.19411098527746
163.586;211.18741573033708,186.18898876404495,191.94337078651685
163.721;209.60321412403803,186.66930737890448,188.54096876414667
163.878;209.41645714285715,186.2816,187.71428571428572
164.046;209.70830473575842,187.3148021047815,188.71539693433996
164.214;210.51465201465203,188.08424908424908,189.53479853479854
164.414;209.94670631290026,187.814043915828,189.04414455626716
164.482;209.503302209064,186.78638123434297,188.39512639489865
164.583;210.24183908045978,187.6245977011494,189.52298850574712
164.718;210.21038188886348,187.46924308255203,189.43837182712096
164.851;210.59393661001377,187.81097841065687,189.74552135966928
164.953;211.23033325776467,188.77737474495578,190.7234187259125
165.064;210.82163875056585,187.9769126301494,189.6353553644183
165.198;210.2183257918552,187.6529411764706,189.0314479638009
165.298;210.03681818181818,187.6275,189.2775
165.369;209.9899977267561,187.7931348033644,188.9624914753353
165.447;209.6940587297974,187.68768495333484,188.85112679262463
165.582;209.30082041932545,186.64357338195077,188.05173199635368
165.715;209.26646911328928,186.96010941417825,188.3380442215637
165.815;209.92710449108554,187.2936131798691,188.71225457007446
165.949;209.9539369185387,187.15498071250283,188.50918992511913
166.051;209.67082011780698,188.50838241957408,195.43837788853648
166.152;210.26879271070615,187.7886104783599,189.34328018223235
166.284;211.69727272727272,187.30704545454546,186.8556818181818
166.386;211.93002051515842,187.55732847048097,186.53658536585365
166.486;211.9760289461782,187.63455450022613,187.1336499321574
166.587;211.91041382446568,187.15097771714414,187.05820827648932
166.688;211.77719617660446,186.7892580791989,186.5056895766955
166.789;211.71669323616487,186.8337508540196,186.34160783420634
166.924;210.61047835990888,186.15193621867883,185.57881548974942
167.026;211.82485098578633,187.06648326455755,186.36840898670334
167.201;212.00591850671523,187.43318916458,187.25381288413385
167.439;213.2258357971344,188.77825790311576,192.07368660450308
167.639;213.09487534626038,188.25207756232686,190.0623268698061
167.74;211.7370218579235,187.20947176684882,186.73360655737704
167.841;211.71520146520146,186.85828754578753,186.18612637362637
167.974;212.11869504858862,187.45164275798243,187.22859787135584
168.141;212.917530522921,188.29532365814327,187.68417415342088
168.24;212.27606088560884,187.68081180811808,187.04820110701107
168.341;205.76749018702378,189.2348187485569,195.35649965365965
168.446;205.82924030296076,189.43126004131284,195.40257057608446
168.58;200.30767468499428,190.24765177548682,195.09324169530356
168.681;200.25011327594018,190.2195287720888,194.9834617127322
168.815;200.53061224489795,190.2737904150424,195.16555835817474
168.92;200.9807081252837,190.54720835224694,195.67158420335906
169.153;213.0011368804002,188.44542974079127,188.17212369258755
169.22;212.480821299639,188.05640794223828,187.53858303249098
169.321;212.26089949518126,187.94722349701698,187.34235888022027
169.428;212.3904958677686,187.91873278236915,187.50987144168963
169.568;212.51009174311926,187.6770642201835,187.26536697247707
169.704;212.3479357798165,187.44243119266056,187.21146788990825
169.806;212.68890417239797,187.8356258596974,187.37803759743238
169.911;212.4933638443936,187.64759725400458,187.3533180778032
170.056;206.9721059972106,190.27638307763831,196.22570897257089
170.222;201.24341801385683,191.50923787528868,196.10993071593535
170.293;212.58447276940905,188.12190034762457,189.89965237543453
170.399;211.1444797819173,188.8982280781463,190.23807360290778
170.5;212.66310767832803,187.75442980463427,189.58859609268515
170.635;212.4559333795975,187.39902845246357,189.4557020587555
170.768;212.51624883936861,187.33565459610028,188.70218198700093
170.872;212.8029112754159,188.14487060998152,190.14071164510167
171.078;212.68051643192487,189.36784037558687,197.19765258215963
171.313;213.5243306169965,188.6521536670547,188.13038416763678
171.446;199.2645698427382,192.04070305272896,194.8945420906568
171.547;201.55573543015726,191.18432007400554,196.35568917668826
171.615;198.38121420389461,190.93791523482244,193.71340206185567
171.717;200.6917570999769,190.9145693835142,195.67559455091202
171.852;201.13125,191.20625,196.1300925925926
171.985;201.48758988633728,191.15518441196937,196.37276733936443
172.093;201.62612508654513,191.55735056542812,196.3318716824371
172.195;201.07796136839656,191.2443565278101,195.7684430998371
172.297;200.94368163835233,191.47428438445428,196.0207121247382
172.397;200.89990838295924,191.41571232249197,195.83394411360513
172.532;200.5878535002318,190.70421882243858,195.5628187297172
172.613;200.71886363636364,190.925,195.64159090909092
172.782;200.37259893543163,190.2358250404999,195.36704466558666
172.916;200.59663483401548,191.1757617098681,195.54206457480674
173.051;200.92345050878816,190.92021276595744,195.9895929694727
173.151;201.33924914675768,191.28509670079637,195.861433447099
173.252;200.919203479057,191.0327306019684,195.57793545433736
173.353;213.2549289316827,189.00160476845483,190.70793214121963
173.488;201.2711038961039,191.27295918367346,195.98399814471244
173.623;211.67469321602223,189.0518638573744,190.6922898819171
173.724;210.373576309795,187.84510250569477,189.4626423690205
173.858;212.1899977163736,187.7337291619091,187.15620004567253
174.005;200.72799817601458,190.47127222982215,195.36365709074326
174.179;199.92358276643992,190.3108843537415,194.6859410430839
174.346;199.94662729956846,190.33091074267546,194.92436974789916
174.481;200.28052358384113,190.59986459038592,195.24825095915142
174.582;200.19108571428572,189.93005714285715,194.99748571428572
174.656;200.13705468572726,190.22986158384387,194.76423871114136
174.823;200.56225456225457,190.1062601062601,194.96257796257797
174.957;213.41558736650762,188.47670983867303,192.49761417859577
175.058;201.87080223880596,191.53078358208955,196.32999067164178
175.137;201.5482395976223,191.17649748513946,196.16369455875628
175.272;200.86854243542436,190.90636531365314,195.61000922509226
175.407;211.27585416188947,189.0201788580601,192.42008713597798
175.516;201.6712392466868,191.44524529179262,196.30132527319228
175.618;201.00783410138249,191.28294930875575,195.9119815668203
175.685;201.28926761860893,191.03523721787195,195.95140488254262
175.818;200.95190751445088,190.79537572254335,195.6228901734104
175.952;200.7428702851886,190.89719411223552,195.52253909843606
176.085;202.24785730831596,192.12045401899468,197.13412091730368
176.186;200.82868164284093,190.89698207397322,195.8159745858861
176.321;200.96649604467194,191.3113075849232,195.87110283852954
176.455;212.30404017347638,189.8000456516777,193.1406071673134
176.526;213.83313885647607,189.48541423570595,189.3269544924154
