time;interpolated Pixel rightCheek
82.114;193.60005342590856,174.15717054190165,173.55022169821166
82.144;193.25619741652983,173.674990499709,172.980224267022
82.174;192.9123414071511,173.19281045751634,172.41022683583236
82.204;193.11853848442735,173.44591053579848,172.7051859498855
82.234;193.3247355617036,173.6990106140806,173.00014506393865
82.264;193.53093263897983,173.9521106923627,173.2951041779918
82.294;193.73712971625605,174.20521077064484,173.59006329204493
82.324;193.9433267935323,174.45831084892697,173.88502240609807
82.354;193.79173069023688,174.3305224850108,173.74389085331592
82.384;193.60037978910015,174.1604131830726,173.55430478199648
82.414;193.40902888796342,173.99030388113437,173.36471871067704
82.444;193.37824317833372,173.96609762582085,173.3648755837964
82.474;193.4879520112727,174.06955653630393,173.53105753329967
82.504;193.59766084421167,174.17301544678702,173.69723948280293
82.534;193.63432680209928,174.19374585519603,173.75362559471117
82.564;193.3788212597814,173.8835622553089,173.37082835623926
82.594;193.12331571746353,173.57337865542175,172.98803111776732
82.624;192.86781017514565,173.26319505553462,172.6052338792954
82.654;192.69868008511813,173.09141303470625,172.4732747819359
82.684;192.54682508554868,172.94731132968963,172.3914833127989
82.714;192.39497008597922,172.803209624673,172.30969184366188
82.744;192.24311508640977,172.65910791965638,172.22790037452486
82.774;192.09126008684032,172.51500621463978,172.14610890538785
82.804;191.98462638720073,172.45573006496522,171.9340230096739
82.834;191.88703694754713,172.4134190263591,171.69587822864452
82.864;191.78944750789356,172.37110798775296,171.45773344761514
82.894;191.76844640354588,172.38192528847722,171.37854017897874
82.924;191.86232780215707,172.47243509819705,171.53777417893176
82.954;191.95620920076828,172.5629449079169,171.6970081788848
82.984;192.0500905993795,172.65345471763675,171.85624217883782
83.014;192.1439719979907,172.74396452735658,172.01547617879083
83.044;192.02965292161014,172.57565937439776,171.94611601024664
83.074;191.89220045911938,172.37859700336355,171.8513564896472
83.104;191.75474799662862,172.18153463232935,171.75659696904773
83.134;191.53935461650482,171.97785127141944,171.57553497175175
83.164;191.25576293345213,171.76837454436836,171.31895830734626
83.194;190.9721712503994,171.55889781731724,171.06238164294078
83.224;190.77189979741877,171.42045077622413,170.88169587561237
83.254;191.11320983990646,171.74369669385806,171.19430093928506
83.284;191.45451988239415,172.06694261149195,171.50690600295775
83.314;191.79582992488184,172.39018852912585,171.81951106663044
83.344;192.13713996736954,172.71343444675978,172.13211613030316
83.374;192.47845000985723,173.03668036439367,172.44472119397585
83.404;192.43022823725516,172.88299668245324,172.32659389287485
83.434;192.33872515186536,172.6763208227823,172.1606074401323
83.464;192.24722206647556,172.46964496311136,171.9946209873898
83.494;192.15571898108576,172.2629691034404,171.82863453464728
83.524;191.91314110259768,171.96950913079718,171.56469877825788
83.554;191.17417461821537,171.3909013583878,170.97892959560025
83.584;190.43520813383307,170.8122935859784,170.39316041294262
83.614;189.69624164945077,170.23368581356902,169.80739123028496
83.644;189.112422312446,169.72209766423038,169.12221443150747
83.674;188.55963240491675,169.22391343950588,168.41715610950604
83.704;188.0068424973875,168.72572921478135,167.71209778750458
83.734;187.97404767285795,168.71570866328133,167.6190557907142
83.764;188.3962485459531,169.13283132585275,168.06152807848352
83.794;188.81844941904825,169.54995398842414,168.50400036625285
83.824;189.1691834733633,169.8881190761394,168.8851298295256
83.854;189.16258343377774,169.83149628957395,168.95954517031555
83.884;189.15598339419222,169.77487350300848,169.03396051110548
83.914;189.14938335460667,169.71825071644304,169.10837585189543
83.944;189.38517061365758,169.93479906963833,169.36613875806245
83.974;189.68155469736763,170.21964020777384,169.66973855557376
84.004;189.97793878107768,170.5044813459093,169.97333835308507
84.034;190.2743228647877,170.78932248404482,170.27693815059635
84.064;190.57070694849776,171.0741636221803,170.58053794810766
84.094;190.49441571046546,171.01193307654617,170.50931700317713
84.124;190.3767161033507,170.91113901049317,170.39644930908642
84.154;190.25901649623594,170.81034494444017,170.2835816149957
84.184;190.14131688912116,170.7095508783872,170.170713920905
84.214;189.95849226151782,170.4993221320834,169.95073728169734
84.244;189.67798010318165,170.12494136540332,169.57009722481425
84.274;189.3974679448455,169.75056059872327,169.18945716793118
84.304;189.1169557865093,169.37617983204322,168.80881711104809
84.334;188.83644362817313,169.00179906536314,168.42817705416502
84.364;188.52831570221855,168.86251833896947,168.3095833371191
84.394;188.21711935763972,168.7493598392743,168.2201058800551
84.424;187.75641705592838,168.40645227265844,167.87776795162748
84.454;187.18138666935104,167.88785424310328,167.3420661333336
84.484;186.60635628277367,167.36925621354814,166.8063643150397
84.514;186.10336533002578,166.91939373956464,166.31416786316896
84.544;185.96057154642517,166.81320904343946,166.03949824341402
84.574;185.81777776282456,166.70702434731425,165.76482862365907
84.604;185.67498397922395,166.60083965118906,165.49015900390413
84.634;185.6680260050501,166.54641332385376,165.46480763669226
84.664;185.68823519276162,166.5023386702764,165.489319919989
84.694;185.70844438047317,166.45826401669905,165.51383220328572
84.724;185.72865356818468,166.4141893631217,165.53834448658247
84.754;185.96997668737708,166.5914711769397,165.77829011634316
84.784;186.65352766953126,167.2114659255485,166.4491024390317
84.814;187.3370786516854,167.8314606741573,167.11991476172025
84.844;187.4317328103501,167.93832597437543,167.18100533596376
84.874;187.52638696901477,168.04519127459358,167.2420959102073
84.904;187.62104112767946,168.1520565748117,167.3031864844508
84.934;187.54914320771945,168.11843566997504,167.27588270356466
84.964;187.36621056867634,167.99115729510183,167.18964935259206
84.994;187.18327792963322,167.86387892022864,167.10341600161945
85.024;187.0003452905901,167.73660054535543,167.01718265064684
85.054;186.94916765166596,167.71758963435352,167.02997104960335
85.084;187.55676501333662,168.23991604270802,167.53786819820533
85.114;188.16436237500727,168.7622424510625,168.04576534680731
85.144;188.77195973667793,169.284568859417,168.55366249540927
85.174;189.37955709834858,169.80689526777147,169.06155964401125
85.204;189.87783219154377,170.26644389237197,169.5953522671425
85.234;190.32144615050123,170.69460362509548,170.14209262753832
85.264;190.76506010945866,171.12276335781897,170.68883298793415
85.294;191.20867406841612,171.55092309054248,171.23557334832995
85.324;191.47425953370248,171.81988073913524,171.55920351775805
85.354;191.15489423406962,171.56574582558414,171.14975734543498
85.384;190.83552893443672,171.31161091203305,170.7403111731119
85.414;190.51616363480383,171.05747599848195,170.33086500078886
85.444;190.4649709638799,170.96837249704447,170.3173496694264
85.474;190.45503562044962,170.9046584436245,170.36474677513476
85.504;190.44510027701935,170.84094439020453,170.41214388084316
85.534;190.07119894454908,170.4233177198754,169.97547177989185
85.564;189.33333162303887,169.6517784326371,169.05473047228082
85.594;188.59546430152866,168.88023914539878,168.1339891646698
85.624;187.85759698001846,168.1086998581605,167.21324785705878
85.654;187.7294672036655,167.96810671350718,167.0949175097989
85.684;187.8230601710061,168.05694852979386,167.26837296630305
85.714;187.9166531383467,168.14579034608056,167.44182842280722
85.744;188.01024610568732,168.23463216236723,167.61528387931136
85.774;188.1038390730279,168.32347397865394,167.78873933581554
85.804;188.2481711904841,168.46434378871894,167.99564365622058
85.834;188.72230778369158,168.94339555834298,168.41996559198134
85.864;189.19644437689905,169.42244732796703,168.84428752774207
85.894;189.67058097010653,169.90149909759108,169.26860946350283
85.924;189.5577868904832,169.85493634733112,169.16285847868895
85.954;189.26636173652,169.6484039605847,168.89578095283062
85.984;188.97493658255684,169.44187157383826,168.6287034269723
86.014;188.68351142859368,169.23533918709185,168.36162590111397
86.044;188.60774647542783,169.21183665041954,168.29584677404193
86.074;189.03518865745582,169.61540376392026,168.69976391080462
86.104;189.46263083948378,170.01897087742094,169.10368104756728
86.134;189.89007302151174,170.42253799092165,169.50759818432996
86.164;190.1574747681722,170.6143647392672,169.84963067426366
86.194;190.42487651483268,170.80619148761272,170.19166316419734
86.224;190.69227826149313,170.99801823595826,170.53369565413104
86.254;190.9017653089711,171.15537766663547,170.81472062989158
86.284;190.82167886053668,171.14040050897125,170.79070803478635
86.314;190.74159241210228,171.12542335130703,170.76669543968114
86.344;190.66150596366785,171.11044619364282,170.74268284457594
86.374;190.58141951523342,171.0954690359786,170.71867024947073
86.404;190.50133306679902,171.08049187831438,170.6946576543655
86.434;190.29321268837123,170.91875820292924,170.49144402232596
86.464;189.97306262119923,170.62861257453832,170.13142948296888
86.494;189.65291255402724,170.33846694614738,169.7714149436118
86.524;189.33276248685527,170.04832131775646,169.41140040425472
86.554;189.01261241968328,169.75817568936552,169.05138586489764
86.584;188.69246235251128,169.4680300609746,168.69137132554056
86.614;189.4240190001,170.07538820872915,169.45820662255477
86.644;190.1918413964736,170.7136947625577,170.2638988104783
86.674;190.95966379284715,171.35200131638624,171.06959099840185
86.704;191.11266677533283,171.51296000480048,171.22218789061927
86.734;190.79551373543362,171.3088879726038,170.8753589684732
86.764;190.4783606955344,171.10481594040712,170.5285300463271
86.794;190.1612076556352,170.90074390821044,170.181701124181
86.824;189.98900554266766,170.8159476617933,169.99309110361244
86.854;190.54155806435838,171.32753034427398,170.59557559093173
86.884;191.0941105860491,171.83911302675466,171.198060078251
86.914;191.64666310773987,172.35069570923534,171.80054456557025
86.944;192.1992156294306,172.86227839171602,172.4030290528895
86.974;192.02833493410353,172.62895794526037,172.21650062281955
87.004;191.3751654274312,171.89903541284718,171.5039635811568
87.034;190.7219959207589,171.169112880434,170.79142653949404
87.064;190.06882641408657,170.43919034802082,170.07888949783128
87.094;189.5726592469415,169.89146755026366,169.54018162712032
87.124;190.0970072867233,170.52804302777065,170.131363367596
87.154;190.62135532650512,171.16461850527762,170.7225451080717
87.184;191.14570336628694,171.8011939827846,171.3137268485474
87.214;190.86513404807292,171.54606105004868,170.9875292959697
87.244;190.3395898817732,171.01953860115185,170.38212934985398
87.274;190.36016037256786,171.00609487141148,170.34932950136488
87.304;190.8585811883201,171.44159502093302,170.81755473829898
87.334;191.3570020040723,171.87709517045454,171.2857799752331
87.364;191.85542281982455,172.31259531997608,171.75400521216724
87.394;192.2817429208977,172.6885026273208,172.15978277346707
87.424;192.05915658985907,172.52807435507387,172.00353125405852
87.454;191.83657025882042,172.36764608282698,171.84727973464996
87.484;191.6139839277818,172.2072178105801,171.6910282152414
87.514;191.39139759674316,172.0467895383332,171.53477669583285
87.544;191.33404736889082,172.0285441213132,171.50375039144822
87.574;191.37236014814633,172.09261509416137,171.54522289576173
87.604;191.41067292740183,172.15668606700956,171.5866954000752
87.634;191.44898570665734,172.22075703985777,171.62816790438868
87.664;190.8274204182155,171.60710352964387,170.95713657723402
87.694;190.18310071364613,170.97008020966922,170.26153615244252
87.724;189.53878100907679,170.33305688969457,169.56593572765104
87.754;188.89446130450744,169.69603356971993,168.87033530285953
87.784;188.86767991254226,169.66064422971073,168.84714299077305
87.814;189.7672059894834,170.5277058596497,169.8325628477441
87.844;190.66673206642452,171.39476748958867,170.81798270471518
87.874;191.5270139712203,172.22266067826305,171.75797376188626
87.904;191.24921488380141,171.91466907026418,171.38052962485858
87.934;190.9714157963825,171.60667746226534,171.00308548783093
87.964;190.69361670896362,171.29868585426647,170.62564135080325
87.994;190.41581762154473,170.99069424626762,170.2481972137756
88.024;190.2827461833802,170.8209361402008,170.07253775154126
88.054;190.24615984471856,170.7433337020887,170.03140140583585
88.084;190.20957350605696,170.6657312639766,169.9902650601304
88.114;190.17298716739532,170.5881288258645,169.94912871442497
88.144;190.201112643753,170.5741158147242,169.95399501085524
88.174;190.55279719520712,170.87804993844313,170.1888745179638
88.204;190.90448174666122,171.18198406216203,170.42375402507236
88.234;191.03803228191543,171.34154607397403,170.6616861927538
88.264;191.14734570425856,171.4850667400186,170.8999575449433
88.294;191.25665912660168,171.62858740606316,171.13822889713282
88.324;191.3659725489448,171.77210807210773,171.37650024932236
88.354;191.4752859712879,171.91562873815226,171.61477160151188
88.384;191.5559528800094,172.0407963140055,171.78414662847175
88.414;191.55784187627134,172.1154928918325,171.76405676105009
88.444;191.55973087253332,172.1901894696595,171.74396689362845
88.474;191.56161986879528,172.2648860474865,171.7238770262068
88.504;191.56350886505726,172.3395826253135,171.70378715878513
88.534;191.49993700053687,172.23404422008232,171.58366314199426
88.564;191.42327296386,172.0924588182395,171.44353229532956
88.594;191.34660892718315,171.9508734163967,171.30340144866489
88.624;191.4629890850072,172.07529120765875,171.3753100855963
88.654;191.79999117940372,172.50371264818352,171.68954956092333
88.684;192.13699327380024,172.9321340887083,172.00378903625034
88.714;191.8886189455683,172.66552381911475,171.7779952755663
88.744;191.6200592234526,172.3749469388275,171.53357967915773
88.774;191.35149950133695,172.08437005854023,171.28916408274912
88.804;191.08293977922128,171.79379317825297,171.04474848634055
88.834;191.17589070787113,171.91271246693577,171.18371676147896
88.864;191.47813727643788,172.26870848502233,171.54464412014457
88.894;191.78038384500465,172.6247045031089,171.90557147881017
88.924;192.0826304135714,172.98070052119544,172.26649883747578
88.954;192.38487698213817,173.33669653928197,172.62742619614139
88.984;192.59234277777296,173.57918328016873,172.87535071014565
89.014;191.94678161701998,172.8000865262573,172.10624962219788
89.044;191.30122045626698,172.02098977234587,171.3371485342501
89.074;190.655659295514,171.24189301843444,170.56804744630233
89.104;190.010098134761,170.462796264523,169.79894635835456
89.134;190.26896422488127,170.65976213320315,170.02501823573445
89.164;191.05144609182287,171.42181688864684,170.82724288251455
89.194;191.83392795876446,172.18387164409052,171.62946752929466
89.224;192.38811884982698,172.72357945400782,172.172287669438
89.254;192.31450955722204,172.65183316372762,172.00174541633015
89.284;192.2409002646171,172.58008687344739,171.83120316322234
89.314;192.16729097201215,172.50834058316715,171.6606609101145
89.344;192.2084053636472,172.67283376637118,171.88302180205713
89.374;192.26226683130886,172.86357577996233,172.14903859900534
89.404;192.31612829897057,173.05431779355345,172.41505539595354
89.434;192.21651147270907,172.979735630296,172.39449634285722
89.464;191.9826011392648,172.67299481229603,172.1231834209719
89.494;191.74869080582053,172.36625399429604,171.8518704990866
89.524;191.5832162496946,172.13933549095503,171.64225844592107
89.554;191.75992058016047,172.31152856090893,171.7411507363544
89.584;191.93662491062634,172.4837216308628,171.8400430267877
89.614;192.1133292410922,172.65591470081668,171.93893531722102
89.644;191.74763839051425,172.3667909118475,171.60804447894367
89.674;191.24634874467534,171.96233790814753,171.16970785848866
89.704;190.74505909883644,171.55788490444758,170.73137123803366
89.734;190.43444116359856,171.31071564603678,170.49138153105736
89.764;190.5687238864297,171.4305417933007,170.71420128886464
89.794;190.70300660926083,171.55036794056463,170.93702104667193
89.824;190.83728933209196,171.67019408782858,171.15984080447922
89.854;190.9715720549231,171.7900202350925,171.3826605622865
89.884;190.81781047494835,171.57701757864683,171.10450105706474
89.914;190.59203781927218,171.28080772127376,170.7010967360857
89.944;190.366265163596,170.9845978639007,170.29769241510667
89.974;190.13682772372772,170.707220886927,169.96561351422443
90.004;189.90320195906844,170.45136720183828,169.71504937916714
90.034;189.66957619440916,170.19551351674954,169.46448524410985
90.064;189.4359504297499,169.93965983166083,169.21392110905256
90.094;189.20232466509063,169.6838061465721,168.96335697399527
90.124;189.39758294423382,169.9106191898185,169.11704873419083
90.154;189.59284122337698,170.1374322330649,169.2707404943864
90.184;189.78809950252014,170.36424527631135,169.42443225458194
90.214;190.0308360914311,170.60326835692896,169.6349152573022
90.244;190.29731183522594,170.84839645623217,169.8737938812848
90.274;190.56378757902078,171.0935245555354,170.11267250526737
90.304;190.83026332281563,171.33865265483863,170.35155112924997
90.334;191.09633832255392,171.60843702406137,170.63774750915337
90.364;191.36081034606602,171.97684647296217,171.11321491274003
90.394;191.62528236957814,172.345255921863,171.58868231632667
90.424;191.88975439309024,172.71366537076378,172.06414971991333
90.454;191.84182754881223,172.5728260055632,171.93608454404517
90.484;191.71580098758668,172.30467443683727,171.65713622331327
90.514;191.58977442636112,172.03652286811135,171.3781879025814
90.544;191.48659608309828,171.90363257461996,171.2115277281061
90.574;191.41329617870974,171.94762241028144,171.19170589873553
90.604;191.3399962743212,171.99161224594292,171.17188406936498
90.634;191.28840272296765,172.05095150399018,171.17455384547927
90.664;191.86629340962907,172.5554240112251,171.8294801806542
90.694;192.44418409629046,173.05989651846005,172.48440651582916
90.724;192.3998713019473,173.0030760393834,172.46581040021613
90.754;191.99533543965413,172.62129646296842,172.05728023414693
90.784;191.59079957736094,172.23951688655345,171.64875006807773
90.814;191.18626371506778,171.85773731013848,171.2402199020085
90.844;190.7817278527746,171.4759577337235,170.8316897359393
90.874;190.44267930052732,171.1589514631178,170.49773102197062
90.904;191.02045308892227,171.74877147384157,171.20777263740914
90.934;191.59822687731722,172.33859148456534,171.91781425284765
90.964;192.17600066571214,172.92841149528914,172.6278558682862
90.994;192.19221675068002,172.97789927227808,172.64709768884202
91.024;191.96776524846484,172.79581609195208,172.37028245444813
91.054;191.74331374624967,172.6137329116261,172.09346722005426
91.084;191.51886224403447,172.4316497313001,171.81665198566037
91.114;191.38945319344802,172.3219946432027,171.63673692872632
91.144;191.52141088484058,172.41151680873384,171.72329735980688
91.174;191.65336857623313,172.50103897426496,171.8098577908874
91.204;191.7853262676257,172.5905611397961,171.89641822196793
91.234;191.91386813826196,172.62416973503505,172.09914492200096
91.264;192.04216602170132,172.65378450382454,172.31016921267346
91.294;192.17046390514068,172.68339927261403,172.52119350334596
91.324;192.22968277553122,172.73375817836006,172.5364946720756
91.354;192.23607651829613,172.7999802476611,172.40212521814306
91.384;192.24247026106107,172.8662023169621,172.2677557642105
91.414;192.1396965277984,172.8117376032832,172.0656120782754
91.444;191.60025289042548,172.2745257576845,171.59237146433
91.474;191.06080925305253,171.73731391208582,171.1191308503846
91.504;190.5213656156796,171.20010206648715,170.64589023643924
91.534;190.67365748605852,171.30702857230568,170.7019378034495
91.564;191.22642780829375,171.78687728157627,171.06441536996041
91.594;191.779198130529,172.26672599084685,171.42689293647135
91.624;191.93925976039225,172.42005740781994,171.49375261731763
91.654;191.18300110805416,171.81151514276553,170.87083723161302
91.684;190.4521157872153,171.22329416212256,170.26727993198668
91.714;190.45705707985402,171.22439042941002,170.22510712862868
91.744;190.46199837249276,171.22548669669752,170.18293432527068
91.774;190.4669396651315,171.22658296398498,170.14076152191268
91.804;190.47188095777022,171.22767923127245,170.09858871855468
91.834;190.52000512294146,171.27392354060643,170.17506731009237
91.864;190.59691786980105,171.35026654463803,170.33064683156056
91.894;190.67383061666064,171.42660954866966,170.48622635302874
91.924;190.75074336352023,171.50295255270126,170.64180587449692
91.954;190.82765611037982,171.5792955567329,170.79738539596508
91.984;190.8961639347027,171.6534652425729,170.946921401643
92.014;190.84700284351177,171.69720847373085,171.01184818625723
92.044;190.79784175232086,171.7409517048888,171.0767749708714
92.074;190.74868066112992,171.78469493604675,171.14170175548563
92.104;190.6837873754226,171.72656365168427,171.09707931430148
92.134;190.60686358802627,171.59052832604146,170.96868393574212
92.164;190.52993980062996,171.45449300039866,170.84028855718273
92.194;190.48804239318747,171.35057842137908,170.73880367437283
92.224;190.58625050556032,171.37514682885254,170.74496077456072
92.254;190.68445861793313,171.39971523632602,170.75111787474862
92.284;190.78266673030595,171.42428364379947,170.7572749749365
92.314;190.77248967872524,171.26512112574468,170.6213283062013
92.344;190.74063559435385,171.06921242258423,170.45696088368143
92.374;190.6721619032827,170.92127957549667,170.30712250560777
92.404;190.53044899881203,170.86929844055487,170.18634221642645
92.434;190.38873609434137,170.81731730561305,170.0655619272451
92.464;190.2470231898707,170.76533617067122,169.9447816380638
92.494;190.10531028540004,170.71335503572942,169.82400134888246
92.524;190.07554987551265,170.6962631048688,169.9419297131417
92.554;190.07377758927106,170.6878934750285,170.11953524076102
92.584;190.10976134422316,170.6971152403017,170.1433443635768
92.614;190.18889486053953,170.72644145713326,169.99138616661708
92.644;190.26802837685588,170.7557676739648,169.83942796965735
92.674;190.2829112482683,170.74113644851016,169.68141119215244
92.704;189.8801649278053,170.4407818481953,169.48401364110367
92.734;189.47741860734232,170.1404272478804,169.2866160900549
92.764;189.07467228687932,169.84007264756553,169.08921853900617
92.794;189.15834457511824,169.9466517178918,169.19977700759424
92.824;189.33930058509756,170.13461752234628,169.37192668010965
92.854;189.5202565950769,170.32258332680078,169.54407635262507
92.884;189.75998830323658,170.50837605285122,169.74707177571705
92.914;190.06689223788814,170.6916852607256,169.9853194851822
92.944;190.3570769629556,170.86251161521724,170.20980153808702
92.974;190.16240461008465,170.67133522160876,170.03507955074224
93.004;189.9677322572137,170.4801588280003,169.86035756339746
93.034;189.77305990434272,170.28898243439184,169.6856355760527
93.064;189.57838755147176,170.09780604078338,169.51091358870792
93.094;189.38371519860078,169.90662964717492,169.33619160136314
93.124;189.31568939323634,169.80816796235047,169.2598801741126
93.154;189.5431721987204,169.9260405980221,169.41319338708195
93.184;189.77065500420449,170.0439132336937,169.56650660005133
93.214;189.99813780968856,170.16178586936533,169.71981981302068
93.244;190.22562061517263,170.27965850503693,169.87313302599003
93.274;190.63435231539907,170.85255553030754,170.25014192351006
93.304;191.079333794574,171.51645743349795,170.6718899579402
93.334;191.08913284850587,171.6508902874787,170.66627128028776
93.364;190.66374947719467,171.2558540922497,170.2332858905527
93.394;190.23836610588344,170.86081789702072,169.80030050081766
93.424;189.81298273457222,170.46578170179174,169.36731511108263
93.454;189.41456077135132,170.09213918415716,168.9621955190239
93.484;189.79801964274967,170.33891331676048,169.3651840595784
93.514;190.181478514148,170.5856874493638,169.7681726001329
93.544;190.56493738554636,170.83246158196712,170.17116114068745
93.574;190.72648514806454,171.03759621874653,170.4106374133781
93.604;190.77707735614263,171.221911107614,170.5683575521369
93.634;190.8276695642207,171.40622599648145,170.72607769089564
93.664;190.71231084427632,171.38136024892927,170.68731159799222
93.694;190.2650502682869,170.9381332285378,170.25557304176448
93.724;189.81778969229748,170.4949062081463,169.82383448553676
93.754;189.37052911630806,170.05167918775481,169.39209592930902
93.784;188.92326854031865,169.60845216736334,168.96035737308128
93.814;189.14849532482683,169.82060999824435,169.09796363842307
93.844;189.54184394945943,170.19661404194346,169.3779061091572
93.874;189.935192574092,170.5726180856426,169.65784857989138
93.904;190.14424932442654,170.74704649328814,169.8241024103206
93.934;190.14268678984905,170.69110274544383,169.86042636611563
93.964;190.14112425527154,170.63515899759952,169.89675032191064
93.994;190.13317211992722,170.57837171174054,169.92267580877885
94.024;190.0357655738474,170.50977489367637,169.8030227306714
94.054;189.93835902776763,170.44117807561219,169.68336965256393
94.084;189.84095248168782,170.372581257548,169.56371657445646
94.114;189.74354593560804,170.30398443948383,169.444063496349
94.144;189.8850510690712,170.41898140645802,169.5886316201314
94.174;190.2092533692437,170.6743736208145,169.93525125124134
94.204;190.53345566941618,170.92976583517097,170.28187088235126
94.234;190.85765796958867,171.18515804952744,170.6284905134612
94.264;191.18186026976116,171.44055026388392,170.97511014457115
94.294;190.9630808651712,171.2513459313071,170.7201777020042
94.324;190.66076581369475,170.9937421299713,170.37269878656392
94.354;190.35845076221827,170.73613832863552,170.02521987112362
94.384;190.0561357107418,170.47853452729973,169.6777409556833
94.414;190.08717569000675,170.51395257772228,169.68624995601832
94.444;190.55414147870272,170.93255304967494,170.1602816154441
94.474;191.0211072673987,171.35115352162762,170.63431327486987
94.504;191.46731680033113,171.7587190975975,171.08855128411093
94.534;191.62293875257393,172.0117961298082,171.26567819076607
94.564;191.7785607048167,172.26487316201892,171.44280509742123
94.594;191.64440792881175,172.15306045070002,171.2463995343843
94.624;191.42206284420965,171.93019433917647,170.9363101762237
94.654;191.19971775960752,171.70732822765294,170.62622081806313
94.684;191.1201060350857,171.64127423526722,170.58415216538756
94.714;191.22714562759197,171.78028224483097,170.89257212757704
94.744;191.33418522009822,171.91929025439475,171.20099208976654
94.774;191.46060278781755,172.06669952516347,171.49954561977822
94.804;191.76142213245464,172.28972014677692,171.70930126018968
94.834;192.0622414770917,172.51274076839036,171.91905690060116
94.864;192.3630608217288,172.7357613900038,172.12881254101262
94.894;192.17555408311074,172.54435688471688,171.89104228661554
94.924;191.810474223309,172.20225233328432,171.49053534319717
94.954;191.44539436350726,171.8601477818518,171.09002839977882
94.984;191.24906821631458,171.66805945472356,170.8959722507583
95.014;191.3442257545375,171.73509006048457,171.05851292842496
95.044;191.4393832927604,171.8021206662456,171.22105360609163
95.074;191.5345408309833,171.86915127200663,171.38359428375833
95.104;191.57614834981368,171.96590496749712,171.455689203637
95.134;191.5982831343195,172.07346705925286,171.49489475704738
95.164;191.6204179188253,172.1810291510086,171.53410031045772
95.194;191.6425527033311,172.28859124276437,171.57330586386806
95.224;191.66468748783691,172.3961533345201,171.6125114172784
95.254;191.57192880058707,172.3777815649958,171.53256079508748
95.284;190.73236254692551,171.540839697151,170.6780950314882
95.314;189.89279629326396,170.70389782930621,169.82362926788895
95.344;189.0532300396024,169.86695596146143,168.9691635042897
95.374;189.05575868863747,169.8674106810646,169.0155496154042
95.404;189.26881106334667,170.0772145475298,169.2871486951972
95.434;189.48186343805588,170.28701841399499,169.5587477749902
95.464;189.56243593057135,170.37187908373713,169.68092649502069
95.494;189.4442885997962,170.26932495839466,169.5789746754075
95.524;189.32614126902104,170.16677083305223,169.47702285579427
95.554;189.2079939382459,170.0642167077098,169.37507103618108
95.584;189.12568034646173,169.9724358899665,169.26351333046205
95.614;189.0433667546776,169.88065507222322,169.151955624743
95.644;188.96105316289345,169.78887425447994,169.04039791902397
95.674;188.8787395711093,169.69709343673662,168.9288402133049
95.704;188.6955428342332,169.49470555882326,168.7488527172334
95.734;188.4240733454017,169.19553650326105,168.5089891546035
95.764;188.15260385657018,168.89636744769885,168.2691255919736
95.794;187.94215485897323,168.66270880257562,168.0785135846669
95.824;188.12833905440095,168.8548678253058,168.2080366869609
95.854;188.3145232498287,169.04702684803598,168.3375597892549
95.884;188.50070744525644,169.23918587076616,168.4670828915489
95.914;188.63938130538858,169.3511980000908,168.55563834224955
95.944;188.76617758169684,169.44317340606406,168.63395188005185
95.974;188.89297385800506,169.5351488120373,168.71226541785418
96.004;188.96418545606383,169.5982345565797,168.77111065645738
96.034;188.96270939795022,169.62354151309714,168.80449734995403
96.064;188.96123333983658,169.64884846961456,168.83788404345069
96.094;188.95975728172297,169.674155426132,168.87127073694734
96.124;188.95828122360933,169.69946238264941,168.904657430444
96.154;188.7807034086889,169.50710451203705,168.73023693689976
96.184;188.54952940691422,169.24850082447213,168.49257077773441
96.214;188.31835540513953,168.98989713690722,168.25490461856907
96.244;188.08718140336487,168.73129344934227,168.0172384594037
96.274;188.08760491926614,168.7130655541504,168.00395454789566
96.304;188.72492160877638,169.3558710879844,168.60772181744525
96.334;189.3622382982866,169.9986766218184,169.21148908699482
96.364;189.49392480256404,170.10715827166686,169.35930917262777
96.394;189.49920376053328,170.08205895051896,169.3931424622816
96.424;189.5044827185025,170.05695962937108,169.42697575193543
96.454;189.52197836893325,170.05876884676707,169.45510674633368
96.484;189.55544969412136,170.0957661530281,169.47578089309008
96.514;189.58892101930948,170.13276345928918,169.49645503984647
96.544;189.6223923444976,170.16976076555025,169.51712918660286
96.574;189.30483444357805,169.85319571912092,169.12281857759325
96.604;188.9872765426585,169.53663067269156,168.72850796858367
96.634;188.66971864173894,169.22006562626223,168.33419735957406
96.664;188.3521607408194,168.90350057983287,167.93988675056448
96.694;188.38921984922058,168.91224426869093,167.94378259938557
96.724;188.78089596694252,169.2462966928364,168.34588490603738
96.754;189.16568392889684,169.58681531159448,168.7500546506775
96.784;189.53152946249028,169.94511596553718,169.1599098497855
96.814;189.89737499608373,170.30341661947992,169.56976504889346
96.844;190.26322052967717,170.66171727342265,169.97962024800142
96.874;190.05917479709103,170.49136261814954,169.85848297105704
96.904;189.74115081126897,170.21527690103326,169.63114719890217
96.934;189.4231268254469,169.939191183917,169.4038114267473
96.964;189.14005105122595,169.68505780461618,169.18275833852812
96.994;188.8919234886061,169.45287676313083,168.96798793424463
97.024;188.6437959259862,169.22069572164548,168.75321752996115
97.054;188.39566836336635,168.98851468016014,168.53844712567766
97.084;188.1765921284247,168.78501604598986,168.35211857051675
