time;Pixel rightCheek
56.713;194.9362495096116,175.01118085523734,174.3309140839545
56.858;194.5598058252427,174.65747572815533,174.13708737864079
56.998;193.44106760179233,173.8270017533606,172.85193843756088
57.104;194.60834481401298,174.7500492029128,174.05215508758118
57.239;193.7764501830796,174.06590865291963,173.2260551165928
57.373;194.9140655867246,175.3384037929672,174.60233109442908
57.508;193.91862955032119,174.17247420673544,173.3593537083901
57.609;195.8237034115559,176.00078879905345,175.59317688818774
57.71;191.56610692916425,171.91063501254584,170.90561667631732
57.862;194.10831531354432,173.77786514645175,173.4057401218793
57.997;190.41436893203883,170.54660194174758,169.86990291262137
58.064;192.73313953488372,172.93023255813952,171.98992248062015
58.198;191.79088829584444,171.92051086542128,170.95711017918413
58.332;194.03071276801236,174.28568669113386,173.38091558817848
58.453;191.36924528301887,171.6845283018868,170.90603773584905
58.587;195.51238541057148,175.62707236200507,175.0333528379169
58.722;193.55406954528087,173.53668322506687,172.72927015666795
58.823;195.93471868261125,175.5122524995099,174.95510684179573
58.896;192.23619047619047,172.51390476190477,171.7247619047619
59;195.527881773399,175.39448275862068,174.67822660098523
59.101;192.74852577515693,172.68365988206202,171.67795320525013
59.235;195.36374407582937,175.2227488151659,174.7466429699842
59.383;191.44669954476478,171.58687405159333,170.8780349013657
59.519;195.69669551534224,175.42702596380803,175.21125098347758
59.619;191.80297539576577,171.46213999618539,170.7253480831585
59.72;195.1049334377447,174.82791699295223,174.34749412685983
59.85;193.71543009727256,173.71504863627695,173.01220675185962
59.954;194.59592795614722,174.28523884103367,173.8494518402506
60.056;194.7899175771516,174.74218899750815,174.0649798734905
60.128;194.93642178716806,174.85384764489243,174.2035278154681
60.26;195.29189085318984,175.32820906994618,174.88316679477325
60.394;192.92569002123142,172.95580003860258,172.23759891912758
60.562;193.56603408210688,173.50503485670023,172.66014717273433
60.662;192.43649719698433,172.3270829306012,171.48443843031123
60.735;193.75417085427136,173.54211055276383,172.87256281407036
60.868;194.1153846153846,173.48397435897436,172.51722756410257
61.003;193.06391129032258,172.9671370967742,171.89092741935485
61.105;194.42991214057508,174.43530351437698,173.5235623003195
61.206;194.8767867928327,174.47453191061004,173.39641634789612
61.339;194.54051912026947,174.4119278779473,173.64216366158115
61.44;194.74051383399208,175.08656126482214,174.36699604743083
61.542;192.8464611872146,172.93854642313548,171.95129375951294
61.612;195.42323174238066,175.32988307456392,174.60341192256087
61.781;193.08859336954487,173.21914216145345,172.32852594118748
61.915;196.7172493276988,176.81732616212062,176.1069919323857
62.016;192.9647676161919,173.0839580209895,172.30359820089956
62.117;194.57682811016144,174.66457739791073,173.83247863247863
62.258;194.88116760828626,175.12749529190208,174.1536723163842
62.393;193.26422226422227,173.45662445662447,172.56397656397655
62.527;193.86185332575326,174.35323100246353,173.19708167519423
62.629;192.90730602227677,173.51500849537473,172.53181045875024
62.735;194.6912380952381,174.63942857142857,174.0647619047619
62.869;194.66272965879264,174.9795650543682,174.0018747656543
62.97;193.89864993344742,174.2894086328199,173.63529188058567
63.041;193.0468897712233,173.66628852335035,172.49517867271695
63.142;193.8836370539104,174.11541381928626,173.13819286256643
63.293;193.75099412989965,173.88146184434765,172.87161522438933
63.434;193.03396867333458,173.59709379128137,172.91772032458954
63.617;193.09959854712292,173.3442936341044,172.484802141082
63.75;194.69696398265134,175.09409768055818,173.80709032623042
63.885;195.24359217771027,175.71995443326372,174.96297702677046
64.063;194.56911034746085,175.0704467353952,174.10882016036655
64.196;194.20912910618793,174.8546600458365,173.79144385026737
64.331;193.47631019145234,174.1210597563334,172.99361825565654
64.532;193.4695769750821,174.01101023758935,172.94205138110874
64.702;193.8658631415241,174.28013219284603,173.29451788491446
64.852;191.41907907518944,171.95492519914512,170.86827278026036
64.987;193.70208211714342,173.99182720373614,173.04456119867677
65.086;193.99149922720247,174.63910355486863,173.80274343122102
65.221;191.90331227264025,172.5732337736933,171.55427914991384
65.33;194.057148429881,174.5342305441779,173.3405500292569
65.479;194.86610071387227,175.16727763843335,174.311209724098
65.587;192.7054322876817,173.18305279265493,172.58167559296098
65.7;195.5901607592485,176.08890180127833,175.05171411969786
65.805;190.70041872858775,171.5746098210887,170.28530643319377
65.94;193.3320515285522,174.1966929436647,173.4154970198039
66.008;191.81437933693138,172.09888203546646,170.97937548188128
66.109;193.53052185634508,173.7577508184094,172.9741960331215
66.218;193.73658818988807,173.68429177923582,172.65264376688538
66.363;194.2777884430793,174.51986945670953,173.8128239585333
66.532;194.8015616073129,175.5412302418587,174.9375357074843
66.633;193.83042157235093,173.8731484998101,172.98841625522218
66.735;193.87280447790002,174.32812198417295,173.32580582899055
66.869;194.47517730496455,175.0747556066705,173.9666474985624
67.003;193.39638252838176,173.98845487781412,172.7408120069271
67.138;194.6946550048591,175.0019436345967,174.07366375121478
67.238;192.32375879779343,172.50618223321285,171.92828609473082
67.405;195.4216984807168,175.680755746007,175.16283599532528
67.506;192.25226928895611,172.4909228441755,171.48827534039333
67.641;194.63997662185855,174.70212351451394,173.77556984219754
67.743;192.4599269652124,172.95541034018837,172.10436286757638
67.877;195.49094449853945,175.917429406037,175.422005842259
67.978;193.08595548733692,173.3981197237145,172.32751343054488
68.079;195.97761775009732,176.29116387699494,175.69793694044375
68.146;192.2738573340983,173.1399885255307,171.85331803404094
68.287;196.068708284256,176.55437769925402,175.79564193168434
68.459;191.08076923076922,171.55903846153845,170.86173076923077
68.56;194.20457209847598,175.0263774912075,174.45955451348183
68.633;191.76020015396458,172.11431870669745,171.14761354888375
68.801;193.14050880626223,173.6115459882583,172.28551859099804
68.87;192.09963384081712,172.2723068028522,171.1458855270765
68.971;194.14707608057893,174.8361040485038,173.6753373753178
69.042;192.11545838128117,172.54545454545453,171.17146144994246
69.21;194.36069409241568,174.59329303957887,173.4219146032365
69.345;193.28725868725869,174.0185328185328,173.36293436293437
69.416;196.33542688910697,176.75819430814525,176.14033366045143
69.517;192.055822906641,172.60615976900866,171.84542829643888
69.618;194.51212885697652,175.26489423636716,174.3178730836406
69.72;192.13512468586893,173.07249178426446,171.75565435917264
69.82;196.09702535436216,176.11639049710521,175.46795767618286
69.922;192.81505503144655,173.50117924528303,172.54127358490567
70.037;194.23125493291238,174.79321231254934,173.8920678768745
70.172;192.49901806755696,173.02729772191674,171.93754909662215
70.241;194.00827912477823,174.81904198698996,173.92785334121822
70.351;193.02381417138395,173.53972281866095,172.6490337692758
70.484;193.6739992072929,174.22017439556083,173.45441934205311
70.593;192.43628675763983,172.67211224293678,171.80780319046704
70.693;193.70077972709552,174.23118908382065,173.19239766081873
70.797;193.226614481409,173.76731898238748,172.81135029354206
70.899;193.8525327596323,174.35810678662233,173.10659104244084
71.014;192.34515688949523,173.11401286298968,171.99707659325668
71.147;193.95575221238937,175.04857423795477,174.02949852507373
71.248;192.56375968992248,173.4718992248062,172.3468992248062
71.358;194.89823874755382,175.29941291585126,174.72035225048924
71.459;191.54456584243817,172.318573893042,171.4797776499904
71.559;194.40563654033042,174.6064139941691,174.00077745383868
71.66;193.51625312560108,173.69763416041548,173.00730909790343
71.761;194.81196918822832,175.28204621765752,174.7379024293897
71.829;191.6398254660849,172.3490678302261,171.1071003570012
71.93;193.5374245472837,174.17967806841045,173.37102615694164
72.066;192.63090981326977,172.7129519268971,171.72725466825585
72.166;191.7928071928072,172.36383616383617,171.30989010989012
72.267;194.5991302628978,175.36548725044474,174.70942874085787
72.401;190.63106796116506,171.29773462783172,170.2212069293737
72.469;195.1854487939897,175.2129300118624,174.9685646500593
72.605;193.07929176289454,173.62644341801385,172.74441878367975
72.675;194.62432012432012,175.1017871017871,174.40520590520592
72.777;193.26342955457847,173.64519212387688,172.85930032498567
72.877;193.62627852084972,174.19944925255703,173.53579858379229
72.949;192.62901674042718,172.63979218780065,171.79892245526264
73.049;194.54139879212937,175.23884667835574,174.53964543152154
73.15;193.3582089552239,174.1585578600504,173.24248885442915
73.252;194.35704514363886,174.74809458667187,173.98553840140707
73.354;194.08326802507838,174.33973354231975,173.56622257053291
73.488;193.23586555274917,173.96638818729357,173.2887118709928
73.589;193.0827666601904,173.44589081018069,172.40800466291043
73.656;193.14821323960163,173.57000585823081,172.65436438195664
73.729;194.05123743232792,174.4354215003867,173.6548723897912
73.83;194.18444313494402,174.27970929090552,173.91455509723042
73.937;190.8430990850691,171.545259879307,170.69534747907338
74.105;195.4011478329705,175.8992677617257,175.33603799722937
74.173;193.28285933897,173.8314757878555,172.706571867794
74.274;194.39009167154282,174.86132241076652,174.33528379169104
74.381;193.1890232201113,173.5277298023412,172.52293225868357
74.515;193.55518590998042,174.18454011741682,173.4675146771037
74.635;192.4233199310741,172.80777331035804,171.9599846831323
74.742;193.04996111975117,173.42185069984447,172.95295489891134
74.843;192.204541044052,172.56510770424995,171.95323112749855
74.945;192.96425796425797,173.20901320901322,172.37567987567988
75.046;193.5181347150259,174.13797735559393,173.37324889656495
75.179;194.91804555187852,175.16566089157095,174.34981506715982
75.261;192.40853658536585,172.75705030487805,172.0203887195122
75.43;194.1349609375,174.2248046875,173.3427734375
75.531;192.36384571099597,172.5047015927845,171.76108232584917
75.603;194.68664850136238,174.6325418450759,173.9799532892176
75.714;192.51079545454544,173.12083333333334,172.4348484848485
75.818;195.7303592577971,175.52112120015792,175.11784445321751
75.918;192.5094519763223,172.8056139010884,172.1096047355356
75.992;193.5082220932482,173.94583091507062,172.85896691816598
76.094;192.82855515473705,173.24549079172203,172.3913043478261
76.227;195.3603532875368,175.8810598626104,175.2370951913641
76.332;192.62533333333334,173.21009523809525,172.57466666666667
76.505;194.2271928110959,174.35143582731,173.80367259230317
76.607;192.9241904761905,172.97390476190475,171.87466666666666
76.707;195.36996904024767,175.22910216718267,174.7234907120743
76.775;192.8087664856478,173.08010085337472,172.44724592707524
76.876;192.86958204334366,172.69272445820434,172.17453560371516
76.977;193.39463527595524,173.6406792744114,173.051524507912
77.116;193.74308376862064,174.2385374347069,173.28690268910813
77.249;193.70011623401783,174.03816350251842,173.3426966292135
77.383;194.35343318420541,174.3769694611943,173.7517992608442
77.517;192.61979969183358,173.10728043143297,172.18412942989215
77.65;194.2724265421288,174.51430239346178,173.84452228059934
77.752;192.385086042065,172.76998087954112,171.79330783938815
77.851;193.4201450127376,173.80756417793455,173.4658044287674
77.951;191.47451669595782,171.81273188830306,170.55047842218318
78.052;192.18955399061034,172.8247261345853,171.90571205007825
78.22;193.60324825986078,174.16956689868522,173.26218097447796
78.326;194.6979329173167,174.9009360374415,174.22679407176287
78.468;193.07635327635327,173.5724596391263,172.9278252611586
78.602;193.00266412940056,173.54709800190295,172.7187440532826
78.773;193.50832072617246,174.16868381240545,173.28025718608168
78.911;193.879413467104,174.07428130426393,173.50106116148947
79.044;191.63332700702222,172.21730878724617,171.1645473524388
79.179;194.55324029822214,174.96233989676927,174.1483463964825
79.314;192.81156398104267,173.09744075829383,172.34824644549764
79.45;193.43361153262518,173.65136570561458,173.05064491654022
79.704;193.40431924882628,174.03098591549295,173.4125821596244
79.87;195.23622800306043,175.89843152257077,175.25497322111707
79.978;190.01857759429535,170.45562019140553,169.49221242259335
80.084;194.3336527405136,174.94001533154466,174.0053660406286
80.185;190.9930516431925,171.72807511737088,170.55098591549296
80.352;194.42615709621663,175.06337622431343,174.7547532168235
80.453;192.24867724867724,172.93537414965985,172.2260015117158
80.519;194.77215678702453,175.33230353350066,174.83201390229775
80.643;193.06071428571428,173.48684210526315,172.63176691729322
80.811;195.01594620557157,175.31104707012489,174.67435158501442
80.918;192.2803880540232,172.52330226364847,171.77877116225986
81.02;193.66105907092333,174.04377748040528,173.16383100745554
81.087;193.0562476406191,173.67855794639487,173.11702529256323
81.22;193.96067951899218,174.5600305401794,173.76350448558884
81.354;193.78109547356408,174.41384556865728,173.75751236211488
81.456;192.99107651414468,173.4494019365863,172.5040820201253
81.523;193.16197996918336,173.47553929121725,172.73497688751925
81.624;191.86882420528534,172.3799310608962,171.8400995787055
81.724;193.19647981633824,173.42682226898793,172.89860340539505
81.836;193.4139123750961,173.7021521906226,173.16794773251345
81.973;192.67217524980785,173.0009607993851,172.20618754803996
82.074;194.05852810508017,174.80007726482518,174.31021827313117
82.174;192.9123414071511,173.19281045751634,172.41022683583236
82.327;193.96394650125993,174.48362085675518,173.9145183175034
82.428;193.31973180076628,173.91091954022988,173.27624521072798
82.528;193.68542791056285,174.25578257517347,173.83018504240556
82.629;192.82522591809268,173.21149778888676,172.54143433955008
82.779;192.0659509202454,172.49098926380367,172.13247699386503
82.882;191.7308938441014,172.34572136458928,171.31484657899753
83.017;192.15336013785182,172.75301550832856,172.03139957878614
83.118;191.69060351413293,172.08957219251337,171.71237585943467
83.22;190.72639179175374,171.37735132053962,170.840015200456
83.377;192.512581014106,173.06900495615707,172.4759817003431
83.517;192.08556661562022,172.10451761102604,171.70137825421133
83.619;189.57308056872037,170.13725118483413,169.70976303317536
83.718;187.74887387387386,168.49324324324326,167.38307057057057
83.819;189.1702834799609,169.89755620723363,168.87272727272727
83.92;189.14806334668955,169.70692615912995,169.12325892005342
84.067;190.60034535686876,171.10264773599386,170.6108979278588
84.202;190.0706971248523,170.6490744387554,170.10299330445056
84.337;188.80839241233951,168.96436098869515,168.3901130484767
84.407;188.0822676083222,168.70032448940637,168.18133231532735
84.509;186.12716429395923,166.93709118891883,166.35994613312812
84.609;185.6511850152905,166.58314220183487,165.44438073394497
84.744;185.74212635999237,166.38480626073678,165.5546860087803
84.814;187.3370786516854,167.8314606741573,167.11991476172025
84.916;187.65890279114532,168.19480269489895,167.32762271414822
85.049;186.84790142472085,167.6305352329611,166.94532152483634
85.184;189.5820895522388,169.9810040705563,169.23085869354526
85.317;191.54877810361683,171.8791788856305,171.65474095796677
85.418;190.4735815948528,171.0235913433418,170.27627217781244
85.519;190.4401326053042,170.80908736349454,170.43584243369736
85.632;187.66083236094906,167.90295604823027,166.96771684169585
85.8;188.18495297805643,168.40047021943573,167.93906739811914
85.901;189.78121284185494,170.0132778438367,169.36761791518035
86.035;188.47951382081945,169.09076651636934,168.17467163301313
86.134;189.89007302151174,170.42253799092165,169.50759818432996
86.249;190.91511305037685,171.15787385957952,170.81872272907577
86.418;190.46395939086295,171.07350253807107,170.68345177664975
86.585;188.68179068360556,169.45835854002823,168.67937084089533
86.687;191.2923868312757,171.62860082304528,171.4187242798354
86.819;189.8969134557192,170.73068388137986,169.89267702239258
86.956;192.4202366381069,173.06691146470828,172.6440228478172
87.09;189.50274617497058,169.8065908199294,169.4613573950569
87.191;191.26805124223603,171.94972826086956,171.45166925465838
87.258;190.0943359375,170.773828125,170.099609375
87.391;192.30400155400156,172.70454545454547,172.17540792540794
87.525;191.30978260869566,171.98796583850933,171.4774844720497
87.635;191.4502627992992,172.2228927389527,171.62955032119913
87.772;188.50786948176582,169.31381957773513,168.45297504798464
87.873;191.53627394080092,172.23292706519635,171.77055523312052
88.006;190.30469798657717,170.86749760306807,170.09721955896453
88.139;190.14249855184397,170.52346012743772,169.91484842633713
88.207;190.93965020180664,171.21237747453392,170.44724197578321
88.376;191.55544914767285,172.02087722658496,171.78950392645086
88.509;191.5638236977676,172.35203205495134,171.70043884754818
88.61;191.3057214409555,171.8753612020805,171.22866499711037
88.685;192.1482266769468,172.94641480339246,172.01426368542792
88.815;190.98446788111218,171.68724832214764,170.95512943432408
88.981;192.65689889384825,173.65709295555988,172.95226081894043
89.115;189.77339237581825,170.1771274547555,169.51694262610704
89.216;192.40774799452163,172.74271179808255,172.21776560360007
89.317;192.15993004275165,172.50116595413914,171.64360668480373
89.418;192.341263650546,173.14333073322933,172.53919656786272
89.519;191.5537655279503,172.11063664596273,171.62577639751552
89.62;192.14867010718538,172.69035331480745,171.95871377530767
89.725;190.3941563467492,171.2747678018576,170.42453560371516
89.86;190.9984285994893,171.81398546454528,171.42722451384796
89.96;190.2458530805687,170.82661927330173,170.08254344391784
90.094;189.20232466509063,169.6838061465721,168.96335697399527
90.194;189.85318559556788,170.43984962406014,169.4756628413138
90.328;191.0434439178515,171.5347551342812,170.54265402843603
90.43;191.94264879779266,172.78734726054395,172.15924320063067
90.531;191.518359375,171.8845703125,171.2201171875
90.633;191.26913970007894,172.034135753749,171.1527229676401
90.705;192.6560773480663,173.24486977111286,172.72454617205997
90.872;190.40416104796765,171.11963012906955,170.4503949142747
90.973;192.34933280223063,173.10535749850627,172.84086835291774
91.106;191.35426447574335,172.2981220657277,171.61365414710485
91.206;191.79412344705187,172.59652928416486,171.9021889173733
91.307;192.2260596546311,172.69623233908948,172.61263736263737
91.408;192.247585255273,172.91917997240293,172.16026020106446
91.515;190.3235696153095,171.00312438976763,170.4723686779926
91.615;192.16613735609369,172.60262008733625,171.68062723302899
91.683;190.45195107746068,171.22325761987963,170.26868569209861
91.816;190.4738574748257,171.22811773818745,170.08171959721147
91.982;190.89944134078212,171.65054902716238,170.9425929493354
92.087;190.72737752161385,171.80365033621518,171.16983669548512
92.188;190.46840077071292,171.3456647398844,170.73757225433525
92.289;190.79903474903475,171.42837837837837,170.75830115830115
92.364;190.71939953810625,170.9386066204773,170.34738260200155
92.5;190.0769677045059,170.70295880874104,169.7998452910462
92.57;190.0728323699422,170.683429672447,170.21425818882466
92.67;190.33661075766338,170.78118372855215,169.7077308656256
92.769;189.00754790013548,169.79001354751307,169.0563189471647
92.87;189.61676646706587,170.42283175584316,169.63588951129998
92.943;190.36356604138464,170.86888416167085,170.21562560433185
93.115;189.24744455159112,169.772806171649,169.2138862102218
93.249;190.26353441608663,170.29930394431554,169.89868522815158
93.319;191.30182453416148,171.84840838509317,170.88276397515529
93.453;189.4017788089714,170.08391337973706,168.94876256767208
93.554;190.6927570093458,170.91471962616822,170.3054906542056
93.654;190.86139770293946,171.52910258905976,170.83122445006813
93.79;188.83381642512077,169.51980676328503,168.87400966183574
93.89;190.14497850722938,170.77315357561548,169.8071512309496
93.992;190.13966588966588,170.58294483294483,169.93065268065268
94.127;189.7013364323068,170.27425915165603,169.3922138291691
94.268;191.22508724311749,171.47460255913145,171.0213260953858
94.401;189.88482384823848,170.33255903987612,169.4808362369338
94.502;191.45694200351494,171.7418472954501,171.07674282366725
94.571;191.81487249367336,172.32392446953475,171.4841347089741
94.671;191.07372221166634,171.58103743112292,170.45050351510545
94.771;191.43052085335384,172.04439746300213,171.47857005573707
94.872;192.44327931363202,172.7952335557674,172.18474737845568
94.973;191.21417711896618,171.6434815659445,170.8363740022805
95.082;191.55991617450942,171.88702610020957,171.42693846446943
95.25;191.68387096774194,172.48937381404176,171.64648956356737
95.35;188.88531678887009,169.69956758789246,168.79827035156984
95.452;189.6096948628814,170.4129007338741,169.72170722286597
95.554;189.2079939382459,170.0642167077098,169.37507103618108
95.688;188.84032656161003,169.65426238845643,168.87677995063603
95.79;187.91733029958286,168.63708759954494,168.06124383769435
95.89;188.537944284342,169.2776176753122,168.4929875120077
95.991;188.9648250812464,169.5872682087555,168.75664308927549
96.131;188.9579368100495,169.70536733917015,168.91244765892654
96.266;187.91765380206343,168.541650745128,167.84294994268245
96.34;189.48970163618864,170.1272377285852,169.33224254090473
96.441;189.5074741280184,170.0427366807206,169.4461479494059
96.544;189.6223923444976,170.16976076555025,169.51712918660286
96.679;188.1933817903596,168.7452180566182,167.74273144605968
96.746;189.0681251199386,169.49126847054308,168.64075993091538
96.849;190.32419478527606,170.72143404907976,170.04792944785277
96.949;189.26411483253588,169.80114832535884,169.29014354066985
97.083;188.1558117195005,168.76407300672432,168.3308357348703
97.218;190.96116692426585,171.5913833075734,171.20401854714066
97.32;191.42702702702704,172.01274131274133,171.038416988417
97.422;192.49913743530766,172.74870615296146,172.51389687559902
97.533;191.34013735215566,171.77890118275468,171.16787485692484
97.704;188.70876387294297,169.41637964026023,168.95292766934557
97.883;188.69653179190752,169.15240847784202,168.53121387283238
98.018;185.99942073759414,166.7870245221085,165.81309133037266
98.151;189.1829244357213,169.83042198233562,168.65907752698723
98.219;190.78381525325054,171.05317290898506,169.96138171938676
98.32;190.71033281733747,171.04160216718267,170.50251547987617
98.422;191.7361595044522,172.1258226867983,171.53348819202478
98.522;191.735,172.28173076923076,171.91384615384615
98.658;190.65160796324656,171.15141653905053,170.45941807044412
98.76;190.7827346465817,171.17419853225184,170.66647354190806
98.828;189.20905660377358,169.5488679245283,168.88094339622643
98.929;191.85907335907336,172.09594594594594,171.58243243243243
99.064;189.6030868902439,170.04153963414635,169.39958079268294
99.197;192.7926152668835,173.2276640520375,172.58236081882532
99.266;190.3799069767442,171.02809302325582,170.2532093023256
99.366;192.2657597240851,172.45391837516766,171.75167656639204
99.482;189.98544423440453,170.7897920604915,169.6657844990548
99.662;190.7560600230858,171.20565602154676,170.446710273182
99.795;190.378536401358,170.33251603168617,169.58166729536023
99.895;191.86531791907515,172.10905587668594,171.6111753371869
99.973;189.64781056192444,170.0847585040406,169.07254275512122
100.141;193.01697177726925,173.08371472158657,172.99332570556828
100.245;191.22869451208092,171.80970219142162,171.2017231691328
100.344;192.14172932330828,172.69624060150375,172.00601503759398
100.446;192.21977811782708,172.4965570007651,172.24502677888293
100.547;192.51205049732212,172.65302218821728,172.0633129303749
100.651;190.4078600977811,170.77698382850696,170.31628431741257
100.753;190.63773082048354,170.9489815343613,170.64001522939273
100.854;188.47895335608646,169.02199469093668,167.88983693591203
100.923;191.34809514600659,171.57609746664087,171.12976213498357
101.032;191.06146616541352,171.36954887218045,170.95827067669174
101.177;191.3755226149753,171.68966172557964,170.9707335613835
101.283;192.49752945648044,173.13645001900417,172.63055872291903
101.384;192.5143563415098,173.05818596691387,172.36546872028902
101.485;190.39698113207547,171.00641509433962,170.57698113207547
101.597;191.60619469026548,172.08560984994227,171.42477876106196
101.776;191.3368841544607,171.60281529389385,171.1533193836789
101.877;189.96404793608522,170.36731976412403,169.9520639147803
101.978;189.9159216283051,170.11546509416016,169.6303975651512
102.09;190.2216113744076,170.91222748815167,170.06464454976305
102.198;192.18916842711735,172.59381601690032,172.12156712118303
102.332;189.3301993230538,169.80518992102293,169.06562617525387
102.402;192.85315349544072,173.356952887538,172.92173252279636
102.503;191.6258136507346,171.94197507904036,171.1737028082574
102.638;194.06320197982106,174.1825623453265,173.96877974490766
102.769;190.96873244710727,171.11140235910878,170.5399737876802
102.905;191.61184960121534,171.7894037219901,171.18059248006077
103.006;190.8505251312828,171.44523630907727,170.72730682670667
103.141;191.7716014369446,172.2743429759879,171.37927774626584
103.286;190.65138653084324,171.20694208639878,170.63742690058479
103.421;191.03017077798862,171.2743833017078,170.7696394686907
103.554;192.99108181465684,173.35905389685925,173.141527723924
103.656;192.30541113036782,172.28499903716542,172.21374927787406
103.757;192.0818026888847,172.23063813671652,171.85021776178755
103.892;191.9634489222118,172.0389878163074,171.4269915651359
103.993;192.12858499525166,172.24444444444444,171.70788224121557
104.095;189.09475806451613,169.6999633431085,168.82697947214075
104.2;192.94059405940595,173.12833206397562,172.48762376237624
104.333;190.63220307578285,170.93181397072448,170.51621271076525
104.435;192.11462450592884,172.49049501223413,172.3143233578016
104.509;191.47351675088902,171.77054089462848,171.5285420175931
104.61;190.1990372153305,170.68283651175707,170.08017033882615
104.784;192.5652091614613,172.84327086882453,172.82434222979367
104.921;189.16551724137932,169.51724137931035,168.897670083877
105.055;191.74823708785974,171.9836096817229,171.61635220125785
105.19;191.45132413278628,171.520701230884,171.19022752704214
105.348;191.4308300395257,171.7939017504235,171.57218144174666
105.515;192.17525773195877,172.29285987017946,171.6139747995418
105.628;191.73391984359725,171.64574780058652,171.2099706744868
105.793;191.73490397941,171.82102553949713,171.56741239358544
105.927;191.73530571992112,171.6360946745562,171.03155818540435
106.064;191.52373448887138,171.6872168603506,171.28954106755958
106.198;191.5488796351378,171.42970454094785,170.99048185603806
106.299;193.14056067437758,172.95647912174084,172.23877671044895
106.432;194.17280062979728,173.92934461720134,174.0584530604212
106.58;191.72533484248254,171.7168458781362,171.59271835502736
106.719;193.02042746358993,173.26480045394362,173.0535275203329
106.819;191.29612927470876,171.46148064637353,171.14411875234873
106.921;191.59673128088178,171.71037628278222,171.52489547700495
107.026;190.68105381165918,171.21879671150973,170.16946935724962
107.131;190.82695167286246,171.17026022304833,170.50947955390333
107.266;191.60181852623603,171.60901685925364,170.93085811706763
107.37;191.3525004682525,171.58999812699008,171.08241243678592
107.504;191.55134520651762,171.65043577112542,171.11860553239865
107.671;192.04110627012693,172.1146050388331,171.72172759992424
107.874;190.9772085138444,171.01601054812582,170.48370691278961
107.976;192.63257142857142,172.92361904761904,172.35885714285715
108.144;192.66087941120966,172.83242121154936,172.2696735233063
108.258;194.05770318687536,173.83839336224779,173.61418065246087
108.426;194.51877133105802,174.1748198710656,174.567500948047
108.56;193.8214151298457,173.67971396311628,173.6556266465939
108.66;191.88903202061095,172.15145380934854,171.63654766286345
108.732;192.4035055006526,172.6930822300951,172.28584747342904
108.869;191.7810945273632,171.9848903629998,171.82292242491246
108.969;192.30960264900662,172.34308314937454,171.63447387785135
109.071;190.5892955674085,170.9759058304212,169.9431671877874
109.203;192.24400223172773,172.37548819044076,171.88599590849915
109.305;191.07997051778148,171.50746268656715,170.57048092868988
109.406;192.35194174757282,172.27968633308438,171.70257654966392
109.547;193.1172943601274,173.1249765786022,172.8506651676972
109.715;193.5795918367347,173.6808905380334,173.43079777365492
109.882;191.64472211861246,172.19806042521446,171.67941066766133
109.984;192.61231815605518,172.9272624220669,172.13867372000755
110.085;193.34117193523517,173.69525828835773,173.47397841171934
110.219;194.2592233009709,173.97728155339806,173.59203883495147
110.387;193.52357943563973,173.61093931194435,173.05740239659838
110.521;193.82601880877743,173.89792319749216,173.79094827586206
110.659;194.22546728971963,174.18204828660436,173.94373052959503
110.759;193.70559563267693,173.7539481380386,173.26496393059077
110.893;193.99961021243422,173.91561099200936,173.81933346326252
110.994;193.55150214592274,173.86851346078814,173.51190011705035
111.095;193.18011829803473,173.37759969471475,172.77122686510208
111.196;193.40311678558018,173.7724371010139,173.2733758918513
111.364;193.54519827100168,173.79684269874085,173.50084570569442
111.464;193.14614952220347,173.17462994191493,172.93048529136217
111.575;193.50327408793265,173.6823199251637,172.81272217025258
111.708;192.14135338345864,172.63627819548873,172.17387218045113
111.817;192.32130032130033,172.67473067473068,172.1840861840862
111.918;192.67023675310034,172.9434423149192,172.5533633972191
112.036;192.47915101427498,172.84785875281744,172.1301652892562
112.171;193.45428787306383,173.579523989422,173.03286739705328
112.278;192.70283461610663,173.09273512295852,172.3910268443777
112.411;193.61376164227335,173.64778559209276,173.50541722106064
112.517;193.97129823227525,174.23949819425965,173.9376544383197
112.618;193.28800896525962,173.42566305565933,173.03324617108703
112.718;191.86994925765833,172.4018041721481,171.6652884796091
112.854;193.9668721109399,173.6402157164869,173.29795839753467
112.956;191.5519468186135,171.83076923076922,171.16125356125357
113.056;192.29442970822282,172.49602122015915,171.8052292535051
113.124;192.50779764168885,172.70901483453784,172.2856599467478
113.231;192.44640820980615,172.85860889395667,172.34815659445078
113.389;194.1294343240652,173.85062320230105,173.60095877277087
113.527;194.35605483625287,173.9758187357197,173.83396801218584
113.661;193.62192307692308,173.79173076923078,173.4675
113.795;192.64994298745725,172.76510832383124,172.51653363740022
113.894;192.98539453717754,173.09749620637328,172.4912746585736
114;193.06470248411324,173.04814172925091,172.60331215097247
114.13;193.23232129131438,173.23443504996158,173.07071483474252
114.231;191.64127345082434,172.00814856926283,171.49099867348872
114.332;192.48340686744677,172.52311528870132,171.88720506426242
114.434;192.89322617680827,172.792766934558,172.94508228090316
114.539;192.86482334869433,172.77937788018434,172.42396313364054
114.654;191.0784123910939,171.33165537270088,170.37657308809293
114.788;190.77302759424796,170.85075787019045,170.0612125923047
114.889;190.82314241486068,170.87267801857584,170.07178792569658
115.007;186.65030441400305,167.08200152207002,166.3538812785388
