time;Pixel forehead
114.889;233.0823504181857,219.43255414968905,220.91443276860392
115.007;232.67051775780917,219.1752246469833,220.50941377834832
115.141;232.80008598452278,219.30653482373174,220.5713671539123
115.242;233.11532625189682,219.65618903099934,220.731844786473
115.376;232.72261674198407,219.2367118571121,220.49257585539058
115.509;233.64489619377161,220.32331314878894,221.63192041522493
115.71;233.7941366673852,220.56585471006682,221.616512179349
115.891;234.2821558943526,221.28430319948464,222.6594374060554
116.025;234.01151140481772,221.1315284587508,222.44020464719677
116.134;234.3895410885806,221.33340448239062,222.83479188900748
116.335;234.4048936170213,221.62170212765957,223.04382978723405
116.436;233.84027187765506,221.05756159728122,222.06308411214954
116.541;233.81775799957617,220.80673871582962,221.94320830684467
116.643;233.61872484643084,220.45075195933066,221.85914001270916
116.834;233.6956896551724,220.15775862068966,221.62456896551726
116.97;233.64694615875717,220.39178548627368,221.7403702915514
117.104;233.58014123689279,220.33468863685,221.69291675583136
117.238;233.84374338344273,220.72940927376666,222.2223163243701
117.385;234.03115599484315,220.7855608079072,222.0264288783842
117.553;233.95411492317407,220.87055356766996,222.19069669543254
117.722;233.53070362473346,220.20234541577824,221.52942430703624
117.868;233.81439631722117,220.52898095835948,221.8242310106717
118.069;233.79117835073515,220.59769870019178,221.9612188365651
118.236;233.73169164882228,220.77366167023555,221.94218415417558
118.37;234.05955851728447,221.45772594752188,222.52977925864224
118.47;233.92954448701576,220.98126862494678,221.88441890166027
118.613;234.26400679117148,221.40067911714772,222.4887521222411
118.747;234.19361657154934,221.16888607059818,222.3407313464384
118.847;234.10183428209993,221.26987138941598,222.53426101623444
118.914;233.8523890784983,220.84129692832764,222.08809726962457
119.015;234.27766091712243,221.57278081615482,222.8392932267564
119.131;233.67072649572648,221.24850427350427,222.27371794871794
119.269;234.05751000631977,221.3739203707605,222.4539709290078
119.369;233.77138579982892,221.4078272027374,222.29277159965784
119.504;234.4358271865121,222.0777660695469,223.2448893572181
119.638;234.2613247863248,221.76944444444445,222.84188034188034
119.703;234.39599156118143,222.29535864978902,222.88080168776372
119.806;234.2002559181062,221.58264022179569,222.69289827255278
119.906;234.2602159644294,222.20791869574424,223.01312724962946
119.974;234.28009407740004,221.69831088304468,222.97926020953602
120.076;234.1209282520758,221.4807323823717,222.55780285288483
120.176;234.39062832800852,221.9009584664537,223.1116080937167
120.329;234.15859694426513,221.4234990316333,222.8573273079406
120.498;234.169172136354,221.78191827228457,222.89286470463688
120.632;234.6124412141941,222.08999572466865,223.41983753740914
120.737;234.56132573358667,222.1857715853916,223.2928013510661
120.851;234.5075515847692,222.27951499680918,223.16698574771326
120.975;234.63035676588558,222.10386320455984,223.555414819506
121.076;234.37343517929133,222.08656906429027,223.37598132824104
121.177;234.34695187165775,221.84770053475935,222.9336898395722
121.278;234.06294004693834,221.52570940900364,222.7868572647749
121.35;234.04444444444445,221.89871794871794,222.86495726495727
121.451;234.20480135967708,221.68939876779265,222.91140854047163
121.616;233.7935039793504,221.00086040008603,222.12282211228222
121.803;234.37478559176674,221.6923241852487,223.20518867924528
121.939;234.34059363655777,221.6922912662823,222.77322229340166
122.04;234.04593564775615,221.7102032176122,222.78450465707027
122.141;234.08544640954614,221.10739399105051,222.64841252929895
122.242;233.97337593184238,221.6091586794462,222.7723109691161
122.382;234.15502555366268,221.36137137989778,223.02640545144803
122.549;234.39194602572212,221.57938013915245,223.02213788741304
122.682;233.92387178405735,221.19169126950655,222.463095740194
122.783;234.04996850724334,221.47155154314507,222.88557631744698
122.889;234.23146020472112,221.56548986839357,222.90829329433885
123.022;234.15507124895223,221.5666387259011,222.83843252305113
123.123;234.097920997921,221.33575883575884,222.87525987525987
123.224;234.10102275099143,221.04675433103736,222.61156334794407
123.357;233.84515589035362,220.77945176815234,222.47164678803097
123.458;234.0550284629981,221.08791903858318,222.83512544802866
123.592;233.93302540415704,220.8629015326475,222.4169640982574
123.76;233.63421389007243,220.46953557733278,222.0379207498935
123.868;234.31128486897717,221.11813186813185,222.85862214708368
124.007;233.8048780487805,220.85959703075292,222.19957582184517
124.108;233.89743045232532,220.6937778721597,222.50265449139945
124.209;233.99597030752915,220.86341463414635,222.29225874867444
124.31;234.0797193877551,220.8656462585034,222.7825255102041
124.445;234.03662150719728,221.02286198137173,222.81160033869602
124.613;234.11961823966067,220.90201484623543,222.8184517497349
124.747;233.71638964864297,220.582579423522,222.2076583210604
124.848;233.82797530338513,220.86118799233554,222.34149457100276
124.923;233.72121341593677,220.89895321512498,222.51078829309978
125.059;233.69611837872614,220.80977911215956,222.2601329616127
125.194;233.73579240832083,220.63371220244477,222.4542140253056
125.297;233.6933447464156,220.45067408517014,222.1438048362936
125.431;233.3839381576122,220.08481855271634,221.77431823062057
125.532;233.4571306392987,220.33205045969638,221.89052811631387
125.667;233.56088640275388,220.12865748709123,221.7422547332186
125.812;233.30613562970936,220.1076426264801,221.4010764262648
126.013;233.5779679144385,220.6566844919786,221.98566844919787
126.114;233.47873263888889,220.35004340277777,221.62977430555554
126.248;233.463456577816,220.4079965606191,221.9243336199484
126.382;233.40733549083063,220.1801510248112,221.55749730312837
126.455;233.50828135082813,220.23209292320928,221.77565067756507
126.559;233.45606874328678,220.2004296455424,221.5591836734694
126.725;233.46225194132873,220.3841673856773,221.80457290767905
126.864;233.52640692640693,220.40844155844155,221.57316017316018
126.966;233.76196608714315,220.88516849109251,222.2105602060528
127.033;233.6607881558894,220.66035271064663,222.08512954495973
127.134;233.65660616293795,220.98290417897846,222.3685099197974
127.236;233.59706009511456,220.19671422395157,221.79031560743624
127.369;233.42415190953702,220.43673991892467,221.67292511201194
127.469;233.69719222462203,220.54816414686826,222.1328293736501
127.605;233.3251770766259,220.19789654432282,221.55569864777848
127.739;233.3482469348247,220.50247365024737,221.6388470638847
127.906;233.3822318526544,220.61646803900325,221.8619718309859
128.007;232.8609519612164,220.05729396209784,221.0786690171882
128.11;232.6177512173528,219.25874280655157,220.230411686587
128.229;232.4065523306948,219.06728232189974,220.16534740545293
128.364;232.3716111968261,219.01939607670266,220.18955256777608
128.466;232.69313593539704,219.50695379093764,220.75056078959176
128.567;232.78101709776413,219.59776413853572,220.68982902235862
128.669;233.40337224383916,220.41137051448337,221.6614785992218
128.77;233.66767306448133,220.8177701099849,222.2029329307742
128.971;234.2044972422571,221.64743317776836,223.25583368689013
129.074;233.9276955602537,221.39767441860465,222.75729386892178
129.209;234.0443224989447,221.7536935415787,223.24166314900802
129.279;233.87023859355378,221.13687735454164,222.53495186270405
129.414;233.70549958018472,220.848026868178,222.32472712006717
129.487;233.87434224373817,221.40223110924015,223.096611239739
129.623;233.73843228396365,221,222.39298542150857
129.757;233.73009503695883,220.8948257655755,222.32016895459344
129.891;233.81597807757166,221.0164418212479,222.4974704890388
130.025;233.89822635135135,221.3186233108108,222.72255067567568
130.125;233.78242411377627,221.00594353640417,222.59435364041605
130.26;233.6131556683587,221.0042301184433,222.62309644670052
130.364;233.70151770657674,220.81682124789208,222.22217537942663
130.496;233.7267713194739,220.86784047518032,222.30992787441664
130.565;233.78668076109938,221.0196617336152,222.523044397463
130.71;233.79367791542077,220.67172148654421,222.2208457923964
130.845;233.75042372881356,220.94618644067796,222.21822033898306
130.946;233.72302158273382,220.9223444773593,222.12103258569616
131.047;233.50075123417042,220.5033268941833,221.83987980253272
131.149;233.715306980656,220.85365853658536,222.26976450798992
131.232;233.08953938872148,219.85083943176926,221.25914765389584
131.372;233.57563473437168,220.5566460422445,222.33347557072756
131.506;233.6896184182477,220.71178853123,222.26199104668515
131.607;233.0667691631891,220.00702833296728,221.30836810893916
131.74;233.43403232852773,220.05919615552642,221.88335517693315
131.808;233.47126939043042,220.21608040201005,221.53615905615032
131.908;233.59776168531928,220.6102699144174,221.9102479701558
132.076;233.38374125874125,220.24278846153845,221.77338286713288
132.177;233.215337288508,220.15491100856954,221.61766644693475
132.279;233.3578183417638,219.92148669452385,221.46646140312293
132.382;233.38749179969386,219.93964574677454,221.91274874261973
132.514;233.22058823529412,219.7177348551361,221.3801580333626
132.648;233.2164521056077,220.02225616408467,221.45690595679685
132.816;232.62907157101705,219.2955905162863,220.57389762907158
132.918;233.72248597324125,220.74665515753128,222.3880017263703
133.052;233.3800817380082,220.75543127554312,222.29705312970532
133.186;233.8597014925373,220.7503198294243,222.47995735607677
133.255;233.86500850340136,220.79124149659864,222.42899659863946
133.357;233.8198332977132,221.12652276127378,222.85873049796965
133.491;233.7668854541605,220.87063307219987,222.2894346813466
133.59;233.79410517387618,220.51611535199322,222.17493638676845
133.73;233.79719387755102,220.7625425170068,222.14625850340136
133.831;233.71340817623386,221.11607710230882,222.33149756407542
133.964;233.5767274268758,220.87219160661297,222.36244171259008
134.07;233.14857266435988,220.08455882352942,221.33282871972318
134.182;233.13539651837525,220.18740597464003,221.65635074145712
134.292;233.12600828428165,220.03618923043385,221.64072378460867
134.397;233.3442162162162,220.56172972972973,222.00691891891893
134.501;233.24879544459046,220.18177836180465,221.41108190976786
134.601;233.25156149041567,220.18587120396296,221.8597889295714
134.703;233.50108648413732,220.63515862668405,221.9767492394611
134.837;233.37795953508393,220.4380111924236,221.70490744726646
135.016;233.4,220.7332608695652,221.94565217391303
135.117;233.52424242424243,220.46839826839826,222.07164502164503
135.219;233.61210954214806,220.89430894308944,222.5492083868207
135.32;233.66476311336717,221.07170050761422,222.4832910321489
135.453;233.65702828197553,221.1276910088645,222.58632334318278
135.589;233.6328091797705,221.08138546536335,222.3748406289843
135.658;233.70312168188576,221.12677850923762,222.3932894457422
135.792;233.77566137566137,221.24783068783069,222.5483597883598
135.891;233.44359464627152,220.80157212661993,222.3724240492883
136.025;233.6336697444707,220.69057333047027,222.22525230835302
136.16;233.518275934925,220.7836467356856,222.31079653496724
136.261;233.78284011070897,220.91292314243134,222.50351288056206
136.33;233.75844594594594,221.38914695945945,223.00696790540542
136.463;233.60336487907466,221.19179810725552,222.64815983175603
136.598;233.94180672268908,221.57100840336133,223.08928571428572
136.732;233.93364132717346,221.5130197396052,222.77236455270895
136.866;233.81762597512122,221.08454564621547,222.87497364537214
136.98;233.45770202020202,220.8587962962963,222.50126262626262
137.115;233.52763713080168,220.70232067510548,222.20801687763714
137.216;233.8750265223849,221.27031614682792,222.82176957352004
137.317;233.44223023107907,220.45389018443927,222.08925164299342
137.477;233.16079762409842,220.1989817564701,221.94039032668647
137.611;233.28033029853907,220.32204107558755,221.6586915096337
137.716;233.82198952879583,221.0965445026178,222.7329842931937
137.883;233.30444964871194,220.26612731530764,221.72088567170533
138.017;233.27439797211662,220.4520490071821,221.95183776932825
138.152;233.36433283677377,220.43009150883168,221.94466907852734
138.287;233.8878306878307,220.97248677248677,222.67957671957672
138.388;233.3388518598151,220.17501612556438,222.05934207697268
138.489;233.2096079276174,220.27488151658767,221.9760878931495
138.594;233.6058178752108,220.62204890387858,222.35265598650926
138.732;233.29166666666666,220.63669217687075,221.85352891156464
138.865;233.84688893607984,220.78211934593332,222.81121257167126
138.965;233.5763962065332,220.48387776606955,222.27165437302423
139.035;233.16382616105668,220.03941201533874,221.64209629314018
139.14;233.22522712867104,220.27065286287765,221.84048172406509
139.309;233.29186906019007,220.3571277719113,221.95311510031678
139.409;233.41076308597854,220.6056338028169,222.03006096279168
139.544;232.91311791140595,220.06805050288892,221.22105713674298
139.646;233.62434196672984,221.0494841019162,222.3194356706675
139.779;233.28418574791354,220.4003851915258,221.7123903274128
139.915;233.77528089887642,220.94848420606317,222.60271358914565
140.025;233.07432141318398,219.8334769495907,221.1904351572598
140.192;233.23226081397826,220.13104623907947,221.552311953974
140.326;233.78433042367467,220.8767298275495,222.41515861187992
140.396;233.5871404399323,220.5996192893401,221.96425549915398
140.499;233.60687908841527,220.74298375184637,222.12998522895126
140.606;233.6021982667512,220.74233777214118,222.06045233565843
140.776;233.60410929887735,220.76339758525737,222.13386994280873
140.91;233.9051172707889,221.01002132196163,222.85351812366738
141.045;233.8105419136325,220.96909398814563,222.74809483488568
141.152;234.13031578947368,221.18884210526315,222.91115789473685
141.289;233.8014598540146,221.1970802919708,222.62773722627736
141.423;233.8926104249529,221.18882143604773,223.06384760309817
141.558;233.81974069427017,221.57988289418654,222.97176913425346
141.691;233.5193474168584,221.0554277347835,222.34762601966116
141.802;233.9103129594623,221.16551144717496,222.921024994749
141.903;233.6111458985598,220.95658526403673,222.55374660822375
142.042;233.66896840343168,221.22347771500313,222.62146892655366
142.143;233.83765148349352,221.18136230672795,222.73903050564147
142.243;233.09536842105263,220.55684210526317,221.79915789473685
142.345;233.49617346938774,221.05846088435374,222.65901360544217
142.447;233.96266166040886,221.33541927409263,222.77158948685857
142.615;233.20556381397324,220.16033128052666,221.84242939052876
142.717;233.2354920100925,220.6089150546678,221.90138772077376
142.818;233.43892165122156,220.77969671440607,222.33761583824767
142.95;233.37666737243276,220.67541816641966,222.21744653821725
143.051;233.31065711878685,220.69481887110362,222.0638163437237
143.153;232.71728665207877,219.60547045951859,220.71772428884026
143.266;232.91917008861034,219.9148476334558,221.08796196239464
143.435;232.98554788610872,220.2471958584987,221.5681622088007
143.535;233.26468661279756,220.1701244813278,221.81284123170997
143.636;232.93892632036514,220.08715496631166,221.45424907628777
143.765;233.28132438866047,220.4566111231335,222.0854793334776
143.933;233.24001736111111,220.20941840277777,221.62413194444446
144.067;233.08606824603348,220.05781351880026,221.4581612692893
144.233;233.01196172248802,220.34254023488472,221.60743801652893
144.368;232.51283185840708,219.61814159292035,220.8929203539823
144.502;231.98325892857142,218.74486607142856,219.98616071428572
144.639;231.90990386765034,218.45718756986363,219.90789179521573
144.808;232.2064343163539,218.91331546023235,220.36371760500447
144.98;232.33401038140374,219.15526969081472,220.4750620627398
145.147;233.55417212756663,220.7409349060725,222.39252948885976
145.267;233.65821152192606,221.0206362854686,222.64552880481514
145.369;233.61336464560205,220.94641332194706,222.65392826643895
145.503;233.63058129738837,220.76432181971356,222.45871946082562
145.638;233.8620835090679,221.0485027414593,222.93778996204134
145.77;233.74005027230834,221.05613741097613,222.6883116883117
145.939;233.50678922080635,221.21850846041363,222.86170879465217
146.074;233.69651429764141,221.39365476935922,222.91588394907117
146.174;233.58112652374948,221.1214796132829,222.7599831862127
146.314;233.9839248434238,221.49331941544884,223.04697286012527
146.451;233.70480789418434,221.28637413394918,222.51711106445518
146.584;233.86422866750735,221.4268600252207,223.13493064312738
146.718;233.80878661087866,221.57217573221757,222.99142259414225
146.853;233.81047961124023,221.04669342911473,222.68455525036975
147.087;233.82605006364022,221.31544336020366,222.9987271955876
147.229;233.73433530906013,221.16723116003388,223.04614733276884
147.399;233.2539615465878,220.6710331713501,222.18128037185718
147.532;233.50584236243893,221.0703207988103,222.6834501805821
147.666;233.36804079898002,220.82596685082873,222.1600084997875
147.735;233.3961025206524,220.83499258631645,222.27324719339123
147.836;233.534369014684,221.33390082996382,222.75782081293892
147.947;233.5125925925926,220.96253968253967,222.73904761904762
148.081;233.45070422535213,220.84229620145112,222.63358941527954
148.216;233.5277953920947,220.8116677235257,222.5548509828789
148.317;233.34726347051335,220.8447178616886,222.27280441238864
148.451;233.3976908274535,220.62497327346588,222.3696814197135
148.567;233.2868974304523,220.7128902102357,222.07772350817584
148.735;233.45575032064986,220.78430953398887,221.95532278751602
148.836;233.3314846416382,221.01727815699658,222.40486348122866
148.936;233.59129122655744,220.5276999353309,222.35934468635483
149.039;233.48863636363637,221.01479416809605,222.60012864493996
149.146;233.02062741727545,220.34035238504512,221.95251396648044
149.28;233.5814003436426,221.04746563573883,222.76030927835052
149.414;233.60275743214132,220.91964670400688,222.63420939250324
149.547;233.3846153846154,220.521627956531,222.22970381419134
149.681;225.63077250478824,222.59246648223026,226.42860183017663
149.816;225.79613095238096,222.57291666666666,226.36904761904762
149.927;225.83268900343643,222.6170532646048,226.3932560137457
150.061;225.63183866123148,222.18365157691483,226.34842308517486
150.195;225.46242397914855,221.79235447437011,225.84513466550825
150.397;232.30683522605528,221.2215556031712,222.73044782515535
150.532;231.61918103448275,220.8456896551724,220.6073275862069
150.606;231.9910941475827,221.27396098388465,220.96904156064463
150.76;231.80343876034812,221.00530672893228,220.61749097856082
150.895;231.81038905515177,221.16951688755879,220.74946558358272
150.967;231.82527565733673,221.14418999151823,220.88570822731128
151.068;232.07314457314456,221.16001716001716,220.4077649077649
151.175;232.0904832872046,221.04854162231211,221.18905684479455
151.308;231.94535752401282,221.31867662753467,220.86424759871932
151.42;232.42052485598464,221.8205675272029,221.50394708768934
151.588;232.10805039504592,221.36920777279522,220.93230834934872
151.693;232.38852002570144,221.62647247804668,221.06832298136646
151.832;232.5517534537726,222.03591923485652,221.58916046758767
151.932;235.14701476567515,220.7776588915044,221.0894500320993
152.016;235.00021222410865,221.03098471986416,221.16447368421052
152.152;233.59288286380004,221.07943232366023,221.09129421732683
152.29;235.11330049261085,220.91925465838509,221.30841721996146
152.395;231.97415634344298,221.37313114053822,220.74434002563007
152.497;234.79359658484526,220.70992529348987,220.67662753468517
152.598;235.20423438836613,220.98930710008554,222.89285714285714
152.7;232.22336548767416,221.78220793140406,221.11682743837085
152.834;234.70290010741138,220.90526315789472,221.12137486573576
152.936;235.08109270810928,221.00279630027964,221.32738223273822
153.101;232.20434035238503,221.5167597765363,221.20369574559518
153.235;235.15726938863685,220.99978397062,221.27154893065457
153.369;225.97682900665095,223.0094400343274,226.70971894443252
153.47;226.20708154506437,223.02811158798283,226.7884120171674
153.571;226.06897297297297,222.888,226.5917837837838
153.718;226.17563495479982,223.06069737408524,226.8179078777443
153.881;225.95016393442623,222.62579234972677,226.53792349726777
153.982;226.16911921518448,223.08679889102154,227.03134996801023
154.084;225.81824175824175,222.4734065934066,226.4432967032967
154.201;226.69405220367995,223.38896020539153,227.54706889174156
154.342;226.19711222927148,222.9453073725662,226.6812513673157
154.452;226.43515912535182,223.48473695605108,227.2442087031825
154.552;226.40945564953373,223.14638906961613,226.99739752765126
154.652;226.20047475183426,223.5796288303841,227.09840310746654
154.752;225.94765901060072,222.53776501766785,226.2053886925795
154.854;225.91097399735565,222.33913618334068,226.45879241956808
154.961;226.00372154115587,222.64141856392294,226.36580560420316
155.094;226.18932353576832,222.9057704776313,226.89453209422953
155.195;226.21685441941074,222.9590554592721,226.82322357019063
155.363;226.0049601035152,222.81906405003235,226.69872762562002
155.464;226.17955382282867,223.11414338314924,226.86636343946284
155.598;226.42300152472228,223.39076453931605,227.27815290786322
155.699;226.14606496620885,223.1386527141923,226.97340309570527
155.77;226.39947437582128,223.257555847569,227.1815593517302
155.938;226.35858915741346,223.2508164598302,226.9710428913564
156.042;226.51679306608884,223.46045503791981,227.24788732394367
156.142;226.15978928884988,222.84657594381036,226.62818261633012
156.243;226.37138508371385,223.21439443357252,227.1169819525984
156.377;226.33246753246752,223.0690476190476,226.80584415584417
156.448;226.59537697126808,223.3756750918125,226.99438323612011
156.588;234.35159125351808,221.45507685646243,226.07967092444252
156.689;235.27776575016236,221.05044381900845,222.94197878328643
156.763;235.23581637072326,221.15288003464704,221.17691641403204
156.931;235.51985246257323,221.0733347797787,223.32176177044911
157.144;234.25467038866222,222.0429461026412,223.64225896499892
157.278;233.91905892510252,221.69091301532484,223.23829052449815
157.412;234.17397849462367,222.13505376344085,223.43032258064517
157.579;234.07218960643618,221.81343770384865,223.40008697542945
157.698;234.20471249459575,222.06636402939904,223.66904453091223
157.866;234.1657254561251,221.68853171155516,223.3216768027802
158.003;234.52993492407808,222.17483731019522,223.8887201735358
158.106;234.22976501305482,221.9636640557006,223.52697998259356
158.207;234.4232942199044,221.8478922207736,223.62364189482832
158.347;234.37872892347602,222.02442715088628,223.66817985300474
158.519;234.690424610052,222.52556325823224,223.91399480069325
158.654;234.4795090948937,222.3819855358317,223.84856454087225
158.755;234.65015144958892,222.18152315015146,223.90891389009087
158.907;234.2390689580161,221.55644985860343,223.1692408092234
159.079;234.67098725426658,222.5701015338086,224.25837113847484
159.218;233.2146393972013,221.702691065662,226.23487621097954
159.352;234.55718027062417,221.88913138367525,223.63793103448276
159.485;234.5506932409012,222.29376083188907,223.84510398613517
159.653;234.21090670170827,221.88611476127903,223.48992553657467
159.755;234.33543615401348,222.04502936697847,223.46530345877747
159.857;234.3184308568924,221.89108042954197,223.63883410037255
159.957;234.44995648389903,221.9260226283725,223.42384682332462
160.06;234.4444687363358,222.24945343244426,223.78662002623525
160.195;234.6446910356832,222.07158398607484,225.13033072236726
160.296;234.2751472834388,221.99607244163212,223.70477852934758
160.398;234.5082680591819,222.51240208877286,223.88076588337685
160.511;234.52108036890647,222.12911725955203,223.7020202020202
160.676;229.2472033340645,222.89690721649484,227.83220004386928
160.811;226.7481982965713,223.65407294169032,227.58615418213583
160.912;225.65712988192553,222.430744777475,224.9100817438692
161.023;225.9952628017144,222.4574780058651,226.56485450033838
161.164;225.82530258049783,222.75656542589633,226.20826672756337
161.266;225.57483682196715,222.24217870808013,225.78775602070672
161.367;226.03880597014924,222.84822043628014,226.52950631458094
161.469;226.03733876442635,222.7571848834578,226.6112242588821
161.603;226.10324349017816,222.8851073549566,226.5427135678392
161.738;226.26304945054946,223.0448717948718,226.816163003663
161.843;226.21519553072625,222.85608938547486,226.92469273743018
161.946;226.12848014605203,222.81058877225013,226.73756275673207
162.139;226.02276785714287,222.578125,226.51473214285716
162.34;226.95973303670746,223.80467185761958,227.68320355951056
162.441;226.79655326768128,223.69001790510296,227.33527305282004
162.508;226.4942452412572,223.5528995130589,227.40194776449758
162.641;226.88330380868024,223.68312666076173,227.881310894597
162.809;234.4568257491676,221.86193118756935,225.04683684794674
162.911;227.03583278035833,223.80203494802035,228.02875470028755
163.012;225.24871966154532,223.57782231128925,225.59541304831885
163.117;227.27476107732406,224.12315377932234,228.2154648132059
163.285;226.9390751698444,223.7315362699978,227.46701731317117
163.385;227.29805804058478,224.44075932795113,228.25921885228016
163.486;227.31347207009858,224.29397590361447,227.9143483023001
163.586;236.47927689594357,222.14263668430334,226.98985890652557
163.721;234.92702468601126,222.610437418796,224.14421827631008
163.878;234.80282608695651,222.23782608695652,223.8604347826087
164.046;234.75549271263867,222.46747879051554,223.91168153143354
164.214;234.85265225933202,222.72342283344247,224.1693953285309
164.414;234.8242741759441,222.6234446627374,224.04365858982754
164.482;235.10317634173055,222.93406352683462,224.69309967141294
164.583;234.51910408432147,222.1183574879227,223.76921387790952
164.718;234.69640890063891,222.10244547257105,223.66754791804362
164.851;234.23547535211267,222.0231073943662,223.45334507042253
164.953;234.705223880597,222.28380158033363,223.94578577699735
165.064;234.54910519423834,222.39589698821476,223.81754692274117
165.198;234.66010928961748,222.46273224043716,223.90819672131147
165.298;234.7103357472021,222.81983761246434,224.2951503181918
165.369;234.86220472440945,222.88101487314086,224.2830271216098
165.447;234.77266754270696,222.69163381515548,223.99321068769163
165.582;234.95037004788855,222.60274270787986,224.3317370483239
165.715;234.92992796332678,222.70486793276578,224.38332241868588
165.815;234.689677843524,222.6758711374096,224.10782380013148
165.949;234.99089924160347,222.94106175514625,224.49295774647888
166.051;234.15742552728855,223.20395738203956,229.18025657751684
166.152;234.72210113339145,222.7574106364429,224.12380122057542
166.284;236.3849188952214,222.70495396755808,222.65190705830776
166.386;236.17396061269147,222.82866520787746,223.04420131291027
166.486;236.04190434401053,222.87516454585344,222.71544537077665
166.587;236.1307004145756,222.62251800130917,222.77591097534366
166.688;236.10940583205436,222.63582547686912,222.6671782503837
166.789;236.11647727272728,222.35445804195805,222.8465909090909
166.924;236.56727828746176,222.67649628658802,223.2433377020533
167.026;236.1092105263158,222.66315789473686,222.80241228070176
167.201;235.93707816242107,222.37404746353147,222.2595253646854
167.439;236.6327646544182,222.73075240594926,226.25371828521435
167.639;236.31964873765094,222.47266739846322,224.31152579582877
167.74;236.04175872735308,222.39681838267785,222.67101193106495
167.841;236.12222953697608,222.62233925828397,222.597103357472
167.974;236.2505518763797,222.46512141280354,222.55364238410596
168.141;236.24010612425383,222.7614415211143,222.60159186380722
168.24;236.40436681222707,223.1764192139738,223.20393013100437
168.341;231.98116100766703,224.24052573932093,229.32530120481928
168.446;231.9525587524709,224.2420382165605,229.40962003074895
168.58;227.60964332893,224.647512109203,228.66798767062969
168.681;227.55504385964912,224.40899122807016,228.33223684210526
168.815;227.31508974074896,224.29160203855528,228.3671615333481
168.92;227.56463334067385,224.3774499009029,228.4463774499009
169.153;235.96991308223758,222.1983507911745,222.53153554713617
169.22;236.28118113706478,222.68951079770824,222.6405905685324
169.321;236.3673513986014,222.9943181818182,222.97792832167832
169.428;236.28734121769602,222.58957512045555,222.57577748576435
169.568;236.37466843501326,222.8921308576481,222.93081343943413
169.704;236.1602564102564,222.55238726790452,223.00618921308578
169.806;236.29180546302464,222.68532089717965,222.72151898734177
169.911;236.39000663276587,223.30886579703736,223.57705063011275
170.056;231.72648432288193,223.64932177006892,229.05981765621524
170.222;227.63705357142857,224.80089285714286,228.57901785714284
170.293;236.53163152053276,222.91453940066592,224.62730299667038
170.399;235.37491690671393,223.52404165743408,224.85021050299136
170.5;236.52958120983826,223.070463106581,224.9177930423222
170.635;236.44787985865725,222.72636925795052,224.5172261484099
170.768;236.22995969547694,222.3448275862069,224.42163009404388
170.872;236.53523035230353,222.77619692863595,224.640243902439
171.078;235.66025927581583,223.0169870362092,229.11130978989718
171.313;236.42269662921348,223.0312359550562,222.9426966292135
171.446;226.1423759263418,225.03323602066024,226.86975072984504
171.547;227.48102402874466,224.7278239389176,228.41612396137435
171.615;225.78794693051495,224.3489993253879,226.36339105014616
171.717;227.41568716094034,224.20433996383363,228.1980108499096
171.852;226.49477351916377,223.24436701509873,227.0631823461092
171.985;226.34296947271045,223.277289546716,226.83441258094356
172.093;226.28739140643344,222.85066917116694,226.81216247945528
172.195;226.17789570835257,223.10290724503923,227.01938163359483
172.297;226.24157821873558,222.97508075680665,226.75680664513152
172.397;227.1858928992687,223.99575371549895,227.65958952583156
172.532;227.2272317403066,224.17042380522994,227.98399458972048
172.613;227.18299908842297,224.4425706472197,228.33842297174112
172.782;227.08670260557054,224.1325247079964,227.91374663072776
172.916;227.14643589159644,224.00660441812798,227.73696196766113
173.051;227.24279555253005,224.166553210801,228.0428863172226
173.151;226.90700808625337,223.98180592991915,227.7466307277628
173.252;227.24100156494524,224.11871227364185,228.0923317683881
173.353;236.05609154139555,222.0453219654476,223.68880412833744
173.488;227.56033318325078,224.5504277352544,228.4153534443944
173.623;234.7558505850585,222.494599459946,224.1487398739874
173.724;235.1695140891946,223.05103172842246,224.70335034390948
173.858;236.48844957796535,222.83296312749889,223.22745446468235
174.005;227.536187113857,224.85966460723742,228.83517210944396
174.179;227.51346578366446,224.91059602649005,228.64282560706403
174.346;227.71103250055273,225.10280787088215,229.0267521556489
174.481;227.588025817939,224.82083240596484,228.86712664144224
174.582;227.75460394941203,224.9627246505436,229.1972487242068
174.656;227.64261857047427,224.95012246715655,228.86862614117123
174.823;227.68862675272646,224.70910304918763,228.76251947473847
174.957;236.8872316384181,223.18915254237288,226.55887005649717
175.058;227.6636731028289,224.81185451279748,228.60125729681187
175.137;227.41609667122663,224.57637938896488,228.5200638394893
175.272;227.65023739543295,224.90006782726655,228.7786570201221
175.407;235.27549638989169,223.49977436823104,226.307761732852
175.516;227.66727107887579,224.86740707162284,228.659338168631
175.618;227.4633812457221,224.70499657768653,228.52566735112936
175.685;227.23953594176524,224.34485896269337,228.2595541401274
175.818;227.5048098946404,224.51969766376547,228.61016949152543
175.952;227.53966070609812,224.58115543328748,228.59422283356258
176.085;227.59080512351326,224.38106129917657,228.51555352241536
176.186;227.71198527720267,224.87416609155738,228.67931907062342
176.321;227.4514585232452,224.37511394712854,228.36941659070192
176.455;235.3276693455798,223.53019517795636,226.3873708381171
176.526;236.2616929044034,222.95619438740587,223.20214464978326
