time;interpolated Pixel forehead
25.749;209.83108980269225
25.779;209.70344039297385
25.809;209.61108063631377
25.839;209.61108063631377
25.869;209.68903510507886
25.899;209.76967765897376
25.929;209.82075127644055
25.959;209.82075127644055
25.989;209.8364129994327
26.019;210.0713388443148
26.049;210.3969464806639
26.079;210.49881408502097
26.109;210.49881408502097
26.139;210.44983062757453
26.169;210.36316758747697
26.199;210.36316758747697
26.229;210.36316758747697
26.259;210.3161170399522
26.289;210.30163994840612
26.319;210.3425632478433
26.349;210.64948799362207
26.379;210.95641273940083
26.409;210.9871052139787
26.439;210.97252725129192
26.469;210.98943680804408
26.499;211.27311868214153
26.529;211.72409591487408
26.559;211.84435651026945
26.589;211.74592916896555
26.619;211.43551943551944
26.649;211.022491022491
26.679;211.022491022491
26.709;211.022491022491
26.739;210.95373970814111
26.769;210.90026646364674
26.799;210.92317146029902
26.829;211.06060144021257
26.859;211.19803142012614
26.889;211.27110431080519
26.919;211.3395802665389
26.949;211.42823704471547
26.979;211.50469739085725
27.009;211.47693095730435
27.039;211.47415431394907
27.069;211.47415431394907
27.099;211.4711358636334
27.129;211.46580918660572
27.159;211.40224672694148
27.189;211.17853586502665
27.219;210.94915844015298
27.249;210.55545068947328
27.279;210.502956322716
27.309;210.502956322716
27.339;210.3758104990564
27.369;210.0706605222734
27.399;210.0706605222734
27.429;210.29169195255656
27.459;210.52034515629776
27.489;210.64354752948896
27.519;210.52069796473015
27.549;210.42246296108803
27.579;210.48422260470454
27.609;210.54598224832102
27.639;210.88335870430265
27.669;211.21857422894686
27.699;211.4359003726352
27.729;211.52025452314442
27.759;211.60026331863784
27.789;211.66289069406807
27.819;211.7255180694983
27.849;211.7296932278603
27.879;211.7296932278603
27.909;211.69341176921685
27.939;211.53791980360208
27.969;211.38242783798728
27.999;211.34614637934382
28.029;211.34614637934382
28.059;211.79138714316028
28.089;212.23662790697674
28.119;212.23662790697674
28.149;212.32476087258397
28.179;212.81830547998445
28.209;212.81830547998445
28.239;212.89284616152707
28.269;212.98229497937822
28.299;213.075102366923
28.329;213.16985418955358
28.359;213.26460601218417
28.389;213.1962124158504
28.419;213.06952491309386
