time;interpolated Pixel forehead
89.042;249.14370409489769,239.8160886318419,242.17872357700415
89.072;249.15120885706577,239.85617140173522,242.19390677062307
89.102;249.15871361923382,239.89625417162853,242.20908996424203
89.132;249.1662183814019,239.93633694152183,242.22427315786095
89.162;249.17372314357,239.97641971141516,242.23945635147987
89.192;249.17782983552283,239.98912275800487,242.2948405010598
89.222;249.18090233219277,239.9934928453283,242.36245972419312
89.252;249.1803634502841,239.99217767204843,242.3851853888995
89.282;249.17621318979675,239.9851772381653,242.36301749517895
89.312;249.17206292930945,239.97817680428216,242.3408496014584
89.342;249.1753874539633,239.98094716047245,242.33081207673573
89.372;249.2272980820349,240.04722765213995,242.39962195049915
89.402;249.27920871010653,240.11350814380742,242.46843182426258
89.432;249.33111933817815,240.17978863547492,242.537241698026
89.462;249.38302996624978,240.24606912714242,242.60605157178946
89.492;249.4349405943214,240.3123496188099,242.6748614455529
89.522;249.42703038774684,240.28269269649797,242.6390518704863
89.552;249.3507535130052,240.14339301535247,242.48367721104256
89.582;249.27447663826356,240.00409333420694,242.3283025515988
89.612;249.19819976352193,239.86479365306144,242.17292789215506
89.642;249.12484061424345,239.7321940159369,242.02561251053442
89.672;249.1360955033967,239.79389565542095,242.112016185784
89.702;249.14735039254992,239.855597294905,242.1984198610336
89.732;249.24896682178957,239.99259371524687,242.36098986962313
89.762;249.39576402107238,240.16723752601763,242.5616430448826
89.792;249.49175368714904,240.27080559344301,242.68112536355065
89.822;249.44802263690883,240.1789153666685,242.57738782659226
89.852;249.40429158666865,240.087025139894,242.4736502896339
89.882;249.36056053642844,239.99513491311947,242.36991275267553
89.912;249.31906756756757,239.94663513513512,242.3159099099099
89.942;249.2779189189189,239.9048108108108,242.26955855855854
89.972;249.23677027027026,239.86298648648648,242.2232072072072
90.002;249.22619898235064,239.8431070689309,242.20624268470354
90.032;249.2423828850689,239.8424294447979,242.2149916374416
90.062;249.25856678778717,239.84175182066488,242.2237405901797
90.092;249.27475069050544,239.8410741965319,242.23248954291773
90.122;249.29093459322374,239.8403965723989,242.2412384956558
90.152;249.307118495942,239.83971894826593,242.24998744839388
90.182;249.08393121902577,239.44263122044165,241.84910791709694
90.212;248.85248976350147,239.03187417869702,241.43410326566087
90.242;248.77982423236705,238.88790105301516,241.30148751578378
90.272;248.76489540101076,238.840940260447,241.2715586392009
90.302;248.74996656965448,238.79397946787887,241.24162976261798
90.332;248.75208484576356,238.75865439637792,241.22546180744868
90.362;248.7882973368034,238.74660076701142,241.23681569510654
90.392;248.81690877059094,238.73727663842334,241.24507123577166
90.422;248.77711068910784,238.75251801684155,241.22544165350217
90.452;248.73731260762474,238.76775939525976,241.20581207123269
90.482;248.69751452614162,238.78300077367794,241.1861824889632
90.512;248.67952114996078,238.81459016916602,241.22363715678762
90.542;248.66945675752618,238.85212429813404,241.28184973373712
90.572;248.6593923650916,238.88965842710203,241.34006231068662
90.602;248.67146443815398,238.9348492865226,241.38766630402975
90.632;248.7217722243475,238.99326540763383,241.41694638023466
90.662;248.772080010541,239.05168152874506,241.44622645643958
90.692;248.8223877967345,239.11009764985633,241.4755065326445
90.722;248.8155327414987,239.082759349979,241.46668258041285
90.752;248.80459462616085,239.04929573431676,241.45513691186432
90.782;248.79365651082298,239.01583211865454,241.44359124331578
90.812;248.78271839548512,238.98236850299233,241.43204557476724
90.842;248.7518648391933,238.9298768207381,241.38755475772965
90.872;248.6662438202782,238.82505795535582,241.25246478234718
90.902;248.58062280136306,238.72023908997357,241.1173748069647
90.932;248.49500178244793,238.6154202245913,240.9822848315822
90.962;248.4093807635328,238.51060135920903,240.84719485619974
90.992;248.72684125411274,239.02473610942172,241.36062191175017
91.022;249.12491804659174,239.6626615827534,242.0037523734872
91.052;249.26744574049405,239.90012256513643,242.2449443492908
91.082;249.1544243358197,239.7371190565708,242.0841978391609
91.112;249.0678049887655,239.6148853544776,241.96901784823447
91.142;249.08679387219178,239.65573087827408,242.03610393412177
91.172;249.10578275561807,239.69657640207058,242.10319002000904
91.202;249.18232946097004,239.7788042897728,242.24042783638282
91.232;249.26773121584904,239.86739869499897,242.38845822667764
91.262;249.35313297072804,239.95599310022516,242.53648861697243
91.292;249.39215119464922,240.01507815322157,242.61146857726135
91.322;249.3615941221337,240.0298991778733,242.57687289254142
91.352;249.3310370496182,240.044720202525,242.5422772078215
91.382;249.30024818289954,240.0562458371425,242.50500483162733
91.412;249.26273728428993,239.97220516076734,242.39010840267963
91.442;249.22522638568034,239.8881644843922,242.27521197373193
91.472;249.18771548707073,239.80412380801704,242.16031554478423
91.502;249.15020458846112,239.7200831316419,242.04541911583652
91.532;249.1126936898515,239.63604245526673,241.93052268688885
91.562;249.13598463668978,239.6678728662913,241.93429528832166
91.592;249.23878568911377,239.8512270069924,242.09325046794436
91.622;249.34158674153775,240.03458114769347,242.25220564756708
91.652;249.44438779396174,240.21793528839456,242.4111608271898
91.682;249.38888227580912,240.18860728206704,242.38506810662759
91.712;249.3017154435412,240.1167428463338,242.32196580602835
91.742;249.21454861127327,240.04487841060055,242.25886350542913
91.772;249.17263950325415,239.96016944925563,242.20477843796797
91.802;249.18245350866226,239.8607810300688,242.16099877980744
91.832;249.19226751407038,239.76139261088196,242.11721912164694
91.862;249.20161646260158,239.66634255226117,242.07501001559606
91.892;249.1974787617016,239.6971049500552,242.0783469207256
91.922;249.19334106080163,239.7278673478492,242.08168382585512
91.952;249.18920335990163,239.75862974564325,242.08502073098464
91.982;249.17765426666892,239.74950782203445,242.06518459556975
92.012;249.16239947726987,239.72044373772417,242.03376193988268
92.042;249.1471446878708,239.69137965341392,242.00233928419559
92.072;249.15798436646412,239.7295189214344,242.03202918979437
92.102;249.2297111370396,239.92446601155993,242.20431507172677
92.132;249.29765494126903,240.10541863667493,242.36471157805278
92.162;249.31263721665343,240.09044875164284,242.3586568258888
92.192;249.32761949203783,240.07547886661075,242.35260207372485
92.222;249.34260176742222,240.06050898157866,242.34654732156088
92.252;249.34708399457418,240.06963743115654,242.35358212361763
92.282;249.3423786795227,240.09985192351814,242.37207028561747
92.312;249.33767336447124,240.13006641587975,242.3905584476173
92.342;249.33296804941978,240.1602809082414,242.40904660961715
92.372;249.32826273436828,240.190495400603,242.427534771617
92.402;249.3235574193168,240.2207098929646,242.44602293361683
92.432;249.25259425781906,240.14021321593123,242.3759240712321
92.462;249.17689839300368,240.05180859822678,242.2994975642485
92.492;249.1012025281883,239.96340398052234,242.22307105726486
92.522;249.1094855973733,239.95431222321645,242.23414165807193
92.552;249.18198785138208,240.00587147680358,242.31212181189542
92.582;249.25449010539083,240.0574307303907,242.39010196571888
92.612;249.3269923593996,240.10898998397786,242.46808211954237
92.642;249.18942832074353,239.88931609852287,242.22461912417242
92.672;249.04462061682318,239.66028934620434,241.97007188227857
92.702;248.8998129129028,239.4312625938858,241.7155246403847
92.732;248.75500520898242,239.2022358415673,241.46097739849085
92.762;248.68961208456926,239.10905727913502,241.33358307379015
92.792;248.72806879489633,239.19352634963087,241.37246564080354
92.822;248.7665255052234,239.27799542012676,241.41134820781693
92.852;248.80703688403727,239.36051533463976,241.45421769825862
92.882;248.87631362166667,239.4157470653927,241.55290411669617
92.912;248.9455903592961,239.47097879614566,241.65159053513372
92.942;249.01486709692549,239.5262105268986,241.75027695357127
92.972;248.9884874414433,239.5172592998581,241.6985175894865
93.002;248.92732364301145,239.48496881543815,241.59205066812086
93.032;248.86615984457958,239.45267833101818,241.48558374675522
93.062;248.8153292402886,239.42812612082815,241.40574100892604
93.092;248.80583141256113,239.43452700755788,241.43239500524265
93.122;248.79633358483363,239.4409278942876,241.45904900155926
93.152;248.78683575710616,239.44732878101732,241.48570299787588
93.182;248.77733792937866,239.453729667747,241.5123569941925
93.212;248.7678401016512,239.46013055447673,241.5390109905091
93.242;248.76760333083976,239.4437453943748,241.54497751727183
93.272;248.7812581454024,239.3931811640253,241.51991283970372
93.302;248.79491295996505,239.34261693367583,241.4948481621356
93.332;248.80481549610278,239.2909843462989,241.46673292113547
93.362;248.7621861342918,239.22439476053745,241.39590979208717
93.392;248.71955677248081,239.157805174776,241.32508666303886
93.422;248.73203804360494,239.19031160910075,241.35341183839546
93.452;248.7720746311967,239.2723660534686,241.43131116595455
93.482;248.81211121878843,239.35442049783646,241.50921049351365
93.512;248.82692142767974,239.38020231372218,241.53619277982943
93.542;248.78287008627,239.27468132981616,241.4443686365775
93.572;248.7388187448603,239.16916034591017,241.35254449332558
93.602;248.6947674034506,239.06363936200418,241.26072035007365
93.632;248.7597345683558,239.17650263713531,241.40813538172543
93.662;248.8368149006293,239.31363082993727,241.58213254392206
93.692;248.9138952329028,239.45075902273922,241.75612970611868
93.722;248.94414456069322,239.49498394078867,241.79956759484915
93.752;248.92756288400054,239.44630558408565,241.71244621011343
93.782;248.91098120730783,239.3976272273826,241.62532482537767
93.812;248.89439953061515,239.34894887067958,241.53820344064195
93.842;248.87781785392247,239.30027051397656,241.45108205590623
93.872;248.86971175456932,239.25088240928233,241.40449360721314
93.902;248.8616056552162,239.2014943045881,241.35790515852008
93.932;248.85349955586307,239.1521061998939,241.311316709827
93.962;248.84539345650995,239.10271809519966,241.2647282611339
93.992;248.86691826791215,239.15526694728504,241.31249634661373
94.022;248.92230697732046,239.32431517854712,241.46810047114826
94.052;248.97769568672874,239.49336340980918,241.62370459568277
94.082;249.02469080622612,239.64001508754694,241.76014318478326
94.112;248.9541756669703,239.47311501594442,241.62826427780712
94.142;248.88366052771448,239.30621494434186,241.496385370831
94.172;248.81314538845868,239.13931487273933,241.36450646385487
94.202;248.79822014655883,239.17009639036146,241.34960319782476
94.232;248.80711914638297,239.2855985890799,241.384832349343
94.262;248.81601814620709,239.40110078779836,241.4200615008612
94.292;248.77564419580688,239.3726541049065,241.36103232693947
94.322;248.6203000282165,239.00832669825735,241.0820670603245
94.352;248.4717847177718,238.6612741658816,240.81667371849503
94.382;248.52130626455354,238.81519298743476,240.944866195444
94.412;248.57082781133525,238.96911180898792,241.073058672393
94.442;248.62034935811695,239.1230306305411,241.20125114934194
94.472;248.69314058003977,239.11722419436177,241.23970889242665
94.502;248.77590451988016,239.04296407629707,241.23970889242665
94.532;248.8582910864344,239.07250475696077,241.32420044177724
94.562;248.9401115930595,239.25774663571704,241.5354293151537
94.592;249.01382194037777,239.43159106624447,241.73257155019266
94.622;248.9739900574003,239.44587122156844,241.7325008485067
94.652;248.93415817442286,239.4601513768924,241.73243014682072
94.682;248.89432629144542,239.47443153221639,241.73235944513476
94.712;248.87998491158856,239.48124234525395,241.73035493769336
94.742;248.88263720047874,239.4830735967672,241.72706122641497
94.772;248.88528948936892,239.48490484828048,241.72376751513661
94.802;248.88794177825912,239.48673609979375,241.72047380385823
94.832;248.8905940671493,239.488567351307,241.71718009257984
94.862;248.9159178222026,239.5228207611448,241.7349456314428
94.892;248.9469094437967,239.5651797105637,241.7579759828411
94.922;248.9779010653908,239.60753865998265,241.78100633423938
94.952;249.0088926869849,239.64989760940156,241.80403668563767
94.982;249.039884308579,239.69225655882047,241.82706703703596
95.012;249.0708759301731,239.73461550823941,241.85009738843428
95.042;249.10186755176719,239.77697445765833,241.87312773983257
95.072;249.13285917336128,239.81933340707724,241.89615809123086
95.102;249.16385079495538,239.86169235649618,241.91918844262915
95.132;249.136046083463,239.79948416256244,241.88677795779
95.162;249.09034683581385,239.7054511858692,241.8374941749656
95.192;249.0446475881647,239.61141820917598,241.78821039214117
95.222;248.99894834051557,239.51738523248275,241.73892660931674
95.252;248.95637444571975,239.4259950402563,241.6848487190236
95.282;248.92109304091497,239.34077134511904,241.61958457797016
95.312;248.88581163611022,239.25554764998176,241.55432043691673
95.342;248.85053023130547,239.1703239548445,241.4890562958633
95.372;248.86024152110141,239.13395170845132,241.46998092920998
95.402;248.8731665747974,239.10106885125415,241.45420476072812
95.432;248.9528748092674,239.18495379913946,241.52373349487647
95.462;249.0836525349175,239.35813177444078,241.65849538985975
95.492;249.13830766070947,239.4236340749918,241.70900885016698
95.522;249.0614782958374,239.30315111915596,241.61400228694293
95.552;248.9846489309653,239.18266816332013,241.51899572371886
95.582;248.91238839616864,239.07225186011817,241.43155956505052
95.612;248.97262393355865,239.25376848329918,241.56366513849824
95.642;249.03285947094867,239.4352851064802,241.69577071194593
95.672;249.09309500833868,239.61680172966123,241.82787628539364
95.702;249.1209571149811,239.71553509716588,241.8949916553484
95.732;249.10025907550215,239.69009358115602,241.86462172006372
95.762;249.0795610360232,239.66465206514616,241.83425178477904
95.792;249.05886299654424,239.63921054913632,241.8038818494944
95.822;249.03816495706528,239.61376903312646,241.7735119142097
95.852;249.01746691758632,239.5883275171166,241.74314197892502
95.882;248.9948084772332,239.5380614113125,241.6706919809938
95.912;248.97165993666152,239.48158915805982,241.58772196740097
95.942;248.94851139608986,239.42511690480714,241.50475195380812
95.972;248.92536285551816,239.36864465155446,241.42178194021525
96.002;248.913230890093,239.3101055100027,241.3712396060496
96.032;248.92012755446632,239.24799628866157,241.37670871816727
96.062;248.92702421883965,239.18588706732044,241.38217783028495
96.092;248.93392088321298,239.1237778459793,241.3876469424026
96.122;248.86582404834488,239.0238464582153,241.29524914344293
96.152;248.79514123074432,238.922610857816,241.19947662341164
96.182;248.72445841314376,238.82137525741675,241.10370410338035
96.212;248.70100701946058,238.7937445005845,241.10971766708468
96.242;248.70904324172227,238.81518363946364,241.18358861994605
96.272;248.62409521122592,238.6720467567507,241.031574313525
96.302;248.3996708015925,238.28204584164962,240.54073211818024
96.332;248.20296832086547,237.94197748997163,240.1034041993189
96.362;248.14487548467054,237.85157195540916,239.93364766287468
96.392;248.0867826484756,237.76116642084665,239.76389112643042
96.422;248.07305235217117,237.74566720285927,239.7346800572726
96.452;248.08150332581198,237.76762114315943,239.77574172175798
96.482;248.08995429945278,237.7895750834596,239.81680338624338
96.512;248.09840527309362,237.81152902375976,239.85786505072878
96.542;248.10685624673442,237.83348296405995,239.89892671521415
96.572;248.11909169622533,237.86583216817533,239.94479765086712
96.602;248.1653874283671,237.99173874662785,240.03395202702816
96.632;248.21168316050884,238.11764532508033,240.1231064031892
96.662;248.2579788926506,238.24355190353282,240.2122607793503
96.692;248.28355588843652,238.19001508523198,240.23422577665744
96.722;248.3002534257842,238.05957395403686,240.22739532588434
96.752;248.31458627174425,237.9892039326309,240.2194716391493
96.782;248.32340150446637,238.0589998340662,240.208997068503
96.812;248.32904641231025,238.12093609094774,240.19207739614774
96.842;248.24275189868442,237.95494265576906,239.98824977423266
96.872;248.15645738505856,237.78894922059038,239.78442215231755
96.902;248.2193135738461,237.89215449641063,239.88461085541206
96.932;248.319457438237,238.0626594499806,240.06080363975897
96.962;248.4196013026279,238.23316440355055,240.23699642410588
96.992;248.5460416008922,238.50995852005974,240.5223131676109
97.022;248.7025349664404,238.90822596564234,240.93234300729657
97.052;248.83625700827352,239.25702529792497,241.29760017326493
97.082;248.76503713667083,239.16061161050789,241.2599032757772
97.112;248.6938172650681,239.06419792309083,241.22220637828946
97.142;248.77058376316864,239.1170402543968,241.28931150646903
97.172;248.92134344612077,239.24451059506433,241.4088176474823
97.202;249.07210312907287,239.37198093573184,241.52832378849553
97.232;249.1796959983677,239.49681856567608,241.64719377630826
97.262;249.2009552403479,239.61639077417374,241.7647914577199
97.292;249.2222144823281,239.73596298267142,241.88238913913156
97.322;249.2434737243083,239.85553519116908,241.9999868205432
97.352;249.26473296628848,239.97510739966674,242.11758450195487
97.382;249.22752997971168,239.9052507248419,242.04862007300756
97.412;249.17863454742346,239.79750827335252,241.94234322198844
97.442;249.12973911513524,239.68976582186318,241.83606637096932
97.472;249.15197832065857,239.72629523239286,241.86356021852333
97.502;249.26723974485856,239.95148784710133,242.06598497959598
97.532;249.38250116905854,240.1766804618098,242.26840974066866
97.562;249.29522817274776,240.055626767148,242.16556387901397
97.592;249.20097123090213,239.9226335445769,242.05219144416185
97.622;249.1067142890565,239.7896403220058,241.93881900930967
97.652;249.055912913833,239.69768978776563,241.82630875502807
97.682;249.03834226602643,239.6371248387197,241.7144578153004
97.712;249.02077161821987,239.57655988967375,241.6026068755727
97.742;249.0032009704133,239.51599494062782,241.49075593584502
97.772;248.99475855366074,239.46890952723254,241.40385089411404
97.802;249.0684702163941,239.54313993469313,241.54145893435347
97.832;249.1421818791275,239.6173703421537,241.6790669745929
97.862;249.21589354186088,239.69160074961428,241.81667501483233
97.892;249.28960520459427,239.76583115707487,241.95428305507176
97.922;249.25873396355593,239.72241335931182,241.9282440412445
97.952;249.16731472559712,239.61088344273506,241.80746199611545
97.982;249.07589548763832,239.49935352615833,241.68667995098642
98.012;248.98447624967952,239.38782360958157,241.56589790585738
98.042;248.8930570117207,239.27629369300485,241.44511586072835
98.072;248.93758876000186,239.33171995425167,241.50835263665977
98.102;248.99183129301446,239.39907165677164,241.58473361409548
98.132;249.04607382602705,239.46642335929158,241.6611145915312
98.162;249.08456707046105,239.5204815056107,241.69945822138496
98.192;249.11101674127616,239.56437399130564,241.70871446779364
98.222;249.13746641209124,239.6082664770006,241.71797071420235
98.252;249.16391608290635,239.65215896269558,241.72722696061103
98.282;249.1659616077922,239.65846103340778,241.69708915922766
98.312;248.8263490896688,239.1384972943616,241.11543468875502
98.342;248.4867365715454,238.6185335553154,240.53378021828237
98.372;248.42617221391689,238.53901739530787,240.44077720039672
98.402;248.52716205446964,238.7144972021122,240.63067765506142
98.432;248.6281518950224,238.8899770089165,240.82057810972614
98.462;248.72914173557515,239.06545681572084,241.01047856439087
98.492;248.8301315761279,239.24093662252514,241.20037901905556
98.522;248.93112141668067,239.41641642932947,241.39027947372028
98.552;248.74234410349212,239.01872408021802,240.96508760870512
98.582;248.5089872281895,238.53285139942722,240.44526615604687
98.612;248.38945415304113,238.31849600228261,240.21268849647828
98.642;248.41876758578672,238.4592016683677,240.35573733556538
98.672;248.4480810185323,238.5999073344528,240.49878617465248
98.702;248.4706515119176,238.7171870228338,240.61812749857006
98.732;248.3988208542588,238.5065030233573,240.40556361011448
98.762;248.3269901966,238.29581902388082,240.1929997216589
98.792;248.25515953894123,238.08513502440434,239.98043583320333
98.822;248.2125525323392,237.96749303164452,239.8730644367929
98.852;248.18246994761867,237.88972618462043,239.81077553697327
98.882;248.15238736289814,237.81195933759633,239.74848663715363
98.912;248.13507686283296,237.75208775161664,239.70582357323508
98.942;248.2007849130275,237.80853536242554,239.79072844267353
98.972;248.266492963222,237.86498297323442,239.875633312112
99.002;248.33220101341652,237.92143058404332,239.96053818155045
99.032;248.47967859869416,238.19029551227342,240.2542362565595
99.062;248.66804095151338,238.56536909921414,240.65233093435387
99.092;248.85640330433262,238.94044268615482,241.05042561214825
99.122;249.04476565715183,239.31551627309554,241.4485202899426
99.152;249.21209594371578,239.6448634065029,241.7955344413313
99.182;249.3103208697267,239.8239664783008,241.9747125773872
99.212;249.4085457957376,240.0030695500987,242.15389071344308
99.242;249.50677072174852,240.1821726218966,242.33306884949894
99.272;249.60499564775944,240.3612756936945,242.5122469855548
99.302;249.70322057377038,240.5403787654924,242.6914251216107
99.332;249.7750640691947,240.6731993886731,242.82727879443132
99.362;249.7853508932504,240.69802763174704,242.86204205303633
99.392;249.7956377173061,240.722855874821,242.89680531164134
99.422;249.8059245413618,240.74768411789495,242.93156857024636
99.452;249.8162113654175,240.7725123609689,242.96633182885137
99.482;249.8264981894732,240.79734060404286,243.00109508745638
99.512;249.88797204422806,240.92524294170693,243.10440256652748
99.542;249.97908049570347,241.11281975518637,243.24739354165794
99.572;250.07018894717888,241.3003965686658,243.3903845167884
99.602;250.1105340724157,241.41133451759862,243.46216499514648
99.632;250.0112800504963,241.31151558902826,243.33811660738053
99.662;249.91202602857695,241.2116966604579,243.21406821961457
99.692;249.81277200665755,241.11187773188755,243.09001983184862
99.722;249.7135179847382,241.0120588033172,242.96597144408267
99.752;249.5483742344321,240.73271747069086,242.67773023234284
99.782;249.35028561993263,240.3636149360365,242.30739260861603
99.812;249.15219700543318,239.99451240138217,241.93705498488922
99.842;249.04821634522676,239.77777727640867,241.72449053480364
99.872;249.2030325593262,239.9800525280574,241.94580231223134
99.902;249.35784877342564,240.18232777970613,242.16711408965904
99.932;249.5126649875251,240.38460303135486,242.38842586708674
99.962;249.66748120162455,240.58687828300359,242.60973764451447
99.992;249.5671173831986,240.44967137722062,242.46378279544777
100.022;249.40295855664127,240.22759393207977,242.22601128975748
100.052;249.23879973008394,240.00551648693892,241.98823978406716
100.082;249.11636322319106,239.83472279934054,241.7968647197883
100.112;249.05651019579477,239.74085474805594,241.67508431762656
100.142;248.9966571683985,239.6469866967713,241.5533039154648
100.172;248.93680414100226,239.55311864548668,241.43152351330306
100.202;248.87695111360597,239.45925059420208,241.30974311114133
100.232;248.8170980862097,239.36538254291744,241.18796270897957
100.262;248.75724505881342,239.27151449163284,241.06618230681784
100.292;248.72859297217687,239.23491997236928,241.02974236811875
100.322;248.72074151271346,239.23650780778647,241.05019607172815
100.352;248.71289005325005,239.23809564320362,241.07064977533753
100.382;248.7050385937866,239.2396834786208,241.09110347894693
100.412;248.69489603250145,239.23101752960036,241.08760636419768
100.442;248.66986130937482,239.15570198173552,240.92842893011732
100.472;248.6448265862482,239.08038643387064,240.769251496037
100.502;248.61979186312158,239.0050708860058,240.61007406195662
100.532;248.68164657898737,239.1272268904225,240.7531759548508
100.562;248.7699459067204,239.30948293249008,240.98827590378073
100.592;248.7924900328698,239.35497282675547,241.04128660321885
100.622;248.74927895743554,239.26369657321865,240.91220805316513
100.652;248.70606788200126,239.17242031968183,240.78312950311144
100.682;248.66117219627608,239.0765250623978,240.65792949288112
100.712;248.60111501793278,238.93905877138894,240.56763634106122
100.742;248.54105783958946,238.8015924803801,240.4773431892413
100.772;248.48100066124613,238.66412618937125,240.38705003742143
100.802;248.5411266547404,238.74662217904938,240.51240971291298
100.832;248.63783013531568,238.89606321067572,240.7034028575863
100.862;248.73453361589097,239.0455042423021,240.8943960022596
100.892;248.81371743504332,239.14836970605674,241.02551007781756
100.922;248.822822608504,239.06493289832457,240.91710787691414
100.952;248.83192778196468,238.98149609059243,240.8087056760107
100.982;248.80683892168346,238.94863958288798,240.75486603506621
101.012;248.76931586731433,238.93417591155728,240.72086732501586
101.042;248.73179281294517,238.91971224022654,240.6868686149655
101.072;248.69426975857604,238.90524856889581,240.65286990491515
101.102;248.65674670420688,238.8907848975651,240.6188711948648
101.132;248.61922364983775,238.87632122623438,240.58487248481444
101.162;248.5817005954686,238.86185755490365,240.55087377476409
101.192;248.58792914600684,238.7941563024806,240.49694859661383
101.222;248.5956663725764,238.72461927139918,240.44233629887393
101.252;248.60340359914593,238.65508224031777,240.38772400113405
101.282;248.58261016852734,238.59255235978438,240.316002723006
101.312;248.4952452044698,238.5463724971964,240.20436049063892
101.342;248.40788024041225,238.5001926346084,240.09271825827184
101.372;248.32051527635468,238.45401277202038,239.9810760259048
101.402;248.3130909488494,238.4849356068909,240.01422362568945
101.432;248.34563693962025,238.55440979049064,240.11976614154997
101.462;248.3781829303911,238.6238839740904,240.22530865741047
101.492;248.41691044263146,238.67298792850556,240.29166194574861
101.522;248.47006150496736,238.67456134815671,240.26657370320115
101.552;248.52321256730323,238.67613476780784,240.24148546065368
101.582;248.57636362963913,238.677708187459,240.2163972181062
101.612;248.43865881876607,238.56189980140556,240.05771302186005
101.642;248.29437277088581,238.44204376687955,239.89442206858976
101.672;248.29074242799686,238.45226982825992,239.90598395059374
101.702;248.34739310153276,238.51824535931445,239.99248276200098
101.732;248.4040437750687,238.58422089036898,240.07898157340819
101.762;248.43912660302306,238.62467140204163,240.142330332437
101.792;248.3879380486513,238.56302183618666,240.11307888195225
101.822;248.33674949427953,238.50137227033167,240.08382743146748
101.852;248.28556093990778,238.4397227044767,240.05457598098272
101.882;248.23437238553603,238.37807313862174,240.02532453049795
101.912;248.2311608719138,238.3879540103405,240.029540209437
101.942;248.28278026200533,238.47958395357207,240.07200403628892
101.972;248.33439965209686,238.57121389680367,240.11446786314082
102.002;248.3860190421884,238.66284384003526,240.15693168999275
102.032;248.43763843227995,238.75447378326683,240.19939551684467
102.062;248.48925782237148,238.84610372649843,240.2418593436966
102.092;248.48564630803935,238.84209378222883,240.19451239744
102.122;248.47808972910556,238.83125241742346,240.14075039596136
102.152;248.47053315017175,238.82041105261808,240.08698839448272
102.182;248.46297657123796,238.8095696878127,240.03322639300407
102.212;248.45541999230414,238.79872832300734,239.97946439152545
102.242;248.44612275288947,238.78607038871715,239.92755376057093
102.272;248.38634635952903,238.720731939367,239.92933287481628
102.302;248.3265699661686,238.65539349001685,239.93111198906163
102.332;248.26679357280815,238.5900550406667,239.93289110330696
102.362;248.27288498337282,238.55891288897737,239.9642876759924
102.392;248.3542538841376,238.56685222032905,240.02953277260934
102.422;248.43562278490236,238.5747915516807,240.0947778692263
102.452;248.5140252051919,238.58453865643372,240.15997999327644
102.482;248.50639969169967,238.6467111898261,240.22393591288878
102.512;248.4987741782074,238.70888372321846,240.2878918325011
102.542;248.49114866471518,238.77105625661085,240.35184775211343
102.572;248.4361989196881,238.73777058024854,240.30018116530871
102.602;248.31936364111547,238.579654937284,240.09731591626633
102.632;248.20252836254286,238.42153929431947,239.89445066722396
102.662;248.11426072891862,238.30747069968768,239.73812147652785
102.692;248.28310189983011,238.5898255400507,240.00061681094832
102.722;248.4519430707416,238.87218038041368,240.26311214536878
102.752;248.62078424165307,239.15453522077667,240.52560747978924
102.782;248.67610341081524,239.2599795841331,240.6238567304263
102.812;248.67466157910278,239.2769687089863,240.6399829391717
102.842;248.6732197473903,239.29395783383947,240.65610914791708
102.872;248.6717779156778,239.31094695869265,240.67223535666244
102.902;248.64503015172278,239.27830087040113,240.63956829756182
102.932;248.51705865879754,239.0471139295308,240.41172816707717
102.962;248.3890871658723,238.8159269886605,240.18388803659252
102.992;248.26111567294706,238.5847400477902,239.95604790610784
103.022;248.13314418002182,238.3535531069199,239.7282077756232
103.052;248.00517268709658,238.12236616604957,239.50036764513854
103.082;247.87720119417133,237.89117922517926,239.2725275146539
103.112;247.86047662258218,237.80911155504916,239.19867339406534
103.142;247.92882322613235,237.8410762684263,239.2425732810444
103.172;247.99716982968255,237.87304098180343,239.28647316802346
103.202;248.06551643323272,237.90500569518056,239.33037305500253
103.232;248.1338630367829,237.9369704085577,239.3742729419816
103.262;248.20220964033308,237.9689351219348,239.41817282896065
103.292;248.29915292318353,238.17775900054025,239.63198843094406
103.322;248.39813882598398,238.39921567666198,239.8579408697135
103.352;248.49712472878443,238.6206723527837,240.08389330848294
103.382;248.5961106315849,238.84212902890545,240.30984574725238
103.412;248.6219341084553,238.92894189220036,240.4040476541046
103.442;248.55208364372487,238.8396820771832,240.32596040383424
103.472;248.48223317899442,238.75042226216607,240.2478731535639
103.502;248.412382714264,238.6611624471489,240.16978590329356
103.532;248.34253224953355,238.57190263213178,240.0916986530232
103.562;248.3793758576986,238.6770012730799,240.15232315814546
103.592;248.4198985718255,238.78880192975095,240.21773082724675
103.622;248.46042128595246,238.900602586422,240.28313849634804
103.652;248.5009440000794,239.01240324309305,240.34854616544933
103.682;248.5058060279017,239.03528379915213,240.35316412047885
103.712;248.4750073694194,238.96924425459926,240.2969923614366
103.742;248.44420871093706,238.90320471004637,240.24082060239434
103.772;248.41341005245474,238.83716516549347,240.18464884335208
103.802;248.38261139397244,238.7711256209406,240.12847708430982
103.832;248.4358336350771,238.82380526213106,240.17445841125348
103.862;248.49195314858133,238.88057866834717,240.2239622584036
103.892;248.54807266208556,238.93735207456325,240.27346610555367
103.922;248.6041921755898,238.99412548077936,240.32296995270374
103.952;248.66031168909402,239.05089888699547,240.37247379985385
103.982;248.7128039839059,239.10467554554734,240.4226374707723
104.012;248.71451521702485,239.1164977368003,240.48203867444772
104.042;248.71622645014384,239.12831992805332,240.54143987812316
