time;interpolated Pixel rightCheek
78.632;198.2466545171455,175.5939784774198,176.72887141943337
78.662;198.46862629412627,175.8971729639217,176.9774218682465
78.692;198.66693291495903,176.22049253866123,177.2291711130431
78.722;198.86523953579183,176.54381211340075,177.48092035783966
78.752;198.90505945834786,176.62761519203988,177.58690975250613
78.782;198.73762754469587,176.39820439116312,177.50229011238702
78.812;198.56987633738794,176.1665309866576,177.4095600942513
78.842;198.39765501889644,175.90318113134904,177.2032847838832
78.872;198.22543370040495,175.63983127604047,176.99700947351508
78.902;198.31267612648222,175.73341815946645,177.10739606528878
78.932;198.45181130147327,175.89839239063932,177.28111503749082
78.962;198.49976185290984,175.96383485386414,177.30082299416443
78.992;198.48692265531014,175.96292280512364,177.21785694048575
79.022;198.4740834577104,175.9620107563831,177.13489088680706
79.052;198.46124426011067,175.9610987076426,177.05192483312837
79.082;198.44840506251094,175.96018665890207,176.96895877944965
79.112;198.5317466709479,176.01183726517684,177.03966674772533
79.142;198.62988532646742,176.07157443376164,177.13401687322477
79.172;198.72802398198695,176.13131160234644,177.2283669987242
79.202;198.82616263750648,176.19104877093125,177.32271712422363
79.232;198.924301293026,176.25078593951608,177.41706724972306
79.262;199.0537809542547,176.41078972282065,177.65305107835965
79.292;199.20722726690812,176.64746797620504,177.99734303292465
79.322;199.28556335316352,176.79549396711423,178.20016862406004
79.352;199.11710869553983,176.65223395274765,177.93817616392673
79.382;198.94865403791616,176.50897393838108,177.6761837037934
79.412;198.80221741189368,176.41387434890268,177.5579173693299
79.442;198.6601843921914,176.3284068444019,177.46839626000036
79.472;198.51815137248917,176.24293933990114,177.3788751506708
79.502;198.56229228371805,176.27662634783954,177.41447196155136
79.532;198.81920340172533,176.44648994142273,177.5930606812434
79.562;199.0761145197326,176.6163535350059,177.77164940093547
79.592;199.31064848538853,176.77252421764936,177.93617267133436
79.622;199.34378807988193,176.80545870183528,177.97410689809473
79.652;199.37692767437534,176.83839318602116,178.0120411248551
79.682;199.41006726886874,176.87132767020708,178.04997535161547
79.712;199.44320686336215,176.90426215439297,178.08790957837584
79.742;199.47634645785556,176.93719663857888,178.1258438051362
79.772;199.50948605234896,176.9701311227648,178.16377803189658
79.802;199.54262564684237,177.00306560695068,178.20171225865693
79.832;199.57576524133577,177.0360000911366,178.2396464854173
79.862;199.60890483582918,177.0689345753225,178.27758071217767
79.892;199.64204443032258,177.1018690595084,178.31551493893804
79.922;199.675184024816,177.13480354369432,178.3534491656984
79.952;199.7083236193094,177.1677380278802,178.39138339245878
79.982;199.7414632138028,177.20067251206612,178.42931761921915
80.012;199.7746028082962,177.233606996252,178.46725184597952
80.042;199.80774240278964,177.26654148043792,178.5051860727399
80.072;199.79435145361205,177.25278218377557,178.4935441517464
80.102;199.72011287040314,177.1779617890809,178.41707188369014
80.132;199.64587428719426,177.10314139438623,178.34059961563386
80.162;199.57163570398538,177.02832099969154,178.2641273475776
80.192;199.4973971207765,176.95350060499686,178.18765507952136
80.222;199.26992616465466,176.86554490214294,178.09451256613931
80.252;199.03717133360482,176.77713625762834,178.00079521671154
80.282;198.80441650255497,176.68872761311374,177.90707786728376
80.312;198.7631638271298,176.70708491156861,177.9040032493518
80.342;199.0091643851417,176.8855911244777,178.03689272866356
80.372;199.2551649431536,177.06409733738678,178.16978220797532
80.402;199.5011655011655,177.24260355029585,178.30267168728707
80.432;199.36887632811488,177.19425906724288,178.2557150301281
80.462;199.23658715506429,177.14591458418994,178.20875837296913
80.492;199.10429798201366,177.09757010113697,178.16180171581013
80.522;199.2507695685353,177.24107821695998,178.321553284148
80.552;199.61041114767107,177.53129714368814,178.63937584845402
80.582;199.9700527268068,177.82151607041632,178.95719841276005
80.612;200.1840167351052,177.978275790105,179.13879411184587
80.642;199.919325867795,177.69652668666396,178.87278725377953
80.672;199.6546350004848,177.41477758322293,178.6067803957132
80.702;199.38994413317462,177.13302847978187,178.3407735376469
80.732;199.12525326586444,176.85127937634084,178.07476667958056
80.762;199.0524996872794,176.82192002396437,178.03717819182205
80.792;199.0381618052629,176.86937494365105,178.06910833850503
80.822;199.02382392324637,176.91682986333774,178.10103848518804
80.852;199.031878744395,176.93921896906315,178.11380040871987
80.882;199.0847189718738,176.91147644686603,178.08822588594936
80.912;199.1375591993526,176.88373392466892,178.06265136317887
80.942;199.19039942683145,176.8559914024718,178.0370768404084
80.972;199.24474830730344,176.91464574851403,178.10565971979773
81.002;199.2990971877754,176.97330009455624,178.1742425991871
81.032;199.3534460682474,177.03195444059847,178.24282547857644
81.062;199.40779494871938,177.09060878664067,178.31140835796577
81.092;199.46214382919138,177.1492631326829,178.37999123735514
81.122;199.51649270966334,177.20791747872514,178.44857411674448
81.152;199.5564229975788,177.25069376512735,178.50264993366815
81.182;199.5489779099514,177.24129928414104,178.50905968820456
81.212;199.541532822324,177.23190480315475,178.515469442741
81.242;199.53408773469658,177.22251032216843,178.5218791972774
81.272;199.52664264706917,177.21311584118212,178.52828895181383
81.302;199.295388039936,177.10622856551376,178.3268712260728
81.332;198.9827481529825,176.96388936450646,178.04987987113995
81.362;198.67010826602905,176.82155016349915,177.7728885162071
81.392;198.57695013921537,176.75794602392784,177.63923095366906
81.422;198.86289687082493,176.83033880865506,177.75314994163105
81.452;199.1488436024345,176.90273159338224,177.86706892959307
81.482;199.43479033404407,176.97512437810946,177.98098791755507
81.512;199.40831857660848,177.1260947080578,178.12048414103813
81.542;199.3818468191729,177.2770650380061,178.25998036452123
81.572;199.35537506173733,177.42803536795444,178.3994765880043
81.602;199.3330175916049,177.55747761204415,178.52361782138817
81.632;199.36826014371658,177.3855266541136,178.4327891933835
81.662;199.40350269582828,177.21357569618303,178.34196056537886
81.692;199.43874524793998,177.04162473825247,178.25113193737417
81.722;199.41094051375828,176.85235247300594,178.13258622082898
81.752;198.97332841866947,176.5504917102055,177.83387942877047
81.782;198.53571632358063,176.24863094740508,177.53517263671193
81.812;198.09810422849182,175.94677018460467,177.23646584465342
81.842;197.87096466618283,175.79029187834578,177.07767775648063
81.872;197.88436514133653,175.79996495099147,177.07879675846294
81.902;197.8977656164902,175.80963802363718,177.07991576044526
81.932;197.91116609164388,175.81931109628286,177.0810347624276
81.962;197.92456656679755,175.82898416892857,177.08215376440992
81.992;197.93796704195123,175.83865724157425,177.08327276639224
82.022;197.95136751710493,175.84833031421994,177.08439176837456
82.052;198.09995414304237,176.00322963038198,177.2114485355568
82.082;198.3064776907443,176.22036876519388,177.3924786306819
82.112;198.5130012384462,176.43750790000578,177.57350872580696
82.142;198.70233380504462,176.6333057518657,177.7346187340997
82.172;198.65099263619385,176.5303256423979,177.61684752673972
82.202;198.59965146734308,176.42734553293016,177.49907631937972
82.232;198.5483102984923,176.32436542346238,177.38130511201973
82.262;198.49696912964157,176.22138531399463,177.26353390465974
82.292;198.51494456812202,176.23708953909804,177.283631097096
82.322;198.57305067400472,176.32150574737426,177.3835468367827
82.352;198.63115677988745,176.40592195565046,177.48346257646944
82.382;198.69230006950377,176.48911896384712,177.57329024309502
82.412;198.76342267710186,176.5683100289252,177.6299713839483
82.442;198.83454528469997,176.6475010940033,177.68665252480156
82.472;198.90566789229806,176.72669215908138,177.74333366565486
82.502;199.00651508015108,176.7942103645047,177.84115549841826
82.532;199.12010137382762,176.85672591579026,177.956609056286
82.562;199.23368766750417,176.9192414670758,178.07206261415377
82.592;199.34727396118072,176.98175701836135,178.1875161720215
82.622;199.46086025485727,177.0442725696469,178.30296972988927
82.652;199.3087443265755,176.9105036364105,178.169548263811
82.682;199.14746625270894,176.76996627267337,178.0275449003553
82.712;198.9861881788424,176.6294289089362,177.8855415368996
82.742;198.82491010497586,176.48889154519907,177.7435381734439
82.772;198.6636320311093,176.34835418146193,177.60153480998824
82.802;198.62947043678463,176.32163482205775,177.58904031205165
82.832;198.7859835617727,176.465642469153,177.7708091123938
82.862;198.94249668676076,176.6096501162483,177.95257791273593
82.892;199.09900981174886,176.75365776334357,178.13434671307806
82.922;199.25552293673692,176.89766541043883,178.3161155134202
82.952;199.17715916605707,176.83397751238152,178.1905615528254
82.982;199.07269796252518,176.74721233152945,178.03086061879316
83.012;198.96823675899333,176.6604471506774,177.8711596847609
83.042;198.8880507310717,176.607051713821,177.7763885931986
83.072;198.83960916356352,176.59729363449733,177.76652575717384
83.102;198.7911675960553,176.58753555517367,177.75666292114911
83.132;198.7427260285471,176.57777747585,177.74680008512436
83.162;198.69102495384433,176.54773565670686,177.69867085658635
83.192;198.63921148234172,176.51699439825958,177.649222097272
83.222;198.58739801083914,176.4862531398123,177.59977333795766
83.252;198.66966101231813,176.56382339844413,177.66801402926964
83.282;198.85445308137122,176.7242201113129,177.82625253576649
83.312;199.03924515042434,176.88461682418165,177.9844910422633
83.342;199.22403721947745,177.04501353705044,178.14272954876014
83.372;199.35431896406607,177.16170869982454,178.2645665582384
83.402;198.99400778847425,176.8850899117469,178.0587900945495
83.432;198.6336966128824,176.60847112366923,177.85301363086057
83.462;198.27338543729059,176.33185233559155,177.64723716717168
83.492;198.36034943168562,176.33811190337087,177.63171304166755
83.522;198.6099589424395,176.4472363278255,177.68537158459424
83.552;198.8595684531934,176.55636075228009,177.73903012752095
83.582;198.9064638708668,176.5444697653304,177.6837214336146
83.612;198.60321676412846,176.3235521586825,177.44019660336025
83.642;198.2999696573901,176.1026345520346,177.1966717731059
83.672;197.99672255065178,175.88171694538667,176.95314694285153
83.702;198.0077101560576,175.7655477287084,176.97726689882327
83.732;198.02953344119254,175.6529905254774,177.01061598535455
83.762;198.08456873181413,175.60038402172606,177.05636103963056
83.792;198.2487291833204,175.74475838769362,177.14283570221076
83.822;198.41288963482668,175.88913275366122,177.22931036479096
83.852;198.57705008633297,176.03350711962878,177.31578502737116
83.882;198.74121053783924,176.17788148559637,177.40225968995136
83.912;198.90537098934553,176.32225585156394,177.48873435253157
83.942;198.95748193701812,176.4123627709868,177.56656080488614
83.972;198.96157166876202,176.47921221331907,177.64068088142977
84.002;198.96566140050592,176.54606165565133,177.71480095797338
84.032;198.96905792080958,176.59275963627044,177.77014374782732
84.062;198.96794856675172,176.50847311575401,177.7034341741984
84.092;198.96683921269383,176.4241865952376,177.6367246005695
84.122;198.78841228145936,176.2899237785154,177.48091050354105
84.152;198.52132656163656,176.1306728136903,177.28054414481284
84.182;198.25424084181375,175.97142184886522,177.08017778608462
84.212;198.096169212516,175.88095112459442,176.99415457268344
84.242;198.1561257642683,175.9280408814322,177.13681764993635
84.272;198.21608231602056,175.97513063826995,177.27948072718925
84.302;198.27603886777285,176.02222039510772,177.42214380444213
84.332;198.18327419084227,175.86868797982123,177.23567227743672
84.362;198.07960085472007,175.70082540938304,177.02569113584144
84.392;197.97592751859784,175.53296283894483,176.81570999424613
84.422;197.8520186565569,175.3828573127794,176.6496346592561
84.452;197.71040370933713,175.24828920035273,176.52197690504565
84.482;197.56878876211732,175.11372108792602,176.39431915083517
84.512;197.42717381489751,174.97915297549932,176.2666613966247
84.542;197.28555886767774,174.8445848630726,176.13900364241425
84.572;197.14394392045793,174.7100167506459,176.01134588820378
84.602;197.25673516248037,174.82653154431873,176.14072541475838
84.632;197.387698275163,174.9609808312844,176.28846474708192
84.662;197.5186613878456,175.09543011825002,176.43620407940543
84.692;197.6496245005282,175.22987940521568,176.58394341172897
84.722;197.7142537912926,175.30168653385925,176.67276257386507
84.752;197.67938234917966,175.2795304250197,176.67320148072
84.782;197.64451090706672,175.25737431618015,176.67364038757492
84.812;197.60963946495377,175.2352182073406,176.67407929442987
84.842;197.57476802284083,175.21306209850107,176.6745182012848
84.872;198.13940017693332,175.65689453899756,177.11813491498418
84.902;198.70403233102584,176.10072697949403,177.56175162868354
84.932;199.26866448511834,176.54455941999052,178.00536834238292
84.962;199.07420923096768,176.38659425398293,177.8463141303538
84.992;198.37369570465495,175.82743068363934,177.28547930117233
85.022;197.81742189735348,175.4032855642141,176.82939578829513
85.052;197.6578073173331,175.35044118481443,176.6613783952547
85.082;197.49819273731273,175.29759680541477,176.49336100221424
85.112;197.33857815729235,175.2447524260151,176.3253436091738
85.142;197.69394755920774,175.5734663286041,176.63163910382443
85.172;198.1523137575103,175.97849188759082,177.03279717601322
85.202;198.27359769696062,176.0453886154549,177.19895557337017
85.232;198.19972874970702,175.91652654635323,177.2290615274034
85.262;198.12585980245342,175.78766447725155,177.2591674814366
85.292;198.04904814353895,175.66059706377663,177.2608376722132
85.322;197.95752292632022,175.54250292843537,177.12032904670667
85.352;197.86599770910152,175.4244087930941,176.97982042120015
85.382;197.7744724918828,175.30631465775284,176.83931179569362
85.412;197.68294727466406,175.18822052241157,176.69880317018712
85.442;197.59142205744536,175.07012638707033,176.5582945446806
85.472;197.6611056024872,175.0799239140409,176.57266291998675
85.502;197.85406643631654,175.1875209474853,176.70546664885555
85.532;198.0470272701459,175.29511798092966,176.83827037772434
85.562;198.20450335038356,175.38452277550059,176.94005625689684
85.592;198.13132853227526,175.35567801739407,176.84022611304331
85.622;198.058153714167,175.32683325928755,176.7403959691898
85.652;198.19263998395863,175.49481491012236,176.9271914646526
85.682;198.40263937662297,175.73436980057218,177.2182144653213
85.712;198.61263876928732,175.973924691022,177.50923746599
85.742;198.70760179629963,176.07491168322986,177.65912965496483
85.772;198.63001027483384,175.9680468280747,177.5973256263988
85.802;198.55241875336804,175.86118197291958,177.53552159783277
85.832;198.46574577798987,175.75440607871053,177.46351098055823
85.862;198.25193244783796,175.648875637747,177.24860812136401
85.892;198.03811911768605,175.54334519678352,177.0337052621698
85.922;197.82430578753414,175.43781475582,176.81880240297562
85.952;197.69205306713943,175.36504327852833,176.6970593366052
85.982;197.6530124721815,175.32971061686163,176.68178460489057
86.012;197.61397187722355,175.29437795519493,176.6665098731759
86.042;197.57493128226562,175.25904529352823,176.65123514146126
86.072;197.5358906873077,175.2237126318615,176.6359604097466
86.102;197.6151516308008,175.16902835439313,176.64832607305007
86.132;197.7126128109787,175.11136690526294,176.66494410481786
86.162;197.81007399115657,175.05370545613275,176.68156213658568
86.192;197.93415006190634,175.08603415245298,176.73828510349284
86.222;198.084841023228,175.20835299422365,176.83511300553934
86.252;198.14245126469174,175.27285831568392,176.87541480857922
86.282;197.59503682707918,174.96157575512672,176.54829696807593
86.312;197.0476223894666,174.65029319456949,176.22117912757264
86.342;196.95955211238095,174.63188124358186,176.08249643851133
86.372;196.94215016768408,174.65852630945108,175.9728037727488
86.402;197.0311919689111,174.74085792289424,175.99837822453605
86.432;197.24188376547966,174.88683130499336,176.17854366780884
86.462;197.45257556204825,175.03280468709247,176.35870911108162
86.492;197.66326735861682,175.17877806919157,176.5388745543544
86.522;197.87395915518542,175.3247514512907,176.7190399976272
86.552;198.08465095175399,175.4707248333898,176.89920544089998
86.582;198.09894058864384,175.43837565419628,176.8307920851955
86.612;198.01502914569434,175.3168651943565,176.63808933000234
86.642;197.93111770274484,175.19535473451668,176.44538657480922
86.672;197.84720625979534,175.07384427467687,176.2526838196161
86.702;197.7473362275893,174.9560073104982,176.08867128235818
86.732;197.56767324910055,174.85653782462524,176.06810983477632
86.762;197.38801027061186,174.75706833875228,176.04754838719447
86.792;197.2083472921231,174.65759885287935,176.0269869396126
86.822;197.14801027819584,174.6595324196227,176.0683297860624
86.852;197.13881296336632,174.70492443748734,176.13620304424006
86.882;197.1296156485368,174.75031645535196,176.2040763024177
86.912;197.18594189439014,174.8462507869,176.30708531058704
86.942;197.56988594365777,175.19489668686484,176.58577306871493
86.972;197.9538299929254,175.54354258682972,176.86446082684284
87.002;198.33777404219302,175.89218848679457,177.14314858497073
87.032;198.72171809146064,176.24083438675945,177.42183634309865
87.062;198.65824771721302,176.14033057065754,177.29226600107927
87.092;198.40302830431602,175.8473340190984,176.98772790185396
87.122;198.14780889141906,175.55433746753928,176.68318980262865
87.152;197.93018327888322,175.313487619603,176.48334181051393
87.182;197.78774526706968,175.17693117891233,176.4928740326204
87.212;197.64530725525617,175.04037473822166,176.50240625472688
87.242;197.50286924344263,174.903818297531,176.51193847683336
87.272;197.4242839102858,174.8546770266399,176.43157628085388
87.302;197.34790039363432,174.80855007194882,176.3481142773542
87.332;197.27151687698287,174.7624231172577,176.26465227385452
87.362;197.19513336033143,174.7162961625666,176.18119027035482
87.392;197.11874984367998,174.67016920787552,176.09772826685514
87.422;197.1290494012091,174.68882550427773,176.07476588505975
87.452;197.57276432964102,175.03139805614663,176.35430161178581
87.482;198.01647925807296,175.37397060801553,176.63383733851188
87.512;198.4601941865049,175.71654315988442,176.91337306523795
87.542;198.90390911493682,176.0591157117533,177.19290879196402
87.572;198.98793620756902,176.13925909942682,177.28499044796257
87.602;198.91781137057276,176.10693284530234,177.2967346450779
87.632;198.84768653357648,176.07460659117785,177.3084788421932
87.662;198.77756169658022,176.04228033705337,177.32022303930856
87.692;198.61264493477435,175.92135964113336,177.2514374186257
87.722;198.13626899145135,175.50934292217096,176.91805382517737
87.752;197.65989304812834,175.09732620320855,176.58467023172906
87.782;197.74469843409176,175.24750808372792,176.6508716238983
87.812;197.82950382005518,175.39768996424726,176.7170730160675
87.842;197.91430920601857,175.54787184476663,176.78327440823674
87.872;198.06498006376157,175.72887127727952,176.94891127187245
87.902;198.3017826922932,175.9501705854763,177.24457913665665
87.932;198.53858532082484,176.17146989367305,177.54024700144086
87.962;198.77538794935646,176.3927692018698,177.83591486622507
87.992;198.97060213724717,176.53505828488653,178.01721035237273
88.022;199.15541921497763,176.65759481160822,178.16991274386126
88.052;199.3402362927081,176.78013133832994,178.3226151353498
88.082;199.52505337043857,176.90266786505163,178.47531752683832
88.112;199.70987044816906,177.02520439177331,178.62801991832683
88.142;199.7839905894003,177.06752102053878,178.6784244364926
88.172;199.13858064338666,176.58840831258854,178.0638927780605
88.202;198.49317069737302,176.1092956046383,177.44936111962838
88.232;198.4368658062632,176.07397337954097,177.3981133469355
88.262;198.47119246206165,176.1069266133441,177.43352463358715
88.292;198.50551911786013,176.1398798471472,177.4689359202388
88.322;198.5023673295564,176.13439914789905,177.43559585090722
88.352;198.46173709715046,176.09048451559954,177.33350442559242
88.382;198.49651055781612,176.1175153280008,177.30809569019453
88.412;198.9083024838398,176.4992733639056,177.66610040438135
88.442;199.32009440986351,176.88103139981038,178.0241051185682
88.472;199.5024142112828,176.9792673556042,178.21840500204442
88.502;199.6494306089168,177.0338845298425,178.3875195269498
88.532;199.79644700655078,177.0885017040808,178.55663405185518
88.562;199.74065298259228,177.0102566206744,178.50574649490102
88.592;199.38064332624512,176.73271815080093,178.12485581515756
88.622;199.02063366989793,176.45517968092747,177.74396513541407
88.652;198.66062401355077,176.177641211054,177.3630744556706
88.682;198.30061435720359,175.90010274118055,176.98218377592715
88.712;198.1964627527883,175.88111425352176,176.9248038217362
88.742;198.2404394942283,176.01181259767148,177.05471955075987
88.772;198.28441623566832,176.14251094182117,177.18463527978358
88.802;198.32839297710834,176.2732092859709,177.31455100880726
88.832;198.38576482768963,176.39406949310265,177.44321028920126
88.862;198.5302048876892,176.45098180961762,177.56370265350247
88.892;198.6746449476888,176.50789412613258,177.6841950178037
88.922;198.81908500768836,176.56480644264755,177.8046873821049
88.952;198.96352506768795,176.62171875916252,177.9251797464061
88.982;198.9637737351591,176.56360635876206,177.92294920704654
89.012;198.891926706366,176.44798159990384,177.8593572158566
89.042;198.8126257706446,176.35173939446057,177.79068241292904
89.072;198.7088334264442,176.31918272166624,177.70530694286361
89.102;198.60504108224382,176.28662604887194,177.61993147279819
89.132;198.50124873804342,176.2540693760776,177.53455600273278
89.162;198.39745639384302,176.22151270328328,177.44918053266736
89.192;198.73500368357253,176.39742863892232,177.6186541190514
89.222;199.20687173145464,176.6367927597367,177.86569046174614
89.252;199.39539858974462,176.7242431004281,177.97049797101914
89.282;199.3005842584425,176.65977966099652,177.93307664687043
89.312;199.20576992714038,176.59531622156496,177.8956553227217
89.342;199.14327336366426,176.56523400704896,177.886693879689
89.372;199.29084229105712,176.75862975448416,178.06272166391042
89.402;199.43841121844997,176.9520255019194,178.23874944813187
89.432;199.58598014584285,177.1454212493546,178.41477723235332
89.462;199.7335490732357,177.3388169967898,178.59080501657476
89.492;199.88111800062856,177.53221274422503,178.76683280079618
89.522;199.7461796299838,177.47054049737486,178.685545242279
89.552;199.28837577586748,177.1173619713414,178.31018300634622
89.582;198.83057192175116,176.76418344530794,177.93482077041344
89.612;198.37276806763484,176.4110049192745,177.55945853448065
89.642;197.9319731060538,176.0735638917995,177.19939468499697
89.672;197.98443602799568,176.19251032252004,177.2829840425375
89.702;198.03689894993758,176.31145675324055,177.366573400078
89.732;198.64996204563235,176.79105482680214,177.8849465136597
89.762;199.5433252282036,177.45097872178422,178.62071150526197
89.792;200.09735035671102,177.83823042296922,179.07009178680664
89.822;199.718195836543,177.47563359121204,178.731914115693
89.852;199.33904131637496,177.1130367594549,178.39373644457936
89.882;198.95988679620692,176.75043992769776,178.05555877346572
89.912;198.92515613910575,176.65697657913415,177.96175301632363
89.942;198.94341376863022,176.60491838183108,177.9055429382541
89.972;198.96167139815472,176.55286018452801,177.84933286018452
90.002;198.95126901798207,176.5128389277905,177.79657792393343
90.032;198.91578912932442,176.48334999404784,177.74684623677345
90.062;198.88030924066678,176.45386106030517,177.69711454961347
90.092;198.84482935200913,176.4243721265625,177.64738286245347
90.122;198.80934946335148,176.39488319281983,177.5976511752935
90.152;198.77386957469383,176.36539425907716,177.54791948813352
90.182;198.88878811064671,176.43140142059968,177.63962613578613
90.212;199.00889279917237,176.50070155092448,177.73620996739777
90.242;199.3306888069623,176.79326551620497,178.13022835150502
90.272;199.72582711266654,177.16701633056027,178.63240475470158
90.302;200.12096541837076,177.54076714491558,179.13458115789814
90.332;200.26917142353935,177.69831326566114,179.32093563834556
90.362;199.92351282763664,177.42344999918726,178.87564627329465
90.392;199.62983484426314,177.1912186962704,178.48455903611782
90.422;199.80398237365264,177.342675065367,178.5812909498074
90.452;199.97812990304215,177.49413143446358,178.678022863497
90.482;200.15227743243167,177.64558780356018,178.7747547771866
90.512;200.02096764352456,177.5864265997708,178.69872684396412
90.542;199.77858246614593,177.45067718765924,178.55987714822817
90.572;199.53619728876734,177.31492777554766,178.4210274524922
90.602;199.44397173566784,177.27056149623587,178.38231901138664
90.632;199.6111128063232,177.38403880994187,178.51658182827893
90.662;199.77825387697857,177.4975161236479,178.65084464517122
90.692;199.9453949476339,177.6109934373539,178.7851074620635
90.722;200.02404935030776,177.68881413463814,178.83782160263905
90.752;200.09638327669722,177.76408793074938,178.88471083776338
90.782;200.1687172030867,177.83936172686063,178.93160007288768
90.812;200.24105112947615,177.9146355229719,178.978489308012
90.842;200.23097761383704,177.8932872068069,178.94851372694689
90.872;199.99428363261947,177.6062280818821,178.70715990136082
90.902;199.75758965140187,177.31916895695736,178.46580607577474
90.932;199.5208956701843,177.0321098320326,178.22445225018868
90.962;199.2842016889667,176.74505070710785,177.9830984246026
90.992;199.3856497546623,176.89735366610017,178.1203744385079
91.022;199.5547262297405,177.13752904187595,178.33337642031148
91.052;199.49369110444138,177.08712548763816,178.3414331365538
91.082;199.20254437876494,176.74614300338683,178.1445445872349
91.112;198.98554391842438,176.5052749941038,177.97629746804864
91.142;199.06512851942742,176.6648648846938,177.9226160693931
91.172;199.14471312043045,176.8244547752838,177.86893467073753
91.202;199.14293139232072,176.90118011261237,177.89992809293153
91.232;199.12863176742442,176.96515705713145,177.94394841064087
91.262;199.1143321425281,177.0291340016505,177.9879687283502
91.292;199.08919423073812,177.0127381100893,177.99057070722384
91.322;199.04779888860756,176.8757829644076,177.9310451778439
91.352;199.006403546477,176.73882781872592,177.87151964846402
91.382;198.96157431515812,176.6028259910619,177.81023170703668
91.412;198.8171622973777,176.4944703859104,177.697833816234
91.442;198.6727502795973,176.38611478075893,177.58543592543137
91.472;198.5283382618169,176.27775917560743,177.4730380346287
91.502;198.3839262440365,176.16940357045593,177.36064014382606
91.532;198.2395142262561,176.06104796530443,177.2482422530234
91.562;198.25805488865586,176.08574345368336,177.22484959088365
91.592;198.4896875174451,176.28442883360208,177.31784838161076
91.622;198.72132014623435,176.4831142135208,177.4108471723379
91.652;198.9529527750236,176.6817995934395,177.503845963065
91.682;199.27653319575464,176.9398009695571,177.82087627950352
91.712;199.61850317487404,177.2096655449145,178.18271290108433
91.742;199.96047315399346,177.47953012027187,178.5445495226651
91.772;200.0008938203113,177.52608269883424,178.63641938769587
91.802;199.69668670057018,177.31742156677373,178.41975581666944
91.832;199.39247958082908,177.1087604347132,178.203092245643
91.862;199.09654951467962,176.90610329850372,177.99341206806068
91.892;199.0406540026875,176.87756204197538,177.98625030035706
91.922;198.98475849069536,176.849020785447,177.9790885326534
91.952;198.92886297870322,176.82047952891864,177.97192676494979
91.982;198.96139400677546,176.87583712089722,178.07035030068135
92.012;199.0381383048799,176.97314413712925,178.22156648813058
92.042;199.11488260298432,177.07045115336132,178.37278267557977
92.072;199.25988756897476,177.16859336669515,178.5228569707429
92.102;199.56416742669924,177.2686843732665,178.67026685057195
92.132;199.83907736760767,177.35602953650078,178.79825928048714
92.162;199.70280847309175,177.26493289301652,178.65440741160876
92.192;199.56653957857586,177.17383624953223,178.5105555427304
92.222;199.43027068405996,177.08273960604797,178.36670367385204
92.252;199.43989204378815,177.09730470048217,178.36474680355644
92.282;199.57716737597997,177.2043238155951,178.48694805702078
92.312;199.71444270817176,177.311342930708,178.60914931048512
92.342;199.85171804036355,177.4183620458209,178.7313505639495
92.372;199.98899337255534,177.52538116093382,178.85355181741383
92.402;200.12626870474716,177.63240027604672,178.97575307087817
92.432;199.64753030941705,177.3240168967157,178.5654044397431
92.462;199.12479093354966,176.98596191063865,178.11701653113667
92.492;198.60205155768227,176.64790692456162,177.6686286225302
92.522;198.67616342133894,176.70836688920798,177.71886130882382
92.552;199.20669093874932,177.0735735808781,178.15039209709983
92.582;199.73721845615967,177.43878027254826,178.58192288537583
92.612;200.26774597357004,177.80398696421838,179.0134536736518
92.642;199.79214333344154,177.40628654969115,178.56431260354336
92.672;199.28184654994962,176.98227899357087,178.0848035383182
92.702;198.7715497664577,176.5582714374506,177.60529447309304
92.732;198.2612529829658,176.13426388133036,177.12578540786788
92.762;198.02854956854551,175.9319607314569,176.9138143246762
92.792;198.15885286752663,176.01957872821393,177.05170060260525
92.822;198.28915616650772,176.10719672497095,177.18958688053428
92.852;198.39833929495776,176.17688296412317,177.30946629082388
92.882;198.21184003597307,175.99552459680848,177.17724955416114
92.912;198.02534077698837,175.8141662294938,177.0450328174984
92.942;197.83884151800368,175.6328078621791,176.91281608083565
92.972;197.96642717780048,175.73978781829348,177.019489081961
93.002;198.208225535336,175.9516180738366,177.21303107864568
93.032;198.4500238928715,176.16344832937972,177.40657307533036
93.062;198.61110180031716,176.31269510653985,177.53085939825075
93.092;198.44929790740338,176.21160797016793,177.37812302611414
93.122;198.2874940144896,176.11052083379602,177.22538665397752
93.152;198.12569012157584,176.0094336974241,177.0726502818409
93.182;197.96388622866206,175.90834656105218,176.9199139097043
93.212;197.80208233574828,175.80725942468027,176.76717753756768
93.242;197.72075625222658,175.75104349839685,176.66667662985392
93.272;197.760146882793,175.76213438724616,176.64452891877448
93.302;197.79953751335944,175.77322527609547,176.62238120769504
93.332;197.83314262615818,175.78302767262855,176.60657642717692
93.362;197.78575049020884,175.77479117673465,176.67957267451715
93.392;197.73835835425953,175.76655468084076,176.7525689218574
93.422;197.87410657632321,175.95203761224911,176.9494377156753
93.452;198.10142497739338,176.23438025730863,177.208242782732
93.482;198.32874337846354,176.51672290236812,177.46704784978868
93.512;198.3570864390042,176.58688553406398,177.52647684319336
93.542;197.92115370497595,176.1619614679114,177.12069499807666
93.572;197.48522097094772,175.73703740175878,176.71491315295992
93.602;197.04928823691947,175.31211333560617,176.30913130784322
93.632;197.27635990664615,175.45106715282432,176.55576487028168
