time;Pixel leftCheek
109.369;217.03303822068668,194.2297559922263,199.10343338371842
109.469;216.7875053123672,194.0550361240969,198.8725031874203
109.569;216.53861045386105,194.17874811787482,198.57582275758227
109.64;215.9701776649746,193.30160744500847,198.2123519458545
109.741;215.6857021996616,192.95198815566835,197.6410744500846
109.842;216.2121082009446,193.25332760841562,198.3941605839416
109.912;217.30789077617717,194.3741130939583,199.6007310255859
110.046;216.64675658317276,193.85013915649753,198.88995932348533
110.151;216.44001713796058,193.8245501285347,198.5835475578406
110.285;216.8190598840953,194.02189311010946,199.11268512556342
110.385;217.04095563139933,194.47226962457339,199.39910409556313
110.491;216.5218038715167,193.7034673473729,198.67113380131886
110.592;216.78693790149893,193.7233404710921,198.92655246252676
110.692;217.09945945945947,194.18205405405405,199.19956756756756
110.894;216.9651762682717,194.07910576096302,199.3847807394669
111.001;216.77416576964478,193.7481162540366,198.74015069967706
111.101;216.92401280683032,193.96798292422625,198.96712913553895
111.202;217.03607257203842,194.36136606189967,199.26808964781216
111.304;216.81067235859126,194.32251867662754,199.1647812166489
111.404;216.1735325506937,193.57395944503736,198.7069370330843
111.516;215.74300960512272,193.2665955176094,198.32529348986125
111.685;216.83771551724138,193.9980603448276,199.12780172413792
111.786;217.06773162939297,193.8943556975506,198.95079872204474
111.887;217.62556585471006,194.3970683336926,199.74843716318173
111.953;217.8151008151008,195.35456885456887,199.98048048048048
112.054;218.0002151462995,195.22870051635113,200.31518932874354
112.134;217.6462657821528,195.03145730793923,200.04451102075754
112.235;217.51320346320347,195.22662337662337,199.83095238095237
112.335;217.4666382434449,194.55553186953742,199.65870816457044
112.447;217.31446405510115,194.19177787343952,199.44167025398193
112.623;218.3104044992429,195.30283365779798,200.3644819381354
112.724;217.52815242988655,194.72297152643972,199.84542924427316
112.825;217.21938554738207,194.6369536996971,199.6369536996971
112.933;217.88991614706515,195.3382068372393,200.41603956138465
113.068;217.49094827586208,195.0760775862069,199.70668103448276
113.141;217.91976769197677,195.27984512798452,200.17616691761668
113.242;217.70529513888889,194.89930555555554,199.85807291666666
113.39;217.71169615882607,195.22593871385413,199.90073370738023
113.564;217.84323040380048,195.25588425825956,200.17296480241848
113.636;217.55586895205033,194.65480581471036,199.8112388804513
113.738;217.40853264382676,194.61667744020684,199.5233785822021
113.873;217.46643643427583,194.81200086337145,200.05957263112455
113.972;217.1629261976694,194.6189037548554,199.28722485973242
114.073;217.1102243313201,194.89667817083694,199.69434857635892
114.175;215.72292515547932,193.59296590177996,198.05747372935878
114.323;215.97308354866493,193.70434969853574,198.4416451335056
114.491;216.7078554425449,194.16749621294093,199.1625189352954
114.592;215.73622131674887,193.43469869182928,198.06455071842163
114.659;215.78592750533048,193.44626865671643,198.2230277185501
114.76;216.3804277381724,194.01231367465977,198.83063296608339
114.894;216.27134927412467,193.95217762596073,198.75085397096498
114.962;216.8630463003029,194.47079186499352,199.21765469493727
115.165;216.37805669768449,193.87448604198227,198.81519151698765
115.298;216.05621365496447,193.57118242515614,198.43807882834375
115.399;216.97972389991372,194.1637187230371,199.35138050043142
115.499;216.55329289428076,193.97790294627384,198.84402079722705
115.566;216.87727272727273,193.99588744588743,199.30151515151516
115.666;216.43463203463205,193.94588744588745,198.78333333333333
115.8;217.19727154612386,194.80857514075356,199.31831961888264
115.901;217.22317966393797,194.84123222748815,199.49741490736753
116.001;217.51404922674797,194.93901110869092,199.88891309082987
116.102;217.05332186626532,194.11481401849065,199.6377123199312
116.204;216.93935455923761,194.18215291314706,199.44899285250162
116.304;217.48279569892472,194.58709677419355,199.7410752688172
116.479;216.82825005407744,194.1014492753623,199.1808349556565
116.615;217.63496199782844,194.8456026058632,199.9487513572204
116.748;217.3323353293413,194.52609067579127,199.63280581693755
116.85;216.8935295390608,194.35230469595325,199.11101493183293
116.92;217.12205754141237,194.17502179598955,199.13949433304273
117.021;216.49902786779003,193.7394685677252,198.90365089652192
117.106;216.57532467532468,193.5616883116883,198.69805194805195
117.28;217.25848563968668,194.26784160139252,199.65034812880765
117.38;217.2680591818973,194.1362053959965,199.47954743255005
117.447;217.07937877480586,194.01596203623814,199.3332614322692
117.548;216.88504512247528,193.89901160292223,199.16394499355394
117.621;217.62316335350044,194.82800345721694,199.84788245462403
117.693;216.9311758360302,194.3525350593312,199.15577130528587
117.798;217.14538014214946,194.41675640749514,199.79539091104888
117.93;216.12768263602862,193.4422284847171,198.6659440711034
118.03;215.93546298294842,193.43729764731276,198.20656162313836
118.131;216.2066967160335,193.64026615153466,198.41403734707018
118.199;216.17913343392974,193.31213623625783,198.3819788747575
118.403;215.8760043431053,193.4957654723127,198.34353963083603
118.51;216.38143441740255,193.83911264268792,199.01744561705794
118.618;217.4533275713051,194.95030250648227,199.98898012100258
118.719;217.9390665514261,195.3766205704408,200.46888504753673
118.787;217.2281908036098,194.54984959174902,199.62440911044263
118.889;216.7746086210594,193.9167917649582,199.03795839588247
118.961;216.69062901155328,194.11874197689346,199.02866923406077
119.066;216.81548387096774,194.23913978494625,199.1552688172043
119.234;217.15551694178976,194.78344917463076,199.76933101650738
119.336;216.49709864603483,193.86632280249302,198.88201160541587
119.436;215.64103671706263,193.08790496760258,197.7889848812095
119.537;216.4027987082885,193.7076426264801,198.53046286329388
119.638;217.13685578172368,194.84885231702035,199.59506279774794
119.74;216.2124518613607,193.6578947368421,198.7533162173727
119.918;214.63209982788297,192.35585197934594,197.16243545611016
120.026;215.91354279523293,193.78418201516794,198.6249187432286
120.16;216.70726999785546,193.97683894488526,199.28114947458718
120.264;215.52999354977425,192.71231993119758,197.65792302730597
120.366;215.18675611339538,192.98788141095002,197.49664574767365
120.467;216.3633838923307,193.99743644520402,199.01303140354625
120.569;215.77487695270705,193.2634282045795,198.22897496255084
120.67;215.56915465691546,193.34480533448053,198.37491933749195
120.771;215.34114863411486,192.9442890944289,197.86405678640568
120.839;214.83984542722197,192.56204379562044,197.28703306139974
120.978;215.09425531914894,192.83659574468086,197.49340425531915
121.18;215.78440170940172,193.10320512820513,198.04465811965812
121.282;215.13678136353923,192.93139559734985,197.71019448600128
121.355;215.91781411359725,193.75064543889846,198.34315834767642
121.457;215.81328507558015,193.6404087715563,198.19076005961253
121.591;215.05764304013664,192.71477369769428,197.4995730145175
121.693;214.9696191698759,193.0359435173299,197.68271287976037
121.868;215.87692967409947,193.391295025729,198.49592624356777
122.001;215.93683755137357,193.5866320571058,198.3004542504867
122.069;215.49504310344827,193.48383620689654,197.99547413793104
122.172;216.20068758057585,194.28126342930813,198.67253975075204
122.272;216.15868584925917,194.40541120893278,198.94739102426456
122.339;216.1658442394336,193.90559965672603,198.48873632267754
122.438;214.680469583778,192.67748132337246,197.53895410885806
122.572;215.29453528399313,193.34574010327023,197.87994836488812
122.64;216.06745945945946,193.8237837837838,198.29275675675675
122.74;216.30150862068965,193.71099137931034,198.7842672413793
122.809;215.77399180504636,193.5898210049601,198.54970886348931
122.916;215.81283652810683,193.50527676071505,198.41374111565798
123.083;215.90073529411765,194.07179930795849,198.35207612456747
123.186;215.68312580506654,193.76792614856163,198.39523400601115
123.288;215.30978026712623,193.1936665230504,197.739336492891
123.397;217.4414276330195,194.86183490256187,199.6899496387125
123.631;217.17194860813706,194.68029978586725,199.579443254818
123.734;216.44148821111833,194.17715768981182,199.0209820462903
123.834;216.60630942091618,194.23465859982713,199.09766637856526
123.938;216.95439668339515,194.6081169539603,199.49901811040803
124.039;217.22452952628163,194.85117888816785,199.69651741293532
124.105;216.7031794425087,194.46842334494772,199.15853658536585
124.207;216.07948606271776,193.79703832752614,198.6077961672474
124.273;216.6750645994832,194.21963824289406,199.1565460809647
124.474;216.09065460809646,193.77777777777777,198.91386735572783
124.609;216.5783934707904,194.52061855670104,199.24742268041237
124.709;216.5160525748761,194.22387416505063,199.07239819004525
124.811;217.01101987899742,194.3805099394987,199.2984010371651
124.88;217.45782871972318,194.95696366782008,199.8235294117647
124.982;217.42301038062283,195.4253892733564,199.69225778546712
125.09;217.15787197231833,194.53979238754326,199.50692041522493
125.258;216.2457315755349,193.59995677544845,198.6010373892371
125.359;216.91850888599913,194.1436931079324,199.03879497182487
125.426;216.30571060541004,193.7750107342207,198.83726921425506
125.501;216.1654395842356,193.5320485058467,198.59809441316588
125.571;216.67474790817423,194.21690624329543,199.17807337481227
125.681;216.37089810017272,193.9887737478411,198.98013816925734
125.788;216.47406121120034,193.8908183199479,198.80724983720427
125.922;216.50258955545965,194.42468709538196,198.91950798446265
126.023;216.05014047979253,193.96044953533607,198.7754484547223
126.096;216.39249294857888,193.87350835322195,198.9926231286613
126.305;216.5512987012987,194.0517316017316,198.96969696969697
126.405;216.69403630077787,194.03522039757993,199.06374243733794
126.507;216.3845327604726,193.92567132116005,198.7482277121375
126.573;215.52278589853827,193.13822012037832,198.38327601031816
126.679;216.6867729426971,194.31538130116328,199.42847910383455
126.814;217.49074678859134,194.65055519268452,200.0435445242761
126.89;216.31493153662248,193.69397956965878,198.71614866333405
127.093;216.43367786391042,193.52174849267874,199.07299741602068
127.194;216.41888984509467,193.57465576592082,199.13231497418244
127.326;216.00193298969072,193.44780927835052,198.30970790378007
127.394;216.20194594594594,193.69318918918918,198.80843243243243
127.466;216.40144896654593,194.2914979757085,198.89047517579374
127.568;217.07843986998915,194.38699891657637,199.5349945828819
127.669;216.85360017402652,194.30302371111594,199.77224276702196
127.77;216.75173010380624,193.8073096885813,199.27789792387543
127.838;215.8484979468338,193.217203371515,198.6021180030257
127.939;216.4392888117953,193.3332610581093,198.96704249783176
128.046;216.6154508284915,194.005164622337,199.32386485904885
128.146;215.75607111882047,192.80594102341718,198.30485689505636
128.247;216.23326133909288,193.37408207343412,198.64233261339092
128.348;216.75701544485534,193.7511420491625,199.22819229932566
128.417;216.68975188781013,193.88435814455232,199.05523193096008
128.518;216.12118607649333,193.4950580146111,198.75204125483455
128.585;216.0142517814727,192.65990066940185,198.36687540488015
128.692;215.37207792207792,192.64329004329005,198.12186147186148
128.793;216.12186147186148,192.9047619047619,198.68376623376622
128.867;215.86766917293232,193.07733619763695,198.55123523093448
128.968;215.3620025673941,192.32648694908002,198.02995293110826
129.37;214.5406269993602,192.12561313712945,197.27425890381744
129.504;214.9179905538858,192.05882352941177,197.4740231859167
129.604;214.51613592648002,191.73776447958966,197.10515067322078
129.738;215.23614095401805,192.1809196390202,197.6031370863773
129.839;215.24587706146926,192.28785607196403,197.78667808952667
129.912;214.89745236566046,191.86983515307216,197.44615713979877
130.017;215.5202498922878,192.4659629470056,197.8606204222318
130.22;214.92480719794344,192.31769494430162,197.4530848329049
130.321;214.6230687830688,192.15047619047618,197.4700529100529
130.4;214.72729229444684,192.55467068445975,197.32587171760653
130.502;214.63430908308223,191.96728368489022,197.42036160137752
130.602;215.31270148291424,192.46249731356113,197.67784225231034
130.704;214.77005577005576,191.97833547833548,197.35521235521236
130.807;214.50474547023296,192.03494391716998,197.1067730802416
130.907;215.3927564519627,192.6890045543266,198.25807850791585
131.008;214.90912996777658,192.2781954887218,197.60601503759398
131.11;215.18911917098447,192.6245682210708,197.68134715025906
131.177;215.73510501500215,193.31268752678955,198.32704672096014
131.25;215.25768982576898,192.83845988384599,198.0279630027963
131.318;215.32871372888695,192.7895192724123,197.69142485924644
131.418;214.64191951796857,192.18054658919732,197.22100279750376
131.527;215.82751853467073,192.99433057130398,198.62494548626253
131.662;216.24873765093304,193.31635565312843,198.74818880351262
131.762;215.71515812431844,192.7701199563795,198.17862595419848
131.864;216.2495652173913,193.38521739130434,198.93130434782609
131.965;215.0650900412237,192.6656541549143,197.71338685181166
132.098;215.30883301096068,193.0797335052654,198.15968192563938
132.445;216.89701069168666,194.2758018765001,199.59175212742744
132.578;216.30161770966367,193.42911877394636,199.13197105151127
132.682;215.4378098728174,193.00840698426384,198.2754904074154
132.783;215.78381822042897,193.78339350180505,198.83712040772988
132.855;216.5707516691794,194.1705793667887,199.6487185009692
132.955;216.59381663113007,194.5136460554371,199.172921108742
133.056;216.6249194414608,194.33791621911922,199.4425349087003
133.267;216.0304394426581,193.3931404072883,198.97942122186495
133.369;216.21942291128337,193.6991817398794,199.09496124031008
133.503;217.09431916738941,195.01431049436252,200.06808326105812
133.616;217.01089087344806,194.66499673273796,199.7704203877151
133.716;217.16958041958043,194.80922202797203,200.0203234265734
133.816;217.77811682650392,195.44354838709677,200.94049694856147
133.917;217.56368330464716,195.3829604130809,200.6497418244406
134.019;216.88684097728247,194.53964852121732,199.77025289327048
134.086;216.83768494342908,194.49216710182768,199.5776762402089
134.186;216.50205139278773,194.02591232995033,199.25091772835242
134.388;216.41740636501407,194.13725914700152,199.17492963844987
134.49;214.8986116954144,192.78733697938577,197.98548590660496
134.591;215.0278730703259,192.80789022298455,197.94939965694684
134.69;216.10704345964461,193.66174266752301,198.92956540355385
134.79;216.0133678309616,193.91655886157827,199.3167313497197
134.892;215.58653846153845,193.64893162393162,198.48952991452992
134.994;215.63813813813815,193.64714714714714,198.32968682968684
135.341;215.52785485592315,193.47812166488794,198.26638207043757
135.475;215.7582251082251,193.42900432900433,198.941341991342
135.576;215.00641573994866,192.2852865697177,197.73909324208725
135.646;214.58674128282394,192.47610848041325,197.74752475247524
135.717;214.53679467925338,192.64385325037546,197.62003861832224
135.851;215.19837883959045,193.32252559726962,198.42704778156997
135.926;215.42993079584775,193.15484429065745,198.55774221453288
136.138;214.07733619763695,191.70827067669174,197.2077336197637
136.239;214.71480608527963,192.1862009856439,197.7158774373259
136.341;214.83980479524718,192.42563123276045,197.6743051135158
136.443;214.1230934479055,191.90204081632652,197.25263157894736
136.578;214.9978489997849,192.3699720369972,197.8083458808346
136.68;216.08183589521542,193.44446849967525,199.33124052825286
136.782;214.98108695652175,192.6604347826087,197.9632608695652
136.883;214.85218340611354,192.8098253275109,197.8853711790393
136.966;216.22393992932862,193.58237632508835,199.7802561837456
137.165;215.22007550521874,192.78103486564513,198.22984676882078
137.267;215.17985611510792,192.52113309352518,198.9240107913669
137.339;215.25249941873983,192.25156940246455,198.63008602650547
137.408;214.64529239105892,191.26484533754797,197.4511176337774
137.508;212.9902912621359,189.7676676450666,195.69835177240913
137.61;206.229511817981,183.86657830793018,188.87961122155954
137.71;212.373173391494,189.77579062159214,195.05103598691386
137.793;215.69736555628128,192.77988242978446,198.2064010450686
137.995;215.7939500219202,192.8599298553266,198.5508548882069
138.096;216.55509218612818,192.82418788410888,198.9043020193152
138.202;217.71113017370791,194.3502037315033,200.18786189148616
138.303;213.29282482223658,191.82396035337212,197.28808446455506
138.404;216.09367580401468,192.85668033671487,198.43470753291604
138.472;216.88747884940778,193.5296108291032,199.544627749577
138.575;217.15326902465165,193.83708467309754,199.49667738478027
138.681;213.2896387627082,190.6677482154445,195.68526930564568
138.917;213.116124893071,190.195252352438,195.45615911035074
139.025;215.268039049236,191.82703735144312,197.7391765704584
139.195;214.0424994740164,190.91984010098884,196.55396591626342
139.33;215.52123875287717,192.47813350073238,197.80456162377067
139.397;216.94610140605027,193.9294844482318,198.9209629314018
139.498;216.45683679899182,193.48456206679268,198.9092627599244
139.607;216.099199663016,192.85530749789385,198.27000842459984
139.842;217.08200124558854,193.47602242059372,201.07203653726387
139.943;218.45324202867536,194.90263214209287,202.5623796276482
140.043;218.34634867032503,194.75432672013508,202.35120303925706
140.146;217.21884882985452,193.7573265865486,201.6238667510015
140.246;216.85291631445477,193.81276415891801,200.885460693153
140.347;216.5582038731645,193.42732496275804,200.83209193445413
140.448;215.41863379987467,192.48527261332777,199.77585126383957
140.549;216.40152963671127,193.12237093690248,200.28213299341405
140.654;216.94339221110874,193.6126835496914,201.13981698233667
140.756;216.83565989847716,193.5723350253807,200.90186125211505
140.857;215.73649926455138,193.01365833158226,199.83694053372557
140.924;216.50254237288135,193.93792372881356,200.8425847457627
141.025;216.49172677131946,193.7335596096733,200.5296987696224
141.126;215.11231884057972,192.24488491048592,199.21462063086105
141.333;214.65009439899308,191.65009439899308,198.69876232431298
141.434;215.2271085617166,192.80008497981729,199.4238368387508
141.535;215.6728678929766,193.38482441471572,199.89402173913044
141.636;215.60909856781802,193.4193344566133,199.74241786015165
141.742;215.8184468040808,193.9419113054341,200.26316885280033
141.816;215.9321676848536,193.42426795871077,199.91362966083844
141.891;216.35191783693145,194.03605114231817,200.7818067491092
142.101;215.79446640316206,193.3913043478261,199.8695652173913
142.236;215.62032759344814,193.3777824443511,199.80008399832002
142.337;216.78158503258356,194.67101114147573,201.07210426739542
142.438;216.9136010090393,194.85032583561068,201.07799033003994
142.504;216.5110878661088,194.45564853556485,200.74037656903766
142.611;216.081193905239,193.93028595282823,200.37758296806513
142.713;216.03099304237824,193.7830487033523,200.22369808138308
142.78;216.29125412541254,194.17182343234325,200.3789191419142
142.847;216.4037044832667,193.97663649757945,200.58787623658176
142.972;216.62380357885976,194.27465667915106,201.04556803995007
143.328;216.60893499894135,194.75947491001483,201.1158162185052
143.469;216.95958333333334,195.08791666666667,201.32583333333332
143.596;217.45557454079454,195.35519008970525,201.570482699701
143.662;217.58489375131495,195.1763096991374,201.78518830212496
143.769;216.4547765303961,194.8352044058462,201.18661300571912
143.837;217.28679245283018,195.16939203354298,201.8343815513627
143.939;217.2305916911456,195.07028955098616,201.51741502308016
144.142;217.72166034555414,195.6951116729878,201.98145806995365
144.244;216.7748779970295,194.19223424570336,200.86038616592404
144.344;217.7558606124604,195.23210137275606,201.9543822597677
144.414;217.28586453512833,195.32793437105596,201.80100967606225
144.514;216.65582371458552,194.44784889821617,200.80860440713536
144.619;216.38405036726127,194.3756558237146,200.5743966421826
144.72;217.2698177193726,194.99279355659178,201.70601949978806
144.825;217.46990740740742,195.28493265993265,201.86868686868686
144.994;216.83273419327554,194.06893635017974,201.34362444491435
145.095;216.5317277486911,193.8586387434555,200.9317277486911
145.196;217.2311440677966,194.39110169491525,201.27542372881356
145.296;216.13467943380516,193.47335553705247,200.52019150707744
145.397;216.38639744952178,193.73113708820404,200.5778958554729
145.499;215.99584976136128,193.9672131147541,200.386387217265
145.635;216.94739084132055,194.68200212992545,201.478381256656
145.837;216.60803497085763,193.96877601998335,201.00603663613654
145.938;216.2427869202821,193.37123316948066,200.68989100235092
146.039;216.60527969830295,193.50701864655352,201.24135763670648
146.207;214.50635324015246,191.89157136806438,198.6440067767895
146.275;215.5136565742113,192.63434257886937,199.90683887359728
146.352;216.03892532261477,193.27015020097312,200.45991114872012
146.485;215.2067661273377,192.47636057995376,199.80268964068082
146.592;215.5292009276829,192.36495888678053,199.6078431372549
146.829;215.30945315811783,192.4061042814752,199.454217888936
146.962;216.90928632846087,193.50838349097162,201.16680997420465
147.063;216.41160337552742,193.3746835443038,200.8090717299578
147.164;216.1596958174905,193.09062103929023,200.1406844106464
147.232;216.56999143835617,193.19285102739727,200.8011558219178
147.333;215.49597968683875,192.27253491324586,199.58231062209057
147.434;216.27422108408024,192.89991463935127,200.17883055911224
147.585;216.87215001065417,193.4468357127637,201.06477732793522
147.772;215.95932560590094,193.3222339304531,198.64383561643837
147.88;216.1509075559308,193.07070493879274,198.46116504854368
148.015;215.8944269190326,192.8042060988433,198.28243953732914
148.154;215.88753993610223,192.7356762513312,198.4212992545261
148.297;215.6609243697479,192.67352941176472,197.87521008403363
148.398;215.7608510638298,192.74957446808511,198.15595744680851
148.55;215.45381695487137,193.03142134120625,197.79734289329397
148.788;214.97003188097767,192.0709883103082,197.1768331562168
148.924;215.29414270500533,192.2724174653887,197.58509052183175
149.024;215.85909568874868,192.71272344900106,198.40231335436383
149.126;215.67354317311782,192.31454700127605,197.87983836665248
149.233;215.4333053691275,192.3966023489933,197.62856543624162
149.335;215.84182477083777,192.8034534214453,198.22681730974205
149.435;216.20253699788583,193.12875264270613,198.43107822410147
149.536;215.2419627749577,191.73921319796955,197.35236886632825
149.638;214.95195578231292,191.7249149659864,197.0797193877551
149.74;216.3781548250265,193.05662778366914,198.63329798515377
149.842;215.61561119293077,191.8710288239007,197.53482011361245
149.919;216.13979875829588,192.9503318347249,198.53393277670733
150.218;214.05469248776336,194.44839327516493,199.59459459459458
150.39;217.13248407643312,193.9235668789809,199.40976645435245
150.532;213.01318868325887,193.91767708998086,198.70219102318654
150.666;212.09694526941027,192.71425540941874,197.72443784471787
150.805;210.91877747540298,192.1429767636592,196.80280510780824
150.938;211.2526690391459,192.1147163491731,196.8185053380783
151.05;210.85223009587327,192.35639849937473,196.43538974572738
151.291;211.41388012618296,192.69884332281808,196.82944269190327
151.425;212.03883696780892,193.2,197.71651090342678
151.56;210.3712788259958,191.76834381551362,196.0473794549266
151.662;211.53506929861402,192.60079798404033,196.93616127677447
151.8;214.85911949685536,192.0054507337526,196.95492662473794
151.935;213.18690601900738,194.17317845828933,198.3491024287223
152.071;212.82875264270612,194.16575052854122,198.48794926004229
152.21;212.0581395348837,193.43467230443974,197.42684989429176
152.314;211.88393234672304,193.32938689217758,197.24355179704017
152.381;212,193.63238095238094,197.76190476190476
152.453;214.8814498933902,192.9091684434968,197.5684434968017
152.553;215.21419491525424,192.78411016949153,197.57182203389831
152.688;215.40346796362869,193.0919856206386,197.8179319094946
152.79;215.73057324840764,192.59426751592358,199.68917197452228
152.891;212.21499893775228,193.6071807945613,197.51412789462503
153.128;215.5543246697912,193.22092032381764,197.87792927141032
153.265;215.6657423208191,193.14910409556313,197.9769624573379
153.372;216.47712833545108,193.74692926725965,200.78822532825075
153.515;215.33622697438068,192.6707601100995,199.31907685792928
153.61;215.1798423183465,192.99254208395482,197.60622203281483
153.753;215.6419910657307,193.28781110402042,198.28419485215912
153.856;215.7389917038928,193.73218464156562,197.9304403318443
153.925;214.85009487666034,192.95656757326586,197.4246257642842
154.026;214.27238175675674,192.38091216216216,196.99978885135135
154.141;215.10445859872613,193.03864118895967,197.8579617834395
154.454;214.69769392033544,193.08218029350104,197.46834381551363
154.589;215.1407077770714,193.2108497563043,197.79275270184363
154.689;214.43423536815607,192.46612125026223,197.13236836584855
154.791;214.4179671024884,192.24884015183466,197.05630535638971
154.895;214.68885611965453,192.43627554244787,197.0315989045713
154.996;214.4855637513172,192.47481559536354,196.83983140147524
155.097;214.3772040302267,192.53148614609572,197.14525608732157
155.163;214.73068893528185,192.46659707724424,197.18810020876828
155.375;214.2505285412262,192.11564482029598,197.11353065539112
155.512;213.87721862601796,191.73794111505532,196.46773856755064
155.612;211.39584217225286,192.87611370386085,197.24840899448452
155.679;210.93784844104894,192.2318810654553,196.61511459838943
155.785;210.46158703430856,192.07514207535255,196.46348137234267
155.886;210.40857083420013,192.11691283544832,196.12398585396298
155.987;213.76497792726508,191.5797771704856,196.7685516081564
156.117;214.62184172060972,192.5802881603675,197.16830235957403
156.353;211.53626834381552,191.3104821802935,195.74213836477986
156.425;211.52041245791247,192.41308922558923,197.1271043771044
156.525;212.36646884272997,192.954217888936,197.66892751165747
156.625;214.08251719108148,191.42842258803918,196.61992081683684
156.727;214.05958166068032,191.28396365941265,196.2410733150222
156.827;213.99619691527573,191.4595394041834,196.45996196915274
156.929;214.39396462018732,191.59188345473464,196.68699271592092
157.001;214.9737621667372,192.44054168429963,197.86479052052476
157.336;211.15185648727575,190.62974551522737,195.39653733833958
157.438;210.5993216027136,191.35128259486962,195.88594445622218
157.539;210.7987328405491,191.56409714889122,196.26420274551214
157.613;210.30414352840666,191.03780435711235,195.54100811618966
157.714;210.5769637941986,191.41626085115394,195.72157526995554
157.815;210.3601090604027,191.30264261744966,195.49622483221478
157.915;213.4428300694883,190.59612550010527,195.82922720572753
158.163;211.23080223080223,191.72994422994424,198.32024882024882
158.301;212.00643638704142,191.94057069298435,198.9607380390474
158.434;214.502431803764,191.28568407697188,198.54324381476
158.536;211.410048967426,192.33361720246967,197.06919310197998
158.637;211.74803651029507,192.53937592867757,196.93865421354278
158.704;212.0080971659919,193.00873641593864,197.36394630300447
158.807;211.99721746575344,193.07277397260273,197.3544520547945
158.908;215.57366167023554,192.11777301927194,199.3186295503212
159.01;213.73617113223855,192.5261452031115,197.523768366465
159.084;211.10357894736842,192.15052631578948,196.60442105263158
159.251;212.05287946906444,192.7518732605438,197.48340826375508
159.387;211.71711366538952,192.45274584929757,197.1260110685398
159.555;211.7211315178383,192.82351699387797,197.16466117796074
159.688;213.5764832793959,194.54519956850055,198.9984897518878
159.797;212.95407725321888,193.5598712446352,198.52682403433477
159.93;212.55879203255515,193.04005140287,197.78346541015208
160.03;212.8919733161179,193.4744996772111,197.88594792339143
160.099;213.37353579175706,193.92212581344901,198.7305856832972
160.2;213.67747551686617,193.98563656147988,198.7201305767138
160.301;213.6065108149443,194.0554948656325,198.9403539436312
160.557;213.34807355516637,194.31348511383538,198.43388791593696
160.658;212.55989639542412,193.34340600043168,197.61946902654867
160.764;211.58005528386136,192.48564745906867,197.04210078673188
160.839;211.71074904782057,192.42001692763435,196.58844688954719
160.973;212.55825864276568,192.7654716175843,197.33738796414852
161.073;212.25154551268386,192.86463440630996,197.68769985077807
161.173;212.33161622665807,193.20283322601418,197.65486155827432
161.24;212.55698647778493,193.17922300922945,197.68619875509765
161.307;213.04562162162162,193.8536216216216,198.2867027027027
161.54;213.16652267818574,194.0732181425486,198.60280777537798
161.641;212.6179558602957,193.17548746518105,198.07263766873794
161.776;212.10032154340837,192.8443729903537,197.6111468381565
161.877;212.6583172768144,193.19524727039177,197.62513380432455
161.979;212.6728513542333,193.35572616762636,197.8080614203455
162.052;212.50799744081894,193.11665600341223,197.83237364043507
162.154;212.12833653640828,192.5398248985693,197.09545163356822
162.259;212.17492460146488,193.2186557518311,197.42761740629038
162.442;210.33984867591425,192.26712904581757,196.2992854140395
162.777;210.59433164128595,191.8695008460237,196.0272842639594
162.912;210.5871076469349,191.05772066568358,197.4971560985886
163.019;210.7995744680851,191.4836170212766,197.81297872340426
163.123;210.7272340425532,191.32212765957448,197.69468085106382
163.224;211.42121782799748,192.11069261351747,198.36325591127851
163.292;211.96154658778786,192.49862666384956,198.80583139657722
163.392;212.5337667785235,192.09354026845637,196.5912332214765
163.506;214.5162447257384,191.72827004219408,198.54050632911392
163.74;210.8826261346844,191.47582858349165,197.92083597213426
163.874;211.80102367242483,192.34975474514823,198.68180848795052
164.009;210.28655462184875,191.28949579831934,197.39642857142857
164.111;211.16037534655578,192.3143527404564,198.19663041160163
164.244;211.4053824962916,192.2926467471922,198.5865649502013
164.381;211.7026627218935,192.16927303465766,198.65743871513104
164.492;210.6262412845975,191.89034439045003,196.19205577857596
164.761;211.01462174189447,191.83259165077348,196.41873278236915
164.894;210.51080797481637,191.62665267576077,195.82203567681006
164.996;211.134927412468,192.14517506404783,196.63215200683177
165.097;211.22195858498705,192.6184210526316,196.8004745470233
165.232;211.8302575107296,193.05,197.33369098712447
165.332;212.34165769644778,193.4383207750269,197.72529601722283
165.434;211.93670613562972,193.18299246501616,197.39332615715824
165.635;211.44621938232163,192.33056443024495,196.56166134185304
165.736;211.44579339723109,192.36144834930778,196.80276890308838
165.803;212.29375134206572,192.3300407987975,199.22697015245868
165.936;212.1438400344012,192.42915502042572,198.76714685013977
166.035;215.56568249893024,191.98716302952502,199.1512623020967
166.142;212.94983853606027,193.0779332615716,199.46609257265877
166.243;212.51242502142244,193.12125107112254,199.366323907455
166.344;212.479836979837,192.91913341913343,199.27799227799227
166.417;212.018447018447,192.493564993565,198.95860145860146
166.484;212.19359658484524,192.39594450373534,198.88431163287086
166.584;211.4380568519304,191.49278744166313,198.01866779804837
166.687;211.96419382504288,192.10227272727272,198.79073756432248
166.787;211.53475479744137,191.85756929637526,198.03432835820897
166.887;211.63895436040283,191.67130919220057,198.232269123634
166.989;211.62584602368867,192.07593062605753,198.23561759729273
167.091;211.6114636209814,192.03553299492387,198.36992385786803
167.192;215.05381165919283,191.79478966474483,198.95174033739056
167.292;215.6964705882353,192.2038502673797,199.28727272727272
