time;Pixel rightCheek
109.369;195.37574230700017,172.96580888968867,173.59132625517364
109.469;197.56468435498627,174.8885635864593,175.73796889295517
109.569;196.5758486562942,174.31453323903818,175.0871640735502
109.64;196.98644440373695,174.49294742626856,175.18153507968492
109.741;197.32863161751237,174.53727788972338,175.55779446785127
109.842;196.89035783536048,173.95522651154593,174.89705623127094
109.912;195.62299513425842,173.02144530546045,173.73328527662642
110.046;197.55067996373526,174.95575702629193,175.71405258386218
110.151;196.5190168640115,173.99874416935774,174.7556512378902
110.285;196.66162706983442,174.1792656587473,174.9625629949604
110.385;196.74823784565336,174.42418217964936,175.22664015904573
110.491;195.53898305084746,172.78233719892953,173.71436217662801
110.592;196.60047109983694,174.27070121398805,174.93712629099474
110.692;197.24061494458348,174.31086878798712,175.3764747944226
110.894;196.63606794362124,173.8814600650524,174.4925912540658
111.001;196.96952858935293,174.33697795303817,175.0586126545976
111.101;196.74102795311092,173.91451758340847,174.63787195671776
111.202;196.21100090171325,173.48367899008116,173.91812443642922
111.304;197.32231998563478,174.4997306518226,175.10540492009338
111.404;196.7852239884393,174.2180274566474,174.74692919075144
111.516;197.25580564487316,174.77474097892105,175.26348695962844
111.685;196.30003573981415,173.78716940671907,174.49660471765546
111.786;196.6142417104548,173.74759920275412,174.31128827686175
111.887;196.7447264926707,174.1614229531641,175.07025384340363
111.953;196.33001267886252,173.76417315703677,174.26752399927548
112.054;195.96030042918454,173.50250357653792,174.1065808297568
112.134;196.5674015178894,173.9053126129382,174.63769425370438
112.235;196.3335119685602,173.89674883887102,174.5730618077885
112.335;195.8637101135749,173.46727961060031,174.57724896340363
112.447;196.60289647774005,173.78634006794206,174.54460933309494
112.623;195.5401745946909,173.13379654373776,173.88063424193837
112.724;196.78161337209303,174.05959302325581,174.9643895348837
112.825;196.78785714285715,173.8969642857143,174.76071428571427
112.933;196.57075471698113,173.9379535558781,174.54970972423803
113.068;196.15513552068472,173.70024964336662,174.32863766048501
113.141;196.6052205220522,174.1985598559856,174.84032403240323
113.242;195.81753258346723,173.61542581681843,174.19121585431174
113.39;195.26121419564043,172.93784903620968,173.39182129346065
113.564;196.09447830763713,173.71620652563644,174.0037647902474
113.636;196.55824017309772,174.08041831950956,175.11828344752976
113.738;196.73360655737704,174.29953670705632,175.02868852459017
113.873;196.99981936416185,174.29010115606937,174.94653179190752
113.972;196.0645218945487,173.79285075960678,174.0704200178731
114.073;197.86354563600074,175.22464162583924,175.88060243150065
114.175;196.9004112283211,174.28160200250312,174.8190595387091
114.323;196.7461965276535,174.03937712546983,174.89708251297654
114.491;197.7580032555616,175.25538071984084,175.97648761077951
114.592;197.20303842716712,174.66881143878462,175.48972296693475
114.659;196.9683985002678,174.42331726477414,175.2558471701482
114.76;197.78616352201257,175.29182389937108,176.01940700808626
114.894;196.70048569886671,174.24266954488218,174.68789350602626
114.962;197.04538956397425,174.48659756969263,175.32094353109363
115.165;198.51197659535563,175.55915158164197,176.72115560431524
115.298;197.11473365401747,174.57117406021734,174.86353108854445
115.399;196.48341744772893,173.91041816870944,174.6723143475126
115.499;196.4496668467495,173.80677111471277,174.57878624167117
115.566;198.10772025431427,175.0267029972752,175.7275204359673
115.666;196.63370224919672,174.27811495894323,174.79578721885042
115.8;196.6760588983821,173.88329394655517,174.37029630976187
115.901;196.14086294416245,174.12200870195795,174.6965192168238
116.001;196.98660475084836,174.62511162707625,175.1869976781568
116.102;197.01540692405294,174.5225666122893,175.44806960304513
116.204;195.65497697484946,173.21165426850868,173.7304286220333
116.304;196.34274339486066,173.6889250814332,174.48751357220414
116.479;196.47596153846155,174.09259259259258,174.84045584045583
116.615;196.1960049937578,173.59069020866772,174.1307294453362
116.748;196.176661849711,174.04028179190752,174.54660404624278
116.85;196.98136868505912,174.51343604442852,174.9820852740953
116.92;196.5169642857143,173.94625,174.47071428571428
117.021;197.09857632005767,174.19210668588934,175.1931879617949
117.106;196.51132109110358,173.75164913531825,174.41540381529686
117.28;196.61046198094553,173.93097249685422,174.7433039726766
117.38;197.21463239259393,174.21894661154053,174.97123854035593
117.447;197.9440231130372,175.02004333694475,175.77211989888048
117.548;195.75364379665837,173.2481336651262,173.75862068965517
117.621;196.0792507204611,173.49981988472624,174.01512968299713
117.693;196.83057553956834,174.20647482014388,174.83111510791366
117.798;196.21134020618555,173.5942054745823,174.19480981158904
117.93;198.15074386090697,175.05932962896577,175.94282129413872
118.03;197.9597232079489,174.81742370475516,175.791696238467
118.131;197.94271948608136,174.8804425410421,175.714846538187
118.199;196.95749955728706,174.21870019479368,174.55640162918363
118.403;197.0948413401879,174.31980145364298,174.86988122673284
118.51;197.1611533698921,174.5696090571378,175.0794268529984
118.618;196.76666666666668,174.30478723404255,174.61152482269503
118.719;196.75549645390072,174.04663120567375,174.4618794326241
118.787;197.02514265335236,174.20684736091297,175.05813124108417
118.889;196.04946122593182,173.15015015015015,173.35152799858682
118.961;195.68479801559178,173.2776399716513,173.9805102763997
119.066;197.70099964298464,174.4762584791146,175.30649767940022
119.234;195.80572741735904,173.12197277709032,173.54269047198162
119.336;199.65619982158788,176.21873327386263,177.15379125780552
119.436;199.22143489813996,176.1555358724535,176.94472984942428
119.537;196.832384341637,174.13345195729536,174.59359430604982
119.638;198.1254867256637,175.16513274336282,175.66141592920354
119.74;198.98488664987406,176.2373155811443,177.00665707088882
119.918;198.68251698248122,175.77279227744012,176.32946013585985
120.026;197.28837622005324,174.39662821650398,175.09760425909494
120.16;199.39125,176.38071428571428,177.13017857142856
120.264;200.16621839698763,176.90138067061145,177.70467993544918
120.366;198.4216569510687,175.54425013248542,176.38897721250663
120.467;198.3658449446231,175.65451947123972,176.12933190425153
120.569;197.10822662690757,174.7960007016313,175.37467111033152
120.67;198.7353202057832,176.07344332091537,177.0202235231506
120.771;199.15983679262018,175.97001951392585,176.9675359233635
120.839;198.6417832167832,176.04493006993007,176.57692307692307
120.978;197.9466619569057,174.93871423525255,175.81172730483928
121.18;198.578052273541,175.52076620121733,176.49749373433585
121.282;198.00899153737657,175.5435472496474,176.1064880112835
121.355;197.93008361501512,175.18804483188046,175.7119729585483
121.457;198.2360912981455,175.6811697574893,176.08523537803137
121.591;197.26795774647888,174.69330985915494,175.30704225352113
121.693;199.24129888769286,176.3984571223538,177.3092931467528
121.868;196.8236846735879,174.5285940524371,175.09818757698397
122.001;199.01921005385995,176.12728904847395,176.7958707360862
122.069;197.9450335807706,175.41304347826087,176.02580417108518
122.172;198.09198493813878,175.5807781961628,176.11117088040166
122.272;196.8818535550053,174.73275557127698,175.28210116731518
122.339;198.6921417011329,175.90433375292213,176.53227836720015
122.438;197.9499645138396,175.28690560681335,175.62845990063875
122.572;198.1454932576295,175.56298793470546,175.97728885734563
122.64;197.32181463760412,174.83962431330852,175.67747651958177
122.74;198.22049801515698,175.73421147600143,176.4960303139661
122.809;197.96140226628896,175.5345254957507,176.24203257790367
122.916;198.5377730039384,175.65037593984962,176.5640887934121
123.083;198.13187788427405,175.62335818246362,175.8106141285055
123.186;198.05207587687903,175.60218324982105,175.88135289906944
123.288;198.1759275696787,175.47754304988462,176.1849813598438
123.397;197.51355206847362,174.68152639087018,175.3243580599144
123.631;196.983527305282,174.653715308863,175.06714413607878
123.734;197.51798688640793,174.93903951798688,175.42353358142833
123.834;197.84507292778372,175.2556029882604,175.95535396655995
123.938;197.8572192513369,175.35133689839572,176.08413547237078
124.039;198.0305425799497,175.4814947897952,176.0100610851599
124.105;197.74884464984004,175.2045858514042,175.84624955563456
124.207;197.53110558123,174.81389975115536,175.37895485247068
124.273;197.04484304932734,174.45309417040357,175.24269058295965
124.474;196.9033056390313,174.31412409404277,175.09439632313948
124.609;196.7735984237865,174.48880530180907,174.755686906681
124.709;197.31741222598467,174.91088932454107,175.25521297451434
124.811;198.01847533632287,175.33470852017936,176.1083408071749
124.88;196.10628449350187,173.73989674203312,173.94765889264733
124.982;196.0160227879651,173.5234110735268,174.0628449350187
125.09;196.75554363376253,174.16326895565092,174.83386981402003
125.258;197.3093114520157,174.7147698894042,175.05387085265787
125.359;196.95722687577972,174.56193191944394,174.95384067011227
125.426;198.10298642533937,175.36180995475112,176.30769230769232
125.501;196.31578947368422,173.95425644648535,174.43553514659132
125.571;196.77390833634067,174.13118007939372,174.85799350415013
125.681;196.79244610725104,174.36362016746838,174.8107963655799
125.788;197.0322985824511,174.38417369459896,175.0547281535977
125.922;196.95581685373241,174.56885800819526,175.08284339925174
126.023;197.07791509940893,174.4436682787032,175.16371126634425
126.096;196.8284899269032,174.40631128543413,175.2556605455518
126.305;198.01413996778234,175.12027921961698,175.92035081439056
126.405;198.01107736287298,175.10541361443632,176.0001786671431
126.507;197.85719424460433,175.12841726618706,175.7886690647482
126.573;197.2637265320581,174.7685086787106,175.49132128940843
126.679;196.92811158798284,174.32600143061515,174.7601931330472
126.814;197.94694533762058,175.17595569846372,176.12075741336193
126.89;197.74869674635988,174.948768650009,176.06794894840914
127.093;196.81886387995712,174.0934262236513,174.87602715255449
127.194;196.5270390862038,173.9753703373193,174.9860788863109
127.326;197.97767857142858,175.12839285714287,175.99553571428572
127.394;197.0716571834993,174.33783783783784,175.1056187766714
127.466;196.86705098180508,174.23707440100884,174.93226445685463
127.568;196.58807970375594,173.78557573620174,174.6716628460589
127.669;197.48674785100286,174.68982808022923,175.78724928366762
127.77;196.79417056495143,174.22112270600937,175.31198272759985
127.838;197.65982875490545,174.60542276132716,175.80360328219766
127.939;197.49866476766957,174.49136549759658,175.48103970090796
128.046;197.21473722232255,174.58732165432545,175.5958100054181
128.146;197.08516288951841,174.25885269121812,174.86242917847025
128.247;197.10394713341668,174.213252366494,175.08876585104483
128.348;196.6283831908832,173.7466168091168,174.74626068376068
128.417;196.74658764367817,173.6882183908046,174.6050646551724
128.518;197.0519062108466,174.21764811168785,175.45874351172364
128.585;197.1519078473722,174.17296616270698,175.24010079193664
128.692;196.9134701159679,174.06815343443355,175.192863514719
128.793;196.8792149866191,173.9878679750223,174.86601248884924
128.867;195.99982033776502,173.0804886812792,174.18595041322314
128.968;197.35232974910394,174.57544802867383,175.56702508960572
129.37;197.76359422356927,174.50240684614013,176.09966125869138
129.504;196.20031994312123,173.7145396373978,174.71845005332386
129.604;196.16537560799856,173.38317420284633,174.33147180688164
129.738;196.23251686190983,173.14022009229677,174.61075612353568
129.839;196.936706565107,173.6222343126587,174.81030105186798
129.912;196.18162393162393,173.21225071225072,173.88319088319088
130.017;196.88735673352434,173.87428366762177,174.97886819484242
130.22;195.9644325290438,173.62091152815015,174.76067917783735
130.321;196.37623762376236,173.63870387038705,174.87956795679568
130.4;195.7308510638298,173.01205673758867,173.9086879432624
130.502;195.62677304964538,172.6281914893617,173.8567375886525
130.602;196.07545454545453,173.24363636363637,174.32218181818183
130.704;195.95456165359943,173.2537419814683,174.3039914468995
130.807;195.4936482376096,172.84970477724102,173.9089282519234
130.907;196.0852671343767,173.33585177190142,174.58229897463573
131.008;196.6482944344704,174.04308797127467,175.06840215439857
131.11;195.11479500891267,172.86274509803923,173.74313725490197
131.177;196.13741422896354,173.4696641386782,174.57583965330446
131.25;195.72761327149482,173.62968248305387,174.45754548697823
131.318;196.12969958625652,173.5137614678899,174.7546321280806
131.418;195.8373602596466,173.54742156509195,174.62675802380093
131.527;197.20108597285068,174.29755656108597,175.6457918552036
131.662;198.1306818181818,175.0617668621701,176.3676686217009
131.762;197.0295548747522,174.37123806091188,175.51396648044692
131.864;196.79690063810392,174.18140382862353,175.35442114858705
131.965;198.70237875714548,175.7416559100129,177.08039830352203
132.098;197.37793128522088,174.9600072714052,175.98563897473187
132.445;197.46727272727273,174.76145454545454,176.02472727272726
132.578;196.7486995515695,173.9940807174888,175.50600896860988
132.682;196.68713189362842,174.03926467963592,175.0119578797073
132.783;195.68679649812398,173.59353224941933,174.49544398785062
132.855;194.79149617505783,172.84931506849315,173.90499911047857
132.955;195.44827586206895,173.21029122744326,174.11506164016438
133.056;194.8234664764622,172.79796718972895,173.62196861626248
133.267;195.14746790299571,173.25356633380883,174.3382667617689
133.369;195.0866085719367,172.79263738218032,173.73074871065268
133.503;195.89549483013295,173.4038035450517,174.34194977843427
133.616;196.21634615384616,173.73280325443787,174.74926035502958
133.716;196.3024498065942,173.8139620556272,175.11180696260823
133.816;196.06793977230996,174.07142857142858,175.21189864120456
133.917;197.38703703703703,174.37037037037038,175.74833333333333
134.019;196.52020763811643,173.7693733778272,174.64553207267335
134.086;197.47776342498616,174.7628713784831,175.62742203358553
134.186;197.85580283244437,175.31782232848997,176.30789038072467
134.388;194.9685389264131,172.87042303590474,173.62886597938143
134.49;196.13090515686983,173.8160836639019,175.24107464839523
134.591;195.1538326916346,173.21736086804341,174.13213160658032
134.69;195.23430513324988,172.98783759613664,173.7209801466643
134.79;194.9121152819783,172.54474292830457,173.4954634406689
134.892;195.42449784791967,173.1189024390244,173.92270444763273
134.994;196.56419885550787,174.42489270386267,175.2013590844063
135.341;195.07567951678806,173.35690175874933,173.69195238941197
135.475;196.12464387464388,173.60523504273505,174.809650997151
135.576;196.73097631012203,174.37473079684136,175.18664752333095
135.646;197.38291814946618,175.20249110320285,176.2599644128114
135.717;195.9564056939502,173.9585409252669,174.9008896797153
135.851;195.81058295964127,173.67479820627804,174.77004484304933
135.926;196.97234611953613,174.9721677074041,175.90223015165031
136.138;196.95444763271163,174.96592539454807,176.1569225251076
136.239;195.4228581585496,173.19232136509066,173.94987557767507
136.341;196.55387387387387,174.39675675675676,175.87477477477478
136.443;196.30845146240804,173.97003409294814,175.27471738740354
136.578;194.79985562172894,172.5975455693918,174.216928352283
136.68;195.90542015278282,173.71589668970535,175.01291378683158
136.782;195.93125691116845,173.85680058975305,174.78492443789165
136.883;193.20725865880618,171.2999263080324,172.38743551952837
136.966;196.75690607734808,174.38232044198895,175.67053406998158
137.165;197.7223650385604,175.31913330885052,176.8373117884686
137.267;200.73069784706755,177.98775055679286,179.93466963622865
137.339;199.42269583099645,176.87549074593383,178.45092540661807
137.408;198.28894239674014,175.33765512131876,177.01963326541951
137.508;198.9636969809224,176.0674198925727,177.84589738840526
137.61;200.7136514983352,177.6096929337773,178.91287458379577
137.71;199.50937094080535,176.27147893857858,178.06142141399147
137.793;197.55618387449834,174.6605253557096,176.20375775264503
137.995;197.8157942401739,175.067197971382,176.53812715087847
138.096;196.22734731084776,173.07511394712853,174.25414767547858
138.202;197.22420634920636,174.0611471861472,175.58026695526695
138.303;197.3062724014337,175.6747311827957,176.8605734767025
138.404;198.71300369523138,175.49674467710716,176.6677811015309
138.472;198.82699146514935,175.63122332859174,177.08854907539117
138.575;195.03229166666668,172.12100694444445,173.32847222222222
138.681;198.70533192090394,175.5483757062147,176.92655367231637
138.917;197.96070248652407,174.54964354025387,175.88002086593636
139.025;197.52570253598356,174.63433858807403,175.75771076079508
139.195;198.9556786703601,175.6871537396122,176.68403739612188
139.33;195.6767884714359,172.9560816606622,173.8829987991079
139.397;196.67256023574276,173.67238689547582,174.78956491592996
139.498;194.65873153779322,172.0086880973067,173.07801911381407
139.607;194.23775616533518,171.43921500521014,172.20371656825287
139.842;195.90357017850891,173.12845642282113,176.15698284914245
139.943;197.12819614711034,174.0323992994746,177.08073555166374
140.043;196.67779926173316,173.9172086482686,176.75021972227105
140.146;198.40212284670264,175.64433617539586,178.26291978423527
140.246;197.97435014632467,175.04785677397143,177.80840075744536
140.347;197.64922279792745,174.52107081174438,177.67374784110535
140.448;197.4609841827768,174.5750439367311,177.7377855887522
140.549;196.64200724262804,174.02845318158302,176.89825832040006
140.654;196.69366999824655,174.43415746098546,177.17148869016307
140.756;198.24685314685314,175.27972027972027,178.16486013986014
140.857;196.8254160887656,174.3651178918169,176.79195561719834
140.924;196.64534581383256,174.2142485699428,176.91402322759578
141.025;196.2933122696156,174.29612076531507,176.59978936282255
141.126;194.8132457202144,172.76206121390283,174.91284800276674
141.333;195.78469153261446,173.37899946968358,175.7984797595899
141.434;196.11109194410903,174.18733827841987,176.43074003795067
141.535;197.69264836138174,175.1022143489814,177.69247121346325
141.636;196.91713747645952,174.4738914569423,176.43040575243964
141.742;197.18939393939394,174.5799859055673,176.88971106412967
141.816;196.8608203192037,174.88295864081002,177.01321434700532
141.891;196.8875284239986,174.67412978835054,176.72905369949274
142.101;197.41140565050574,175.54098360655738,177.52145099407045
142.236;196.28987730061348,174.47341513292434,176.5550443081118
142.337;197.92074346835,175.93845344555498,178.04857092758198
142.438;198.26512361914783,176.34999123268454,178.19358232509205
142.504;197.72303457767075,175.77636332358506,178.04249096851885
142.611;196.9274575083231,175.2572279656562,177.441387769406
142.713;196.56046993780234,174.74827228749137,177.09001382170007
142.78;197.15633280339162,175.17293764352587,177.2822822822823
142.847;197.02889079965607,175.20275150472915,177.10111779879622
142.972;197.5149489975378,175.48663383749562,177.59831164263102
143.328;195.6884879725086,174.06752577319588,175.80274914089347
143.469;197.40367946223245,175.32053776755706,177.32779055368832
143.596;194.8844049247606,173.4090287277702,175.12619699042406
143.662;198.2064891553518,176.10509610298007,178.2221830365015
143.769;196.65312121736122,174.76845927719177,176.499394777797
143.837;196.79961328880296,174.89435753207945,176.84408507646336
143.939;196.09645194626248,174.32259731312436,176.12814330003445
144.142;197.6923212089264,175.8270954138113,177.46002460024602
144.244;196.58970816784665,174.50923847349335,176.4052840614747
144.344;195.5810482471364,174.2903505727178,176.16903852828878
144.414;196.17792910773528,174.47686397764974,176.1843897328444
144.514;196.75928185462786,174.8126198361513,176.9832665156005
144.619;195.9665228645384,174.00707506471096,176.04003451251077
144.72;196.04,174.27565217391304,176.0398260869565
144.825;197.3199790062981,175.67249825052485,177.57435269419173
144.994;197.06324727083694,175.04782533356436,177.23254202044706
145.095;196.33667820069203,174.4295847750865,176.3628027681661
145.196;197.37530434782607,175.45234782608696,177.57217391304349
145.296;197.66898954703834,175.50905923344948,177.71236933797908
145.397;197.54216660953034,175.02108330476517,177.30459376071306
145.499;197.8797111659035,175.83938006340261,178.00634026065515
145.635;197.1693727567937,175.15245257220988,176.96957784994018
145.837;197.8669383416017,175.3982990786676,177.69117647058823
145.938;196.0817620843332,174.1522111758656,176.21597531710663
146.039;196.7438590245639,174.45728017087933,176.62477750089
146.207;197.96263966480447,175.5066340782123,177.74127094972067
146.275;196.69372181755116,174.73603884842177,176.7216441207076
146.352;197.89039647577093,175.4784140969163,177.78748898678415
146.485;196.84707724425888,174.68423799582465,176.95737647877522
146.592;196.23084976443903,173.8117257023207,176.15773861455244
146.829;197.10318982046365,174.61704723723201,177.14763813839986
146.962;196.97236402041895,174.51857067417708,176.93821510297482
147.063;196.48209560769095,173.8645263714941,175.99206209207972
147.164;196.2491774891775,173.9212121212121,176.03238095238095
147.232;195.89224887035107,173.5246784845325,175.86444212721585
147.333;196.57010327323647,174.14615788552425,176.42744617538946
147.434;195.6991408934708,173.3594501718213,175.80498281786942
147.585;196.20055758843003,173.61404425858163,176.22739153162573
147.772;197.25993668659865,174.1712979247274,175.06137882518468
147.88;196.06629642485248,173.55675112808052,174.0638667129469
148.015;195.9682511840028,172.98965093843185,174.33555516576038
148.154;195.81444539982803,173.2773860705073,174.38280309544282
148.297;196.23012552301256,173.27963737796375,174.41283124128313
148.398;196.65140784245983,173.48851269649336,174.4603558472966
148.55;197.38352570828962,174.4020636586219,175.54721930745015
148.788;196.86132271468145,173.13902354570638,174.40079639889197
148.924;196.199067679558,173.17109806629836,174.42990331491714
149.024;196.01366742596812,172.92255125284737,173.92956018924127
149.126;196.52218194372517,173.5037113757984,174.7051614016917
149.233;196.63869057983632,173.39125892390737,174.46996343374542
149.335;195.98413245946878,172.98240772680234,173.7642290444981
149.435;196.29591659426586,173.21007819287576,174.2894874022589
149.536;197.23206531179434,173.79277401424352,175.16970644432865
149.638;197.20665165425257,173.84479473410704,175.11103412437208
149.74;196.16608695652175,172.90817391304347,174.12504347826086
149.842;197.1782212885154,173.69100140056022,175.02731092436974
149.919;197.1609671848014,173.6637305699482,174.92072538860103
150.218;194.3962623291227,174.7648382073023,175.50977677798926
150.39;198.31608101090532,174.78968322658818,175.74588886965552
150.532;195.17487001733102,175.34332755632582,176.23830155979203
150.666;194.86369958275384,174.97670375521557,175.85726703755216
150.805;195.77861291424668,176.26358045780663,177.2017423983601
150.938;195.49426664384734,175.7056306691768,176.57128187574875
151.05;195.73145119641936,176.26131864348426,177.1755896023412
151.291;194.29827850690302,174.87762058973922,175.3892960627237
151.425;195.69517884914464,176.15068256436842,176.74356315880422
151.56;194.97610041265474,175.4350068775791,176.29470426409904
151.662;195.33752367831926,175.80161873600827,176.5916996728087
151.8;197.1371231696813,173.99672695951764,174.8644272179156
151.935;193.95685191577493,174.45115636865722,175.2122885743873
152.071;195.30873415523527,176.04688313943393,176.67025525264802
152.21;194.76427097661622,175.47885144429162,176.14700825309492
152.314;194.80261348005502,175.9221114167813,176.1896492434663
152.381;195.60340041637753,176.19777931991672,176.7886884108258
152.453;197.06356296169042,174.09397010822883,175.005840920804
152.553;196.7346233586731,173.79958534899794,174.87059433310299
152.688;197.73714384989577,174.44614315496872,175.1676511466296
152.79;198.24375433726578,175.11970853573908,177.73403886190147
152.891;194.9124608423251,175.55743125652629,176.13574660633483
153.128;197.52436714310315,174.61821939039092,175.00430514895817
153.265;197.91450197832444,174.84861517288834,175.5135042146912
153.372;196.65522593997932,174.38565022421525,176.43308037254226
153.515;198.4137508747376,175.32592722183344,178.0696291112666
153.61;197.6128043589307,174.8988591861059,175.54537714966798
153.753;197.61587796845208,174.8547408563009,175.47131218582078
153.856;197.61674466978678,174.72456231582598,175.41584330039868
153.925;198.77088055797734,175.4676547515257,176.13147340889276
154.026;199.30269989615783,176.3264105226722,177.20318449290411
154.141;197.9237258953168,175.2582644628099,176.18698347107437
154.454;198.11272979535207,175.55636489767602,176.1690946930281
154.589;197.87644521138913,175.0507333908542,175.49025021570318
154.689;198.59662550008696,175.59071142807446,176.32231692468255
154.791;197.97100694444444,175.284375,175.8673611111111
154.895;198.2846968907417,175.5150251867292,176.10804238318568
154.996;198.28976977670072,175.27869136229876,175.8902544573308
155.097;198.05636237897647,175.44830567081604,175.7280428769018
155.163;198.09284600727526,175.43460938853283,176.0038108435822
155.375;197.26968605249613,174.73340195573854,175.32475553268142
155.512;198.58810306069515,176.00484177762408,176.56251080753933
155.612;194.59873806275579,175.85163710777627,176.20856070941338
155.679;196.51048345174146,177.26806446023218,177.91491942470975
155.785;195.42456676860346,176.27709819911655,176.796126401631
155.886;196.41130972842902,176.8661051907872,177.47215537985562
155.987;198.99158075601375,176.2589347079038,177.1
156.117;199.09009319986194,176.2920262340352,176.75008629616846
156.353;198.01786634598866,176.824085208727,177.67823398041574
156.425;196.7201697012551,177.03305639031288,177.96305462259147
156.525;194.7489633724948,175.58517622667588,176.00501036627506
156.625;198.32945467176103,175.12469607502604,176.06929489406045
156.727;198.20786997433703,175.0164242942686,175.74131736526945
156.827;198.1519247219846,174.85799828913602,175.81300256629598
156.929;198.65412092699077,175.3883951907998,176.2442934309113
157.001;197.8210003425831,174.65775950668038,175.45443645083932
157.336;197.7859140160783,176.30164278224396,177.19643481300244
157.438;194.62375386730835,175.0036094877965,175.74561705053284
157.539;194.19069199930277,174.78107024577307,175.34042182325257
157.613;195.47780678851174,175.6490861618799,176.43986074847695
157.714;194.30577088716623,175.06270456503015,175.5588285960379
157.815;193.9622052704577,174.51872399445216,174.7376907073509
157.915;197.05226480836237,173.98292682926828,174.5876306620209
158.163;195.00120295583434,175.4586698745489,177.45248324454374
158.301;196.15136261065788,176.31088352716543,178.67904877625412
158.434;197.39630141721398,174.23816107846525,176.46145869339784
158.536;195.3148723257419,175.64665286404417,176.36680469289166
158.637;194.2933081025288,174.91020127300877,175.25064510579736
158.704;195.86323735955057,176.14922752808988,176.79459269662922
158.807;193.47287756156362,174.2199070087825,174.45634578956432
158.908;198.45251396648044,175.0897346368715,177.5118715083799
159.01;195.90882301958746,174.8152192754377,175.53787484832728
159.084;194.8091762252346,175.056656239138,175.74939172749393
159.251;193.9267123287671,174.425,175.15599315068494
159.387;194.64839549002602,175.1084128360798,175.63382480485689
159.555;194.3176307585729,174.89140976792518,175.23224800831312
159.688;194.47137103834706,174.8495885133952,175.1687970583085
159.797;194.6996776504298,174.86783667621776,175.6416547277937
159.93;193.6301685891748,173.88198757763976,174.327950310559
160.03;193.71744165330483,174.48405487261715,175.09424550151434
160.099;194.63394134477826,174.82045779685265,175.49982117310444
160.2;194.93653333333333,175.07431111111111,175.6206222222222
160.301;195.64283154121864,175.33405017921146,175.9089605734767
160.557;195.75089605734766,175.72060931899642,176.5652329749104
160.658;195.04411253907608,175.35481069815907,175.89631816602986
160.764;194.9868789363191,174.94734079776066,175.58834849545136
160.839;195.0356216496628,175.31609891060003,176.23154072280823
160.973;195.14275873945238,175.11434475632856,176.1618736008266
161.073;195.264553014553,175.27061677061678,176.16216216216216
161.173;195.5650667128747,175.7709235834344,176.36042280367354
161.24;195.5129093744585,175.7710968636285,176.4446369779934
161.307;196.21202927003392,176.08923790826344,176.5036587542388
161.54;194.80345191969002,175.1775272983445,175.55653399084184
161.641;195.5585874799358,175.70304975922954,176.2259675405743
161.776;195.9551361936977,176.06747374043084,176.8675449528218
161.877;195.6885536823425,175.49991126885536,176.3070097604259
161.979;195.82380354902313,175.7171536117584,176.19680946406166
162.052;196.13604588635957,175.88223696002868,176.51496683993548
162.154;196.45446476122848,176.3584235753595,177.2387715249423
162.259;196.41097582495146,176.23380977589554,176.97441326980766
162.442;195.29435273675065,175.88496959165943,175.99409209383145
162.777;194.84369632428718,175.72294744074202,176.21246994160083
162.912;196.51575484764544,176.80211218836564,179.1852493074792
163.019;196.19609187521425,176.3707576276997,178.44943435035995
163.123;196.30116558107645,176.7164895440521,178.8071648954405
163.224;195.04322369553987,175.4418804890649,177.55794730497675
163.292;195.68919151870367,176.30925702465092,178.37717634890535
163.392;197.34775862068966,176.06465517241378,176.74672413793104
163.506;198.5856277056277,175.46632034632034,177.8190476190476
163.74;196.43455046503618,176.63796073027902,179.07078883913192
163.874;194.8490145672665,175.27917737789204,177.6375321336761
164.009;195.82860601867867,176.27533725354547,178.68592182635766
164.111;195.79931034482757,176.10103448275862,178.12810344827585
164.244;195.85640495867767,176.57937327823691,178.53891184573004
164.381;195.28166811468287,175.7598609904431,177.48722849695918
164.492;195.37231089521165,175.74427480916032,176.44725884802222
164.761;194.16767397686064,174.87376964254878,175.35313417371785
164.894;196.2495234794663,176.46439092011784,176.80107433720326
164.996;194.78682037164486,175.2570543702684,175.87302133516863
165.097;196.2253324002799,176.44314205738277,176.89048285514346
165.232;195.8684983583895,176.22170381890444,176.48971833419733
165.332;195.40441048793193,176.11251953464142,176.3035249175204
165.434;195.28807084563292,175.67303351276263,176.31967355443655
165.635;196.21592703034554,176.3736186633924,177.0964743027539
165.736;196.0792843360814,176.28749342220664,177.12155762146992
165.803;195.20767767594674,175.27736468960748,177.66038388379732
165.936;196.55089611971462,176.76422481294588,179.12858882895424
166.035;199.35395128789207,175.82232346241457,178.59716138076047
166.142;195.73025283347863,175.80871839581516,177.75117698343504
166.243;195.3458398471426,175.93712002779225,178.20965780788606
166.344;196.70174203765617,176.97166989266233,179.00721449938413
166.417;196.6832658806968,176.4805560443428,178.8388175259546
166.484;194.51592797783934,175.13261772853187,177.01298476454295
166.584;195.7264464254501,175.9856668414613,178.08582415661598
166.687;195.00932803593022,175.20918984280533,177.59319398859907
166.787;196.99050966608084,177.08224956063268,179.05518453427064
166.887;195.56283307546846,175.80677325081658,178.0954100051573
166.989;196.23989501312337,176.3685039370079,178.60174978127733
167.091;195.9448818897638,176.31881014873142,178.51653543307086
167.192;198.23233908948194,175.14617128902844,177.23425780568638
167.292;198.98433374405914,175.49427917620136,178.22425629290618
