time;Pixel forehead
109.469;248.99665700913752,239.26097615333185,241.09382661020726
109.569;248.87261004891062,239.28323699421966,240.82414406402845
109.64;248.69035874439462,238.89663677130045,240.66434977578476
109.741;248.747533632287,238.89596412556054,240.7280269058296
109.842;248.89690265486726,239.09513274336283,240.97853982300884
109.912;248.82834994462903,238.93909191583612,240.81040974529347
110.046;248.90404264771212,239.14238116392715,240.9069302532208
110.151;249.05592841163312,239.26375838926174,240.95525727069352
110.285;249.01022904158327,239.4340671558817,241.1336446519902
110.385;248.74147853032315,239.09163346613545,240.63700752545375
110.491;248.79417693169094,239.0434490481523,240.57469204927213
110.592;248.920624303233,239.14069119286512,240.8896321070234
110.692;249.01653631284915,239.4554189944134,241.19195530726256
110.894;248.88691006233304,239.22417631344612,241.0160284951024
111.001;249.024243772242,239.3845640569395,241.09119217081852
111.101;248.97441601779755,239.50901001112348,241.1078976640712
111.202;248.91746384872081,239.34260289210235,240.9868743047831
111.304;249.05995096946734,239.51593492311122,241.24426119901938
111.404;249.0268456375839,239.40447427293066,241.13266219239372
111.516;248.9723276054452,239.48783753626424,241.15353715688462
111.685;249.02553285968028,239.27664298401422,241.14542628774421
111.786;249.03865168539326,239.2191011235955,241.09280898876403
111.887;248.86493799323563,239.34746335963922,241.01939120631343
111.953;248.716380866426,239.02978339350182,240.55798736462094
112.054;248.99011680143755,239.1253369272237,241.1208445642408
112.134;248.80481162051748,239.02610077167498,240.8327280980481
112.235;248.83525684544014,239.31296673455532,240.97284453496266
112.335;248.81754146784823,239.093387866394,240.87866394001364
112.447;248.6951547779273,238.97061462539256,240.69223867205025
112.623;248.62632648453376,238.91849175886205,240.56084895010162
112.724;248.86485260770976,238.91156462585033,240.7015873015873
112.825;248.93226822682269,239.1361386138614,240.83663366336634
112.933;248.88122430333485,238.93170397441753,240.81224303334855
113.068;248.9472612041648,239.117247623359,240.86645540968763
113.141;248.98031228784794,239.0212717809459,240.74722787961076
113.242;248.69884693646847,239.0687316301153,240.85371919511644
113.39;248.37632468996617,238.64329199549042,240.34272829763248
113.564;248.721099250511,238.9007494889848,240.57188280717693
113.636;248.57311803502387,238.56970661814873,240.21969524675916
113.738;248.7726349062994,238.9288778505306,240.7407992774893
113.873;248.8300948938093,238.8422955264347,240.69430637144148
113.972;248.767733273663,239.1277690758559,240.97695233833073
114.073;249.1592900471804,239.47247809481016,241.38710402156818
114.175;248.92908117752006,239.02542372881356,240.8699821587868
114.323;248.9677563815495,239.21988356471115,241.02463054187191
114.491;249.2566173171826,239.58838043965903,241.60094212651413
114.592;248.9977748108589,239.09479305740987,241.1564307966177
114.659;249.11905839746493,239.23042100497963,241.16636487098233
114.76;249.31481066547167,239.76361192023302,241.7743670177011
114.894;248.95226355894218,239.0739578664276,240.8628417749888
114.962;249.20723537293435,239.9781152300134,241.72733363108532
115.165;249.03187429854097,239.25252525252526,241.07048260381595
115.298;249.1098901098901,239.46692083426777,241.31285041489124
115.399;248.98537353735372,239.04725472547256,241.26935193519353
115.499;248.84365913665846,239.01230149854618,240.98367255647506
115.566;249.15342960288808,239.27414259927798,241.3576263537906
115.666;248.972846650345,239.1687068773648,241.15735588693522
115.8;248.8512415349887,238.81738148984198,240.87088036117382
115.901;249.05857366420747,239.03979432148446,240.97026604068859
116.001;248.70275768535262,238.8112567811935,240.71496383363473
116.102;248.72270049841413,238.47961033076575,240.57385591300408
116.204;248.6381549484998,238.34930586654724,240.2666815942678
116.304;248.61880963198547,238.64288959563834,240.72149023171286
116.479;248.82105025918415,238.69303583502366,240.8181203515889
116.615;248.70540357223604,238.7155776622202,240.63486321501244
116.748;248.7700340522134,238.9293984108967,240.89761634506243
116.85;248.84166666666667,238.9768018018018,240.60135135135135
116.92;248.69196126998423,238.59626210312993,240.43391128124296
117.021;248.56439222774515,238.42950745594217,240.49615906009942
117.106;248.65081154192967,238.6363841298467,240.6064021641118
117.28;248.74852473899227,238.65274625510668,240.58669995460735
117.38;248.65183840217884,238.88878801634135,240.7131184748071
117.447;248.86008603124293,238.7998641611954,240.64727190400725
117.548;248.53948256467942,238.73858267716537,240.47176602924634
117.621;248.46221520415068,238.41484322129483,240.1369275885405
117.693;248.67693701857726,238.7104666968736,240.58880833710919
117.798;248.69555455770094,238.6044005388415,240.5244723843736
117.93;248.56591062205254,238.42959802380417,240.44329665394116
118.03;248.48535658394815,238.41985244802146,240.22535211267606
118.131;248.83442216715477,238.9655327776526,240.85785086731246
118.199;248.60751005811355,238.58024139472508,240.54358515869467
118.403;248.44509319559847,238.34066921176733,240.27711655064002
118.51;248.66681705391383,238.76449357094518,240.575682382134
118.618;248.47114093959732,238.65615212527965,240.31140939597316
118.719;248.57897091722594,238.58747203579418,240.0592841163311
118.787;248.48945715567518,238.2911619560341,240.1370569762225
118.889;248.32578475336322,238.16367713004485,239.89775784753363
118.961;248.53626768470693,238.6465304289243,240.32360206602291
119.066;248.7928394505742,238.7383472190948,240.74330105832018
119.234;248.39373450529638,238.1683569979716,240.04530087897228
119.336;248.98373983739836,239.1639566395664,241.16757000903343
119.436;248.94842342342343,239.3572072072072,241.24144144144145
119.537;248.81516164994426,238.88985507246377,240.59130434782608
119.638;249.24893759785283,239.89912771192127,241.70946097070006
119.74;249.34308211473567,239.71473565804274,241.79617547806524
119.918;249.21825930910722,239.61103633916554,241.64423508299686
120.026;248.99977698483497,239.33229259589652,241.4364406779661
120.16;249.34023402340233,239.97547254725472,241.993699369937
120.264;249.55022421524663,240.2699551569507,242.25582959641255
120.366;249.17741218319253,239.776345042241,241.6836371720765
120.467;249.03198389622008,239.43234175799597,241.25967345112952
120.569;248.87182345073563,239.43580026749888,241.06353098528757
120.67;248.96627697841726,239.16029676258992,240.99617805755395
120.771;248.89073741007195,239.10746402877697,241.09060251798562
120.839;249.0128745837958,239.49722530521643,241.43329633740288
120.978;249.03917204540397,239.22501669263298,241.1960827954596
121.18;248.90558895568915,239.2342462703184,241.04386550879536
121.282;248.99777034559642,239.36120401337791,241.16811594202898
121.355;248.9517857142857,239.4779017857143,241.38660714285714
121.457;249.14352678571427,239.58303571428573,241.56138392857142
121.591;248.66101316670387,238.94911850033475,240.78174514617274
121.693;249.3724824620955,239.82892057026476,241.88074224937768
121.868;248.94629213483145,239.23303370786516,241.20314606741573
122.001;249.16270111035575,239.50260593700432,241.4933152050759
122.069;249.12665618684034,239.48753649225242,241.47743094543006
122.172;249.10552312528065,239.4589133363269,241.34283789851818
122.272;249.09501453163426,239.55421417393248,241.21931589537223
122.339;249.02677767776777,239.59158415841586,241.47322232223223
122.438;249.0525609483337,239.48691567881906,241.50123014985462
122.572;249.2282778646415,239.8682153227608,241.727049363413
122.64;249.10460438086724,239.63232007152436,241.50536432722396
122.74;248.94779477947796,239.2871287128713,241.31593159315932
122.809;249.2422207297963,239.59682113275127,241.67763599731364
122.916;249.21611886537596,239.61526339486718,241.62156686177397
123.083;248.98482142857142,239.52142857142857,241.25111607142858
123.186;249.09780662488808,239.4281557743957,241.41316025067144
123.288;249.02242152466368,239.43542600896862,241.39417040358745
123.397;248.50581262821973,238.48301800775016,240.56257123318898
123.631;248.9321567728627,239.10955764382305,241.21728168691268
123.734;249.01570323167957,239.21506599908966,241.0958124715521
123.834;249.1725,239.47704545454545,241.465
123.938;249.06742596810935,239.41571753986332,241.54760820045558
124.039;248.99060710194732,239.3454753722795,241.1470790378007
124.105;248.94784580498867,239.29297052154195,241.2829931972789
124.207;248.78095238095239,238.99319727891157,240.94489795918366
124.273;248.65819597069597,238.66414835164835,240.56021062271063
124.474;248.90415625709744,239.23711106064047,241.16329775153304
124.609;248.87129164764949,239.12414422638065,241.17206754906437
124.709;248.93058076225046,239.38679673321235,241.3364337568058
124.811;248.9415941365094,239.45442052221713,241.50137425561155
124.88;248.66560291771142,238.80601777980397,240.81764303624345
124.982;248.7410531114657,239.00775017095967,240.74948712103944
125.09;249.0055096418733,239.37258953168043,241.52112029384756
125.258;248.69935985368085,239.00800182898948,240.84407864654779
125.359;248.83539377289378,239.22779304029305,241.2330586080586
125.426;248.6709323583181,238.90127970749543,240.87042961608776
125.501;248.6778004998864,238.857986821177,240.8050443081118
125.571;248.7363241016251,238.8484779125658,240.89402609292745
125.681;248.86217142857143,239.19062857142856,241.19085714285714
125.788;248.76130653266333,238.98401096391046,240.84719049794427
125.922;248.80572597137015,239.182912974324,241.06407634628493
126.023;248.75329395729213,238.92798727850976,240.8593820990459
126.096;248.80068337129842,239.0626423690205,241.1628701594533
126.305;249.03688524590163,239.4742714025501,241.5327868852459
126.405;248.87577355030942,238.98395599358238,240.94017877607152
126.507;249.12734429266033,239.59666589488307,241.75295207223894
126.573;249.00680426400544,239.69108641415286,241.51757768201406
126.679;248.80150753768845,239.1740520785747,241.06852444038373
126.814;249.08010986495765,239.7626459143969,241.92881666285191
126.89;248.64646924829157,239.08314350797266,241.09225512528474
127.093;248.58612822267852,238.79488934519736,240.93953912845083
127.194;248.80921953445915,238.9881332724783,241.17206754906437
127.326;249.13258785942492,239.7704244637152,241.8441350981287
127.394;248.88451025056946,239.31981776765375,241.24191343963554
127.466;248.8856156501726,239.31967779056387,241.18987341772151
127.568;248.9213457604001,239.41191179813595,241.14685155717208
127.669;249.0475756885955,239.44183928977918,241.5959480992488
127.77;248.59196713829303,238.80967594705615,240.76517571884983
127.838;248.98129562043795,239.46532846715328,241.6092609489051
127.939;248.90223336371923,239.2563810391978,241.3887876025524
128.046;248.78341754708313,238.7907671107028,241.04570509875975
128.146;248.94274635036496,239.26482664233578,241.47559306569343
128.247;248.6974943052392,239.06173120728928,241.0261958997722
128.348;248.8599177330896,239.34277879341866,241.1688756855576
128.417;248.8883539660706,239.27235213204952,241.35602934433746
128.518;248.8531547889242,239.32569223785745,241.30866999546075
128.585;248.74794520547945,239.02283105022832,241.12328767123287
128.692;248.74601366742596,238.8239179954442,240.94669703872438
128.793;248.84305239179955,238.89384965831434,240.99407744874716
128.867;248.8432530667878,238.9584279872785,241.29282144479782
128.968;248.962310990747,239.3349131121643,241.53757616790793
129.37;249.01142729105982,239.63499887967734,241.64216894465605
129.504;248.87731429846085,239.32389025206336,241.40084764666517
129.604;248.59396648044694,238.82145251396648,240.94927374301676
129.738;248.97956009775606,239.4385692068429,241.79137969340147
129.839;248.83722511902064,239.22511902063025,241.49240535026073
129.912;248.78744394618835,238.9822869955157,241.42668161434977
130.017;248.8876126126126,239.43490990990992,241.64144144144143
130.22;248.62765244583426,239.26267589903952,241.30600848782666
130.321;248.97431315613133,239.50435559526468,241.44404735313827
130.4;248.7797513321492,239.43827708703375,241.49866785079928
130.502;248.8172735346359,238.85834813499113,241.22824156305506
130.602;248.4873245812585,238.7039384336804,240.90765052059754
130.704;248.72110215053763,238.8953853046595,241.13284050179212
130.807;248.29986583184257,238.43403398926654,240.5400268336315
130.907;248.4765554553652,238.73715058611361,240.95378719567177
131.008;248.80676978255997,239.17978031831427,241.48598968841068
131.11;248.63394454382828,238.9660107334526,241.10308586762076
131.177;248.66704545454544,239.1209090909091,241.49113636363637
131.25;248.98295199641095,239.478465679677,241.6965006729475
131.318;248.66696771280198,239.12779408444345,241.2117859561978
131.418;248.55064581917063,238.9068660774983,241.02900521187402
131.527;248.51458333333332,238.78657407407408,241.18287037037038
131.662;248.2216506897358,238.00374093991115,240.27075052606966
131.762;248.12537940695773,237.71935559187486,239.98108802241418
131.864;248.47577092511014,238.64804080686298,240.77648968235567
131.965;247.9052754982415,237.87245017584993,239.778898007034
132.098;248.21028037383178,238.42359813084113,240.4016355140187
132.445;247.7012863268223,237.55907575035732,239.3489757027156
132.578;248.56383948928408,238.91746466028272,241.20633834929322
132.682;248.45549500454132,238.8265213442325,240.94800181653042
132.783;248.48561643835617,238.83812785388128,241.07465753424657
132.855;248.2871490527277,238.81739328920338,240.94476146998403
132.955;248.44282460136674,238.75945330296128,240.82710706150343
133.056;248.31834613646635,238.85110709444194,240.93018526886578
133.267;248.29926672777268,238.65490375802017,240.7096700274977
133.369;248.15479945921587,238.22983325822443,240.5290671473637
133.503;247.8097813308253,237.75288031977428,239.84951798730307
133.616;247.4937307783298,236.99432221433642,239.30754672344452
133.716;247.5279296410744,237.0917518421678,239.27691942001425
133.816;247.6551724137931,237.50344827586207,239.56765755053507
133.917;247.9439429928741,237.92565320665082,240.0646080760095
134.019;247.7347133000238,237.73828217939567,239.8303592671901
134.086;247.87197149643706,237.7021377672209,239.60285035629454
134.186;247.78669558929863,237.57556037599423,239.6763075439865
134.388;248.0693840164873,237.98694756125488,240.24318754293566
134.49;248.42458228427557,238.77340352483407,240.91165026321812
134.591;248.28001812415042,238.74603534209334,240.92795650203897
134.69;248.2152476603515,238.4325496461995,240.65989500114128
134.79;248.06533575317604,238.2155172413793,240.41810344827587
134.892;248.2380410022779,238.6612756264237,240.72574031890662
134.994;248.52475928473177,239.13457129756992,241.20518110958275
135.341;248.55385668644453,238.92104062072113,241.17526243724328
135.475;248.46103158373097,238.7132469893206,240.9890933878664
135.576;248.47429218573046,239.07066817667044,241.23895809739525
135.646;248.78830963665087,239.33807266982623,241.6140825998646
135.717;248.50860719874805,238.89313659736194,241.18019226469931
135.851;248.43080054274085,238.8061962912709,240.88489371325193
135.926;248.81038374717832,239.49571106094808,241.60902934537245
136.138;248.6045413669065,239.2814748201439,241.34195143884892
136.239;248.67455885637705,239.36251954433772,241.65043555952647
136.341;248.933542882802,239.6921867983835,242.1131567130669
136.443;248.87269869779973,239.74831612034126,242.1347103726987
136.578;248.67371737173718,239.3454095409541,241.70049504950495
136.68;249.16047985513808,240.3168854685378,242.53983703033046
136.782;249.09434394321045,240.0272498282574,242.4403480650332
136.883;247.76469237832873,237.63957759412304,239.6898530762167
136.966;248.90083604273107,239.31421272642825,241.67928471899674
137.165;249.1769623780771,239.80074314909427,242.41871806781236
137.267;250.53789107763615,242.2164542294322,245.09154113557358
137.339;248.54918032786884,238.20913348946135,240.90351288056206
137.408;248.84113242863828,238.5203556387459,241.2536265793168
137.508;248.54539073467478,237.84417407580722,240.39026672905942
137.61;247.83159842701826,237.11959287531806,239.43650242886883
137.71;248.43936243936244,238.36590436590436,240.67752367752368
137.793;248.61726685133888,238.53970452446907,240.77770083102493
137.995;249.0509657900861,239.28019548522224,241.62531999069117
138.096;247.37091578462955,236.4790612057064,238.65945697192822
138.202;247.70148232611174,236.88643101482327,239.2661345496009
138.303;246.34681427925892,236.15408947130592,238.32241301400813
138.404;248.17373827601608,237.6974095578383,240.1288521661456
138.472;248.9059658460856,239.2750055444666,241.89842537147928
138.575;247.83010659125517,237.33935175114206,239.42179682401567
138.681;247.86930693069306,237.3029702970297,239.6921892189219
138.917;246.77643171806167,235.51850220264316,237.79008810572688
139.025;247.9901553270619,237.65740538175453,239.94377597899802
139.195;247.99978312730428,237.8295380611581,239.95705920624593
139.33;247.8145229982964,237.37606473594548,239.45847529812607
139.397;247.99122619302375,237.83458163920395,239.69848063342607
139.498;247.50308707685758,237.06067702789014,239.03959974451777
139.607;247.44905339289514,237.04211869814932,239.09870240374389
139.842;248.45002163565556,238.33059281696237,241.55019472090004
139.943;248.17756202804748,237.96030204962244,241.14066882416398
140.043;248.00109098843552,237.56229543966833,240.65328387519094
140.146;248.33078602620088,238.42532751091704,241.39432314410482
140.246;248.21399354144242,238.14897739504843,241.23595263724434
140.347;248.00476603119583,237.76516464471405,240.69995667244368
140.448;248.04589738038536,237.90495778306993,240.90430829183805
140.549;248.0987012987013,237.9774891774892,240.9857142857143
140.654;248.1235025049009,237.96231757786975,240.9732084513178
140.756;248.1481401384083,238.13386678200692,241.03287197231833
140.857;248.10823071937784,238.02181896737957,240.97969323828042
140.924;248.03428941125728,238.01725253396592,240.8529221479405
141.025;248.04874892148405,238.1009490940466,240.6788179465056
141.126;247.8875701337937,237.9158394475615,240.76650841605525
141.333;248.10635058721184,238.23444976076556,240.84232274902132
141.434;247.86085825747725,237.75487646293888,240.5214564369311
141.535;248.17165492957747,238.30963908450704,241.1219190140845
141.636;248.53323230136394,239.08226888937,241.79302879411128
141.742;248.29409199912797,238.71223021582733,241.19468061914105
141.816;248.47387817038805,239.18707999132886,241.75113808801214
141.891;248.22625516192133,238.5890023907846,241.09758748098238
142.101;248.31414295024985,238.94612209428632,241.44449272213774
142.236;248.53505933117583,239.2299892125135,241.82610571736785
142.337;248.74009196409023,239.4484344208452,242.10444493102693
142.438;248.8386249178892,239.88898620538646,242.43989489818262
142.504;248.7579313342025,239.66601477618426,242.26749239461103
142.611;248.21922575032622,238.87799043062202,241.43823401478903
142.713;248.546420824295,239.20173535791758,241.7529284164859
142.78;248.3064304461942,239.11636045494313,241.5498687664042
142.847;248.60311958405546,239.39168110918544,241.91616117850953
142.972;248.58313253012048,239.21555312157722,241.83220153340636
143.328;248.47098603839441,239.18171902268762,241.87303664921467
143.469;248.46323529411765,238.96791443850267,241.57754010695186
143.596;248.20078999341672,238.62716699583058,241.38599956111477
143.662;248.1333780160858,238.6058981233244,241.08042895442358
143.769;248.30437651198594,238.88651858368155,241.30811524081813
143.837;248.27998216674098,238.41975033437362,240.96477931341954
143.939;248.37439400617012,239.05200528867343,241.62494490965182
144.142;248.50324602641595,239.0913364674278,241.70651443922097
144.244;248.19386393952868,238.72543352601156,241.47932414406404
144.344;248.16510486390004,238.71329763498437,241.27175368139223
144.414;248.4106301861404,238.84458398744113,241.58667862749496
144.514;248.4209591474245,239.05395204262877,241.66762877442272
144.619;248.31020590868397,238.67367949865712,241.48500447627575
144.72;248.47797898502125,238.90990386765034,241.75229152693942
144.825;248.62100045065344,239.37111311401532,241.99211356466876
144.994;248.45481049562682,238.68894370935186,241.63713837183224
145.095;248.46440526668155,238.8426690470877,241.88886409283643
145.196;248.44722719141325,238.84883720930233,241.82558139534885
145.296;248.40967669002939,238.6864119375989,241.59733212751527
145.397;248.56446610544972,239.01063358440408,242.1032343819229
145.499;248.79563848920864,239.12387589928056,242.24168165467626
145.635;248.65446071904128,239.239902352419,242.1016422547714
145.837;248.3710946280063,238.46212632052146,241.2512924252641
145.938;248.35151380231522,238.76758682101513,241.62978628673196
146.039;248.13167339614176,237.98362494392103,241.0695379093764
146.207;248.66370304512114,239.083351855968,242.09691042453878
146.275;248.73741166077738,239.07884275618375,242.26590106007066
146.352;248.6311584553928,239.37638703950287,242.19973368841545
146.485;248.41040335023143,238.80339431342296,241.74829182279038
146.592;248.30936047798184,238.58353618057092,241.62779375968134
146.829;248.81999556639326,239.09909111061847,242.24806029705167
146.962;247.95582600856434,237.8361505521749,240.89474870407932
147.063;248.24026996625423,238.1228346456693,241.2191226096738
147.164;248.40146960587842,238.59006902694279,241.4315297261189
147.232;247.99821905609974,237.94746215494212,240.97773820124667
147.333;248.29485179407177,238.3605972810341,241.5914865166035
147.434;248.31610603697928,238.4390732902651,241.5829806192916
147.585;248.38783693472934,238.61082646469146,241.73691245266207
147.772;248.40824053452116,238.91403118040088,241.01380846325168
147.88;248.1124859392576,238.47086614173227,240.5644544431946
148.015;248.1084799278304,238.13148398737033,240.24695534506088
148.154;248.39740434101589,238.73998657417766,241.00693667487133
148.297;248.33513391852352,238.52667116812964,240.80463650686474
148.398;248.5401165396683,238.9778126400717,241.15374271627073
148.55;248.52295229522952,238.83505850585058,241.09698469846984
148.788;248.1649162011173,238.2254748603352,240.43441340782124
148.924;248.43442808607023,238.84552661381653,241.04824462061154
149.024;248.29590219606067,238.54652479058186,240.85623726511207
149.126;248.64190562203657,238.83404831790472,241.27207044479567
149.233;248.51450589301905,238.84338168631007,241.0929283771532
149.335;248.35349673937486,238.70024735776929,240.8365190015741
149.435;248.5389316432775,238.95224083295608,241.2840651878678
149.536;248.58542656709662,238.7135098438561,241.11473183978276
149.638;248.48392174499662,238.6260400269845,240.9723409039802
149.74;248.3888003642158,238.55542909173684,240.84293193717278
149.842;248.54551599819737,238.4224876070302,240.9139251915277
149.919;248.44374152733846,238.35336647085404,240.98350655219159
150.218;247.14903737259343,239.16919592298981,240.92366930917328
150.39;248.6512050932242,239.10391086857663,241.3706230104593
150.532;247.0330915684497,239.31686310063463,241.12058023572075
150.666;247.17151884450462,239.4102911306703,241.47731888964117
150.805;247.35727029438002,239.66770740410348,241.74107939339876
150.938;247.64674278038953,239.85471233490037,242.19677635997314
151.05;247.7158337019018,240.0218929677134,242.02852720035384
151.291;247.49988886419203,239.86108024005335,241.69593242942875
151.425;247.95737558580674,240.51193929926356,242.51350145056907
151.56;247.5116176145165,240.02854613852622,242.11993803938924
151.662;247.68681929317626,240.16559235385643,242.30140031118026
151.8;248.86452328159646,239.17028824833702,242.08647450110865
151.935;247.36064472800538,239.56033131855833,241.6359973136333
152.071;247.38585858585859,239.6682379349046,241.7699214365881
152.21;247.44758064516128,239.67965949820788,241.55801971326164
152.314;247.3622311827957,239.74462365591398,241.6108870967742
152.381;247.29103974848417,239.53716595553558,241.37704918032787
152.453;248.6356868937514,238.7586284683059,240.99255583126552
152.553;248.54144901203725,238.59504883034296,240.87008857597093
152.688;248.6465809072444,238.78718122320018,241.23583841119387
152.79;248.71295665985932,238.70274563194917,241.95575221238937
152.891;247.23272727272726,239.3590909090909,241.28136363636364
153.128;248.57830231502496,238.6432137993645,241.0426690876078
153.265;248.6493771234428,239.1091732729332,241.1701019252548
153.372;248.94462097140263,239.0978211529732,242.11098502042668
153.515;248.6919226393629,238.8505119453925,242.0302616609784
153.61;248.7476383265857,238.98448043184885,241.3297345928925
153.753;248.6201002734731,238.84845031905195,241.1531449407475
153.856;248.6312670920693,238.97789425706472,241.2345031905196
153.925;249.09839765290002,239.64184157075152,242.0054163845633
154.026;249.2628162077457,240.04163868368033,242.29102305798074
154.141;249.09622222222222,239.80777777777777,242.01955555555554
154.454;249.18862475005554,239.8604754499,242.16040879804487
154.589;249.0108864696734,239.71695178849146,241.9500111086425
154.689;249.12670391061454,239.5649162011173,242.11932960893856
154.791;248.9959866220736,239.5701226309922,242.06064659977704
154.895;249.212,239.83533333333332,242.27622222222223
154.996;249.22464412811388,239.88211743772243,242.04559608540924
155.097;249.27506085417127,239.90196946227042,242.38459836246957
155.163;249.3314781834372,240.10017809439003,242.42586821015138
155.375;248.94550711743773,239.53158362989325,241.8516459074733
155.512;249.19139498780217,240.0760700820581,242.50255045464627
155.612;247.64865465866134,240.13609072715144,242.19835445852792
155.679;247.6197962798937,240.27922940655446,242.412976085031
155.785;247.75606528451698,240.28231142479046,242.46669607410675
155.886;247.94973427812224,240.45283436669618,242.5930026572188
155.987;249.45164133068957,240.11698612029082,242.75479180436218
156.117;249.46155550631508,240.163527586971,242.77974739641036
156.353;248.64935925762262,240.16482545293857,242.4584622182943
156.425;247.04982778415615,238.71182548794488,240.73226176808265
156.525;247.14171428571427,239.03222857142856,240.9113142857143
156.625;248.89991023339317,239.10053859964094,241.7576301615799
156.727;249.19928347514553,239.61464397671296,242.35333631885356
156.827;249.37147335423197,239.73040752351096,242.39408866995075
156.929;249.18226272505,239.68459657701712,242.1378084018671
157.001;249.11073975044565,239.44875222816398,241.94206773618538
157.336;248.32836153161176,239.9220837043633,242.17831700801426
157.438;247.47120302423838,239.91038470091172,241.96731154102736
157.539;247.3297754058261,239.53657994218366,241.66110740493662
157.613;247.47700892857142,239.76964285714286,241.68459821428573
157.714;247.47462553096355,239.95081600715403,241.90744466800805
157.815;247.4510195035461,239.91201241134752,241.78523936170214
157.915;248.7823685373398,238.95802032699956,241.41780821917808
158.163;247.56449809970937,239.57768835233625,242.56673373574782
158.301;247.39097065462755,239.69480812641083,242.51083521444696
158.434;248.91485998193315,238.89950316169828,242.37872628726288
158.536;247.4148264984227,239.83708877872917,241.88035150968904
158.637;247.58076062639822,239.99574944071588,241.86040268456375
158.704;247.32093129422506,239.61584113216162,241.60648253823328
158.807;247.51917404129793,239.60585432266848,241.62718402541412
158.908;249.1432808578599,239.43166780743783,242.66370066164728
159.01;247.66514598540147,238.61952554744525,240.88389598540147
159.084;247.4136756019991,239.538618809632,241.5552021808269
159.251;247.218422252622,239.54947560419518,241.49726402188782
159.387;247.30690826727067,239.46500566251416,241.29966024915063
159.555;247.36994350282487,239.485197740113,241.46870056497175
159.688;246.8785583103765,238.94054178145086,240.54201101928373
159.797;246.855318160706,238.64259173246631,240.5599163957269
159.93;246.69079555966698,238.58348751156336,240.51526364477337
160.03;246.78001387925053,238.45523941707148,240.64052741151977
160.099;246.70155850197722,238.3372877413352,240.29471970225634
160.2;246.54895591647332,238.30835266821344,240.27958236658932
160.301;246.75956156716418,238.6690764925373,240.61683768656715
160.557;246.87656360632522,238.5473212178428,240.37384942176067
160.658;247.17041800643088,239.04662379421222,240.94832338079925
160.764;247.24592422502872,238.92789896670493,241.24293915040184
160.839;247.29881925522253,239.37488646684832,241.60853769300635
160.973;247.30047479086593,239.44856432285778,241.68980330092697
161.073;247.41460648673169,239.16103424812883,241.4472669539578
161.173;247.1800818553888,239.0682128240109,241.30422919508868
161.24;247.15643474306503,239.0175079581628,241.21100500227377
161.307;246.8407433545048,238.5713949658904,240.64290755116443
161.54;247.25075739920766,239.21486832906083,241.23444418550454
161.641;247.06963788300837,239.10074280408543,241.1399721448468
161.776;246.58360966366652,237.99549976314543,240.1117953576504
161.877;246.48675884696507,238.13545816733068,240.1736583079447
161.979;246.79368073567554,238.30723885875972,240.73567554821975
162.052;246.98703136052816,238.40037726951192,240.61494930440935
162.154;246.7443840151336,238.19200756680067,240.49467959328447
162.259;246.7449076267172,238.14566556134534,240.24301279014685
162.442;247.00453103760762,239.01336656094244,240.98912550974174
162.777;247.07582616568584,239.10366681756452,241.3010411951109
162.912;247.49752697841726,239.3111510791367,242.39950539568346
163.019;247.93741557856822,240.02431337235478,243.09770373705538
163.123;248.06461053579469,240.14497973885636,243.19203061683928
163.224;247.80550581915847,239.83616830796777,242.90890778871977
163.292;248.00873460246362,240.1444568868981,243.40559910414333
163.392;248.78436177322342,240.2920472265538,242.4976609489864
163.506;249.27956747015094,239.5683712547871,242.94052714575355
163.74;247.75687246507437,239.99752140603874,243.10928346101846
163.874;247.55945945945945,239.46373873873873,242.73175675675677
164.009;247.78198198198197,239.93671171171172,243.20675675675676
164.111;247.80220026942075,240.0237988325101,243.27480916030535
164.244;248.01588011630508,240.29523596510847,243.3603220755983
164.381;247.8982747031145,240.14743446112482,243.31413847187991
164.492;247.4961763382816,239.74111560953665,241.88169140800719
164.761;247.4382702218239,239.27963253416985,241.58660094107103
164.894;247.86329966329967,240.0314253647587,242.3037037037037
164.996;247.84587893678804,240.05405405405406,242.3372794281885
165.097;247.71856692203696,239.98242451554754,242.01126633618748
165.232;248.00246581483972,240.28379287155346,242.59067473660613
165.332;247.84786516853933,240.2894382022472,242.43977528089889
165.434;247.74629213483146,240.163595505618,242.27101123595506
165.635;247.46100090171325,239.5955816050496,241.78426510369704
165.736;247.58092876465284,239.6257889990983,242.07642019837692
165.803;247.76337262012692,240.06686310063463,243.0704895738894
165.936;248.0467163168585,240.26878808395395,243.39336492890996
166.035;249.26957899502037,239.66410140334995,243.22566772295156
166.142;247.82110711071107,239.77182718271828,242.70094509450945
166.243;247.86111111111111,240.28884372177055,243.2497741644083
166.344;248.13815641199008,240.4083840432725,243.4403876493126
166.417;247.83772819472617,240.11990083389676,243.22177146720756
166.484;247.56197598005892,239.56560163154316,242.58622252435984
166.584;247.8860759493671,240.09358047016275,243.1360759493671
166.687;247.77482548975456,239.76289124071155,242.9331231704571
166.787;247.98966756513926,240.18216531895777,243.29649595687331
166.887;247.80404637417595,240.1282109570357,243.04819277108433
166.989;247.97012578616352,240.10242587601078,243.16329739442946
167.091;247.79469901168014,240.2021563342318,243.12556154537288
167.192;249.48294556132822,240.02281454709737,243.29184549356222
167.292;249.46162528216703,240.068848758465,243.43972911963883
167.36;247.74563591022445,240.03649965994106,242.9392428020857
