time;interpolated Pixel leftCheek
42.062;214.2569072912851,192.1195944681201,199.091961704563
42.092;213.74238174978794,191.57442748060808,198.49309407627462
42.122;214.02641108136902,191.7646721440025,198.7819734530699
42.152;214.3379767878838,191.980275829842,199.10146479555772
42.182;214.64954249439862,192.19587951568147,199.42095613804554
42.212;214.96110820091343,192.41148320152092,199.74044748053336
42.242;215.1452143342469,192.6374904842783,199.93740048004278
42.272;215.18365238394455,192.87538759208462,199.9943096590054
42.302;215.20109277212083,193.08081926634665,200.03072790127797
42.332;214.92456589899754,192.83173487098878,199.78027302988943
42.362;214.64803902587425,192.58265047563089,199.52981815850086
42.392;214.37151215275097,192.333566080273,199.27936328711232
42.422;214.34865957799684,192.41496028802388,199.3132273020864
42.452;214.43452455968668,192.6379881828214,199.46894226835877
42.482;214.52038954137646,192.8610160776189,199.62465723463112
42.512;214.60853444454318,193.01995957964692,199.74899072274016
42.542;214.70199916448928,193.02937283187944,199.80010076180142
42.572;214.7954638844354,193.038786084112,199.85121080086265
42.602;214.88892860438153,193.0481993363445,199.9023208399239
42.632;214.71045829023282,192.83124871962795,199.7218065797666
42.662;214.51256404507734,192.59812925512932,199.52474772680793
42.692;214.31466979992186,192.36500979063067,199.3276888738493
42.722;214.11677555476635,192.13189032613204,199.13063002089064
42.752;214.00342428941423,192.01875172487874,199.04187479514914
42.782;214.0006292284203,192.06251117556167,199.09474738961464
42.812;213.9978341674264,192.1062706262446,199.14761998408017
42.842;214.0044230413028,192.1487822603576,199.19938589399777
42.872;214.28314602641848,192.1551072139428,199.219057952026
42.902;214.56186901153416,192.16143216752806,199.2387300100542
42.932;214.46930389256738,192.0826963108889,199.1948142890257
42.962;214.16178250281607,191.9547147220146,199.1140845906485
42.992;213.87038335161694,191.83458040741482,198.9997471228433
43.022;213.64347315462663,191.7458351899133,198.7509785773261
43.052;213.41656295763633,191.65708997241177,198.5022100318089
43.082;213.24120403829477,191.5346745693551,198.31249456896282
43.112;213.0815346382376,191.4020117185208,198.1407517834514
43.142;212.92186523818046,191.2693488676865,197.96900899794002
43.172;212.7621958381233,191.1366860168522,197.7972662124286
43.202;212.60252643806612,191.0040231660179,197.62552342691723
43.232;212.49278137741115,190.90619089254128,197.49720202955527
43.262;212.70754452287042,191.03475737188964,197.65111965516465
43.292;212.92230766832972,191.163323851238,197.80503728077403
43.322;213.137070813789,191.29189033058634,197.95895490638338
43.352;213.35183395924827,191.4204568099347,198.11287253199276
43.382;213.36351384957246,191.46468060033004,198.1477992169386
43.412;213.2881580591245,191.4727575240312,198.13172978445724
43.442;213.2880979043965,191.50110170816674,198.15427294254994
43.472;213.3865012733023,191.55594923287023,198.22730948831648
43.502;213.4849046422081,191.61079675757375,198.30034603408302
43.532;213.57126655319766,191.65418703380737,198.36540727080643
43.562;213.549255342941,191.5944620738122,198.3586907261419
43.592;213.5272441326843,191.53473711381704,198.35197418147735
43.622;213.50523292242764,191.47501215382187,198.34525763681282
43.652;213.20156830647784,191.33914552630907,198.1321236746521
43.682;212.77719508808818,191.17064675557447,197.83052510499306
43.712;212.52032659741667,191.02846902615616,197.6443554719242
43.742;212.65430247142095,190.94770705980935,197.7275200242325
43.772;212.78827834542523,190.86694509346253,197.8106845765408
43.802;212.92225421942948,190.78618312711572,197.8938491288491
43.832;213.10394184413738,190.94704482544768,198.046971798503
43.862;213.28903745103838,191.12516535697097,198.2050914765387
43.892;213.33275644424052,191.18220399764525,198.26738512610348
43.922;213.31588546014316,191.18735039938423,198.2886104777521
43.952;213.29901447604578,191.19249680112318,198.30983582940073
43.982;213.24882978704488,191.13707064187614,198.27461151442844
44.012;213.14110324411968,190.97701915001687,198.1418832298383
44.042;213.03337670119447,190.8169676581576,198.00915494524816
44.072;212.92565015826924,190.65691616629832,197.876426660658
44.102;212.81792361534403,190.49686467443905,197.74369837606784
44.132;212.6519308188368,190.43155437681006,197.54656162707818
44.162;212.47697398331695,190.3808196475242,197.33951588356547
44.192;212.3020171477971,190.33008491823833,197.1324701400528
44.222;212.12706031227725,190.27935018895246,196.9254243965401
44.252;212.25857997889952,190.43354418457295,197.07286111145794
44.282;212.7403585051128,190.8219424372292,197.62542063601063
44.312;213.2221370313261,191.2103406898855,198.17798016056335
44.342;213.6518947956328,191.56223176641706,198.67118694346945
44.372;213.61346570278042,191.58555825782594,198.63021905155625
44.402;213.57503660992805,191.60888474923482,198.58925115964306
44.432;213.53660751707568,191.63221124064367,198.54828326772986
44.462;213.55514459848158,191.69133345852313,198.59294930036478
44.492;213.6235270823634,191.78177693706436,198.71254501697925
44.522;213.69190956624524,191.8722204156056,198.83214073359375
44.552;213.7061701982873,191.8924128582075,198.8840309775328
44.582;213.44982157113046,191.5613501211129,198.59739385809468
44.612;213.19347294397357,191.2302873840183,198.31075673865658
44.642;213.07636631806258,191.05590083957884,198.1403788117915
44.672;213.02888069277455,190.9598523914669,198.0281304812129
44.702;212.98139506748652,190.863803943355,197.91588215063436
44.732;212.93390944219846,190.7677554952431,197.80363382005578
44.762;212.93510491295748,190.74382223707653,197.76861743300825
44.792;213.13102476790476,191.00834973869135,198.04252882008478
44.822;213.32694462285204,191.27287724030614,198.31644020716135
44.852;213.52286447779932,191.53740474192097,198.5903515942379
44.882;213.83304010476732,191.66728547651846,198.7464358432984
44.912;214.17177967474052,191.76350451936162,198.87306330785492
44.942;214.34228702698462,191.83023564788914,198.92368114992303
44.972;214.29279840219831,191.85840565769615,198.87490179335242
45.002;214.243309777412,191.88657566750317,198.82612243678182
45.032;214.1457144105312,191.87927029939422,198.75274493243242
45.062;213.807585333178,191.6945880417055,198.5563766891892
45.092;213.46945625582478,191.50990578401678,198.36000844594594
45.122;213.13132717847157,191.32522352632805,198.16364020270268
45.152;212.88895383377172,191.18315228681388,198.00489489274787
45.182;212.8700105319297,191.1405067563737,197.93393642713264
45.212;212.8510672300877,191.0978612259335,197.86297796151743
45.242;212.83212392824566,191.0552156954933,197.79201949590222
45.272;212.81318062640364,191.01257016505312,197.72106103028702
45.302;212.79423732456164,190.96992463461294,197.6501025646718
45.332;212.96114037309763,191.12915176513363,197.80910437440974
45.362;213.19562391268016,191.36178713600373,198.05172810245793
45.392;213.4301074522627,191.59442250687385,198.2943518305061
45.422;213.58257811858232,191.75811832373347,198.47910836737174
45.452;213.5933901856296,191.80273672912048,198.56391248310385
45.482;213.60640336736063,191.84262076775596,198.6458210381455
45.512;213.6392265812454,191.8398955056277,198.70166954697288
45.542;213.67204979513014,191.83717024349946,198.75751805580023
45.572;213.70487300901488,191.83444498137123,198.81336656462761
45.602;213.59641910164302,191.62863350401054,198.67128301286303
45.632;213.43659169563242,191.34897249383806,198.4572241663377
45.662;213.27676428962178,191.06931148366556,198.2431653198124
45.692;213.14905860778507,190.82947482844176,198.06308448051246
45.722;213.4710570643831,191.14717914249914,198.35869574236804
45.752;213.79305552098114,191.46488345655655,198.65430700422363
45.782;214.11505397757918,191.78258777061396,198.94991826607918
45.812;214.092567500925,191.75569572531919,198.9590676311658
45.842;213.89783855764477,191.55650550034832,198.82498604786795
45.872;213.7304610533121,191.40256004956555,198.69557325423773
45.902;213.59885081529546,191.3077808419519,198.57226580094212
45.932;213.46724057727883,191.21300163433824,198.44895834764654
45.962;213.3356303392622,191.11822242672457,198.32565089435093
45.992;213.2040201012456,191.0234432191109,198.20234344105535
46.022;213.07844414498615,190.93532669144807,198.1325452676638
46.052;212.95353866447752,190.84795046155756,198.06869256981713
46.082;212.82863318396892,190.76057423166702,198.0048398719705
46.112;212.94568871662074,190.92490112618376,198.13960990851527
46.142;213.274460135788,191.30946825455683,198.44817483765257
46.172;213.60323155495524,191.6940353829299,198.75673976678988
46.202;213.86650734038923,192.01560092931075,198.9949641515876
46.232;213.8023049571568,192.02215856573042,198.88148581468747
46.262;213.73810257392435,192.02871620215006,198.7680074777873
46.292;213.6739001906919,192.03527383856974,198.65452914088718
46.322;213.44712980688607,191.78683056480844,198.44334192028987
46.352;213.17971742293685,191.47463706350192,198.20772747876828
46.382;212.91993643513817,191.14893570254122,198.0244045079924
46.412;212.6659912208664,190.812904801845,197.88106913249266
46.442;212.4120460065946,190.47687390114876,197.73773375699292
46.472;212.17376054460064,190.18954690513868,197.5433754671769
46.502;211.98692855437668,190.0622470245259,197.181370458893
46.532;211.80009656415274,189.93494714391315,196.81936545060915
46.562;211.61326457392877,189.80764726330037,196.4573604423253
46.592;211.72209048228854,189.89350144972633,196.54121965753376
46.622;211.95762691861273,190.0707073791689,196.81616353995324
46.652;212.19316335493693,190.2479133086115,197.09110742237272
46.682;212.42869979126112,190.42511923805407,197.3660513047922
46.712;212.66423622758532,190.60232516749664,197.64099518721167
46.742;212.8783630264689,190.76332008237569,197.89626806909965
46.772;212.79275490118357,190.6973607933654,197.87614694354687
46.802;212.70714677589825,190.6314015043551,197.85602581799407
46.832;212.69971266441604,190.5850533544847,197.75000754606032
46.862;212.7257817017066,190.54710997853138,197.6071762113919
46.892;212.74705701119277,190.54641390096697,197.57461583270353
46.922;212.76206359970388,190.59442582898802,197.68625593491223
46.952;212.77707018821502,190.64243775700908,197.79789603712092
46.982;212.78990856670336,190.68882064618754,197.90432801103387
47.012;212.77239200487307,190.71239699156996,197.93784618880645
47.042;212.75487544304278,190.73597333695236,197.97136436657902
47.072;212.8387130174402,190.86427001795525,197.96363482252744
47.102;212.94282141908317,191.01351076608225,197.947655734111
47.132;213.00011665242104,191.10827885288592,197.96026111798136
47.162;213.02620310688886,191.16673183214067,197.99192281670963
47.192;213.05228956135667,191.22518481139545,198.02358451543788
47.222;213.0783760158245,191.28363779065023,198.05524621416612
47.252;213.05972471914205,191.29533480187578,198.04829931092328
47.282;212.6384336621075,190.88622810083828,197.69387498994064
47.312;212.21714260507298,190.47712139980078,197.33945066895802
47.342;212.2649273673125,190.45738826331444,197.32410024694747
47.372;212.38487764020962,190.4975587521437,197.3609150401634
47.402;212.50482791310674,190.53772924097294,197.39772983337934
47.432;212.49671428388075,190.4942499967913,197.40298153068167
47.462;212.3605367525317,190.36712101959878,197.3766701320704
47.492;212.2243592211826,190.23999204240627,197.3503587334591
47.522;212.1394111958395,190.16295089382518,197.35333300758714
47.552;212.25938119452016,190.2862610596898,197.47344997267237
47.582;212.37935119320085,190.40957122555437,197.5935669377576
47.612;212.49932119188153,190.53288139141898,197.7136839028428
47.642;212.6192911905622,190.6561915572836,197.83380086792803
47.672;212.73926118924288,190.77950172314817,197.95391783301326
47.702;212.6819442134997,190.73478076607861,197.87148042412488
47.732;212.46950113513563,190.54303257644168,197.6118079380096
47.762;212.25705805677157,190.3512843868047,197.35213545189436
47.792;212.0878195581333,190.1892957334363,197.12248604092127
47.822;212.09139937839825,190.14634522514197,197.01292893051698
47.852;212.09497919866317,190.10339471684767,196.90337182011265
47.882;212.46935397122172,190.48439868366776,197.3286372753085
47.912;212.87021409751557,190.895685112996,197.7921043423329
47.942;213.2710742238094,191.30697154232425,198.2555714093573
47.972;213.44571136235052,191.52749086607952,198.48714402367423
48.002;213.46953317572317,191.6208321194528,198.56412033618616
48.032;213.49335498909585,191.7141733728261,198.64109664869812
48.062;213.53908300209184,191.75103189156286,198.64452953585698
48.092;213.58637574363237,191.78385592925417,198.6427093212049
48.122;213.6336684851729,191.81667996694546,198.6408891065528
48.152;213.68096122671344,191.84950400463677,198.63906889190073
48.182;213.72825396825397,191.88232804232806,198.63724867724866
48.212;213.59722377840023,191.8794646747588,198.6526859632742
48.242;213.46619358854653,191.87660130718953,198.66812324929973
48.272;213.3351633986928,191.8737379396203,198.68356053532523
48.302;213.30455618646752,191.71656560784047,198.58778506386827
48.332;213.34089762599447,191.45652063325358,198.41786775408963
48.362;213.33458554265312,191.27061255792185,198.26445069117813
48.392;213.228748572619,191.25769058085217,198.14953420429003
48.422;213.12291160258485,191.2447686037825,198.03461771740191
48.452;213.01707463255073,191.23184662671284,197.91970123051382
48.482;213.1227865730406,191.26454325789595,198.06864822013532
48.512;213.2928829645595,191.3111238133299,198.29790148521627
48.542;213.46297935607842,191.35770436876388,198.52715475029723
48.572;213.6742177452576,191.43585848119793,198.73745817759828
48.602;213.95651958494093,191.5685487375412,198.91503006691585
48.632;214.23882142462423,191.70123899388446,199.09260195623344
48.662;214.52112326430753,191.83392925022775,199.270173845551
48.692;214.41017942228942,191.80540762136462,199.17419886124438
48.722;214.2555416156378,191.7589735608119,199.0478297798684
48.752;214.1009038089862,191.7125395002592,198.92146069849244
48.782;213.99505686578914,191.70656637194205,198.84480388572553
48.812;213.93800078604662,191.74105417586048,198.81785934156764
48.842;213.88094470630412,191.77554197977892,198.79091479740976
48.872;213.82388862656163,191.81002978369733,198.76397025325187
48.902;213.7688776115018,191.84143133436322,198.73414178731986
48.932;213.74249750199976,191.82962533949362,198.66393841655008
48.962;213.71611739249772,191.817819344624,198.59373504578028
48.992;213.6897372829957,191.8060133497544,198.5235316750105
49.022;213.79473839390184,191.87314186411535,198.69544297343361
49.052;213.94751449404734,191.9689738363783,198.95539596974504
49.082;214.1002905941928,192.06480580864127,199.21534896605647
49.112;214.1652177931514,192.13394406925457,199.3364952689471
49.142;214.05444718973627,192.14969490656858,199.18002818499608
49.172;213.94367658632112,192.16544574388257,199.02356110104503
49.202;213.83290598290597,192.1811965811966,198.86709401709402
49.232;213.72238791985592,191.922279322885,198.73583793492529
49.262;213.61186985680587,191.6633620645734,198.60458185275658
49.292;213.50135179375584,191.4044448062618,198.47332577058785
49.322;213.50377002664524,191.4068568567378,198.49814542499072
49.352;213.571572430868,191.56056482282767,198.61332471635612
49.382;213.63937483509076,191.71427278891755,198.7285040077215
49.412;213.74501685024583,191.85057593934079,198.8290669586651
49.442;213.9389512909096,191.94626785320852,198.89552511529115
49.472;214.1328857315734,192.04195976707626,198.9619832719172
49.502;214.32682017223718,192.137651680944,199.02844142854326
49.532;213.79239747092106,191.62511804312305,198.5370048134107
49.562;213.2059492594635,191.06913972303863,198.00571857172395
49.592;213.12202338268372,191.0394737316641,198.02784657417016
49.622;213.25346422076584,191.2353701668795,198.2871521098162
49.652;213.38490505884795,191.43126660209492,198.54645764546223
49.682;213.45051930654262,191.55660668231593,198.71225320193412
49.712;213.25282719268742,191.39972134255922,198.5040088417095
49.742;213.05513507883225,191.24283600280253,198.2957644814849
49.772;212.85744296497705,191.08595066304585,198.08752012126027
49.802;212.89485870023296,191.14107409706685,198.12195565802466
49.832;213.01776819880197,191.27329163064337,198.24463843005776
49.862;213.14067769737102,191.40550916421992,198.36732120209086
49.892;213.26358719594003,191.53772669779644,198.49000397412397
49.922;213.38649669450905,191.66994423137297,198.61268674615707
49.952;213.50923721949354,191.79504569511636,198.73232396952702
49.982;213.6308794161784,191.8738927049444,198.83216512658646
50.012;213.75252161286326,191.95273971477246,198.9320062836459
50.042;213.87416380954812,192.03158672460054,199.03184744070532
50.072;213.77488572613382,191.89625275915438,198.9061064639684
50.102;213.62037757269474,191.70737354988967,198.72396995378242
50.132;213.46586941925565,191.51849434062495,198.5418334435964
50.162;213.35731841896504,191.3891293568057,198.4591561913972
50.192;213.30886523433017,191.33759066779976,198.50654104579613
50.222;213.2604120496953,191.28605197879378,198.55392590019503
50.252;213.2119588650604,191.23451328978783,198.60131075459395
50.282;213.22320697539834,191.33714592694756,198.60126145969875
50.312;213.2387194639486,191.45079080169054,198.59782401128257
50.342;213.25423195249883,191.5644356764335,198.59438656286636
50.372;213.2583335828203,191.62498396362113,198.59843447084586
50.402;213.24531892579859,191.60588736947565,198.61371041341891
50.432;213.23230426877686,191.58679077533017,198.62898635599197
50.462;213.21928961175513,191.56769418118472,198.64426229856502
50.492;213.2062749547334,191.54859758703924,198.65953824113808
50.522;213.19326029771167,191.5295009928938,198.67481418371113
50.552;213.20343312090517,191.5740010162298,198.65888732370894
50.582;213.2194028141525,191.6344001939362,198.63515976306294
50.612;213.2353725073998,191.69479937164257,198.61143220241692
50.642;213.3019126715584,191.75103275348565,198.63906431657654
50.672;213.44430854208386,191.80101744153373,198.7437359429446
50.702;213.58670441260935,191.85100212958181,198.84840756931268
50.732;213.7291002831348,191.9009868176299,198.95307919568074
50.762;213.54098213824858,191.79303791864422,198.76757241638893
50.792;213.34146695834812,191.67964303389874,198.57205948517782
50.822;213.1419517784477,191.56624814915327,198.3765465539667
50.852;213.10304843562298,191.51598009773846,198.31298050272474
50.882;213.1712196508488,191.50779660187743,198.33737903812883
50.912;213.2393908660746,191.4996131060164,198.36177757353295
50.942;213.28400838692292,191.47377997680383,198.37303095391383
50.972;212.99887418648674,191.2008519806698,198.2002521639692
51.002;212.7137399860506,190.92792398453574,198.02747337402454
51.032;212.42860578561442,190.6549959884017,197.8546945840799
51.062;212.14347158517825,190.38206799226765,197.68191579413528
51.092;212.29460612656018,190.45625964123482,197.76893222821062
51.122;212.63271298586417,190.67921685238824,197.96728947258023
51.152;212.97081984516817,190.90217406354165,198.16564671694985
51.182;213.16992728628628,191.04203939540884,198.27515193476884
51.212;213.04470275163737,190.98802367560813,198.17733575730307
51.242;212.91947821698847,190.93400795580746,198.07951957983727
51.272;212.79425368233956,190.87999223600676,197.9817034023715
51.302;212.91438502993458,190.97371373123653,198.1841050418194
51.332;213.04297692519316,191.0725296131915,198.39685901978157
51.362;212.98854953398026,191.08026290161928,198.33961389380346
51.392;212.87842062079778,191.06027540071273,198.2001951274957
51.422;212.76829170761528,191.04028789980615,198.06077636118795
51.452;212.6581627944328,191.0203003988996,197.9213575948802
51.482;212.6218496070431,191.0339050248769,197.866095964105
51.512;212.75777311316992,191.1258912802499,198.0072009829057
51.542;212.89369661929672,191.2178775356229,198.1483060017064
51.572;213.02962012542355,191.3098637909959,198.2894110205071
51.602;213.16554363155035,191.4018500463689,198.4305160393078
51.632;213.1782487092634,191.37701752793262,198.4968969186644
51.662;213.1461470857351,191.30970545538386,198.5361053836777
51.692;213.1140454622068,191.24239338283513,198.57531384869097
51.722;213.12276226525026,191.2400277084689,198.60842272062308
51.752;213.22672206362785,191.38920362986184,198.62729920869907
51.782;213.33068186200543,191.5383795512548,198.64617569677506
51.812;213.43464166038302,191.68755547264772,198.66505218485105
51.842;213.23465392704293,191.54515993179794,198.47892201383502
51.872;213.01295565572298,191.38193785793084,198.27814851002668
51.902;212.79125738440305,191.21871578406373,198.07737500621835
51.932;212.4749573836263,190.92384972094527,197.7897548392528
51.962;212.0955895632117,190.5412209983259,197.44423689684908
51.992;211.71622174279707,190.15859227570655,197.09871895444536
52.022;211.3849912289734,189.81525617219154,196.78967225503686
52.052;211.72768300742308,190.02201673613683,196.99122295756146
52.082;212.07037478587276,190.22877730008216,197.19277366008606
52.112;212.41306656432243,190.43553786402748,197.39432436261066
52.142;212.57602357890696,190.43441016740385,197.4829556815728
52.172;212.67362249754052,190.35768673966425,197.5305254065122
52.202;212.77122141617411,190.28096331192464,197.57809513145162
52.232;212.81977889515505,190.21653614127428,197.60884357035948
52.262;212.67217061552537,190.20129399898087,197.57230686514126
52.292;212.52456233589572,190.18605185668747,197.535770159923
52.322;212.37695405626604,190.1708097143941,197.49923345470478
52.352;212.2293457766364,190.1555675721007,197.46269674948653
52.382;212.23288270508465,190.20075516517295,197.51790649572436
52.412;212.3239247539991,190.28092839450952,197.62623260859468
52.442;212.41496680291357,190.36110162384608,197.73455872146496
52.472;212.5170513662567,190.47714564270575,197.84441250388855
52.502;212.6554184770083,190.7110508271413,197.9592857719871
52.532;212.79378558775994,190.94495601157683,198.0741590400857
52.562;212.93215269851154,191.17886119601235,198.18903230818427
52.592;213.01910270264696,191.28234928622692,198.24241457917535
52.622;213.09814238268754,191.3657732080998,198.28633669676526
52.652;213.17718206272812,191.44919712997267,198.33025881435518
52.682;213.1339242314449,191.4017363341153,198.29267637156457
52.712;212.9683688888379,191.22339082052773,198.17358936839344
52.742;212.80281354623085,191.04504530694015,198.05450236522233
52.772;212.64199006720267,190.88291219361466,197.9359833521573
52.802;212.52375336038386,190.8666906826479,197.82257625004715
52.832;212.40551665356506,190.85046917168117,197.709169147937
52.862;212.28727994674625,190.83424766071445,197.59576204582683
52.892;212.17852029865318,190.64826336090454,197.42660877379762
52.922;212.0732068537331,190.40054713787896,197.23718416725237
52.952;211.967893408813,190.15283091485338,197.04775956070714
52.982;211.86257996389293,189.9051146918278,196.85833495416188
53.012;211.75726651897284,189.65739846880223,196.66891034761665
53.042;212.02692574109267,189.90734844320224,197.00132017743476
53.072;212.33824859288356,190.21259466176062,197.39171161129326
53.102;212.64957144467445,190.51784088031903,197.78210304515176
53.132;212.7895229412143,190.64580686937106,197.94332685933838
53.162;212.77952450190952,190.61865265760508,197.90402900631216
53.192;212.76952606260474,190.5914984458391,197.8647311532859
53.222;212.74773720793425,190.5557006249001,197.81561131422836
53.252;212.6669962764352,190.47668475809607,197.71738154501435
53.282;212.5862553449362,190.39766889129203,197.61915177580033
53.312;212.5055144134372,190.318653024488,197.52092200658632
53.342;212.48435247623186,190.34401557944832,197.5017325964156
53.372;212.47808528759995,190.39547273984977,197.5023032760057
53.402;212.3244047315631,190.32540672797305,197.35047963969413
53.432;212.04173747904696,190.1490079403529,197.06531097696862
53.462;211.85848869167853,190.05026242590816,196.88908573131562
53.492;211.94864068346635,190.1650634126958,197.01245488261202
53.522;212.03879267525414,190.27986439948342,197.1358240339084
53.552;212.12894466704196,190.39466538627107,197.2591931852048
53.582;212.4778739905062,190.67604786972666,197.65442934461063
53.612;212.85555635082338,190.97593940836757,198.07987294936197
53.642;213.23323871114056,191.27583094700847,198.50531655411328
53.672;213.61092107145774,191.57572248564938,198.93076015886462
53.702;213.7104795181797,191.646667778101,199.0444762963314
53.732;213.44633746250796,191.41822182553588,198.75054882273375
53.762;213.18219540683617,191.18977587297076,198.45662134913613
53.792;212.91805335116442,190.96132992040563,198.1626938755385
53.822;212.86643565609583,190.84437298573465,197.97333435277892
53.852;212.82999827249893,190.7353795523418,197.7914439693649
53.882;212.79356088890202,190.62638611894897,197.6095535859509
53.912;212.58498918571192,190.49003570295676,197.4590466826243
53.942;212.22579995287776,190.32974792719008,197.33600032437414
53.972;211.95983535850743,190.21502965054475,197.26066507468914
54.002;212.06676931799234,190.2825893703849,197.3761742592647
54.032;212.17370327747724,190.35014909022502,197.4916834438403
54.062;212.28063723696218,190.41770881006516,197.60719262841585
54.092;212.1959007549597,190.27979038574782,197.43437213614413
54.122;212.07283018465972,190.10077633259897,197.20388570850298
54.152;211.94975961435978,189.92176227945015,196.97339928086183
54.182;211.83712913135813,189.81959134863197,196.8791365126492
54.212;211.73643017669738,189.80524112904888,196.94055792664068
54.242;211.63573122203667,189.7908909094658,197.00197934063215
54.272;211.55381324875992,189.79458391348368,197.0604560321877
54.302;211.734829014859,190.05088204791568,197.0777066096401
54.332;211.91584478095808,190.30718018234768,197.0949571870925
54.362;212.09686054705716,190.56347831677965,197.1122077645449
54.392;212.09757755375205,190.60250363812244,197.19095632110276
54.422;212.0210236635594,190.54841203956983,197.2960611544201
54.452;212.0406286806966,190.5445186979137,197.38330180073538
54.482;212.18597996126522,190.60626923066067,197.44718158712487
54.512;212.32407299016464,190.666250400898,197.5168206115031
54.542;212.3605504956954,190.70146049600083,197.6670889677231
54.572;212.39702800122615,190.73667059110366,197.81735732394304
54.602;212.43350550675692,190.7718806862065,197.96762568016302
54.632;212.2441516833704,190.58284879119958,197.7847337099839
54.662;211.97267737674127,190.3122743543346,197.48069253020512
54.692;211.70120307011214,190.04169991746957,197.1766513504263
54.722;211.4975410795588,189.841828694643,196.91431076717456
54.752;211.42950372115698,189.7833638998933,196.7353713769769
54.782;211.36146636275518,189.72489910514355,196.55643198677924
54.812;211.29342900435336,189.6664343103938,196.37749259658162
54.842;211.40459278965656,189.71658820607672,196.46892530974415
54.872;211.5702960534787,189.79979996406522,196.64264518479894
54.902;211.7359993173008,189.8830117220537,196.81636505985372
54.932;211.90170258112295,189.9662234800422,196.9900849349085
54.962;212.01528516665903,190.0271222758731,197.1200301976834
54.992;211.95761409496953,190.01470705318616,197.10614459153877
55.022;211.89994302328006,190.00229183049922,197.09225898539412
55.052;211.84227195159056,189.98987660781228,197.07837337924948
55.082;211.76149799512876,190.01932144487176,197.03611670920338
55.112;211.67369272591017,190.06150630011493,196.98522536753512
55.142;211.58588745669155,190.10369115535812,196.93433402586686
55.172;211.55185665138038,190.15000017113493,196.9318496078922
55.202;211.64329959518656,190.20593222815694,197.04231467853592
55.232;211.73474253899275,190.26186428517897,197.15277974917964
55.262;211.82618548279893,190.31779634220098,197.26324481982337
55.292;211.91762842660512,190.373728399223,197.37370989046707
55.322;211.7235729329071,190.4002798694737,197.18651781721192
55.352;211.48559460266995,190.42231124945192,196.9535323372031
55.382;211.6042862758786,190.55611696622722,197.06051728666793
55.412;212.1306008101681,190.81766478219922,197.55603986981694
55.442;212.65691534445762,191.07921259817124,198.05156245296598
55.472;213.10777892611642,191.30169326539442,198.4810153583618
55.502;213.06821131567563,191.2702374657501,198.4810153583618
55.532;213.02864370523483,191.23878166610584,198.4810153583618
55.562;212.5446855468011,190.94319870836,198.0045612472131
55.592;211.92547809115214,190.56722922423543,197.3830993631061
55.622;211.649529495113,190.3499514740057,197.09778931671144
55.652;211.71683975868368,190.2913654576708,197.14863110802906
55.682;211.78415002225438,190.23277944133588,197.19947289934666
55.712;211.85146028582506,190.174193425001,197.25031469066428
55.742;211.91877054939573,190.11560740866608,197.3011564819819
55.772;211.9860808129664,190.05702139233117,197.35199827329953
55.802;212.07311004214796,190.10769003797918,197.38628229109423
55.832;212.16233026750848,190.17049809051417,197.41872655627532
55.862;212.251550492869,190.23330614304916,197.45117082145637
55.892;211.90976726756168,189.99102261586566,197.16450372774028
55.922;211.28064840847577,189.5453447022031,196.66509572809278
55.952;210.65152954938986,189.09966678854056,196.16568772844525
55.982;210.23978915886514,188.80993587817306,195.81146715324329
56.012;210.54229230789855,189.03260226434642,195.93429097264806
56.042;210.84479545693196,189.2552686505198,196.05711479205283
56.072;211.14729860596537,189.47793503669317,196.1799386114576
56.102;211.16601731994533,189.52285556361946,196.24118771663325
56.132;211.14107689007085,189.54043057373846,196.29296378885059
56.162;211.1161364601964,189.5580055838575,196.34473986106792
56.192;211.15278736612447,189.6102932191837,196.43809428708136
56.222;211.25102960785503,189.69729347971708,196.57302706689094
56.252;211.34927184958562,189.7842937402505,196.70795984670053
56.282;211.44751409131618,189.87129400078388,196.8428926265101
56.312;211.54575633304677,189.95829426131726,196.97782540631968
56.342;211.64399857477733,190.04529452185065,197.11275818612927
56.372;211.7422408165079,190.13229478238407,197.24769096593883
56.402;211.64231104052308,190.00877393640332,197.12108051241967
56.432;211.47031871264178,189.80869996078104,196.89936342859914
56.462;211.2983263847605,189.6086259851588,196.67764634477862
56.492;211.10085043998603,189.40635887150876,196.46273263322183
56.522;210.85240726142524,189.1997054818031,196.26142566619242
56.552;210.60396408286448,188.99305209209746,196.06011869916304
56.582;210.3555209043037,188.7863987023918,195.85881173213366
56.612;211.1623411938696,189.3854182353463,196.48751228670847
56.642;212.04453744544452,190.0419858342051,197.17549909282644
56.672;212.18688647675017,190.23116080645542,197.33213159781974
56.702;211.9593118979212,190.18663946540153,197.2230869522507
56.732;211.7317373190922,190.14211812434763,197.11404230668165
56.762;211.48796852513001,190.06243092438652,196.95183359612005
56.792;211.16322865550188,189.80691442988945,196.52380456059555
56.822;210.83848878587378,189.55139793539237,196.09577552507102
56.852;210.51374891624567,189.29588144089527,195.66774648954652
56.882;210.45884146238166,189.20579320942335,195.5972454908316
56.912;210.5020548869773,189.17586070996057,195.65675468732016
56.942;210.54526831157295,189.1459282104978,195.71626388380872
56.972;210.57830143280069,189.12775900871083,195.76805566438233
57.002;210.57061334055675,189.15664299762716,195.78897778129613
57.032;210.5629252483128,189.1855269865435,195.80989989820992
